attempt,collected_frames,clearance/height,clearance/height_max,clearance/height_min
0,131072,0.07093662737884188,0.3107302486896515,-0.052009598119184375
0,262144,0.08747600903734565,0.33806075854226947,-0.06956334575079381
0,393216,0.07948584842961282,0.3499981025233865,-0.06928433920256793
0,524288,0.08362018200568855,0.34677601349540055,-0.06924919411540031
0,655360,0.08183937595458701,0.3290687492117286,-0.06928011681884527
0,786432,0.08468838752014562,0.34886841266416013,-0.06931468518450856
0,917504,0.08950512146111578,0.33544430579058826,-0.0697383473161608
0,1048576,0.08545254135970026,0.3301050579175353,-0.06962806102819741
0,1179648,0.2020980623268891,0.38057324516276514,-0.015511381601293882
0,1310720,0.20081033860333264,0.39908909518271685,-0.014590511098504066
0,1441792,0.1520991651341319,0.3723181472159922,-0.05878949933685362
0,1572864,0.11438354337587953,0.35358079825527966,-0.0692208877298981
0,1703936,0.09412806853652,0.34984098514541984,-0.06922543281689286
0,1835008,0.09316477656830102,0.34464460471645,-0.06934078317135572
0,1966080,0.08908919605892152,0.3454112696927041,-0.06947747711092234
0,2097152,0.08772311231587082,0.3510946240276098,-0.06959976791404188
0,2228224,0.20507025313267757,0.37348240996400517,-0.031080884312589964
0,2359296,0.1954191979020834,0.38417076459154487,-0.048340896144509315
0,2490368,0.16633997985627502,0.36364849703386426,-0.06392440292984247
0,2621440,0.11086165887536481,0.3410968843381852,-0.06926131248474121
0,2752512,0.09029444231418893,0.3507566172629595,-0.06934896903112531
0,2883584,0.08470144955208525,0.3546157767996192,-0.0695449048653245
0,3014656,0.08120190293993801,0.34240955393761396,-0.06936779920943081
0,3145728,0.08681519032688811,0.33774984953925014,-0.06973523879423738
0,3276800,0.018719342974218307,0.30656698333720367,-0.06598282245298226
0,3407872,0.018905319906480145,0.30636473768390715,-0.06961841462180018
0,3538944,0.04993922539870255,0.33848612708970904,-0.0700467424467206
0,3670016,0.07336251533706672,0.33457246609032154,-0.06963213835842907
0,3801088,0.08292973187053576,0.34577117790468037,-0.06939583458006382
0,3932160,0.0876982532790862,0.35207813838496804,-0.06936861388385296
0,4063232,0.09050784591818228,0.33698875457048416,-0.06953978864476085
0,4194304,0.0865115612396039,0.35251906141638756,-0.06938225473277271
0,4325376,0.03858155543513324,0.3610672763486703,-0.0656921914468209
0,4456448,0.03656278939160984,0.36927547585219145,-0.06975272134877741
0,4587520,0.04507220091181807,0.36556792072951794,-0.0695751653984189
0,4718592,0.06365446327254176,0.34592124982737005,-0.06948900315910578
0,4849664,0.0738591424014885,0.34573794645257294,-0.06981026963330805
0,4980736,0.06962361995829269,0.3465505826752633,-0.06975776399485767
0,5111808,0.07052960997680202,0.35672225686721504,-0.06941474112682045
0,5242880,0.07892800628906116,0.34953026357106864,-0.06953605962917209
0,5373952,0.01579685096044462,0.33737530959149203,-0.06585231187442939
0,5505024,0.01694411115749972,0.35631309635937214,-0.06935617467388511
0,5636096,0.021518805602681823,0.33478121855296195,-0.06989579368382692
0,5767168,0.04984052007785067,0.33697714377194643,-0.06967192701995373
0,5898240,0.06951848266180605,0.3688901299610734,-0.0693646389991045
0,6029312,0.0675336942949798,0.3444095030426979,-0.06985940178856254
0,6160384,0.06384230148978531,0.34288263763301075,-0.06940139178186655
0,6291456,0.07232957769883797,0.3380089532583952,-0.06989581510424614
0,6422528,0.03880146801251006,0.2743335561702649,-0.06546423951784769
0,6553600,0.037554433758486994,0.2852460297290236,-0.06937433872371912
0,6684672,0.038735299167456105,0.3279702728614211,-0.06941358861513436
0,6815744,0.05461849918356165,0.34437927999533713,-0.06966900592669845
0,6946816,0.06388710398459807,0.3710393582005054,-0.0694554012734443
0,7077888,0.06264954459038563,0.3551756110973656,-0.06977096199989319
0,7208960,0.05905621696729213,0.3434804822318256,-0.06964512541890144
0,7340032,0.049672373628709465,0.34550541220232844,-0.06938874442130327
0,7471104,0.026081929972254635,0.36146000216404595,-0.0661234542230765
0,7602176,0.023511624967795797,0.35517143830657005,-0.07005592621862888
0,7733248,0.025125782965915278,0.3664311203174293,-0.07008731365203857
0,7864320,0.03431872224609833,0.34800140117295086,-0.06982405483722687
0,7995392,0.043195241974899545,0.3415421727113426,-0.06945223733782768
0,8126464,0.04793415020685643,0.3573547941632569,-0.0698714479804039
0,8257536,0.05397422317764722,0.3427093306090683,-0.06969004916027188
0,8388608,0.0695311896270141,0.3707641481887549,-0.06951559102162719
0,8519680,0.01617442614258228,0.35348045806090034,-0.06615374331672987
0,8650752,0.0158272868648055,0.3538521551527083,-0.07005083654075861
0,8781824,0.022796739693148993,0.333289944101125,-0.07012363523244858
0,8912896,0.03243007256241981,0.34689582139253616,-0.0697981659322977
0,9043968,0.029606019248603843,0.3155786246061325,-0.06974418088793755
0,9175040,0.022792086470872164,0.31786409323103726,-0.0698911037761718
0,9306112,0.01697472812520573,0.33192201633937657,-0.06944561656564474
0,9437184,0.026775958052894566,0.34958559297956526,-0.0696396918501705
1,131072,0.07093662737884188,0.3107302486896515,-0.052009598119184375
1,262144,0.08658550551626831,0.3367142057977617,-0.06955645536072552
1,393216,0.07839250069810078,0.32699090195819736,-0.06924054864794016
1,524288,0.08315423014573753,0.3400589660741389,-0.06958939507603645
1,655360,0.0804531469475478,0.34055441757664084,-0.06936398311518133
1,786432,0.07964017440099269,0.3392390292137861,-0.06956124166026711
1,917504,0.07815170934190974,0.3382958935108036,-0.06951996148563921
1,1048576,0.0755137289816048,0.32944585126824677,-0.06955172214657068
1,1179648,-0.002922239072043643,0.1671023532624046,-0.06512504778802394
1,1310720,-0.0031864247403063928,0.17937802663072944,-0.06920094415545464
1,1441792,0.02139767112203117,0.3024849558714777,-0.06928224815055728
1,1572864,0.056984414550242946,0.3352191154845059,-0.06979941297322512
1,1703936,0.06952871230896562,0.3338745520450175,-0.0695847156457603
1,1835008,0.0735329968156293,0.32103613927029073,-0.06933948374353349
1,1966080,0.07668902527075261,0.3479492631740868,-0.06954157003201544
1,2097152,0.07210357702570036,0.3301717892754823,-0.06954877590760589
1,2228224,-0.0005231086000276263,0.21704675940175852,-0.06518914490938187
1,2359296,-0.0009776790456044182,0.22502993256784976,-0.0691948439925909
1,2490368,0.022969054774875985,0.3006415289128199,-0.06966474489308894
1,2621440,0.05494482410722412,0.32777953753247857,-0.06968321092426777
1,2752512,0.07103762018959969,0.3447267876472324,-0.06998139503411949
1,2883584,0.0730355097039137,0.36017568595707417,-0.0696497387252748
1,3014656,0.07322810345795006,0.3309666966088116,-0.06973958830349147
1,3145728,0.06454865369596519,0.3395283732097596,-0.0696147948037833
1,3276800,0.0017640193545351698,0.22947791261598469,-0.06519769527018071
1,3407872,0.0031017935170893907,0.2511143630836159,-0.06920939683914185
1,3538944,0.017217217824509135,0.2890313748503104,-0.06934068910777569
1,3670016,0.0410855372028891,0.3229328766465187,-0.06957926298491657
1,3801088,0.05341236499953084,0.346127116587013,-0.06962820142507553
1,3932160,0.051128326274920255,0.3326211920939386,-0.06956142047420144
1,4063232,0.05449617246631533,0.3350116580259055,-0.06963960733264685
1,4194304,0.0646435524104163,0.35720017785206437,-0.06983610731549561
1,4325376,-0.008789186227356065,0.0876512078071634,-0.06516425917545954
1,4456448,-0.008340420343301957,0.08904174610506743,-0.0692189889959991
1,4587520,0.015274348431375984,0.2921438896446489,-0.06972908461466432
1,4718592,0.04000269356765784,0.31749869138002396,-0.06997012626379728
