collected_frames,action/v_mean,action/v_std,action/w_mean,action/w_std,action/flipper_fl_mean,action/flipper_fl_std,action/flipper_fr_mean,action/flipper_fr_std,action/flipper_rl_mean,action/flipper_rl_std,action/flipper_rr_mean,action/flipper_rr_std
131072,-0.03379935026168823,0.6276939511299133,0.029324548318982124,0.631014883518219,0.012741917744278908,0.6246243119239807,-0.016803430393338203,0.6286887526512146,-0.010121283121407032,0.6290093064308167,0.011997555382549763,0.627470076084137
262144,-0.06135018542408943,0.619664192199707,0.05998650938272476,0.6298663020133972,-0.029121972620487213,0.6207935810089111,0.019022732973098755,0.6270105242729187,-0.008271793834865093,0.6291666626930237,0.01977628469467163,0.627169132232666
393216,-0.09502021223306656,0.6114035844802856,0.08456778526306152,0.623749852180481,-0.04965565726161003,0.6170480847358704,0.04597672075033188,0.624351978302002,-0.009193090721964836,0.6277114748954773,0.01886732503771782,0.625340461730957
524288,-0.11308308690786362,0.6060003638267517,0.10692688822746277,0.6166670322418213,-0.07446956634521484,0.6115551590919495,0.07125940173864365,0.6222904920578003,-0.010293111205101013,0.6251934170722961,0.015564695000648499,0.6245749592781067
655360,-0.1267697513103485,0.5993987917900085,0.11758292466402054,0.6135205030441284,-0.08797655254602432,0.6100552082061768,0.08389252424240112,0.6209757924079895,-0.003679737215861678,0.6239321827888489,0.004835001192986965,0.6264322400093079
786432,-0.1415252983570099,0.5950888395309448,0.13598577678203583,0.6068500876426697,-0.10980930924415588,0.6029514074325562,0.10336598753929138,0.6148595213890076,6.805267184972763e-05,0.6207715272903442,-0.0009213825687766075,0.6191262602806091
917504,-0.15590208768844604,0.5890089273452759,0.14075253903865814,0.6018654108047485,-0.12686291337013245,0.5978492498397827,0.11385295540094376,0.6117766499519348,-0.008871194906532764,0.6187192797660828,-0.013087114319205284,0.6148970127105713
1048576,-0.1654883623123169,0.5826811790466309,0.14523598551750183,0.5970408916473389,-0.13518103957176208,0.5917763113975525,0.11467616260051727,0.6098251342773438,-0.0157419815659523,0.6139388084411621,-0.034734271466732025,0.6099261045455933
1179648,-0.16243979334831238,0.5824562907218933,0.14708301424980164,0.5954657793045044,-0.13705626130104065,0.5905757546424866,0.12249381095170975,0.6052935719490051,-0.009620021097362041,0.6135749220848083,-0.047142066061496735,0.6068278551101685
1310720,-0.16468815505504608,0.5774316787719727,0.14206373691558838,0.5927219986915588,-0.1462518572807312,0.578790009021759,0.12934580445289612,0.5962949991226196,-0.05421275645494461,0.6097935438156128,-0.10305514931678772,0.5983490347862244
1441792,-0.16249394416809082,0.5845254063606262,0.1429627537727356,0.598809540271759,-0.14649474620819092,0.586350679397583,0.12751641869544983,0.6013396978378296,-0.00825575739145279,0.6180557012557983,-0.04042493551969528,0.6115497946739197
1572864,-0.16317954659461975,0.5800790786743164,0.1595861315727234,0.5934280753135681,-0.16380015015602112,0.5842127203941345,0.14679041504859924,0.5989944934844971,0.0030223538633435965,0.6206631660461426,-0.029988493770360947,0.6103493571281433
1703936,-0.1700480878353119,0.5741106271743774,0.15881425142288208,0.5907251834869385,-0.16012683510780334,0.585189700126648,0.16262966394424438,0.5992213487625122,0.004560515284538269,0.6184486150741577,-0.015384988859295845,0.607714831829071
1835008,-0.14702557027339935,0.5757467150688171,0.1391843557357788,0.5892561674118042,-0.1580250859260559,0.5805649161338806,0.1691216230392456,0.5943467020988464,-0.03367092087864876,0.6120942831039429,-0.07266286015510559,0.6000729203224182
1966080,-0.15511232614517212,0.5732521414756775,0.13763386011123657,0.5873076915740967,-0.1484537422657013,0.5861763954162598,0.15697374939918518,0.5971449613571167,-0.0007786505157127976,0.614791750907898,-0.004486720077693462,0.6043074727058411
2097152,-0.13540583848953247,0.5768141746520996,0.13568830490112305,0.5858466625213623,-0.1443037986755371,0.5915012955665588,0.15673518180847168,0.5980418920516968,0.006304530426859856,0.6116862893104553,0.04323585703969002,0.6041844487190247
2228224,-0.1254584789276123,0.571678876876831,0.13447225093841553,0.5816406607627869,-0.14947915077209473,0.589214026927948,0.15644922852516174,0.5972529053688049,0.0014776044990867376,0.6063058972358704,0.06697304546833038,0.5974542498588562
2359296,-0.1261078417301178,0.5711349844932556,0.1307915300130844,0.5819196105003357,-0.1409234255552292,0.5902609825134277,0.1709597110748291,0.5948026776313782,0.0006624514935538173,0.6050279140472412,0.1074635311961174,0.5925460457801819
2490368,-0.1253567636013031,0.5676149725914001,0.13414263725280762,0.575248658657074,-0.14447498321533203,0.5893926620483398,0.18178631365299225,0.5899807214736938,0.0026882514357566833,0.6045803427696228,0.12550567090511322,0.5835410952568054
2621440,-0.13525819778442383,0.5634660720825195,0.12929338216781616,0.5729585886001587,-0.14936023950576782,0.5871133804321289,0.17678485810756683,0.5908598899841309,0.0033710766583681107,0.6036089658737183,0.09713052213191986,0.5882307291030884
2752512,-0.139886274933815,0.5590669512748718,0.13279084861278534,0.5714454650878906,-0.1513596624135971,0.5826970338821411,0.17300479114055634,0.5907772779464722,0.0005946442252025008,0.6002112030982971,0.08614081889390945,0.584098756313324
2883584,-0.13780805468559265,0.5584220886230469,0.1343320906162262,0.5702382326126099,-0.15263700485229492,0.5769887566566467,0.16174733638763428,0.5909904837608337,0.00035228102933615446,0.6088234186172485,0.044251639395952225,0.5835974216461182
3014656,-0.14437824487686157,0.5542481541633606,0.13905474543571472,0.5671423077583313,-0.1520947962999344,0.573727011680603,0.15975971519947052,0.5874456763267517,-0.006024175323545933,0.6014227867126465,0.01996602863073349,0.5803208947181702
3145728,-0.14368918538093567,0.550297200679779,0.13778597116470337,0.5661882162094116,-0.14477241039276123,0.5732712745666504,0.14535385370254517,0.5880613327026367,-0.008257617242634296,0.6024566292762756,-0.005703349132090807,0.5758193731307983
3276800,-0.1560259759426117,0.5499609112739563,0.15802428126335144,0.5641133785247803,-0.16176363825798035,0.5676034092903137,0.1365332007408142,0.5841982364654541,-0.07151076197624207,0.5992075800895691,0.013899071142077446,0.5704017877578735
3407872,-0.1408178061246872,0.5538309216499329,0.1348949819803238,0.5656306147575378,-0.1418984979391098,0.5727027654647827,0.12955620884895325,0.5873916149139404,-0.004293717443943024,0.5970419645309448,-0.009063671343028545,0.5823323130607605
3538944,-0.14338833093643188,0.5485433340072632,0.13561056554317474,0.5624949336051941,-0.13610394299030304,0.5724705457687378,0.13945460319519043,0.5818684101104736,-0.015800828114151955,0.5960727334022522,-0.06985916197299957,0.5850557088851929
3670016,-0.14340758323669434,0.5449322462081909,0.1419181525707245,0.558957576751709,-0.1381453573703766,0.5734063982963562,0.16055908799171448,0.581365168094635,-0.005118288099765778,0.6001628637313843,-0.06652873754501343,0.5848608016967773
3801088,-0.15144236385822296,0.5392147898674011,0.1487814337015152,0.5522923469543457,-0.14547599852085114,0.5682834982872009,0.16401392221450806,0.5769739151000977,-0.0051243724301457405,0.5939465165138245,-0.06078094616532326,0.5771090388298035
3932160,-0.15962380170822144,0.5316444039344788,0.139796644449234,0.54632967710495,-0.15241065621376038,0.5621733069419861,0.15603971481323242,0.5761113166809082,-0.0018292932072654366,0.588043749332428,-0.0739443451166153,0.5599496364593506
4063232,-0.15693902969360352,0.5275677442550659,0.12419869005680084,0.5466011166572571,-0.15470850467681885,0.5535075068473816,0.13639745116233826,0.5729947090148926,0.0019042834173887968,0.5780632495880127,-0.09443221986293793,0.5457109808921814
4194304,-0.1425926387310028,0.5267783999443054,0.10013735294342041,0.547122597694397,-0.13913394510746002,0.553089439868927,0.10934236645698547,0.5680041313171387,-0.001290702261030674,0.5691838264465332,-0.08968460559844971,0.5467056035995483
4325376,-0.14783969521522522,0.52044677734375,0.10480988770723343,0.5445085167884827,-0.13735699653625488,0.5524239540100098,0.112090565264225,0.5720752477645874,-0.0010224059224128723,0.571081817150116,-0.06977890431880951,0.549547016620636
4456448,-0.1500466763973236,0.5197702050209045,0.10210815072059631,0.5419554710388184,-0.12023909389972687,0.55665522813797,0.10898622870445251,0.5745157599449158,-0.004438943695276976,0.5710622668266296,-0.056170087307691574,0.5547213554382324
