attempt,collected_frames,train/mean_reward,train/mean_state_value,train/value_minus_reward,train/mean_advantage_GAE,train/mean_action_sample_log_prob,train/mean_critic_loss,train/mean_objective_loss,train/mean_entropy_loss,train/mean_entropy,train/mean_kl_approx,train/mean_clip_fraction,train/final_clip_fraction,train/final_kl_approx,train/mean_advantage,train/std_advantage,train/total_grad_norm,train/policy_operator_lr,train/value_operator_lr,train/step_penalty,train/action_bonus_coef,train/epochs_run,train/stopped_on_kl
0,5767168,0.06981863081455231,-0.5944653749465942,-0.6642840057611465,-0.031155584380030632,-15.004510879516602,3.663157816976309,-0.008385543042095378,-0.04484504461288452,14.838644415140152,0.009585567480826285,0.13521194458007812,0.101318359375,0.006769584491848946,-0.031155584380030632,5.639492511749268,2.1306068897247314,0.0004950398082167646,0.0016724779915877578,-0.06416301766856836,16.29043388277351,,
0,6291456,0.05228278040885925,-0.5095632672309875,-0.5618460476398468,-0.5713640451431274,-14.852280616760254,3.7617431096732616,-0.008015882849576883,-0.044369034469127655,14.67982767522335,0.009195122271194123,0.12259674072265625,0.086181640625,0.0037311401683837175,-0.5713640451431274,5.7857208251953125,3.9729835987091064,0.000494321317929077,0.0016700505924707944,-0.06458793831538005,16.29043388277351,,
0,6815744,0.03558345139026642,-2.2633440494537354,-2.2989275008440018,-0.36997348070144653,-14.701743125915527,3.8359810672700405,-0.007362152937275823,-0.04382328689098358,14.53537467122078,0.008724377534235828,0.11818695068359375,0.1064453125,0.009761376306414604,-0.36997348070144653,6.029732704162598,2.12994384765625,0.0004936028276413893,0.001667623193353831,-0.06501285896219178,16.29043388277351,,
2,4718592,0.05128741264343262,-1.370955228805542,-1.4222426414489746,-0.20496024191379547,-15.02142333984375,3.7579981423914433,-0.008390107454033569,-0.044747814536094666,14.87020543217659,0.008788384933723137,0.12077713012695312,0.145263671875,0.009536433964967728,-0.20496024191379547,6.037570476531982,2.2357003688812256,0.0004950398082167646,0.0016724779915877578,-0.06416301766856836,16.29043388277351,2,0.0
2,5242880,0.021408434957265854,-2.2284152507781982,-2.249823685735464,-0.08504369854927063,-14.848514556884766,3.710891257971525,-0.00651981257215084,-0.04408945143222809,14.697170481085777,0.009005957195768133,0.1231536865234375,0.180419921875,0.012209953740239143,-0.08504369854927063,6.165058135986328,2.136748790740967,0.000494321317929077,0.0016700505924707944,-0.06458793831538005,16.29043388277351,2,0.0
2,5767168,0.04864095151424408,-2.4222702980041504,-2.4709112495183945,0.05557026341557503,-14.6534423828125,3.8464503288269043,-0.007361696561929421,-0.04346688836812973,14.481213629245758,0.008789084382442525,0.11795425415039062,0.15478515625,0.010977369733154774,0.05557026341557503,5.961976528167725,4.508091449737549,0.0004936028276413893,0.001667623193353831,-0.06501285896219178,16.29043388277351,2,0.0
2,6291456,0.045506857335567474,-2.6731858253479004,-2.718692682683468,-0.20047497749328613,-14.459864616394043,4.00495283305645,-0.006948949489014922,-0.04296157509088516,14.283242523670197,0.008999420257168822,0.11996841430664062,0.1552734375,0.010978522710502148,-0.20047497749328613,6.36192512512207,5.406918525695801,0.0004928843373537017,0.0016651957942368676,-0.06543777960900349,16.29043388277351,2,0.0
2,6815744,0.04809529334306717,-3.660454511642456,-3.7085498049855232,0.014068007469177246,-14.223577499389648,4.215963453054428,-0.006655674140347401,-0.042170584201812744,14.047761544585228,0.009182770791085204,0.122406005859375,0.1845703125,0.008109532296657562,0.014068007469177246,6.650115013122559,3.416977882385254,0.000492165847066014,0.0016627683951199043,-0.0658627002558152,16.29043388277351,2,0.0
2,7340032,0.04320535808801651,-4.149741172790527,-4.192946530878544,0.1308874785900116,-14.027356147766113,4.322753556072712,-0.004974780336851836,-0.041680991649627686,13.864712283015251,0.008754775095439982,0.11513519287109375,0.126708984375,0.00855439342558384,0.1308874785900116,6.835487365722656,4.89243745803833,0.0004914473567783264,0.0016603409960029409,-0.06628762090262691,16.29043388277351,2,0.0
2,7864320,0.030103277415037155,-3.5522565841674805,-3.5823598615825176,-0.36705729365348816,-13.876596450805664,4.380516067147255,-0.006093332674936391,-0.04130571335554123,13.702475920319557,0.009034562521264888,0.11836624145507812,0.11962890625,0.008641550317406654,-0.36705729365348816,6.949751853942871,5.018716335296631,0.0004907288664906387,0.0016579135968859775,-0.06671254154943862,16.29043388277351,2,0.0
2,8388608,0.03043639473617077,-4.110511779785156,-4.140948174521327,-0.2850055694580078,-13.702537536621094,4.510865479707718,-0.004420196306455182,-0.040815360844135284,13.530561730265617,0.009314068756793858,0.12348175048828125,0.156982421875,0.009496135637164116,-0.2850055694580078,7.13373327255249,5.128643035888672,0.0004900103762029511,0.0016554861977690141,-0.06713746219625033,16.29043388277351,2,0.0
2,8912896,0.03880281373858452,-4.8039960861206055,-4.84279889985919,-0.058312684297561646,-13.511608123779297,4.530185773968697,-0.005059454339061631,-0.04015208035707474,13.34578612446785,0.00892227131407708,0.11695480346679688,0.149658203125,0.011968225240707397,-0.058312684297561646,7.176578998565674,7.057762145996094,0.0004892918859152634,0.0016530587986520507,-0.06756238284306204,16.29043388277351,2,0.0
2,9437184,-0.0701054185628891,-4.639167785644531,-4.569062367081642,-1.4650561809539795,-13.336713790893555,4.627673991024494,-0.003355106327944668,-0.039804764091968536,13.205435380339622,0.00822261154098669,0.106170654296875,0.13037109375,0.007891013287007809,-1.4650561809539795,7.62372350692749,5.912773609161377,0.0004885733956275758,0.0016506313995350874,-0.06798730348987375,16.29043388277351,2,0.0
2,9961472,0.0031288592144846916,-6.179398536682129,-6.182527395896614,0.08478701114654541,-13.133268356323242,4.654647298157215,-0.004150605029280996,-0.039017416536808014,12.979504406452179,0.009079051178559894,0.11253738403320312,0.14306640625,0.010973297990858555,0.08478701114654541,7.527149200439453,5.7837700843811035,0.0004878549053398882,0.001648204000418124,-0.06841222413668546,16.29043388277351,2,0.0
2,10485760,0.031238028779625893,-6.625465393066406,-6.656703421846032,0.5784822106361389,-12.891368865966797,4.841904290020466,-0.0021848125361429993,-0.03868197277188301,12.745880708098412,0.00996551381831523,0.13227081298828125,0.10693359375,0.009659439325332642,0.5784822106361389,7.967784881591797,4.413719177246094,0.0004871364150522006,0.0016457766013011606,-0.06883714478349717,16.29043388277351,2,0.0
2,11010048,0.02036590501666069,-6.8768744468688965,-6.897240351885557,0.4433767795562744,-12.77880859375,4.90658063441515,-0.0031745150708957226,-0.03820033371448517,12.63362568616867,0.010537267917243298,0.13041305541992188,0.17138671875,0.01780501753091812,0.4433767795562744,8.04887866973877,7.291774272918701,0.000486417924764513,0.0016433492021841972,-0.06926206543030888,16.29043388277351,2,0.0
2,11534336,0.01951741985976696,-8.378841400146484,-8.398358820006251,1.0982544422149658,-12.60572624206543,4.961635023355484,-0.002177187707275152,-0.037770722061395645,12.49563416838646,0.009172018431854667,0.12127304077148438,0.139892578125,0.009848627261817455,1.0982544422149658,8.318371772766113,4.815546989440918,0.0004856994344768254,0.0016409218030672339,-0.0696869860771206,16.29043388277351,2,0.0
2,12058624,0.014751419425010681,-8.299952507019043,-8.314703926444054,0.7853026390075684,-12.486084938049316,4.973572880029678,-0.002554873710323591,-0.03721299394965172,12.388605535030365,0.009574139196047327,0.12595748901367188,0.177734375,0.01550228800624609,0.7853026390075684,8.420671463012695,3.0567400455474854,0.0004849809441891378,0.0016384944039502705,-0.0701119067239323,16.29043388277351,2,0.0
2,12582912,0.025583546608686447,-8.333624839782715,-8.359208386391401,0.8214004039764404,-12.295141220092773,5.0536123886704445,-0.002577406125055859,-0.03664090111851692,12.197666257619858,0.009644732832384761,0.12670516967773438,0.151611328125,0.015615873038768768,0.8214004039764404,8.694832801818848,2.8865833282470703,0.0004842624539014502,0.001636067004833307,-0.07053682737074402,16.29043388277351,2,0.0
2,13107200,0.01924748346209526,-7.96839714050293,-7.987644623965025,0.636588990688324,-12.133031845092773,5.0612364411354065,-0.0008912287848943379,-0.036490000784397125,12.042886048555374,0.010183442092966288,0.13518142700195312,0.15625,0.012102309614419937,0.636588990688324,8.570260047912598,7.357723712921143,0.0004835439636137626,0.0016336396057163437,-0.07096174801755573,16.29043388277351,2,0.0
2,13631488,-0.07180564105510712,-7.286056041717529,-7.214250400662422,-0.7131434082984924,-12.060027122497559,5.1132916286587715,-0.0008298067259602249,-0.03625759482383728,11.979460164904594,0.009987906603782903,0.127197265625,0.14599609375,0.00810233037918806,-0.7131434082984924,8.749154090881348,4.077083587646484,0.000482825473326075,0.0016312122065993803,-0.07138666866436744,16.29043388277351,2,0.0
2,14155776,-0.012211890891194344,-8.535653114318848,-8.523441223427653,0.7189695835113525,-12.026226043701172,4.999727688729763,-0.001808064769647899,-0.03583432734012604,11.909424215555191,0.010072994264191948,0.12771224975585938,0.1748046875,0.01000943686813116,0.7189695835113525,8.54092788696289,6.052917003631592,0.0004821069830383874,0.001628784807482417,-0.07181158931117915,16.29043388277351,2,0.0
2,14680064,0.0038967763539403677,-7.171775817871094,-7.175672594225034,0.1266172230243683,-11.963751792907715,5.005930192768574,-0.0015399655749206431,-0.03572842478752136,11.856802701950073,0.00952519753263914,0.13685989379882812,0.15185546875,0.009500926360487938,0.1266172230243683,8.490867614746094,3.980307102203369,0.0004813884927506998,0.0016263574083654536,-0.07223650995799086,16.29043388277351,2,0.0
3,13107200,0.024353019893169403,-6.335971832275391,-6.36032485216856,-0.2623101472854614,-12.059447288513184,5.395459063351154,-0.0020775197153852787,-0.03611142560839653,11.944389581680298,0.00998366818021168,0.12311553955078125,0.10986328125,0.009435491636395454,-0.2623101472854614,8.866585731506348,3.900996208190918,0.000482825473326075,0.0016312122065993803,-0.07138666866436744,16.29043388277351,2,0.0
3,13631488,-0.07262057811021805,-7.53693151473999,-7.464310936629772,-0.46360403299331665,-11.937191009521484,5.18257162719965,-0.001556984512717463,-0.035649701952934265,11.833920612931252,0.008809358696453273,0.11874008178710938,0.17626953125,0.013206030242145061,-0.46360403299331665,8.775666236877441,3.8248953819274902,0.0004821069830383874,0.001628784807482417,-0.07181158931117915,16.29043388277351,2,0.0
3,14155776,-0.0099283866584301,-6.511930465698242,-6.502002079039812,-0.266380250453949,-11.806636810302734,4.9648753851652145,-0.0015146721143537434,-0.03549550846219063,11.71214596927166,0.010512528708204627,0.13572311401367188,0.124267578125,0.010688522830605507,-0.266380250453949,8.363898277282715,5.710130214691162,0.0004813884927506998,0.0016263574083654536,-0.07223650995799086,16.29043388277351,2,0.0
3,14680064,0.006471219472587109,-6.226724624633789,-6.233195844106376,-0.1299971342086792,-11.735990524291992,4.960922531783581,-0.0017909145171870477,-0.03516865149140358,11.61827401816845,0.01178247923598974,0.15301132202148438,0.14111328125,0.010006556287407875,-0.1299971342086792,8.391973495483398,4.8373823165893555,0.0004806700024630122,0.0016239300092484902,-0.07266143060480258,16.29043388277351,2,0.0
3,15204352,0.01653965935111046,-5.103873252868652,-5.120412912219763,-0.5555800795555115,-11.63288688659668,4.911790877580643,-0.0012193114489491563,-0.034863729029893875,11.528492599725723,0.011197526870091679,0.14738082885742188,0.176513671875,0.00968551728874445,-0.5555800795555115,8.38286018371582,6.279498100280762,0.0004799515121753246,0.0016215026101315268,-0.07308635125161429,16.29043388277351,2,0.0
3,15728640,0.010966183617711067,-5.850932598114014,-5.861898781731725,-0.08636034280061722,-11.52530288696289,4.996193699538708,-0.00017060075515473727,-0.03433413431048393,11.436800733208656,0.012341569821728626,0.1585693359375,0.1748046875,0.017825568094849586,-0.08636034280061722,8.53809928894043,4.063379764556885,0.000479233021887637,0.0016190752110145634,-0.073511271898426,16.29043388277351,2,0.0
3,16252928,0.014287024736404419,-6.261074066162109,-6.275361090898514,0.00619892030954361,-11.383691787719727,5.037299782037735,-0.0007665822904527886,-0.03413807228207588,11.302744060754776,0.012273376487428322,0.16312408447265625,0.13916015625,0.010430941358208656,0.00619892030954361,8.513717651367188,5.019993305206299,0.0004785145315999494,0.0016166478118976,-0.0739361925452377,16.29043388277351,2,0.0
3,16777216,0.013218618929386139,-5.175567626953125,-5.188786245882511,-0.5433632135391235,-11.254602432250977,4.855942778289318,-0.0019940467846026877,-0.033895641565322876,11.144586861133575,0.010083313452923903,0.13447189331054688,0.1650390625,0.011883927509188652,-0.5433632135391235,8.238245010375977,4.129683971405029,0.0004777960413122618,0.0016142204127806367,-0.07436111319204941,16.29043388277351,2,0.0
3,17301504,0.011826414614915848,-6.317399978637695,-6.329226393252611,0.05456685647368431,-11.156492233276367,4.932397894561291,-0.0008125428066705354,-0.03346311300992966,11.051025047898293,0.012604202747752424,0.16242218017578125,0.149169921875,0.010287251323461533,0.05456685647368431,8.503945350646973,3.252704620361328,0.0004770775510245742,0.0016117930136636733,-0.07478603383886112,16.29043388277351,2,0.0
3,17825792,-0.08241455256938934,-6.612697601318359,-6.53028304874897,-0.8616010546684265,-11.137789726257324,5.090964935719967,-0.0012528735169325955,-0.033420395106077194,11.04953670501709,0.011537947528267978,0.14182281494140625,0.1591796875,0.016568776220083237,-0.8616010546684265,8.8115816116333,7.654967308044434,0.0004763590607368866,0.00160936561454671,-0.07521095448567283,16.29043388277351,2,0.0
3,18350080,0.0013715839013457298,-7.333118438720703,-7.334490022622049,0.6351965069770813,-10.913374900817871,5.014359101653099,-0.0008281464070023503,-0.03239027410745621,10.849456936120987,0.011160450489114737,0.15094375610351562,0.161865234375,0.011819643899798393,0.6351965069770813,8.726567268371582,3.7154552936553955,0.000475640570449199,0.0016069382154297466,-0.07563587513248454,16.29043388277351,2,0.0
3,18874368,0.007218518294394016,-6.923778533935547,-6.930997052229941,0.652818500995636,-10.816605567932129,5.070286400616169,-0.0006404772138921544,-0.03205733001232147,10.73188266158104,0.012191505215014331,0.152435302734375,0.1474609375,0.014563413336873055,0.652818500995636,8.815498352050781,4.5902533531188965,0.00047492208016151134,0.0016045108163127832,-0.07606079577929625,16.29043388277351,2,0.0
3,19398656,0.015767743811011314,-5.672373294830322,-5.688141038641334,-0.03256634622812271,-10.64339828491211,4.888197518885136,0.0005961719798506238,-0.031868722289800644,10.54898452758789,0.013235483860626118,0.162933349609375,0.194580078125,0.017469611018896103,-0.03256634622812271,8.575481414794922,3.0501744747161865,0.00047420358987382375,0.0016020834171958198,-0.07648571642610796,16.29043388277351,2,0.0
3,19922944,0.01714152656495571,-5.599000453948975,-5.61614198051393,-0.0008109994232654572,-10.481216430664062,4.7865810096263885,-0.0004984045190212782,-0.03128295764327049,10.406010687351227,0.011726917618943844,0.1462249755859375,0.115966796875,0.009517641738057137,-0.0008109994232654572,8.423315048217773,3.7476651668548584,0.00047348509958613616,0.0015996560180788564,-0.07691063707291969,16.29043388277351,2,0.0
3,20447232,0.00012576766312122345,-5.535654067993164,-5.535779835656285,-0.12016882747411728,-10.472299575805664,4.869177468121052,-0.0013179071884223958,-0.031011151149868965,10.365634828805923,0.01175416952901287,0.14648818969726562,0.18310546875,0.01081887912005186,-0.12016882747411728,8.521280288696289,3.739773750305176,0.00047276660929844856,0.001597228618961893,-0.0773355577197314,16.29043388277351,2,0.0
3,20971520,0.011453848332166672,-4.8356170654296875,-4.847070913761854,-0.2596603035926819,-10.330286026000977,4.698431007564068,-0.000747783687984338,-0.031075814738869667,10.244451224803925,0.011968244114541449,0.15607452392578125,0.1767578125,0.01037801057100296,-0.2596603035926819,8.210022926330566,3.347640037536621,0.0004720481190107609,0.0015948012198449297,-0.07776047836654311,16.29043388277351,2,0.0
3,21495808,0.013189560733735561,-4.873132228851318,-4.886321789585054,-0.21546390652656555,-10.237646102905273,4.8075369372963905,0.00027043171030527446,-0.030427709221839905,10.142286360263824,0.01343811399419792,0.16556549072265625,0.15771484375,0.01665181666612625,-0.21546390652656555,8.424837112426758,4.546985626220703,0.0004713296287230733,0.0015923738207279663,-0.07818539901335482,16.29043388277351,2,0.0
3,22020096,-0.07675081491470337,-5.653470516204834,-5.576719701290131,-0.9697866439819336,-10.16558837890625,4.932033747434616,-3.153211218887009e-05,-0.03041486255824566,10.08763074874878,0.013281706284033135,0.16300201416015625,0.17626953125,0.013055989518761635,-0.9697866439819336,8.747344970703125,2.723184823989868,0.0004706111384353857,0.001589946421611003,-0.07861031966016652,16.29043388277351,2,0.0
3,22544384,-0.004015308804810047,-5.64945650100708,-5.64544119220227,-0.08535866439342499,-9.962126731872559,4.716585800051689,6.75024730298901e-05,-0.029906895011663437,9.901279762387276,0.013887551736843307,0.17058944702148438,0.216552734375,0.014027480036020279,-0.08535866439342499,8.337629318237305,3.234818935394287,0.00046989264814769813,0.0015875190224940395,-0.07903524030697823,16.29043388277351,2,0.0
3,23068672,0.0006317351944744587,-4.299133777618408,-4.299765512812883,-0.6813254952430725,-9.8907470703125,4.652797162532806,0.0004311661596148042,-0.02970271185040474,9.822311952710152,0.013275789853651077,0.16092300415039062,0.139892578125,0.011028488166630268,-0.6813254952430725,8.185988426208496,5.695816993713379,0.00046917415786001054,0.0015850916233770761,-0.07946016095378994,16.29043388277351,2,0.0
3,23592960,0.0028317905962467194,-4.154712677001953,-4.1575444675982,-0.6978313326835632,-9.780078887939453,4.592781111598015,4.44706529378891e-07,-0.02924390323460102,9.692910447716713,0.0127763185519143,0.15993118286132812,0.18115234375,0.01758849434554577,-0.6978313326835632,8.220257759094238,3.361762285232544,0.00046845566757232294,0.0015826642242601128,-0.07988508160060166,16.29043388277351,2,0.0
3,24117248,0.014320513233542442,-4.17423152923584,-4.188552042469382,-0.45863020420074463,-9.698028564453125,4.503478534519672,-0.000611710087468964,-0.028963105753064156,9.623522505164146,0.013263384949823376,0.15854644775390625,0.14453125,0.010334029793739319,-0.45863020420074463,7.983386039733887,5.10451078414917,0.00046773717728463535,0.0015802368251431494,-0.08031000224741337,16.29043388277351,2,0.0
3,24641536,0.006689371541142464,-3.896188497543335,-3.9028778690844774,-0.7328632473945618,-9.650066375732422,4.569686226546764,-0.00133029857170186,-0.02850036323070526,9.566728726029396,0.012771152483765036,0.16015625,0.221435546875,0.02022731304168701,-0.7328632473945618,8.107357025146484,13.336374282836914,0.0004670186869969477,0.001577809426026186,-0.08073492289422508,16.29043388277351,2,0.0
3,25165824,0.012561311945319176,-5.512872695922852,-5.525434007868171,0.10920287668704987,-9.43122386932373,4.616814948618412,-0.00012906399751955178,-0.028558898717164993,9.353341549634933,0.012838459180784412,0.1638031005859375,0.197265625,0.01679496094584465,0.10920287668704987,8.370311737060547,4.585379600524902,0.0004663001967092601,0.0015753820269092226,-0.0811598435410368,16.29043388277351,2,0.0
3,25690112,0.01205352507531643,-4.512595176696777,-4.524648701772094,-0.3100784718990326,-9.396061897277832,4.571497775614262,0.0008395159202336799,-0.02829260751605034,9.334749072790146,0.01535864955803845,0.18484878540039062,0.16943359375,0.017798496410250664,-0.3100784718990326,8.25064754486084,4.463661193847656,0.00046558170642157246,0.0015729546277922593,-0.0815847641878485,16.29043388277351,2,0.0
3,26214400,-0.07170379161834717,-4.666749000549316,-4.595045208930969,-1.2072763442993164,-9.392728805541992,4.679788872599602,0.0015378302050521597,-0.028461609035730362,9.353860840201378,0.015894567834038753,0.19940185546875,0.202880859375,0.01993224024772644,-1.2072763442993164,8.67003345489502,3.3527026176452637,0.00046486321613388486,0.0015705272286752959,-0.08200968483466022,16.29043388277351,2,0.0
3,26738688,-0.0027263937518000603,-4.726434707641602,-4.7237083138898015,-0.1123456358909607,-9.346898078918457,4.522205144166946,0.0018730036681517959,-0.02808058261871338,9.276696652173996,0.015036824377602898,0.1857452392578125,0.225341796875,0.015294856391847134,-0.1123456358909607,8.344468116760254,4.450776100158691,0.00046414472584619727,0.0015680998295583325,-0.08243460548147193,16.29043388277351,2,0.0
3,27262976,-5.587982013821602e-05,-4.374068737030029,-4.374012857209891,-0.37258976697921753,-9.327390670776367,4.487412989139557,-0.0010614862621878274,-0.027910010889172554,9.233020693063736,0.011030305282474728,0.14269638061523438,0.114013671875,0.00844349805265665,-0.37258976697921753,8.287841796875,8.082585334777832,0.0004634262355585097,0.0015656724304413691,-0.08285952612828364,16.29043388277351,2,0.0
3,27787264,-0.0011673341505229473,-3.3218867778778076,-3.3207194437272847,-0.829291582107544,-9.363031387329102,4.261159013956785,6.950812166905962e-05,-0.028425592929124832,9.2691520601511,0.01402229842642555,0.16295623779296875,0.156982421875,0.0212701428681612,-0.829291582107544,7.920382499694824,2.6911306381225586,0.0004627077452708221,0.0015632450313244057,-0.08328444677509535,16.29043388277351,2,0.0
3,28311552,0.0015636003809049726,-3.057772159576416,-3.059335759957321,-0.9980171918869019,-9.389820098876953,4.22700098156929,0.0013172844919608906,-0.027938248589634895,9.313227698206902,0.015272279273631284,0.18422317504882812,0.24560546875,0.018354667350649834,-0.9980171918869019,7.85943078994751,3.957279920578003,0.0004619892549831345,0.0015608176322074424,-0.08370936742190704,16.29043388277351,2,0.0
3,28835840,0.015775585547089577,-3.6307737827301025,-3.646549368277192,-0.3524586260318756,-9.219584465026855,4.259946316480637,0.0010130634109373204,-0.027325540781021118,9.130466505885124,0.015210212750389474,0.18354034423828125,0.166259765625,0.015981459990143776,-0.3524586260318756,7.980544090270996,4.53911828994751,0.0004612707646954469,0.001558390233090479,-0.08413428806871877,16.29043388277351,2,0.0
3,29360128,0.008992839604616165,-3.5619778633117676,-3.5709707029163837,-0.32840868830680847,-9.109951972961426,4.226556528359652,0.0009242392898158869,-0.027673479169607162,9.037209898233414,0.01523123158767703,0.18379592895507812,0.1982421875,0.010888231918215752,-0.32840868830680847,8.07574462890625,3.937601089477539,0.0004605522744077593,0.0015559628339735156,-0.08455920871553048,16.29043388277351,2,0.0
3,29884416,-0.0029744275379925966,-3.200890064239502,-3.1979156367015094,-0.7333863973617554,-9.144451141357422,4.233437210321426,0.0002782479023153428,-0.027400080114603043,9.105643227696419,0.01587293313787086,0.18746566772460938,0.23193359375,0.019108977168798447,-0.7333863973617554,7.954600811004639,2.1539180278778076,0.0004598337841200717,0.0015535354348565522,-0.08498412936234219,16.29043388277351,2,0.0
3,30408704,-0.10356064140796661,-3.7568225860595703,-3.6532619446516037,-1.6147809028625488,-9.110337257385254,4.412429139018059,0.0005019661330152303,-0.02751930058002472,9.041417956352234,0.014479718378424877,0.18389892578125,0.160400390625,0.01243350375443697,-1.6147809028625488,8.215408325195312,3.355316400527954,0.00045911529383238405,0.0015511080357395888,-0.0854090500091539,16.29043388277351,2,0.0
3,30932992,-0.01874096319079399,-4.365438461303711,-4.346697498112917,-0.033823318779468536,-8.936609268188477,4.24590190500021,-0.0009581678496033419,-0.026373859494924545,8.859139889478683,0.012229271604155656,0.15940093994140625,0.1708984375,0.013346278108656406,-0.033823318779468536,7.826025009155273,2.416884183883667,0.0004583968035446964,0.0015486806366226255,-0.08583397065596561,16.29043388277351,2,0.0
3,31457280,0.0011439989320933819,-3.719275951385498,-3.7204199503175914,-0.02639084681868553,-8.80403995513916,4.186164207756519,-0.0009927135088219075,-0.026685912162065506,8.735957369208336,0.01207555642031366,0.15462875366210938,0.13134765625,0.010080162435770035,-0.02639084681868553,7.757142543792725,2.7385082244873047,0.0004576783132570088,0.001546253237505662,-0.08625889130277732,16.29043388277351,2,0.0
3,31981568,0.005404907278716564,-3.249513626098633,-3.2549185333773494,-0.32020068168640137,-8.809846878051758,4.091456186026335,0.00030955407783039846,-0.02621840313076973,8.743190631270409,0.014345706655149115,0.17515945434570312,0.18359375,0.020160384476184845,-0.32020068168640137,7.629366874694824,3.0059449672698975,0.0004569598229693212,0.0015438258383886987,-0.08668381194958903,16.29043388277351,2,0.0
