attempt,collected_frames,state/lin_velocity,state/lin_velocity_max,state/lin_velocity_min,state/ang_velocity,state/ang_velocity_max,state/ang_velocity_min,state/heading_err_deg,state/heading_err_deg_max,state/heading_err_deg_min,state/yaw_rate,state/yaw_rate_max,state/yaw_rate_min,state/roll,state/roll_max,state/roll_min,state/pitch,state/pitch_max,state/pitch_min,state/success_lin_velocity,state/lin_vel_mean,state/lin_vel_max,state/lin_vel_min,state/ang_vel_mean,state/ang_vel_max,state/ang_vel_min,state/roll_rate_mean,state/pitch_rate_mean,state/yaw_rate_mean,state/vel_fwd_mean,state/vel_lat_abs_mean,state/v_toward_mean,state/approach_frac,state/heading_err_deg_mean,state/roll_deg_mean,state/roll_deg_max,state/roll_deg_min,state/pitch_deg_mean,state/pitch_deg_max,state/pitch_deg_min,state/dist_to_goal,state/clearance_mean,state/clearance_min,state/clearance_max,state/pct_healthy
0,524288,0.3276611464098096,1.0428184207412414,0.008403245842600882,0.30651557561941445,2.807982430793345,0.008073307817539899,0.12891608424706646,33.92341545212548,-21.443221324239857,-0.000353278131863366,0.6164740682579577,-0.5036556814156938,-0.0010120703338376558,0.3610183240487004,-0.36870360410534886,0.04585467538849741,0.3353420650364569,-0.503471533963193,0.0,0.328031993645709,1.2822212150203995,0.008403245842600882,0.30709255166584626,2.985539809335023,0.008073307817539899,0.16006598470994504,0.2096879506134428,0.03669989352420089,-0.001537535849820415,0.035788098317425465,-0.0011448368409219256,-0.004932573936166307,1.820359661403927,1.193712517277163,33.31530053300958,5.688073285109452e-05,3.4660307272715727,41.00793526643247,0.00014836720855240793,6.741884794086218,0.026361915304732975,-0.02756024239351973,0.8543062458047643,1.0
0,1048576,0.3240366034442559,0.9180934386095032,0.00760708948030242,0.30703936656937003,2.320794876664877,0.008077813718500693,0.2390058617456816,26.80972441099584,-21.702043978497386,-0.0001872368969912941,0.5954844852676615,-0.4981586927024182,-0.0003429707895463707,0.38018763875879813,-0.3698709421150852,0.04876143060300819,0.4142146727826912,-0.32208878510573413,0.0,0.32414274057373405,0.9928073702612892,0.00760708948030242,0.3071923725656234,2.3872098752763122,0.008077072669493646,0.1609360794245731,0.209205659586587,0.03650382731211721,0.03340700197213664,0.03577587937252247,0.03349517752531028,0.06810596076229558,1.8892534967744723,1.2003953776293201,27.29158454760909,5.692892394613589e-05,3.594400388537906,29.99213793501258,0.00016060826145375406,6.362635483033955,0.02640115262784093,-0.03022182622225955,0.41734823866863735,1.0
0,1572864,0.3157748407975305,0.8790753736393526,0.006811922371909418,0.3091718814248452,2.141744576394558,0.0075813588158268885,0.18259474271326326,24.860732968896627,-18.097519259899855,-0.0001829762821046188,0.5953173164161853,-0.5018966528296005,-0.00015524010528622512,0.37006292861769907,-0.3924082744924817,0.050691343582002446,0.510386849869974,-0.2798428163805511,0.0,0.31579437557957135,0.8935240173013881,0.006811922371909418,0.3092008919484215,2.1541628814302385,0.0075813588158268885,0.1635385494591901,0.20986600351170637,0.03731225508090574,0.056931342482130276,0.035592944719610387,0.05687347605089599,0.12173767903004773,1.9799096405040473,1.2855098886939231,24.657782247290015,5.292046344653606e-05,3.839394831447862,30.37044270709157,0.0001375323859537647,5.84225182980299,0.028000738098853617,-0.05153130565304309,0.27205184305785224,1.0
0,2097152,0.3064227732247673,0.8909557702718303,0.006001700507930252,0.31326578519656323,2.0971799227409065,0.0077634308192386925,0.20068861386971548,27.217433923855424,-20.375460335984826,-0.00020453490964200682,0.5989784405101091,-0.5153774264908861,-0.00046741583949483356,0.4070839289634023,-0.43114313459955156,0.04895510341702902,0.5147164768422954,-0.2957396465353668,0.0,0.3064227732247673,0.8909557702718303,0.006001700507930252,0.31326578519656323,2.0971799227409065,0.0077634308192386925,0.16750397598661948,0.2116599218279589,0.03795259386970429,0.070948640073766,0.03566355427574308,0.07084882418712368,0.15773345626803348,1.966159000294283,1.433534533251077,26.49833388067782,6.180357624968602e-05,4.075137948151678,29.49790534749627,0.00016308297149636442,5.5148345632478595,0.030245132923482743,-0.06287020479794592,0.22284471098100767,1.0
0,2621440,0.30108244152506813,0.8936782479286194,0.005801847712653796,0.3203690963855479,2.1237637598533183,0.008044208162800714,0.24263430865539704,26.247558671981096,-24.50856038555503,-0.00011406222159848767,0.6139320432557724,-0.5185141631809529,-0.0005031275096882837,0.4412055187858641,-0.4555176887079142,0.0439076703714818,0.5151983318501152,-0.356482394709019,0.003740991451195441,0.30108655599178746,0.8968232335755602,0.005801847712653796,0.32037692147423513,2.1285651298239827,0.008044208162800714,0.17413714827853255,0.21430453928769566,0.03949178378388751,0.08407169560814509,0.03654101202300808,0.08395669779929449,0.1905240735213738,1.8645967297488824,1.7211543523881119,27.88766217045486,6.614890598691248e-05,4.279376842663623,29.886814896017313,0.00016533032143389859,5.341182024218142,0.03328988326029503,-0.06396407861029729,0.2533417595841456,1.0
0,3145728,0.29246278951177374,0.9029929903335869,0.004820749832877169,0.3278610080596991,2.134014426264912,0.007096068347664186,0.27523049163573887,40.222475342452526,-30.45485872309655,-0.00015996899801962172,0.6273250583326444,-0.5253668868099339,-0.001159813079397054,0.47678112477296963,-0.5149540706188418,0.038532333520379325,0.5203262601280585,-0.35924037321819924,0.022908813174581155,0.29246278951177374,0.9029929903335869,0.004820749832877169,0.3278610080596991,2.134014426264912,0.007096068347664186,0.18194671158562414,0.21687245259818155,0.04103896220840397,0.08863577091688057,0.037532795233346405,0.08836165511456784,0.2064813419856364,2.094956676766742,2.0980856512323953,30.78506176546216,6.884006287745381e-05,4.633715493604541,29.852925274521112,0.0001402973400572438,5.096678771078587,0.037023443507678166,-0.06873981305398047,0.27247977518709376,1.0
0,3670016,0.28020745422691107,0.917387526598759,0.0037484617713161583,0.33342138284933753,2.1657919094432145,0.006635751446111726,0.19348307055042824,43.266246523708105,-34.514442287385464,-0.00019096413086572284,0.6410278672119603,-0.5444646657560952,-0.0003400493006324723,0.5538716753944755,-0.5551332200411707,0.032525231701583834,0.5898005074122921,-0.38131450285436586,0.06398067962436471,0.2802102972054854,0.9180139207746834,0.0037484617713161583,0.3334302643488627,2.1681880988180637,0.006635751446111726,0.1877532947983127,0.2183455750637222,0.04272092399332905,0.09217313239787472,0.03802229807843105,0.09163304315734422,0.2259473348094616,2.372389961441513,2.477824467001483,34.700451619923115,6.292961643830641e-05,5.0682113050716,33.854438345879316,0.00015221677749449603,4.814782202243805,0.04067117409067578,-0.07660484994994476,0.2830150647496339,1.0
0,4194304,0.2855236942123156,0.9129458236275241,0.004246341012375865,0.3291241521073971,2.1768017986323684,0.006502413693212361,0.25287257758827764,66.27936610206962,-42.69425557181239,-0.00034440370109223295,0.6601786212995648,-0.5671085901267361,0.0004917109357336358,0.535694666847121,-0.5666728998767212,0.025826606778537098,0.5460429013473913,-0.4185752632038202,0.09710743327013915,0.2855289966391865,0.9167031188262627,0.004246341012375865,0.32913587652728893,2.1839202328119427,0.006502413693212361,0.18331970185681712,0.21702029042353388,0.04251223215760547,0.11444964211113984,0.037076438777148724,0.11376890048995847,0.2728779540047981,2.1752941056038253,2.4007683228701353,35.15782905742526,6.836468545089874e-05,5.136334531707689,31.490121461451054,0.00017697267535222994,4.875037059187889,0.039962509230463183,-0.07997050613630563,0.2730479856545571,1.0
0,4718592,0.20900742985929052,0.8703161329030991,0.015767004191099356,0.1649147388152778,1.7527093332012496,0.0017279697153632393,0.5453413828268336,105.34009472424785,-112.87382507574628,-0.0013680616619027811,0.5097258946920434,-0.5025621889345349,0.0012876384816627251,0.5378256532722541,-0.5775985767219876,-0.07508431287224407,0.426581570913404,-0.4732788050942872,0.17494615472853184,0.2838347879878711,0.9165836747270077,0.00300290551412985,0.3326323785004206,2.193067864049226,0.006210538553922618,0.18660742152133025,0.21826456612325273,0.04340422157838475,0.12619754260231275,0.037719387240940705,0.1245434008014854,0.3009128020494245,2.661831639241427,2.6423943173140287,34.14033814519644,6.185914299869453e-05,5.387267358601093,30.898015081882477,8.965625405310193e-05,4.730885265395045,0.04221446944939089,-0.07995635078987107,0.2652522755670361,1.0
0,5242880,0.27865903184283525,0.9385456517338753,0.0029462011766057117,0.3300788081542123,2.20772643876262,0.006374971882920022,0.3549329139459587,130.7698773737196,-123.3232985958457,-0.00020374592608618514,0.6073262757647817,-0.5834507434628904,-0.00042733079190782064,0.6530764572089538,-0.6620816502836533,0.009283992926611973,0.5403132928768173,-0.514162935432978,0.22486008074702113,0.22987672784496274,0.8971855993095402,0.011932745345643312,0.21432616555123268,1.898563415508404,0.0031177273729503146,0.12251879019384211,0.1235799561124121,0.048940814446187884,0.16723676798342962,0.02588762914915308,0.16283637977196513,0.46267147668611225,3.861277945409311,1.8684088930625808,36.184772645051495,3.410818916286241e-05,7.399304895785803,29.065212048274667,0.002184991343587385,4.4645555655811435,0.03571111267543342,-0.07529289867276344,0.2642141115355575,1.0
