attempt,collected_frames,action/v_mean,action/v_std,action/w_mean,action/w_std,action/flipper_fl_mean,action/flipper_fl_std,action/flipper_fr_mean,action/flipper_fr_std,action/flipper_rl_mean,action/flipper_rl_std,action/flipper_rr_mean,action/flipper_rr_std,action/chunk_step_delta,action/chunk_step_delta_flipper,action/chunk_step_delta_max,action/loc_step_delta,action/loc_step_delta_flipper,action/loc_abs_mean,action/scale_mean,action/sat_frac_099,action/sat_frac_09,action/abs_mean
3,30408704,0.8360344171524048,0.2144441306591034,0.0026259764563292265,0.6197951436042786,0.040238380432128906,0.6183782815933228,0.047835398465394974,0.6153430938720703,0.07201755046844482,0.6386873126029968,0.05727392062544823,0.6134219765663147,0.610611081123352,0.6938751935958862,1.9948804378509521,0.06224747374653816,0.06529048830270767,0.39119964838027954,0.898037850856781,0.011190414428710938,0.2033843994140625,0.5996636748313904
3,30932992,0.8403899073600769,0.21119242906570435,0.0031429200898855925,0.6207656860351562,0.04393954202532768,0.6187176704406738,0.052964188158512115,0.6150769591331482,0.07041855901479721,0.6377367973327637,0.06889258325099945,0.6150026917457581,0.6085007786750793,0.6918437480926514,1.9947638511657715,0.059264395385980606,0.06171868368983269,0.3982100486755371,0.8981504440307617,0.011431058868765831,0.2058022916316986,0.6010138988494873
3,31457280,0.8421628475189209,0.21117855608463287,-0.0017967590829357505,0.6211035847663879,0.047819241881370544,0.6199374794960022,0.06464147567749023,0.6131885647773743,0.07491721212863922,0.6379582285881042,0.06944896280765533,0.6162587404251099,0.6078250408172607,0.6911625266075134,1.994574785232544,0.06013898178935051,0.06337737292051315,0.40684589743614197,0.8966578245162964,0.011597633361816406,0.2077493667602539,0.601902186870575
3,31981568,0.8413000106811523,0.21254587173461914,0.002199085894972086,0.6198850870132446,0.04103086143732071,0.6208584308624268,0.06926742196083069,0.6124386787414551,0.08256139606237411,0.6354166865348816,0.06420401483774185,0.6143982410430908,0.6060715317726135,0.688596248626709,1.9943792819976807,0.05840301513671875,0.06116313859820366,0.40797996520996094,0.8938984274864197,0.011301676742732525,0.20620155334472656,0.6009010672569275
3,32505856,0.8435935974121094,0.21003611385822296,0.00024861679412424564,0.6213050484657288,0.046015724539756775,0.6208139061927795,0.07864753901958466,0.613674521446228,0.08709027618169785,0.6360306143760681,0.07052265107631683,0.6151659488677979,0.6055106520652771,0.6879496574401855,1.9942941665649414,0.059830766171216965,0.06189427897334099,0.41435036063194275,0.8949124217033386,0.011306127533316612,0.20829519629478455,0.6023422479629517
3,33030144,0.845234751701355,0.2084171175956726,-0.004568949341773987,0.6210477352142334,0.04482823610305786,0.621392548084259,0.07299546152353287,0.6135971546173096,0.0830509215593338,0.6353011131286621,0.0707298219203949,0.6168195605278015,0.6054253578186035,0.6884121298789978,1.994779348373413,0.05760763958096504,0.05949294567108154,0.4136672914028168,0.8939857482910156,0.011242866516113281,0.20900790393352509,0.6025775671005249
3,33554432,0.8470431566238403,0.2060745358467102,-0.012797895818948746,0.620516836643219,0.039460353553295135,0.6206437945365906,0.07333891093730927,0.6155781149864197,0.08790647238492966,0.6344183087348938,0.0749930739402771,0.6197513341903687,0.6047009229660034,0.6881300806999207,1.9957280158996582,0.05914204195141792,0.06128683686256409,0.4212082326412201,0.8945282697677612,0.011428197845816612,0.210418701171875,0.6035730838775635
3,34078720,0.8515148162841797,0.2004982829093933,-0.01396744791418314,0.6198130249977112,0.04248809814453125,0.6203930974006653,0.07840490341186523,0.6152538061141968,0.08209164440631866,0.6352531909942627,0.07417822629213333,0.6189772486686707,0.6031815409660339,0.6875357627868652,1.995532512664795,0.05846235528588295,0.060867272317409515,0.42463648319244385,0.8914520144462585,0.01143391989171505,0.21143119037151337,0.6040276288986206
3,34603008,0.8556629419326782,0.1956116408109665,-0.01753191463649273,0.61772620677948,0.04493803530931473,0.6191167831420898,0.08557078242301941,0.6135171055793762,0.09402398765087128,0.6335223913192749,0.07093334197998047,0.6168992519378662,0.5995398759841919,0.6839178800582886,1.9962835311889648,0.058357518166303635,0.061723582446575165,0.42957061529159546,0.886128306388855,0.011329333297908306,0.21172809600830078,0.603505551815033
3,35127296,0.8573249578475952,0.1956678181886673,-0.019359778612852097,0.6158303618431091,0.0512809120118618,0.6192901134490967,0.08812899887561798,0.6133667230606079,0.10784842818975449,0.6311191916465759,0.08323240280151367,0.6172508001327515,0.5970363616943359,0.6811461448669434,1.992384910583496,0.05896851792931557,0.06257309764623642,0.44168972969055176,0.8824226260185242,0.0113067626953125,0.21311983466148376,0.6039291024208069
