attempt,collected_frames,env/success_rate,env/failure_rate
0,524288,0.0,0.10892857142857143
0,1048576,0.0,0.015422885572139304
0,1572864,0.0,0.0025012506253126563
0,2097152,0.0,0.0
0,2621440,0.0024987506246876563,0.0004997501249375312
0,3145728,0.013567839195979899,0.0
0,3670016,0.08156606851549755,0.0016313213703099511
0,4194304,0.0876923076923077,0.0020512820512820513
0,4718592,0.1606425702811245,0.0015060240963855422
0,5242880,0.23051735428945644,0.0183366077275704
0,5767168,0.2686335403726708,0.011904761904761904
0,6291456,0.3011861784424961,0.02320783909231563
0,6815744,0.33368200836820083,0.02981171548117155
2,4718592,0.32793522267206476,0.027530364372469637
2,5242880,0.3029585798816568,0.03254437869822485
2,5767168,0.3291645822911456,0.026013006503251626
2,6291456,0.3812691914022518,0.030194472876151485
2,6815744,0.3983463035019455,0.04231517509727627
2,7340032,0.42277992277992277,0.04005791505791506
2,7864320,0.4356151268549545,0.05074198180947822
2,8388608,0.4507239607659972,0.04764128911723494
2,8912896,0.4757548032936871,0.05489478499542543
2,9437184,0.487034417727487,0.04997642621404998
2,9961472,0.4955237242614145,0.052372426141450316
2,10485760,0.51171875,0.06770833333333333
2,11010048,0.5277777777777778,0.06040564373897707
2,11534336,0.5219072164948454,0.06572164948453608
2,12058624,0.5300996102208748,0.06669553919445648
2,12582912,0.5490196078431373,0.07374254049445865
2,13107200,0.5542472666105971,0.07317073170731707
2,13631488,0.5620406398616515,0.07349762213575443
2,14155776,0.5616381111575428,0.0710405348934392
2,14680064,0.5659751037344398,0.07302904564315353
3,13107200,0.6202928870292888,0.08002092050209204
3,13631488,0.5744315744315744,0.07850707850707851
3,14155776,0.56760098928277,0.07831821929101401
3,14680064,0.575,0.07745901639344262
3,15204352,0.5868336025848142,0.08198707592891762
3,15728640,0.6021155410903173,0.07811228641171684
3,16252928,0.6060365369340747,0.08339952343129468
3,16777216,0.6008719778042013,0.08521601268331351
3,17301504,0.6191780821917808,0.07279843444227006
3,17825792,0.6186645213193885,0.08648431214802896
3,18350080,0.6426923076923077,0.08076923076923077
3,18874368,0.6403542549095109,0.08740854832499037
3,19398656,0.6638878363016294,0.07805987116331944
3,19922944,0.6625188536953243,0.08823529411764706
3,20447232,0.6689471683770429,0.08589889775750666
3,20971520,0.6583550427986602,0.09564570152586528
3,21495808,0.676481550503168,0.08497950055907566
3,22020096,0.6832018038331454,0.08154829011649756
3,22544384,0.6839795171909291,0.08888076079005121
3,23068672,0.6823184152604549,0.09391049156272928
3,23592960,0.6874771814530851,0.09017889740781307
3,24117248,0.6869409660107334,0.09588550983899821
3,24641536,0.6946043165467626,0.09172661870503597
3,25165824,0.7098150782361309,0.08534850640113797
3,25690112,0.7139845397048489,0.08749121574139143
3,26214400,0.7031415460642428,0.09142252029650547
3,26738688,0.7359277275886031,0.08095899930507297
3,27262976,0.7332407085793679,0.09065647794373047
3,27787264,0.7344182825484764,0.09037396121883656
3,28311552,0.7529330572808833,0.07867494824016563
3,28835840,0.7595795184808409,0.08138351983723296
3,29360128,0.7534757544930485,0.09155645981688708
3,29884416,0.7524752475247525,0.08740184363263913
3,30408704,0.7598238482384824,0.0768970189701897
3,30932992,0.7628726287262872,0.08909214092140921
3,31457280,0.7609723160027009,0.087440918298447
3,31981568,0.772,0.08233333333333333
3,32505856,0.7712462210278804,0.08128988915015116
3,33030144,0.7757757757757757,0.07907907907907907
3,33554432,0.7611241217798594,0.09033121445299432
3,34078720,0.7732980832782551,0.08426966292134831
3,34603008,0.7723097112860893,0.08530183727034121
3,35127296,0.7811470006591957,0.08371786420566908
3,35651584,0.7717211760819292,0.09018830525272548
3,36175872,0.7773054283845651,0.08829300196206671
3,36700160,0.7890979883192732,0.08403634003893576
3,37224448,0.7938044530493708,0.08099386898999678
3,37748736,0.7871318822023048,0.09379001280409731
3,38273024,0.8019261637239166,0.08314606741573034
3,38797312,0.7966529838964319,0.08809598989580045
3,39321600,0.8007602153943617,0.09090909090909091
3,39845888,0.8057233704292528,0.08362480127186009
3,40370176,0.7950015817779184,0.09617209743751977
3,40894464,0.8082018927444795,0.08927444794952681
3,41418752,0.8019460138104206,0.0903954802259887
3,41943040,0.8028651510432887,0.09249454998442852
3,42467328,0.8219050573999379,0.08811666149550108
3,42991616,0.816002490660025,0.09371108343711083
3,43515904,0.8107098381070984,0.09526774595267747
3,44040192,0.8127910586774294,0.09096553865259237
3,44564480,0.8129451842675751,0.10034066274388355
3,45088768,0.8104192355117139,0.1001849568434032
3,45613056,0.8209417596034696,0.09231722428748451
3,46137344,0.808359133126935,0.10278637770897833
3,46661632,0.8240343347639485,0.0947271612507664
3,47185920,0.8359255870692284,0.0844769746874047
