collected_frames,state/lin_velocity,state/lin_velocity_max,state/lin_velocity_min,state/ang_velocity,state/ang_velocity_max,state/ang_velocity_min,state/roll,state/roll_max,state/roll_min,state/pitch,state/pitch_max,state/pitch_min,state/success_lin_velocity,state/lin_vel_mean,state/lin_vel_max,state/lin_vel_min,state/ang_vel_mean,state/ang_vel_max,state/ang_vel_min,state/roll_deg_mean,state/roll_deg_max,state/roll_deg_min,state/pitch_deg_mean,state/pitch_deg_max,state/pitch_deg_min,state/dist_to_goal,state/clearance_mean,state/clearance_min,state/clearance_max,state/pct_healthy
131072,,,,,,,,,,,,,,0.23543637921102345,1.0174708208069205,0.00963824828744464,0.2091288062511012,2.0498129974585027,0.004903730664182149,0.1018269187916303,5.5619365447200835,4.509306532818336e-05,11.385694254357077,47.467703426780645,0.0005292967907832846,2.6667470913380384,0.0193748337778743,-0.5412899553775787,0.6622172850184143,1.0
262144,0.09958686667960137,0.9207174871116877,0.0013046534577938473,0.16414137405809015,1.846784926019609,0.0054023578320538945,-0.00014106797416957306,0.052256228431360796,-0.12420497386483476,-0.07489154126960784,0.8962668930180371,-1.1185435228981078,0.3454928008140996,,,,,,,,,,,,,,,,,
262144,,,,,,,,,,,,,,0.09959320456255227,0.9207174871116877,0.0013046534577938473,0.16417071130126715,1.8503171866759658,0.0054023578320538945,0.07878733731922694,7.116420868784189,3.6367959245775516e-05,14.86283053457737,64.95170399546623,0.0010648883773001216,2.3530294615775347,0.009059850042831386,-0.6414234628900886,0.742079178802669,1.0
393216,0.16472189786145464,0.9557961295358837,0.001566443627211811,0.18451063142856583,1.8552231565117836,0.005920121172493964,6.228353297643707e-05,0.1317594592110254,-0.0558614559849957,-0.05430751597850758,0.8866363139823079,-1.0208962121978402,0.2599622185807675,,,,,,,,,,,,,,,,,
393216,,,,,,,,,,,,,,0.16473048907937482,0.9557961295358837,0.001566443627211811,0.18453600851353258,1.8582445122301579,0.005920121172493964,0.08391751968883909,7.705237098038197,4.217123004268686e-05,13.18606260791421,59.58628413081169,0.0007752197433337216,2.512140866369009,0.014113800959876244,-0.6220289706252515,0.7110969871282578,1.0
524288,0.13735088321845978,1.0195669243112206,0.0013101330415565826,0.179172677337192,2.028025300242007,0.005764699331848533,-0.00013964875972105606,0.060129566249088384,-0.08260746856103651,-0.07190679054474458,0.8894975553266704,-1.208297555334866,0.31432850915007293,,,,,,,,,,,,,,,,,
524288,,,,,,,,,,,,,,0.13735504215583205,1.0195669243112206,0.0013101330415565826,0.17919887055177242,2.028025300242007,0.005764699331848533,0.08274693804560229,5.258341936394572,4.1744608272220596e-05,13.662328317761421,69.83075654506683,0.0004798516384969531,2.460026603192091,0.009400972554431064,-0.608627415727824,0.7125478428788483,1.0
655360,0.13756462431047112,1.0090392590500414,0.0016617216141412428,0.17770960158668458,1.8933612667024136,0.006439101177420525,8.079671874838823e-05,0.10186084478482371,-0.06985963773331605,-0.07143773161806166,0.8837093971669674,-1.245520438067615,0.2815167426597327,,,,,,,,,,,,,,,,,
655360,,,,,,,,,,,,,,0.13757422444177791,1.0090392590500414,0.0016617216141412428,0.17775488994084299,1.9012444587424397,0.006439101177420525,0.07541184924775735,7.2346683871001005,4.193245222938735e-05,13.66029566526413,71.75741994380951,0.000512190727402384,2.483153074979782,0.005839797418047965,-0.6228759000077844,0.7372158607468009,1.0
786432,0.15134334180038422,1.0403856714256108,0.0010663033777973396,0.18128189770504832,2.163254300132394,0.00479758898700311,2.4568724676043985e-05,0.1003307694918476,-0.08736225847678725,-0.058286232670070603,0.89414346171543,-1.2705576308071613,0.34963801817502826,,,,,,,,,,,,,,,,,
786432,,,,,,,,,,,,,,0.15134679293259978,1.0403856714256108,0.0010663033777973396,0.18131200619973242,2.163254300132394,0.00479758898700311,0.0953343688743189,7.521872032433748,4.191316413137969e-05,13.460344359278679,73.10212498903275,0.0005396785600702003,2.4249751958996058,0.008815944951493293,-0.6398326996713877,0.7178539005108178,1.0
