collected_frames,action/v_mean,action/w_mean,action/front_mean,action/rear_mean
20185088,0.5,0.0,-0.02532196044921875,0.596832275390625
20316160,0.5,0.0,0.0229034423828125,0.09000396728515625
20447232,0.5,0.0,-0.00185394287109375,0.1305694580078125
20578304,0.5,0.0,-0.04857635498046875,0.104644775390625
20709376,0.5,0.0,0.0241241455078125,0.146148681640625
20840448,0.5,0.0,-0.02970123291015625,0.137847900390625
20971520,0.5,0.0,0.08530426025390625,0.12689208984375
21102592,0.5,0.0,-0.01888275146484375,0.1326446533203125
21233664,0.5,0.0,0.001007080078125,0.59954833984375
21364736,0.5,0.0,0.02599334716796875,0.09503936767578125
21495808,0.5,0.0,0.09110260009765625,0.10405731201171875
21626880,0.5,0.0,0.1285247802734375,0.1357879638671875
21757952,0.5,0.0,0.04430389404296875,0.182891845703125
21889024,0.5,0.0,0.080230712890625,0.1410675048828125
22020096,0.5,0.0,-0.08222198486328125,0.1651763916015625
22151168,0.5,0.0,0.0008697509765625,0.1537628173828125
22282240,0.5,0.0,0.7365341186523438,0.8258132934570312
22413312,0.5,0.0,0.0208282470703125,0.130615234375
22544384,0.5,0.0,0.0917816162109375,0.17803955078125
22675456,0.5,0.0,0.11048126220703125,0.191558837890625
22806528,0.5,0.0,0.09159088134765625,0.17780303955078125
22937600,0.5,0.0,0.20114898681640625,0.20778656005859375
23068672,0.5,0.0,0.0986175537109375,0.1855621337890625
23199744,0.5,0.0,0.1267547607421875,0.20633697509765625
23330816,0.5,0.0,0.20017242431640625,0.7285003662109375
23461888,0.5,0.0,0.0482635498046875,0.04961395263671875
23592960,0.5,0.0,0.12435150146484375,0.204742431640625
23724032,0.5,0.0,0.11737060546875,0.03765106201171875
23855104,0.5,0.0,0.03383636474609375,0.1316375732421875
23986176,0.5,0.0,0.140228271484375,0.17731475830078125
24117248,0.5,0.0,0.1682281494140625,0.1786346435546875
24248320,0.5,0.0,0.196746826171875,0.2205047607421875
24379392,0.5,0.0,-0.0156707763671875,0.5335769653320312
24510464,0.5,0.0,0.12935638427734375,0.1352386474609375
24641536,0.5,0.0,-0.0310211181640625,0.17840576171875
24772608,0.5,0.0,0.13681793212890625,0.18549346923828125
24903680,0.5,0.0,0.10141754150390625,0.1567840576171875
25034752,0.5,0.0,0.01705169677734375,0.1785125732421875
25165824,0.5,0.0,-0.10516357421875,0.13397979736328125
25296896,0.5,0.0,0.03038787841796875,0.0549774169921875
25427968,0.5,0.0,-0.02256011962890625,0.33917236328125
25559040,0.5,0.0,0.03961944580078125,0.0834197998046875
25690112,0.5,0.0,-0.00701904296875,0.080902099609375
25821184,0.5,0.0,0.12862396240234375,0.17282867431640625
25952256,0.5,0.0,0.0579376220703125,0.18119049072265625
26083328,0.5,0.0,0.13201904296875,0.03964996337890625
26214400,0.5,0.0,-0.14028167724609375,0.14119720458984375
26345472,0.5,0.0,0.11687469482421875,0.19875335693359375
26476544,0.5,0.0,-0.00968170166015625,0.5907516479492188
26607616,0.5,0.0,-0.0544586181640625,0.17859649658203125
26738688,0.5,0.0,-0.115203857421875,0.1330108642578125
26869760,0.5,0.0,0.162017822265625,0.22314453125
27000832,0.5,0.0,-0.03461456298828125,0.0234375
27131904,0.5,0.0,0.07820892333984375,0.12953948974609375
27262976,0.5,0.0,-0.07973480224609375,0.15340423583984375
27394048,0.5,0.0,0.1015625,0.08551788330078125
27525120,0.5,0.0,0.04775238037109375,0.329010009765625
27656192,0.5,0.0,-0.0321502685546875,0.15711212158203125
27787264,0.5,0.0,-0.07470703125,0.1747589111328125
27918336,0.5,0.0,-0.02215576171875,0.07965850830078125
28049408,0.5,0.0,0.02307891845703125,0.11939239501953125
28180480,0.5,0.0,0.06270599365234375,0.178192138671875
28311552,0.5,0.0,0.12490081787109375,0.200164794921875
28442624,0.5,0.0,-0.007049560546875,0.19521331787109375
28573696,0.5,0.0,-0.0160369873046875,0.39211273193359375
28704768,0.5,0.0,0.06760406494140625,0.13897705078125
28835840,0.5,0.0,0.00902557373046875,0.15071868896484375
28966912,0.5,0.0,0.051513671875,0.11376953125
29097984,0.5,0.0,0.16507720947265625,0.1946868896484375
29229056,0.5,0.0,0.087188720703125,0.19654083251953125
29360128,0.5,0.0,0.05124664306640625,0.1451568603515625
29491200,0.5,0.0,0.1747283935546875,0.2402191162109375
29622272,0.5,0.0,0.35037994384765625,0.6312103271484375
29753344,0.5,0.0,0.13834381103515625,0.16352081298828125
29884416,0.5,0.0,0.0599365234375,0.2560577392578125
30015488,0.5,0.0,0.10400390625,0.16892242431640625
30146560,0.5,0.0,0.09047698974609375,0.18125152587890625
30277632,0.5,0.0,0.12020111083984375,0.1751708984375
30408704,0.5,0.0,-0.101959228515625,0.1603546142578125
30539776,0.5,0.0,0.00725555419921875,0.14629364013671875
30670848,0.5,0.0,0.399688720703125,0.5138702392578125
30801920,0.5,0.0,0.1094818115234375,0.0604705810546875
30932992,0.5,0.0,0.10335540771484375,0.21811676025390625
31064064,0.5,0.0,0.06359100341796875,0.1092681884765625
31195136,0.5,0.0,0.0743865966796875,0.20123291015625
31326208,0.5,0.0,0.03722381591796875,0.14690399169921875
31457280,0.5,0.0,-0.00650787353515625,0.18659210205078125
31588352,0.5,0.0,-0.11888885498046875,0.1594085693359375
31719424,0.5,0.0,0.1538238525390625,0.46147918701171875
31850496,0.5,0.0,0.00078582763671875,0.2296142578125
31981568,0.5,0.0,0.01123046875,0.16814422607421875
32112640,0.5,0.0,-0.12591552734375,0.0814208984375
32243712,0.5,0.0,0.00986480712890625,0.104248046875
32374784,0.5,0.0,0.06578826904296875,0.0910491943359375
32505856,0.5,0.0,-0.090911865234375,0.18535614013671875
32636928,0.5,0.0,-0.00659942626953125,0.223663330078125
32768000,0.5,0.0,0.1455535888671875,0.6280975341796875
32899072,0.5,0.0,-0.03795623779296875,0.2407073974609375
33030144,0.5,0.0,0.0497894287109375,0.12286376953125
33161216,0.5,0.0,-0.058990478515625,0.1684417724609375
33292288,0.5,0.0,0.00339508056640625,0.19489288330078125
33423360,0.5,0.0,0.038726806640625,0.24253082275390625
33554432,0.5,0.0,0.14788055419921875,0.1578216552734375
33685504,0.5,0.0,0.0556182861328125,0.2794189453125
33816576,0.5,0.0,-0.03203582763671875,0.4805755615234375
33947648,0.5,0.0,-0.05706024169921875,0.20725250244140625
34078720,0.5,0.0,0.0941619873046875,0.2456207275390625
34209792,0.5,0.0,-0.03864288330078125,0.19781494140625
34340864,0.5,0.0,-0.11823272705078125,0.1463775634765625
34471936,0.5,0.0,-0.0205841064453125,0.1486358642578125
34603008,0.5,0.0,-0.0191192626953125,0.15761566162109375
34734080,0.5,0.0,-0.12368011474609375,0.179290771484375
34865152,0.5,0.0,-0.02497100830078125,0.21759033203125
34996224,0.5,0.0,0.04381561279296875,0.0363006591796875
35127296,0.5,0.0,-0.02002716064453125,0.072967529296875
35258368,0.5,0.0,-0.03137969970703125,0.2329864501953125
35389440,0.5,0.0,-0.00977325439453125,0.23282623291015625
35520512,0.5,0.0,0.13452911376953125,0.23854827880859375
