collected_frames,train/mean_reward,train/mean_state_value,train/value_minus_reward,train/mean_advantage_GAE,train/mean_action_sample_log_prob,train/mean_critic_loss,train/mean_objective_loss,train/mean_entropy_loss,train/mean_entropy,train/mean_kl_approx,train/mean_clip_fraction,train/mean_advantage,train/std_advantage,train/total_grad_norm,train/policy_operator_lr,train/value_operator_lr,train/step_penalty,train/action_bonus_coef
131072,-0.020195499062538147,-0.969436526298523,-0.9492410272359848,-0.35388168692588806,-4.009635925292969,6.182170391082764,-0.011196737177670002,-0.047997694462537766,3.979200839996338,0.016742082312703133,0.26416015625,-0.35388168692588806,10.854926109313965,8.5430908203125,0.0005027336417140863,0.0016984713904652407,-0.05961282574229296,16.29043388277351
262144,0.07939162850379944,-2.22993803024292,-2.3093296587467194,2.1927218437194824,-3.9971394538879395,5.447192668914795,-0.023607462644577026,-0.04757600277662277,3.9442405700683594,0.02109423652291298,0.249755859375,2.1927218437194824,9.695640563964844,8.701017379760742,0.0005025240820468441,0.0016977633990561264,-0.05973676093094636,16.29043388277351
393216,0.08095240592956543,-1.98361337184906,-2.0645657777786255,1.737623929977417,-3.9483442306518555,3.780245065689087,-0.026937225833535194,-0.04671718552708626,3.8730411529541016,0.016217127442359924,0.224365234375,1.737623929977417,9.901327133178711,6.342585563659668,0.0005023145223796019,0.0016970554076470121,-0.059860696119599786,16.29043388277351
524288,0.036779873073101044,-2.133734941482544,-2.170514814555645,0.8528020977973938,-3.8759207725524902,3.137963056564331,-0.02949085645377636,-0.04559934884309769,3.7803683280944824,0.01729491725564003,0.268310546875,0.8528020977973938,10.415857315063477,5.8278374671936035,0.0005021049627123597,0.0016963474162378976,-0.05998463130825319,16.29043388277351
655360,0.020328013226389885,-2.0286803245544434,-2.0490083377808332,0.5612554550170898,-3.777087688446045,3.0221638679504395,-0.03051486611366272,-0.044915761798620224,3.723696231842041,0.014719819650053978,0.209716796875,0.5612554550170898,9.8827543258667,7.105098724365234,0.0005018954030451175,0.0016956394248287834,-0.060108566496906615,16.29043388277351
786432,0.011597391217947006,-2.0286002159118652,-2.0401976071298122,0.3985879123210907,-3.7082247734069824,2.9899940490722656,-0.03559618443250656,-0.04385049268603325,3.6353812217712402,0.01647476851940155,0.220703125,0.3985879123210907,10.056657791137695,9.546492576599121,0.0005016858433778753,0.001694931433419669,-0.060232501685560026,16.29043388277351
917504,0.028506875038146973,-0.5493025183677673,-0.5778093934059143,0.6643489003181458,-3.619582414627075,2.9524693489074707,-0.03577697277069092,-0.04245993494987488,3.5200982093811035,0.018035272136330605,0.232666015625,0.6643489003181458,10.715360641479492,9.580315589904785,0.000501476283710633,0.0016942234420105548,-0.060356436874213444,16.29043388277351
1048576,0.021616211161017418,-0.7563464045524597,-0.7779626157134771,0.619960367679596,-3.5618035793304443,2.879488706588745,-0.039994750171899796,-0.04183492064476013,3.4682822227478027,0.022958913818001747,0.271728515625,0.619960367679596,11.370697975158691,7.173254489898682,0.0005012667240433909,0.0016935154506014405,-0.060480372062866855,16.29043388277351
1179648,0.04649384319782257,-1.1771819591522217,-1.2236758023500443,0.708129346370697,-3.4662981033325195,2.9968209266662598,-0.03645431995391846,-0.04053950682282448,3.360887050628662,0.024685947224497795,0.2841796875,0.708129346370697,10.736806869506836,12.587302207946777,0.0005010571643761486,0.0016928074591923263,-0.06060430725152028,16.29043388277351
1310720,0.3566288948059082,18.650039672851562,18.293410778045654,3.1343255043029785,-3.4608941078186035,6.1431732177734375,-0.030775180086493492,-0.0411432608962059,3.410940647125244,0.017806008458137512,0.263427734375,3.1343255043029785,16.94902229309082,6.279277324676514,0.0005008476047089064,0.001692099467783212,-0.060728242440173684,16.29043388277351
