collected_frames,rew/shaping,rew/step_penalty,rew/roll_penalty,rew/roll_rate_penalty,rew/pitch_penalty,rew/pitch_rate_penalty,rew/shock_penalty,rew/action_bonus,rew/flipper_action_bonus,rew/terminal_bonus,rew/total_reward
5111808,1.185607148334384,-0.06419842772246927,-0.06266003532800823,-0.2202605449128896,-0.20962958072777838,-0.19226354418788105,-0.042917678409139626,5.842701859772205,0.7086339751258492,0.048484293482033536,6.991214852780104
5242880,1.1781880976632237,-0.06432236291112291,-0.04766829335130751,-0.21183451171964407,-0.20795586972963065,-0.19267118081916124,-0.044577265056432225,5.84863068535924,0.7105577732436359,0.05684766227204818,7.023015543818474
5373952,1.3484947280958295,-0.06444629809977619,-0.04113122083072085,-0.20372031070291996,-0.18950672599021345,-0.2018761548679322,-0.05289860437915195,6.414373621344566,0.7037380724214017,0.05357995550730266,7.764365486800671
5505024,1.593452894128859,-0.06457023328842947,-0.02900647823116742,-0.2133520352654159,-0.1488439540262334,-0.19876091030891985,-0.06936694955220446,6.721546996384859,0.6926834564656019,0.018926292439573444,8.302209328860044
5636096,1.2743637496605515,-0.06469416847708312,-0.044687280926154926,-0.21923742606304586,-0.1652571588056162,-0.19078583281952888,-0.04381392973300535,5.62144086509943,0.7394646578468382,0.01853808856685646,6.923903606832027
5767168,1.2735198475420475,-0.0648181036657363,-0.03690796515729744,-0.21491576894186437,-0.17667642247397453,-0.2013336073141545,-0.04704755643615499,5.953726973384619,0.7236568927764893,0.07084353659593035,7.27876390889287
5898240,1.331756412051618,-0.06494203885439,-0.05182746774517,-0.21944307070225477,-0.18210115225519985,-0.20898985932581127,-0.050642529196920805,6.246687941253185,0.720360470470041,0.07236314272449818,7.591790180653334
6029312,1.2798973992466927,-0.06506597404304322,-0.054012089560274035,-0.22099588497076184,-0.19053443567827344,-0.20498272601980716,-0.04770534114504699,6.062348298728466,0.7235196162946522,0.04750153055647388,7.3283064141869545
6160384,1.2402812335640192,-0.06518990923169653,-0.05094994601677172,-0.21362091496121138,-0.20562920172233135,-0.20192682708147913,-0.042670607726904564,5.871749062091112,0.7285968218930066,0.06217735353857279,7.121635168790817
6291456,1.22697495482862,-0.06531384442035021,-0.04760902634006925,-0.2195355542935431,-0.2166500836610794,-0.2075647625606507,-0.04643865907564759,5.829261414706707,0.7501882715150714,0.05829848352004774,7.060225624591112
6422528,1.199534883722663,-0.0654377796090034,-0.038820169458631426,-0.21492488135118037,-0.24026264890562743,-0.2041155775077641,-0.04122249256761279,5.738423090428114,0.7481198608875275,0.05327714110899251,6.93273413926363
6553600,1.196621399372816,-0.06556171479765703,-0.034546033522929065,-0.20970103552099317,-0.243416475947015,-0.1993789329426363,-0.039762403175700456,5.641734316945076,0.7372551374137402,0.06248016805329826,6.844431258738041
6684672,1.3493224140256643,-0.06568564998631032,-0.026627532701240852,-0.21045133331790566,-0.25991192599758506,-0.21051233378238976,-0.05136833363940241,6.370726007968187,0.7222178778611124,0.038686707805027254,7.655163336545229
6815744,1.550592971034348,-0.06580958517496362,-0.03113655632478185,-0.22148279659450054,-0.3241040729917586,-0.20606551639502868,-0.06655361663433723,6.5298475325107574,0.7074249074794352,0.024165059439837933,7.895451974123716
6946816,1.298335020430386,-0.06593352036361723,-0.05454821910825558,-0.23216090712230653,-0.36753701441921294,-0.19691576657351106,-0.04023471691471059,5.872556734830141,0.7443669964559376,0.039520830745459534,6.996067777276039
7077888,1.2084999727085233,-0.06605745555227044,-0.061300129629671574,-0.23421632929239422,-0.3784921243786812,-0.19607763784006238,-0.04278763243928552,6.004885867238045,0.734796385280788,0.05312850132759195,7.020938139408827
7208960,1.2702832948416471,-0.06618139074092413,-0.058931564912199974,-0.2377214441075921,-0.37554682954214513,-0.20585448888596147,-0.049040682599297725,6.214945953339338,0.7356001841835678,0.08611945324810222,7.311802871525288
7340032,1.221216255798936,-0.06630532592957733,-0.07753403545939364,-0.2332604315597564,-0.41421873890794814,-0.1981187256751582,-0.042304639719077386,6.019618559628725,0.7288086358457804,0.049323951156111434,6.985376887023449
7471104,1.1572130415588617,-0.06642926111823065,-0.07678915170254186,-0.22919041698332876,-0.43089678860269487,-0.19027508154977113,-0.041826126296655275,5.867736868560314,0.7169939242303371,0.044839452355518006,6.749690670520067
7602176,1.138282268308103,-0.06655319630688433,-0.07366707781329751,-0.22662671317812055,-0.4277367882896215,-0.19260021625086665,-0.04012358137697447,5.9182437770068645,0.7267762837000191,0.05357995562371798,6.807617746293545
