collected_frames,grad_contrib/shaping,grad_contrib/roll_penalty,grad_contrib/roll_rate_penalty,grad_contrib/pitch_penalty,grad_contrib/pitch_rate_penalty,grad_contrib/shock_penalty,grad_contrib/action_bonus,grad_contrib/flipper_action_bonus,grad_contrib/terminal_bonus
262144,0.1229203197486257,0.1553805021005879,-0.011208973383996549,0.18311955824524112,0.0480458981713294,-0.24567249470871355,-0.21883872883464672,0.006402656360855692,0.008410868446003365
393216,0.24117239319094075,0.12893767373552656,0.003341910598297365,0.14028016508162366,0.03169402358418603,-0.11577293496371938,0.3327213719211255,0.004797862008908602,0.0012816649156721597
524288,0.2956824145363648,0.07628243413549994,-0.04277359837982033,0.11990879443142279,-0.0022428588193161565,-0.0901049410673115,0.364870572317873,0.006290832783562961,-0.0018435535288285681
655360,0.2364302716999811,0.04863068766238741,-0.014955836894693592,0.13214479506800222,0.005381691746330578,-0.07132247742694604,0.47685982186392517,0.009004591094984702,0.005269826542749179
786432,0.2149221090512053,-0.012075049480333954,-0.010869374767197727,0.19275103245525635,-0.007261230930723077,-0.07833195445582328,0.4405074645273934,0.019679527770515466,-0.023602256561551415
917504,0.1731642212077591,-0.17420077249210333,-0.05067384639752469,0.20121528253004067,-0.04333932482849992,-0.07737845693875789,0.19144837272386406,0.03690379908227296,-0.05167592379917739
1048576,0.03968129733206115,-0.06508278102826563,-0.07633477599433638,-0.2055575291327419,-0.08874242541043115,-0.14206934080051317,0.13295452447599757,0.15991559551362883,-0.08966173031202422
1179648,0.2530870486707611,-0.04666273561202846,-0.07225479786611474,0.13576074146088765,-0.10390471883110583,-0.07363990718559513,0.22496960215184517,0.0748674323655511,-0.014853015856110801
1310720,-0.17348672828297135,-0.04931553278341105,-0.0025156152444866485,-0.08518830177698447,0.006173953920037024,0.01606716190093903,-0.65049416627905,0.01648210718869474,-0.00027643262342570994
1441792,-0.24710160333636924,-0.03345036932823796,0.02736160718533495,-0.006720191822004037,0.04082337289582719,0.03896563710048285,-0.588261870076624,0.014054080467230598,-0.0032612677878892226
1572864,0.26878232277049724,0.017488071521020845,0.11891964347545214,0.1268961283319269,0.12546621944877684,-0.0463201233492441,0.2304669437793816,-0.050123243750041735,-0.015537303573658606
