collected_frames,train/mean_reward,train/mean_state_value,train/value_minus_reward,train/mean_advantage_GAE,train/mean_action_sample_log_prob,train/mean_critic_loss,train/mean_objective_loss,train/mean_entropy_loss,train/mean_entropy,train/mean_kl_approx,train/mean_clip_fraction,train/mean_advantage,train/std_advantage,train/total_grad_norm,train/policy_operator_lr,train/value_operator_lr
1196032,0.2362508475780487,-13.800835609436035,-14.037086457014084,2.9840593338012695,-2.675696849822998,7.423457145690918,-0.0006741583347320557,-0.0940518006682396,2.684241533279419,0.00010251521598547697,0.0,2.9840593338012695,12.897512435913086,8.196699142456055,8.911273756849315e-05,0.00047936951254561586
1212416,-0.02341502532362938,-7.951375961303711,-7.927960935980082,0.14182919263839722,-2.672532320022583,5.916282653808594,-0.0011912807822227478,-0.0936402827501297,2.672496795654297,-1.3541488442569971e-05,0.0,0.14182919263839722,10.030913352966309,7.167462348937988,8.885801753270167e-05,0.0004779992817264907
1228800,-0.19706323742866516,-10.12790584564209,-9.930842608213425,-1.9096966981887817,-2.665243625640869,5.975191116333008,-0.0009115748107433319,-0.09340590238571167,2.6658077239990234,0.00026098405942320824,0.0,-1.9096966981887817,10.256705284118652,8.298184394836426,8.86032974969102e-05,0.00047662905090736557
1245184,-0.04322909563779831,-11.072845458984375,-11.029616363346577,0.4042741060256958,-2.6654248237609863,5.234806537628174,-0.001629142090678215,-0.09312688559293747,2.6578445434570312,-6.442202720791101e-05,0.0,0.4042741060256958,8.913248062133789,11.231156349182129,8.834857746111872e-05,0.0004752588200882404
1261568,-0.18773195147514343,-17.473922729492188,-17.286190778017044,-0.46634361147880554,-2.652480125427246,5.7321367263793945,-0.0015573627315461636,-0.09311699122190475,2.657561779022217,0.00011182640446349978,0.0,-0.46634361147880554,9.8373441696167,19.960004806518555,8.809385742532724e-05,0.0004738885892691153
1277952,0.27011990547180176,-15.039301872253418,-15.30942177772522,3.1927645206451416,-2.6722795963287354,7.276806831359863,-0.0013027088716626167,-0.0932314470410347,2.6608285903930664,0.0007483480731025338,0.0,3.1927645206451416,13.595928192138672,12.441900253295898,8.783913738953577e-05,0.0004725183584499901
1294336,-0.008823119103908539,-8.790180206298828,-8.78135708719492,0.6242840886116028,-2.6518709659576416,5.306687355041504,-0.0014271168038249016,-0.09244132041931152,2.6382784843444824,0.00011103332508355379,0.0,0.6242840886116028,9.136805534362793,8.67908763885498,8.75844173537443e-05,0.000471148127630865
1310720,-0.13483268022537231,-13.002021789550781,-12.867189109325409,-0.7578864693641663,-2.6401803493499756,4.730731010437012,-0.001358221285045147,-0.09192325174808502,2.623492479324341,3.0778872314840555e-05,0.0,-0.7578864693641663,8.385818481445312,9.935206413269043,8.732969731795284e-05,0.0004697778968117399
1327104,-0.07995381951332092,-13.551515579223633,-13.471561759710312,0.7497071623802185,-2.6380982398986816,4.678788185119629,-0.0012738262303173542,-0.09279179573059082,2.6482808589935303,-0.00012462807353585958,0.0,0.7497071623802185,8.773513793945312,7.74536657333374,8.707497728216137e-05,0.00046840766599261474
1343488,-0.2537574768066406,-13.895917892456055,-13.642160415649414,-1.8985964059829712,-2.643993854522705,5.941381454467773,-0.0005383696407079697,-0.09301864355802536,2.654755115509033,-0.00012495066039264202,0.0,-1.8985964059829712,10.969362258911133,14.26246166229248,8.682025724636989e-05,0.0004670374351734896
1359872,0.23814056813716888,-11.681307792663574,-11.919448360800743,4.248901844024658,-2.6549346446990967,7.357494354248047,-0.0008757263422012329,-0.09322371333837509,2.6606078147888184,0.00030607031658291817,0.0,4.248901844024658,13.38974380493164,11.310505867004395,8.656553721057841e-05,0.00046566720435436444
1376256,-0.010242912918329239,-2.141817331314087,-2.1315744183957577,-0.6412525773048401,-2.6603808403015137,4.683492183685303,-0.0012942841276526451,-0.09271261096000671,2.6460208892822266,0.0002705432125367224,0.0,-0.6412525773048401,7.710264682769775,13.079550743103027,8.631081717478694e-05,0.0004642969735352393
1392640,-0.18353188037872314,-8.387514114379883,-8.20398223400116,-2.263446569442749,-2.64530086517334,4.837299823760986,-0.0008939700201153755,-0.09275685250759125,2.6472835540771484,-6.66521955281496e-05,0.0,-2.263446569442749,9.405838012695312,9.548531532287598,8.605609713899547e-05,0.0004629267427161142
1409024,-0.03810020908713341,-14.28427505493164,-14.246174845844507,0.8384749889373779,-2.6582775115966797,5.048511028289795,-0.0002657356671988964,-0.09261037409305573,2.6431031227111816,0.000443613447714597,0.000732421875,0.8384749889373779,9.364754676818848,13.41616153717041,8.5801377103204e-05,0.00046155651189698905
1425408,-0.25335758924484253,-18.791156768798828,-18.537799179553986,-0.9052323698997498,-2.6530370712280273,5.846952438354492,-0.0010555069893598557,-0.09303928911685944,2.6553444862365723,-0.00046781101264059544,0.000244140625,-0.9052323698997498,10.841686248779297,8.34717845916748,8.554665706741252e-05,0.0004601862810778639
1441792,0.22228671610355377,-14.047144889831543,-14.269431605935097,2.8213050365448,-2.674471616744995,7.933717727661133,-0.0003100866451859474,-0.09360441565513611,2.6714730262756348,0.0010338188149034977,0.0,2.8213050365448,13.12458324432373,11.56404972076416,8.529193703162104e-05,0.00045881605025873876
1458176,-0.05795750394463539,-7.408912658691406,-7.350955154746771,-0.8887690901756287,-2.666759729385376,5.7383317947387695,-0.0010502003133296967,-0.09333667159080505,2.6638317108154297,0.0002593021490611136,0.0,-0.8887690901756287,9.676692008972168,12.061046600341797,8.503721699582957e-05,0.0004574458194396136
1474560,-0.1833987981081009,-14.136924743652344,-13.953525945544243,-1.4199081659317017,-2.6633591651916504,5.315208435058594,-0.000901917926967144,-0.0932178646326065,2.6604409217834473,0.0007151663885451853,0.0,-1.4199081659317017,9.475839614868164,6.054889678955078,8.478249696003809e-05,0.00045607558862048846
1490944,-0.0358661413192749,-16.369007110595703,-16.333140969276428,1.3975132703781128,-2.662574529647827,5.137216567993164,-0.001050078310072422,-0.09328746795654297,2.6624276638031006,0.00025055400328710675,0.0,1.3975132703781128,9.142480850219727,9.602800369262695,8.452777692424662e-05,0.0004547053578013633
1507328,-0.16790199279785156,-20.153644561767578,-19.985742568969727,-0.06175965070724487,-2.657951593399048,6.234827041625977,-0.0013458658941090107,-0.09344696998596191,2.6669797897338867,0.0009514226694591343,0.0,-0.06175965070724487,11.349821090698242,9.069096565246582,8.427305688845515e-05,0.0004533351269822382
1523712,0.23232150077819824,-17.74445343017578,-17.97677493095398,2.9709651470184326,-2.663656234741211,7.885009288787842,-0.0008120276033878326,-0.09315237402915955,2.658571720123291,0.0001768717193044722,0.0,2.9709651470184326,14.206284523010254,13.139228820800781,8.401833685266368e-05,0.0004519648961631131
1540096,-0.04538092762231827,-12.570239067077637,-12.524858139455318,0.0019933879375457764,-2.660743474960327,4.806858539581299,-0.0014855163171887398,-0.09317455440759659,2.6592049598693848,0.00014564840239472687,0.0,0.0019933879375457764,8.569685935974121,8.090506553649902,8.37636168168722e-05,0.00045059466534398793
1556480,-0.10995950549840927,-16.177881240844727,-16.067921735346317,-0.1221170574426651,-2.6600310802459717,5.041513919830322,-0.002271835459396243,-0.09358939528465271,2.67104434967041,0.001056802342645824,0.000244140625,-0.1221170574426651,8.548147201538086,8.469037055969238,8.350889678108072e-05,0.0004492244345248628
1572864,-0.030514415353536606,-16.982324600219727,-16.95181018486619,1.2173347473144531,-2.653756618499756,4.525300025939941,-0.0016080709174275398,-0.09253835678100586,2.641047954559326,0.0007265441818162799,0.001220703125,1.2173347473144531,8.309894561767578,8.292865753173828,8.325417674528926e-05,0.0004478542037057377
1589248,-0.20445716381072998,-16.71036720275879,-16.50591003894806,-0.8980219960212708,-2.6580605506896973,6.21434211730957,-0.00043265335261821747,-0.09268037974834442,2.6451010704040527,0.0004232688224874437,0.0,-0.8980219960212708,10.680269241333008,9.40495777130127,8.299945670949779e-05,0.00044648397288661254
1605632,0.2509327530860901,-9.683370590209961,-9.934303343296051,3.429561138153076,-2.6650350093841553,6.222409248352051,-0.0010891070123761892,-0.09274308383464813,2.646890878677368,9.095319546759129e-05,0.0,3.429561138153076,11.220656394958496,9.894895553588867,8.274473667370631e-05,0.0004451137420674874
1622016,0.0010401755571365356,-6.939371109008789,-6.940411284565926,-0.42239081859588623,-2.6541271209716797,4.70748233795166,-0.0023445161059498787,-0.09259335696697235,2.642617702484131,0.0013290266506373882,0.001953125,-0.42239081859588623,8.221497535705566,7.969517707824707,8.249001663791485e-05,0.0004437435112483623
1638400,-0.11731626093387604,-11.39815902709961,-11.280842766165733,-0.5284726619720459,-2.653001070022583,4.26239538192749,-0.0015279536601155996,-0.09243227541446686,2.6380202770233154,0.0011932927882298827,0.001708984375,-0.5284726619720459,7.874538898468018,8.361368179321289,8.223529660212338e-05,0.0004423732804292372
1654784,-0.07448295503854752,-11.380081176757812,-11.305598221719265,0.0476369634270668,-2.6438729763031006,4.705883979797363,-0.0009546289220452309,-0.09270289540290833,2.6457438468933105,0.0005375580512918532,0.000244140625,0.0476369634270668,8.22428035736084,8.351407051086426,8.198057656633192e-05,0.0004410030496101121
1671168,-0.15690553188323975,-12.112913131713867,-11.956007599830627,-0.6284617781639099,-2.6420888900756836,5.789396286010742,-0.0006520235911011696,-0.09272940456867218,2.6465003490448,0.0006998092285357416,0.000244140625,-0.6284617781639099,10.032431602478027,7.411357402801514,8.172585653054044e-05,0.00043963281879098697
1687552,0.294341117143631,-6.172291278839111,-6.466632395982742,3.073700189590454,-2.6573381423950195,6.2924113273620605,-0.0008784888777881861,-0.09295918047428131,2.6530582904815674,0.0009426461765542626,0.0,3.073700189590454,10.919577598571777,9.651629447937012,8.147113649474898e-05,0.00043826258797186187
1703936,-0.07949522137641907,-4.681654453277588,-4.602159231901169,-1.7724153995513916,-2.653311252593994,4.8938212394714355,-0.0011521391570568085,-0.09318128973245621,2.6593971252441406,0.00011479569366201758,0.0,-1.7724153995513916,8.405413627624512,10.838642120361328,8.12164164589575e-05,0.0004368923571527367
1720320,-0.14857929944992065,-8.895331382751465,-8.746752083301544,-1.017103910446167,-2.6487746238708496,4.363602161407471,-0.001374492421746254,-0.0930730402469635,2.6563076972961426,-0.0001191014307551086,0.0,-1.017103910446167,7.833693027496338,7.660333633422852,8.096169642316603e-05,0.0004355221263336116
1736704,-0.09788823127746582,-11.30571174621582,-11.207823514938354,-0.2845101058483124,-2.644059419631958,5.222498893737793,-0.0016424572095274925,-0.09285096824169159,2.6499698162078857,-0.00014925800496712327,0.0,-0.2845101058483124,9.253661155700684,8.738707542419434,8.070697638737457e-05,0.0004341518955144865
1753088,-0.1436627209186554,-12.52364730834961,-12.379984587430954,-0.43060776591300964,-2.6527607440948486,5.28416109085083,-0.0007433812133967876,-0.0934174656867981,2.6661376953125,0.000927048793528229,0.00048828125,-0.43060776591300964,9.269312858581543,10.8173828125,8.045225635158309e-05,0.00043278166469536134
1769472,0.2903115749359131,-7.156455039978027,-7.44676661491394,2.201728105545044,-2.6536378860473633,6.801845550537109,-0.0011825216934084892,-0.09343705326318741,2.666696548461914,-4.163652192801237e-06,0.0,2.201728105545044,11.6983060836792,9.17733383178711,8.019753631579163e-05,0.00043141143387623624
1785856,-0.05535157397389412,-7.018478870391846,-6.963127296417952,-1.2329673767089844,-2.655988931655884,4.831894397735596,-0.0013156989589333534,-0.09288662672042847,2.650987148284912,0.00013147105346433818,0.0,-1.2329673767089844,8.404561996459961,7.858513832092285,7.994281628000015e-05,0.0004300412030571111
1802240,-0.22395972907543182,-14.629922866821289,-14.405963137745857,-1.3915385007858276,-2.6464080810546875,5.10252571105957,-0.001788679976016283,-0.09255735576152802,2.641590118408203,0.0008602920570410788,0.000244140625,-1.3915385007858276,9.660280227661133,8.290437698364258,7.968809624420867e-05,0.00042867097223798595
1818624,-0.03962098807096481,-14.124573707580566,-14.084952719509602,0.7611896395683289,-2.649777412414551,4.603940010070801,-0.0002106800675392151,-0.0925411731004715,2.6411280632019043,0.0010866583324968815,0.001220703125,0.7611896395683289,7.979979515075684,8.557379722595215,7.943337620841721e-05,0.00042730074141886085
1835008,-0.15571460127830505,-14.325399398803711,-14.169684797525406,-0.4754312038421631,-2.6506567001342773,5.560821056365967,-0.0003424172755330801,-0.09323041886091232,2.660799264907837,3.32478666678071e-05,0.0,-0.4754312038421631,9.735871315002441,6.90554666519165,7.917865617262574e-05,0.0004259305105997357
1851392,0.25912588834762573,-8.365857124328613,-8.624983012676239,2.58381986618042,-2.6667089462280273,6.818659782409668,-0.00046361424028873444,-0.09375500679016113,2.6757709980010986,0.0005008006119169295,0.0,2.58381986618042,11.599739074707031,10.297517776489258,7.892393613683426e-05,0.00042456027978061056
