attempt,collected_frames,failure/rollover,failure/out_of_range,failure/shock_high
0,131072,0.0,0.0,0.0
0,262144,7.62939453125e-06,0.00011444091796875,0.0
0,393216,0.0,4.57763671875e-05,0.0
0,524288,1.52587890625e-05,7.62939453125e-05,0.0
0,655360,3.814697265625e-05,0.00011444091796875,0.0
0,786432,0.0,6.103515625e-05,0.0
0,917504,7.62939453125e-06,0.0001068115234375,0.0
0,1048576,0.0,6.103515625e-05,0.0
0,1179648,7.62939453125e-06,7.62939453125e-05,0.0
0,1310720,5.882906626506024e-06,6.912415286144579e-05,0.0
0,1441792,7.62939453125e-06,0.0001068115234375,0.0
0,1572864,3.814697265625e-05,0.0001068115234375,0.0
0,1703936,7.62939453125e-06,6.866455078125e-05,0.0
0,1835008,3.814697265625e-05,0.00012969970703125,0.0
0,1966080,0.0,5.340576171875e-05,0.0
0,2097152,7.62939453125e-06,0.00012969970703125,0.0
0,2228224,2.288818359375e-05,0.0001068115234375,0.0
0,2359296,3.676816641566265e-06,0.0001720750188253012,0.0
0,2490368,7.62939453125e-06,0.00011444091796875,0.0
0,2621440,1.52587890625e-05,0.00014495849609375,0.0
0,2752512,4.57763671875e-05,0.0001068115234375,0.0
0,2883584,7.62939453125e-06,0.0001373291015625,0.0
0,3014656,1.52587890625e-05,0.0001373291015625,0.0
0,3145728,7.62939453125e-06,0.00019073486328125,0.0
0,3276800,7.62939453125e-06,9.918212890625e-05,0.0
0,3407872,3.676816641566265e-06,7.20656061746988e-05,0.0
0,3538944,7.62939453125e-06,9.918212890625e-05,0.0
0,3670016,2.288818359375e-05,0.000152587890625,0.0
0,3801088,1.52587890625e-05,0.00016021728515625,0.0
0,3932160,2.288818359375e-05,0.0001373291015625,0.0
0,4063232,0.0,0.00014495849609375,0.0
0,4194304,1.52587890625e-05,0.00011444091796875,0.0
0,4325376,0.0,0.000152587890625,0.0
0,4456448,2.941453313253012e-06,0.0001816347420933735,0.0
0,4587520,0.0,0.000152587890625,0.0
0,4718592,1.52587890625e-05,0.0001220703125,0.0
0,4849664,0.0,0.0001220703125,0.0
0,4980736,0.0,0.0001983642578125,0.0
0,5111808,3.0517578125e-05,0.0001373291015625,0.0
0,5242880,7.62939453125e-06,0.00019073486328125,0.0
0,5373952,7.62939453125e-06,0.000244140625,0.0
0,5505024,4.044498305722892e-05,0.00041695100715361444,0.0
0,5636096,4.57763671875e-05,0.00035858154296875,0.0
0,5767168,7.62939453125e-06,0.00020599365234375,0.0
0,5898240,7.62939453125e-06,0.0001983642578125,0.0
0,6029312,7.62939453125e-06,0.00020599365234375,0.0
0,6160384,0.0,0.00012969970703125,0.0
0,6291456,7.62939453125e-06,0.000213623046875,0.0
0,6422528,7.62939453125e-06,0.0001678466796875,0.0
0,6553600,8.088996611445784e-06,0.00016766283885542168,0.0
0,6684672,0.0,0.000152587890625,0.0
0,6815744,7.62939453125e-06,0.00012969970703125,0.0
0,6946816,1.52587890625e-05,0.0001220703125,0.0
0,7077888,7.62939453125e-06,0.00012969970703125,0.0
0,7208960,1.52587890625e-05,0.00011444091796875,0.0
0,7340032,2.288818359375e-05,8.392333984375e-05,0.0
0,7471104,2.288818359375e-05,0.00011444091796875,0.0
0,7602176,1.5442629894578312e-05,0.00017722256212349398,0.0
0,7733248,2.288818359375e-05,0.00025177001953125,0.0
0,7864320,2.288818359375e-05,0.000274658203125,0.0
0,7995392,3.0517578125e-05,0.00020599365234375,0.0
0,8126464,3.0517578125e-05,0.000152587890625,0.0
0,8257536,2.288818359375e-05,0.00016021728515625,0.0
0,8388608,3.0517578125e-05,0.0001373291015625,0.0
0,8519680,2.288818359375e-05,0.0001220703125,0.0
0,8650752,1.1030449924698795e-05,0.00020884318524096385,0.0
0,8781824,3.814697265625e-05,0.00025177001953125,0.0
0,8912896,4.57763671875e-05,0.00019073486328125,0.0
0,9043968,1.52587890625e-05,0.0002288818359375,0.0
0,9175040,1.52587890625e-05,0.0001983642578125,0.0
0,9306112,0.0,0.00032806396484375,0.0
0,9437184,0.0,0.000274658203125,0.0
0,9568256,3.0517578125e-05,0.00035858154296875,0.0
0,9699328,1.1765813253012049e-05,0.0001926651920180723,0.0
0,9830400,2.288818359375e-05,0.0001983642578125,0.0
0,9961472,2.288818359375e-05,0.00020599365234375,0.0
0,10092544,2.288818359375e-05,0.00017547607421875,0.0
0,10223616,1.52587890625e-05,0.000244140625,0.0
0,10354688,3.0517578125e-05,0.0002899169921875,0.0
0,10485760,1.52587890625e-05,0.000274658203125,0.0
0,10616832,1.52587890625e-05,0.000152587890625,0.0
0,10747904,1.985480986445783e-05,0.00023090408509036144,0.0
0,10878976,2.288818359375e-05,0.00018310546875,0.0
0,11010048,0.0,0.00016021728515625,0.0
0,11141120,0.0,0.00017547607421875,0.0
0,11272192,5.340576171875e-05,0.000152587890625,0.0
0,11403264,7.62939453125e-06,0.0001678466796875,0.0
0,11534336,7.62939453125e-06,0.00011444091796875,0.0
0,11665408,2.288818359375e-05,0.00014495849609375,0.0
0,11796480,1.0295086596385541e-05,0.00019045910203313254,0.0
0,11927552,7.62939453125e-06,0.00018310546875,0.0
0,12058624,3.0517578125e-05,0.00018310546875,0.0
0,12189696,3.0517578125e-05,0.00026702880859375,0.0
0,12320768,3.0517578125e-05,0.00026702880859375,0.0
0,12451840,2.288818359375e-05,0.0003509521484375,0.0
0,12582912,7.62939453125e-06,0.00048065185546875,0.0
0,12713984,7.62939453125e-06,0.0002593994140625,0.0
