attempt,collected_frames,grad_contrib/shaping,grad_contrib/joint_ang_from_flat_penalty,grad_contrib/joint_angle_var_penalty,grad_contrib/roll_penalty,grad_contrib/roll_rate_penalty,grad_contrib/pitch_penalty,grad_contrib/pitch_rate_penalty,grad_contrib/shock_penalty,grad_contrib/clearance,grad_contrib/action_bonus,grad_contrib/flipper_action_bonus,grad_contrib/terminal_bonus
0,131072,-0.40797706149561813,-0.005711969411328885,-0.005705065887367963,-0.015796948814847722,0.006314820857076266,-0.02706315350568496,0.009280504273482017,2.4388092831168155e-05,-0.002405019746024312,-0.513755341951514,0.0015480329110644884,0.004417693053160111
0,262144,-0.25825250181780046,-0.0069353716641579535,-0.007891850060185859,-0.01916876522431767,0.0012720516448024364,-0.022838441668091864,0.004191393488159554,,-0.0008745341557714425,-0.3559988446846629,0.0007879709887019773,-0.3217882746033479
0,393216,0.44274752037554366,0.012086098051346379,0.011852808772879907,-0.02911791540507862,0.029196815358166768,0.006156481228993439,0.033582268990226476,,-0.003003747709961431,0.30317528953824396,-0.01921658870049129,0.10986446586906806
0,524288,-0.2888932488175082,-0.005543351432083328,-0.0059012013108751095,0.0002896347289451215,-0.005186219871919125,-0.01166709790169208,-0.003937184834487018,,-0.000531172841480099,-0.3538572329715623,-0.0007858121184036261,-0.323407843171044
0,655360,-0.3906669743188797,-0.008595823893239787,-0.008511489453354353,-0.009601612491750823,0.0003230053275253492,-0.019525524350707108,0.004441590966170999,,-0.001514009436942079,-0.4842618133423751,0.007730521108396569,0.06482763531065816
0,786432,-0.3752598810145738,-0.006210588895709512,-0.005958505737174851,0.004823505584635044,-0.010469200567099924,-0.00932720135994676,-0.007467571789184585,,-0.000266183263530124,-0.5106320518260433,0.008652009998188215,-0.06093329996391389
0,917504,-0.4662980022363788,-0.013984498242377946,-0.008186315283008507,-0.01430739921094423,0.008139976521941731,-0.032307514653970096,0.010677536753828876,,-0.002288884725034401,-0.3678091843278635,0.01690300249507148,-0.05909768554958043
0,1048576,-0.3957953862949473,-0.007149288140360362,-0.006594298226131773,-0.006527136074022902,0.0013616260281136112,-0.020257258045473632,0.006479029321477003,8.297537824346411e-05,-0.0006900273764484801,-0.5210009584119953,0.0048120148245047,0.029250001878281476
0,1179648,-0.4289856189218023,-0.008942385926184395,-0.008473366253121065,-0.010964252798069746,-0.001977659865400213,-0.011979836343312896,0.0011309765046543978,,-0.001078267320145334,-0.49923594312627056,-0.0009718590915041629,0.026259833849534907
0,1310720,0.4102271658474191,0.008840104521366497,0.011203369181354752,0.017939261873459938,0.004210883020839651,0.020391681846409795,-0.0003301176048317478,9.566683644120943e-07,0.002959474857523203,0.4850658994795546,-0.0053545026759591495,0.0334765824229172
0,1441792,0.3254614738376652,0.008883556791798189,0.007960802640469094,0.013377881970422728,0.0028663049205026672,0.010713995892345311,-0.002115514195685823,2.0198958705325686e-05,0.002658770884948853,0.4409219976605404,-0.0052647752134813396,0.17975472703343506
0,1572864,-0.35380461054210616,-0.012974598278839932,-0.01769997007823303,-0.0540867292783994,0.01106439275143676,-0.015683877066716312,0.0086571319337406,0.00014796573925146276,-0.0045691034087048076,-0.468244691977537,0.007011222035285339,0.046055706909749174
0,1703936,-0.3606171052242461,-0.012237122454383562,-0.01653160173260031,-0.049275830287376636,0.00832925035971225,-0.026175564506082178,0.0043879431931086645,6.447882609777829e-05,-0.006179685630957778,-0.4036269886082347,-0.0020621383065671448,0.11051229087063288
0,1835008,-0.37963256871646606,-0.011880309200526688,-0.013410479139144605,-0.035802838371301576,0.004676593738947339,-0.01836527297655595,0.0060792620645243045,4.954631517793089e-06,-0.003436997490703888,-0.4761147169643614,0.00523190906010029,0.0453640976458501
0,1966080,-0.35979405272460807,-0.010951326051587464,-0.012645600068279025,-0.031032749892371165,0.0023073017514480994,-0.031565873293688686,0.0013572887586987107,-1.8365809391700162e-06,-0.0029277802513510997,-0.3624602237478554,0.014394045340656655,0.17056192153851643
0,2097152,0.06260489586590084,-0.003512379059646886,-0.006465908800297749,-0.004423181164573098,0.011555066707494488,0.017425979535590077,0.016129278824487437,,0.008371772834090107,0.3403901707452244,0.015181126939375148,0.5139402395233198
0,2228224,-0.2654654329751538,-0.0048182723400626865,-0.0091651853113977,-0.024586454926622658,0.008254689401937028,-0.02223651223213539,0.006254451434202234,-0.00037538676531219037,0.0007790217685462316,-0.37405963686299415,0.005854777644195729,0.2781501783374402
0,2359296,0.41725076774947656,0.008149475910626095,0.008589777909190448,0.009531048233631751,0.007901760310345732,0.014212009617401353,0.0014893044887016147,,0.0005447691030270274,0.5085666562003703,-0.01250140069824107,-0.011263029778987957
0,2490368,-0.39695108566486886,-0.007378390051317235,-0.004901121819926586,-0.01649665693391267,0.002514266390045357,-0.013847000013003423,0.004794175597613951,0.0001803737221148689,-0.0008757029532258461,-0.5020283031738739,0.006616295481667399,0.043416628198429896
0,2621440,-0.3966140011288536,-0.012403788814296041,-0.009441053061599638,-0.015549311199104465,0.005610628430920622,-0.013207324751263174,0.007599808673436244,,-0.0017007960549242078,-0.4303382935767835,0.012837552141713277,0.09469744216710527
0,2752512,-0.3979060039248668,-0.00786292025619688,-0.00491640752817889,-0.00635306151473214,0.0020171946945661064,-0.006223210003535993,0.005030187311183402,-4.231587030244522e-05,-0.0017206923061609848,-0.45180334679057294,0.008468349444518129,0.10765631035518532
0,2883584,-0.373226739037144,-0.008464028608047004,-0.0096140436261927,-0.012981248454601815,0.0015853494532901918,-0.009940992571800776,0.006743075732206983,,-2.9936362671817687e-05,-0.3592297550428253,0.014855220222274321,0.20332961088894513
0,3014656,-0.23519820328050114,-0.00887784861056504,-0.012875746306164164,-0.02240434606485513,0.03800113493129332,-0.06652796752455847,0.017551572792731517,8.574660794903065e-05,0.00047988544083282965,-0.06981624086348992,-0.040451958967577806,0.48772934860948164
0,3145728,-0.45035846659022905,-0.01357515983881984,-0.017293083621118546,-0.013093732605246322,0.004380580105332708,-0.011114137845160783,0.008687681164810165,-4.5589229697102335e-05,-0.004203285903123397,-0.4325253578803995,0.0038592291525301296,0.0408636960635325
0,3276800,-0.2875796057204004,-0.009810156284457985,-0.011340620685625778,0.010419941825005542,-0.005237270104754837,-0.025527821874414283,-0.0016057853798316238,-0.00041897546788506785,-0.0014219290780700092,-0.1293163107176953,0.004754973530826486,0.5125666093310326
0,3407872,0.3916479632464461,0.008166336299077957,0.01182306808450991,0.01993306077685417,0.004856746120893065,0.017077947688048874,0.0009409839693448777,7.050821379068978e-06,0.0025511885534223217,0.4565799265599112,-0.022574683852605682,0.06384104402750682
0,3538944,-0.2860967237073792,-0.012936738546522606,-0.022274058056508176,-0.04004999337802483,-0.00647167286374595,-0.002934683148735747,0.0015358199216493798,5.019285852851134e-05,-0.000411587510885301,-0.4397296968065424,0.019184063130874313,0.16832477007060362
0,3670016,-0.38062703695591726,-0.012547564753298025,-0.017982965230013415,-0.03313832347883095,0.0021812873293333293,-0.017119036126523626,0.00576167642584798,4.425826218280735e-05,-0.0029365586426127743,-0.4632632719462488,0.011128474846217797,0.05326954600297324
0,3801088,-0.42531707529073276,-0.010168435815643828,-0.013214594675943167,-0.01689665934945249,-0.00575268479691784,-0.012359928009345376,0.002778827628955032,-1.118022974312593e-06,-0.0017936775029685553,-0.470351551868738,0.023124621764956096,0.018240825273372584
0,3932160,-0.36495235715148855,-0.01114959926434792,-0.01399516156134817,-0.02470015123091207,0.0032727442033546558,-0.007371012887217895,0.005192857221244234,-1.63219970577639e-05,-0.001852121824794518,-0.42979598288199306,0.009178113417523073,0.12852357635871808
0,4063232,-0.36321322629876746,-0.014592176916927789,-0.01618739593920433,0.011912012944488744,0.03842134458664224,-0.014942998894483266,0.02297656693660347,-0.0005202300737860408,0.0033916348177084714,0.09119283951870481,-0.018034310048919557,0.4046152630237638
0,4194304,0.045368353240810295,-0.0002939032134518783,0.007543811028256521,-0.015577197588965927,0.03687161597521354,-0.0021793356684409893,0.013844762664172684,,3.0978824786371586e-05,0.24971682622705468,-0.0033163883944615346,0.6252568271743856
0,4325376,-0.37789259984650697,-0.008394563137657197,-0.007129901148153059,-0.009945563644413626,0.005242617128636394,-0.006447213776715597,0.009833472419731136,,-0.002345106380891137,-0.36677697958501165,0.025090818113673804,0.18090116481860938
0,4456448,0.23070067226026753,0.01829297057825586,0.019561467702307583,-0.019447515374853216,0.10614249304438983,0.07749255854814788,0.1007340964484178,,-0.006935274568042317,0.13747287305687036,-0.015154257684954672,0.26806582073349294
0,4587520,-0.3735122866117168,-0.008279426190886523,-0.0055704026964832724,0.00018510962096311673,0.002522833923382417,-0.0030337939465666943,0.008719410151679666,-3.651298252669705e-05,-0.0020206764395306566,-0.35680005297660217,0.014726527059225834,0.22459296740043613
0,4718592,-0.39613849622997965,-0.013218242924270335,-0.008709547875125394,-0.015769835686652682,0.004825246757754578,-0.01150806529891022,0.008354991917204993,7.2387721145118835e-06,-0.0023878761858124853,-0.4177045979429628,0.005859826792820287,0.11551603361639205
0,4849664,-0.4363440469305828,-0.012454580315398383,-0.003613775659152338,-0.005214259363432302,0.0007374591459827246,-0.0074454399553101356,0.004238819688167801,,-0.0012458492097009147,-0.4706854124945714,0.011044653984994763,0.04697570325270643
0,4980736,-0.3634706325997879,-0.004826702967658043,-0.007754393300569342,0.010186368825952828,-0.0013633904064653101,-0.011983565533809878,0.006619465517653579,9.594110363407679e-05,-0.0015877833499016005,-0.2932735604892236,-0.0026067885671525294,0.2962314073381913
0,5111808,-0.05466244816527751,-0.011431708372944447,-0.012191288099416041,-0.03579251636626059,0.0046156245847173445,-0.009443568296870004,0.018613676042062852,-2.2617951017347315e-05,-0.009451560706054999,0.045914904899163535,0.00665680649089755,0.7912032800253178
0,5242880,-0.33280332332130846,-0.00785453967425601,-0.009451548466488017,-0.013658950569883562,-0.012647704830358021,0.005838153797634877,0.005764442999068172,9.447647862604626e-05,-0.001304489000288475,-0.3386660679427162,-0.006702039612778826,0.26521426330659337
