attempt,collected_frames,var_decomp/shaping,var_decomp/joint_ang_from_flat_penalty,var_decomp/joint_angle_var_penalty,var_decomp/roll_penalty,var_decomp/roll_rate_penalty,var_decomp/pitch_penalty,var_decomp/pitch_rate_penalty,var_decomp/shock_penalty,var_decomp/clearance,var_decomp/action_bonus,var_decomp/flipper_action_bonus,var_decomp/terminal_bonus
0,131072,1.9576410055160522,0.032209888100624084,0.03535326197743416,0.014521470293402672,0.033348198980093,0.07452590018510818,0.018921980634331703,0.00013254114310257137,0.004250495694577694,2.4126760959625244,-0.0022856665309518576,0.0016876087756827474
0,262144,1.6272257566452026,0.03292341157793999,0.03703473508358002,0.08142353594303131,-0.006259414367377758,0.12734441459178925,-0.010549815371632576,,0.004757162183523178,2.212827444076538,-0.006510826759040356,5.489513397216797
0,393216,2.4164223670959473,0.04418174549937248,0.04606938362121582,0.06022200733423233,0.013560395687818527,0.12656739354133606,-0.0067278235219419,,0.009769262745976448,3.0294525623321533,-0.0332634337246418,-0.006826890166848898
0,524288,1.4777040481567383,0.030049681663513184,0.02859380841255188,0.032553739845752716,0.02271323837339878,0.06949816644191742,0.016480980440974236,,0.0030332449823617935,1.6919169425964355,-0.002407894004136324,2.235698699951172
0,655360,2.8399558067321777,0.05534592643380165,0.05444827675819397,0.05289502069354057,0.013290200382471085,0.1341431885957718,-0.00918204803019762,,0.009062174707651138,3.484459638595581,-0.053180668503046036,-0.0303793977946043
0,786432,1.826352596282959,0.028997959569096565,0.028915859758853912,0.0027110702358186245,0.018602874130010605,0.07011567056179047,0.0024855458177626133,,0.0030297308694571257,2.515721559524536,-0.03596864640712738,1.1794832944869995
0,917504,1.9501363039016724,0.02244448848068714,0.02391808293759823,0.015525739639997482,0.017346173524856567,0.06415758281946182,-0.003690229030326009,,0.0023753561545163393,2.718439817428589,-0.02721739560365677,1.4253042936325073
0,1048576,2.43100643157959,0.03849272429943085,0.04175618663430214,0.009494098834693432,0.024904128164052963,0.07562363147735596,-0.0027857436798512936,-0.00018823226855602115,0.0037991940043866634,3.085928201675415,-0.04666789248585701,0.09817159920930862
0,1179648,2.1217141151428223,0.035778310149908066,0.03541070967912674,0.042461950331926346,0.04335664585232735,0.07333987951278687,0.016269376501441002,,0.010029046796262264,2.656277894973755,-0.017377734184265137,1.300031304359436
0,1310720,1.9501863718032837,0.03818591684103012,0.04883865639567375,0.08504843711853027,0.010950153693556786,0.09422852098941803,-0.007730587851256132,5.150112883711699e-06,0.013464091345667839,2.3907101154327393,-0.02163045108318329,0.1543150395154953
0,1441792,1.782882571220398,0.04432123899459839,0.0442337840795517,0.05945175513625145,0.020534159615635872,0.07207102328538895,-0.005321337841451168,5.232523108134046e-05,0.012297085486352444,2.37558913230896,-0.044239576905965805,1.1643670797348022
0,1572864,2.4077703952789307,0.060265298932790756,0.07475654035806656,0.14550472795963287,0.015398929826915264,0.09927115589380264,-0.011663297191262245,0.0004260798159521073,0.019056085497140884,3.0785467624664307,-0.0608912855386734,0.18363751471042633
0,1703936,2.165355920791626,0.06143384426832199,0.07520116865634918,0.14134937524795532,0.045668113976716995,0.13652659952640533,0.002330214250832796,0.0005440898239612579,0.016157714650034904,2.763547897338867,-0.08063919097185135,0.903717041015625
0,1835008,2.6466617584228516,0.07261446118354797,0.0854344516992569,0.13696791231632233,0.0073366910219192505,0.08171344548463821,-0.016644196584820747,0.0003878175048157573,0.016622299328446388,3.2319421768188477,-0.05519934371113777,0.4780274033546448
0,1966080,1.9810749292373657,0.04896240681409836,0.06162026524543762,0.13381730020046234,0.05093580111861229,0.06964413821697235,0.008963118307292461,0.00023910815070848912,0.011613140814006329,2.8094968795776367,-0.039698414504528046,1.2009838819503784
0,2097152,2.052755117416382,0.036996617913246155,0.018545344471931458,0.050608567893505096,-0.021120404824614525,0.1015196442604065,-0.00722349900752306,,0.010417467914521694,2.9982752799987793,-0.02986748144030571,1.4862724542617798
0,2228224,2.3024508953094482,0.04603026062250137,0.029604287818074226,0.031033417209982872,0.02212660014629364,0.05922934412956238,0.0010028666583821177,-0.001226620632223785,0.0058776987716555595,3.0050442218780518,-0.0701323002576828,0.8211430907249451
0,2359296,2.640751838684082,0.0425613634288311,0.040549688041210175,0.06193840131163597,0.019016722217202187,0.07580874115228653,-0.016301866620779037,,0.005014917813241482,3.4078948497772217,-0.0844104140996933,0.04834117367863655
0,2490368,2.087822675704956,0.022893346846103668,0.02321958914399147,0.0346834734082222,0.03842003270983696,0.06630048155784607,0.017650842666625977,0.0003772103227674961,0.008722171187400818,2.8449223041534424,-0.10227274149656296,1.3951282501220703
0,2621440,2.52152419090271,0.038113538175821304,0.030705951154232025,0.030249731615185738,0.03587975353002548,0.08320540189743042,0.00962642952799797,,0.009112830273807049,3.156616449356079,-0.1268758773803711,0.5976160764694214
0,2752512,2.439162492752075,0.03974221646785736,0.029031934216618538,0.03191513195633888,0.024668939411640167,0.04145016893744469,-0.002024827292189002,-3.731194374267943e-05,0.008184333331882954,3.3331408500671387,-0.11248735338449478,1.2711421251296997
0,2883584,2.4931440353393555,0.04207666218280792,0.023373937234282494,0.0654587671160698,0.03574765846133232,0.08119677752256393,-0.011401861906051636,,0.011609659530222416,3.2581124305725098,-0.07634605467319489,1.1792285442352295
0,3014656,2.064781665802002,0.026318946853280067,0.02174472250044346,0.05545445531606674,0.04301914572715759,0.02819088101387024,0.004325164947658777,-1.467669426347129e-05,0.00840122252702713,2.6513566970825195,-0.10903017222881317,1.3990601301193237
0,3145728,2.1664836406707764,0.028568968176841736,0.02504463866353035,0.0446053072810173,0.02162018045783043,0.04345570504665375,-0.01254335232079029,0.00022144915419630706,0.009367509745061398,2.769322395324707,-0.09362994879484177,1.807074785232544
0,3276800,2.1545913219451904,0.04300648346543312,0.03588937595486641,0.05469807609915733,0.044700223952531815,0.03894510492682457,0.007335824891924858,-0.0004927963018417358,0.008491776883602142,2.9026689529418945,-0.07471582293510437,1.491694450378418
0,3407872,2.152056932449341,0.03781988099217415,0.055547840893268585,0.10282297432422638,0.009479451924562454,0.08273115754127502,-0.008169437758624554,2.3332357159233652e-05,0.013047386892139912,2.645437717437744,-0.10727141797542572,0.19326813519001007
0,3538944,2.0841612815856934,0.037847306579351425,0.0422566793859005,0.02463548444211483,0.04329230636358261,0.10483910888433456,0.007596328854560852,0.00032457668567076325,0.01902060955762863,2.2735350131988525,-0.10104480385780334,1.3605051040649414
0,3670016,2.572471857070923,0.05498881638050079,0.07290921360254288,0.10000450164079666,0.028942648321390152,0.1034913882613182,-0.006381631828844547,0.00013204729475546628,0.013683534227311611,3.1933231353759766,-0.11783979088068008,0.24315336346626282
0,3801088,2.2305760383605957,0.047829464077949524,0.05869061499834061,0.05105091631412506,0.059679415076971054,0.07732873409986496,0.01001643668860197,3.076942448387854e-05,0.007759374100714922,2.7536637783050537,-0.13984377682209015,1.6971900463104248
0,3932160,2.94758677482605,0.07125627994537354,0.09228439629077911,0.12462425976991653,0.047838758677244186,0.0821903720498085,0.00047362613258883357,0.00031549649429507554,0.021363617852330208,3.4943888187408447,-0.14174877107143402,0.7328069806098938
0,4063232,2.248847484588623,0.041148871183395386,0.0551721453666687,0.07258880138397217,0.06034257262945175,0.026158664375543594,0.012363728135824203,0.001237237942405045,0.008218523114919662,2.6209964752197266,-0.11164717376232147,2.0103631019592285
0,4194304,2.145925998687744,0.0342525951564312,0.029101623222231865,0.0371512696146965,0.004211374092847109,0.07992230355739594,-0.011996940709650517,,0.004238864406943321,2.7647807598114014,-0.0516534224152565,2.2553839683532715
0,4325376,2.745903968811035,0.04950924217700958,0.02022363618016243,0.05068187043070793,0.024421045556664467,0.08453897386789322,-0.0033265026286244392,,0.012286941520869732,3.440253734588623,-0.10254308581352234,0.8326335549354553
0,4456448,2.7064085006713867,0.04785145819187164,0.03197670355439186,0.03306882828474045,0.02923443913459778,0.06760186702013016,0.001963335322216153,,-0.0002601047162897885,3.3478498458862305,-0.0940060019493103,0.5430741310119629
0,4587520,2.109506130218506,0.025931743904948235,0.02554636262357235,0.03079564869403839,0.03531220927834511,0.07407815754413605,0.008088383823633194,4.0215520130004734e-05,0.005664673633873463,2.624819755554199,-0.09456919878721237,1.7677277326583862
0,4718592,2.7802393436431885,0.05271381139755249,0.0341041162610054,0.05098957195878029,0.02335732989013195,0.031295400112867355,-0.012114492245018482,4.3074291170341894e-05,0.011661387979984283,3.4660539627075195,-0.1457829773426056,0.5502398610115051
0,4849664,2.2217137813568115,0.047376278787851334,0.017283311113715172,0.025059470906853676,0.01934906281530857,0.053220175206661224,0.01062659453600645,,0.005053936969488859,2.576615333557129,-0.07323718070983887,2.183687686920166
0,4980736,2.74167799949646,0.06028948351740837,0.012349152937531471,0.01460227370262146,-0.01423834078013897,0.011574877426028252,-0.021734878420829773,0.00033112603705376387,0.01062190905213356,3.550800323486328,-0.151634082198143,1.0328898429870605
