attempt,collected_frames,train/mean_reward,train/mean_state_value,train/value_minus_reward,train/mean_advantage_GAE,train/mean_action_sample_log_prob,train/mean_critic_loss,train/mean_objective_loss,train/mean_entropy_loss,train/mean_entropy,train/mean_kl_approx,train/mean_clip_fraction,train/mean_advantage,train/std_advantage,train/total_grad_norm,train/policy_operator_lr,train/value_operator_lr,train/step_penalty,train/action_bonus_coef
0,131072,-0.40255287289619446,-1.780643105506897,-1.3780902326107025,-14.669862747192383,-4.010073661804199,9.743209838867188,-0.011022057384252548,-0.048335395753383636,4.007197856903076,0.015273988246917725,0.148193359375,-14.669862747192383,21.826732635498047,18.24685287475586,0.0005027635788094066,0.001698572532095114,-0.05959512071534246,16.29043388277351
0,262144,-0.15704604983329773,-8.014354705810547,-7.857308655977249,-3.9530203342437744,-4.002881050109863,4.9913811683654785,-0.0181040707975626,-0.048188768327236176,3.9950413703918457,0.009408185258507729,0.151123046875,-3.9530203342437744,12.112724304199219,13.170608520507812,0.0005025839562374847,0.0016979656823158731,-0.05970135087704539,16.29043388277351
0,393216,0.1333911269903183,-7.488772392272949,-7.6221635192632675,1.510265827178955,-3.997825860977173,7.813182830810547,-0.029941732063889503,-0.04809220880270004,3.9870362281799316,0.01844247244298458,0.19970703125,1.510265827178955,15.197464942932129,10.804767608642578,0.0005024043336655628,0.0016973588325366322,-0.059807581038748316,16.29043388277351
0,524288,-0.046334899961948395,-10.082422256469727,-10.036087356507778,-1.7770001888275146,-3.981024742126465,5.983035087585449,-0.026915820315480232,-0.047872863709926605,3.9688515663146973,0.02026578038930893,0.206298828125,-1.7770001888275146,13.9306001663208,12.224287033081055,0.0005022247110936409,0.0016967519827573916,-0.05991381120045124,16.29043388277351
0,655360,0.05869405344128609,-10.486612319946289,-10.545306373387575,3.037651538848877,-3.967034339904785,8.496831893920898,-0.0312761515378952,-0.04781986027956009,3.9644575119018555,0.02081257291138172,0.240966796875,3.037651538848877,17.496429443359375,9.03115177154541,0.000502045088521719,0.0016961451329781507,-0.06002004136215417,16.29043388277351
0,786432,-0.050988033413887024,-11.124689102172852,-11.073701068758965,-0.5469434261322021,-3.959771156311035,6.616878509521484,-0.038603078573942184,-0.04758473113179207,3.944964647293091,0.01723811961710453,0.2412109375,-0.5469434261322021,16.611940383911133,15.622406959533691,0.0005018654659497971,0.0016955382831989098,-0.0601262715238571,16.29043388277351
0,917504,-0.059085577726364136,-10.069547653198242,-10.010462075471878,-0.6621037721633911,-3.9495840072631836,6.693349361419678,-0.03842112049460411,-0.047633640468120575,3.949019432067871,0.019797097891569138,0.2685546875,-0.6621037721633911,16.862773895263672,14.489469528198242,0.0005016858433778752,0.001694931433419669,-0.060232501685560026,16.29043388277351
0,1048576,0.04123370721936226,-7.733485221862793,-7.774718929082155,-1.510724663734436,-3.9489126205444336,7.699032783508301,-0.03982837498188019,-0.04718369245529175,3.9117166996002197,0.02943677082657814,0.281005859375,-1.510724663734436,19.105112075805664,11.95284366607666,0.0005015062208059533,0.0016943245836404282,-0.060338731847262954,16.29043388277351
0,1179648,0.002306143054738641,-11.403773307800293,-11.406079450855032,-0.2585492730140686,-3.937897205352783,6.851855754852295,-0.03547357767820358,-0.04729797691106796,3.9211912155151367,0.030956221744418144,0.31689453125,-0.2585492730140686,18.1198673248291,11.628030776977539,0.0005013265982340313,0.0016937177338611873,-0.06044496200896588,16.29043388277351
0,1310720,0.15237928926944733,-14.662620544433594,-14.814999833703041,4.364668846130371,-3.912299394607544,7.207525253295898,-0.03829886019229889,-0.04716230928897858,3.9099440574645996,0.031038282439112663,0.30712890625,4.364668846130371,23.249624252319336,9.160017967224121,0.0005011469756621094,0.0016931108840819464,-0.06055119217066881,16.29043388277351
0,1441792,0.03151891753077507,-14.337000846862793,-14.368519764393568,1.1006134748458862,-3.8858256340026855,6.134904384613037,-0.04326917231082916,-0.04672060161828995,3.873324394226074,0.03932833671569824,0.3505859375,1.1006134748458862,17.42909049987793,8.042133331298828,0.0005009673530901876,0.0016925040343027057,-0.06065742233237174,16.29043388277351
0,1572864,0.061922673135995865,-11.951595306396484,-12.01351797953248,2.4737329483032227,-3.881765365600586,7.579792022705078,-0.042988985776901245,-0.04672670364379883,3.8738303184509277,0.03275924175977707,0.31640625,2.4737329483032227,19.18110466003418,11.483296394348145,0.0005007877305182657,0.0016918971845234648,-0.06076365249407466,16.29043388277351
0,1703936,0.0006965510547161102,-11.78429126739502,-11.784987818449736,1.016013741493225,-3.8808300495147705,6.247498512268066,-0.047638945281505585,-0.04667484387755394,3.8695311546325684,0.030562223866581917,0.330322265625,1.016013741493225,16.53775405883789,8.7889986038208,0.0005006081079463439,0.001691290334744224,-0.060869882655777585,16.29043388277351
0,1835008,0.027967678382992744,-9.157757759094238,-9.185725437477231,1.557752013206482,-3.8680405616760254,7.317063331604004,-0.04666431248188019,-0.046587228775024414,3.86226749420166,0.03314777463674545,0.356689453125,1.557752013206482,17.57915496826172,15.99759292602539,0.0005004284853744219,0.001690683484964983,-0.06097611281748051,16.29043388277351
0,1966080,-0.009177315980196,-8.106517791748047,-8.09734047576785,0.9480096101760864,-3.863755702972412,6.14542293548584,-0.048055265098810196,-0.04645264893770218,3.8511102199554443,0.025422297418117523,0.348388671875,0.9480096101760864,16.6828670501709,11.206621170043945,0.0005002488628025,0.0016900766351857423,-0.06108234297918344,16.29043388277351
0,2097152,-0.007641845848411322,-4.2957353591918945,-4.288093513343483,-0.7212759256362915,-3.855917453765869,5.791018962860107,-0.04662672430276871,-0.046247273683547974,3.8340837955474854,0.03429429233074188,0.357421875,-0.7212759256362915,16.92510414123535,12.124412536621094,0.0005000692402305782,0.0016894697854065016,-0.06118857314088637,16.29043388277351
0,2228224,0.021739665418863297,-5.054414749145508,-5.076154414564371,-1.1732945442199707,-3.8353636264801025,6.541916370391846,-0.04833485931158066,-0.04627668857574463,3.8365225791931152,0.038289085030555725,0.372802734375,-1.1732945442199707,16.59246826171875,7.467565536499023,0.0004998896176586562,0.0016888629356272607,-0.061294803302589296,16.29043388277351
0,2359296,0.04583050310611725,-3.2519145011901855,-3.297745004296303,-0.5692550539970398,-3.826201915740967,6.200491905212402,-0.0482463575899601,-0.046110209077596664,3.822720766067505,0.03867559880018234,0.391845703125,-0.5692550539970398,17.569795608520508,8.978691101074219,0.0004997099950867343,0.0016882560858480198,-0.06140103346429222,16.29043388277351
0,2490368,0.016940366476774216,-6.742490768432617,-6.759431134909391,-0.7959736585617065,-3.799302816390991,6.334138870239258,-0.049728043377399445,-0.04552767425775528,3.774426221847534,0.04443610459566116,0.37548828125,-0.7959736585617065,16.05447006225586,10.335433959960938,0.0004995303725148125,0.0016876492360687792,-0.061507263625995165,16.29043388277351
0,2621440,0.03721471130847931,-5.351579666137695,-5.388794377446175,0.5070829391479492,-3.783426284790039,6.62996244430542,-0.0449446439743042,-0.045330047607421875,3.758042335510254,0.0373200885951519,0.379150390625,0.5070829391479492,17.378849029541016,7.95263671875,0.0004993507499428906,0.0016870423862895383,-0.06161349378769809,16.29043388277351
0,2752512,0.029388567432761192,-4.950416088104248,-4.979804655537009,0.6691571474075317,-3.765918254852295,6.601897716522217,-0.0528843030333519,-0.04526485502719879,3.7526373863220215,0.0357058085501194,0.376708984375,0.6691571474075317,16.7564754486084,8.51576042175293,0.0004991711273709688,0.0016864355365102974,-0.06171972394940102,16.29043388277351
0,2883584,0.006403102073818445,-3.315426826477051,-3.3218299285508692,0.04222387075424194,-3.759826183319092,6.091457843780518,-0.05238885432481766,-0.04528575390577316,3.7543702125549316,0.04521861672401428,0.4072265625,0.04222387075424194,16.20099639892578,8.704182624816895,0.0004989915047990469,0.0016858286867310567,-0.06182595411110395,16.29043388277351
0,3014656,-0.027169037610292435,-3.378535032272339,-3.3513659946620464,-0.570136308670044,-3.745408058166504,5.91120719909668,-0.049977194517850876,-0.04506019502878189,3.7356700897216797,0.0343809649348259,0.379638671875,-0.570136308670044,15.33432388305664,10.5496244430542,0.0004988118822271251,0.0016852218369518158,-0.061932184272806876,16.29043388277351
0,3145728,-0.021593265235424042,-3.209517002105713,-3.187923736870289,-1.4243022203445435,-3.7312231063842773,5.431045055389404,-0.058225855231285095,-0.044573042541742325,3.6952831745147705,0.031203683465719223,0.382080078125,-1.4243022203445435,15.051446914672852,10.76848030090332,0.0004986322596552032,0.0016846149871725749,-0.0620384144345098,16.29043388277351
0,3276800,0.0003196699544787407,-4.163752555847168,-4.164072225801647,-0.7961761951446533,-3.7235498428344727,5.830488204956055,-0.05376385897397995,-0.04468958452343941,3.7049450874328613,0.04048808664083481,0.406494140625,-0.7961761951446533,15.824234008789062,10.484847068786621,0.0004984526370832813,0.001684008137393334,-0.06214464459621273,16.29043388277351
0,3407872,0.1115676760673523,-2.8496389389038086,-2.961206614971161,-1.3308850526809692,-3.713806390762329,6.127728462219238,-0.048558034002780914,-0.04443730413913727,3.684030055999756,0.040045179426670074,0.4091796875,-1.3308850526809692,17.339893341064453,9.483731269836426,0.0004982730145113595,0.001683401287614093,-0.06225087475791566,16.29043388277351
0,3538944,0.01810859888792038,-5.8557281494140625,-5.873836748301983,-0.5841801166534424,-3.695857048034668,5.403731346130371,-0.05152949318289757,-0.04450985789299011,3.690045118331909,0.043888650834560394,0.414306640625,-0.5841801166534424,15.430868148803711,7.195721626281738,0.0004980933919394376,0.0016827944378348522,-0.062357104919618586,16.29043388277351
0,3670016,0.07796479016542435,-3.7028121948242188,-3.780776984989643,1.7226293087005615,-3.6831746101379395,6.94309663772583,-0.056938234716653824,-0.04405990615487099,3.652742385864258,0.04583720862865448,0.4169921875,1.7226293087005615,18.11554718017578,8.828635215759277,0.0004979137693675158,0.0016821875880556113,-0.062463335081321514,16.29043388277351
