attempt,collected_frames,observations/heightmap_mean,observations/heightmap_std,observations/heightmap_min,observations/heightmap_max,observations/roll_mean,observations/roll_std,observations/roll_min,observations/roll_max,observations/pitch_mean,observations/pitch_std,observations/pitch_min,observations/pitch_max,observations/lin_vel_x_mean,observations/lin_vel_x_std,observations/lin_vel_x_min,observations/lin_vel_x_max,observations/lin_vel_y_mean,observations/lin_vel_y_std,observations/lin_vel_y_min,observations/lin_vel_y_max,observations/lin_vel_z_mean,observations/lin_vel_z_std,observations/lin_vel_z_min,observations/lin_vel_z_max,observations/ang_vel_x_mean,observations/ang_vel_x_std,observations/ang_vel_x_min,observations/ang_vel_x_max,observations/ang_vel_y_mean,observations/ang_vel_y_std,observations/ang_vel_y_min,observations/ang_vel_y_max,observations/ang_vel_z_mean,observations/ang_vel_z_std,observations/ang_vel_z_min,observations/ang_vel_z_max,observations/flipper_fl_mean,observations/flipper_fl_std,observations/flipper_fl_min,observations/flipper_fl_max,observations/flipper_fr_mean,observations/flipper_fr_std,observations/flipper_fr_min,observations/flipper_fr_max,observations/flipper_rl_mean,observations/flipper_rl_std,observations/flipper_rl_min,observations/flipper_rl_max,observations/flipper_rr_mean,observations/flipper_rr_std,observations/flipper_rr_min,observations/flipper_rr_max,observations/goal_x_mean,observations/goal_x_std,observations/goal_x_min,observations/goal_x_max,observations/goal_y_mean,observations/goal_y_std,observations/goal_y_min,observations/goal_y_max,observations/goal_z_mean,observations/goal_z_std,observations/goal_z_min,observations/goal_z_max
0,1179648,-0.04606852866709232,0.9962219297885895,-18.11069965362549,6.839178800582886,-0.17293741554021835,0.9916880130767822,-11.737185716629028,16.498239517211914,0.04864502977579832,0.995945155620575,-5.206207036972046,9.893908500671387,-0.017520513385534286,0.989799827337265,-3.513756275177002,9.911985397338867,0.003139432519674301,1.0006865859031677,-5.766947507858276,9.947173595428467,0.007773266173899174,0.9957952499389648,-9.206491947174072,12.499931335449219,-0.007083699572831392,0.9971611499786377,-10.794785022735596,9.552259922027588,-0.0020073975902050734,0.9884047210216522,-10.650762557983398,21.12705707550049,0.0003007451305165887,1.002677321434021,-9.17073369026184,11.189959049224854,0.1500566527247429,0.9320988059043884,-3.679243564605713,3.3977484703063965,-0.33237864077091217,0.8171205818653107,-4.943149089813232,3.737842321395874,-0.06394615396857262,0.9941429793834686,-3.626331925392151,3.5600976943969727,-0.3050643801689148,0.9408819675445557,-3.3164860010147095,3.305970072746277,-0.020304884761571884,0.899570494890213,-38.22488975524902,34.70446014404297,0.010726760374382138,0.8850509226322174,-35.839704513549805,41.099876403808594,-0.032445975579321384,1.0013183057308197,-4.557507753372192,6.882704496383667
0,2228224,-0.0018755379860522225,1.0019155144691467,-16.069031238555908,6.557374000549316,-0.010507161146961153,0.9933399856090546,-14.388572216033936,6.22127628326416,0.003194399061612785,0.9945438504219055,-5.326382398605347,8.366297006607056,-0.001091026424546726,1.0002647042274475,-3.1274523735046387,8.203035593032837,0.00011022161925211549,0.9979761838912964,-7.606194972991943,8.762866258621216,0.0017493460327386856,0.9958310127258301,-9.984085083007812,8.585787773132324,-0.0010211777116637677,0.9921077489852905,-13.994098663330078,12.206694602966309,0.000231035883189179,0.991928368806839,-12.874051570892334,16.035290241241455,-0.00016608729043809944,0.9991746246814728,-9.4541335105896,12.32877779006958,0.05159772280603647,0.982960969209671,-3.661273241043091,2.658440947532654,0.07991934381425381,0.9561614990234375,-5.254992723464966,4.7234046459198,-0.004930348659399897,1.0010004341602325,-4.347249507904053,4.026307225227356,-0.0098879209253937,1.0091235935688019,-3.1880568265914917,3.936594605445862,-0.026279160752892494,0.9367892146110535,-35.08139228820801,34.04195785522461,0.0009221310610882938,0.9116110801696777,-40.80117225646973,40.22679901123047,-0.006102509913034737,1.0094175338745117,-4.220303297042847,4.508665084838867
0,3276800,-0.02376077976077795,0.9951958358287811,-18.131132125854492,6.403876304626465,-0.10619735345244408,1.0002646148204803,-8.871145009994507,14.306921482086182,0.03232903964817524,0.9771433472633362,-5.440840721130371,12.526917934417725,-0.019481509923934937,0.991711437702179,-3.772853136062622,11.50814151763916,0.0019092467846348882,1.000760555267334,-8.001755714416504,8.345845222473145,0.002622077357955277,0.995292603969574,-9.723416328430176,7.638688325881958,-0.007966730743646622,0.998986691236496,-9.939779281616211,12.590507984161377,-0.0026854086900129914,0.9853452146053314,-12.458193302154541,18.686015129089355,-0.0006839469351689331,1.001637876033783,-9.31295394897461,6.797826528549194,0.060571991838514805,0.9759598970413208,-3.7921292781829834,2.236465811729431,-0.24816280603408813,0.954777717590332,-3.962986707687378,4.857630491256714,-0.014118596911430359,1.01204451918602,-3.935966968536377,3.685937285423279,-0.09746338427066803,1.0160999298095703,-2.8666568994522095,3.6045666933059692,-0.013928310479968786,0.9150385558605194,-36.39520072937012,35.402780532836914,0.026815314777195454,0.8944642841815948,-37.4022102355957,40.390607833862305,-0.010947937378659844,0.9944344758987427,-4.626331329345703,5.9178876876831055
0,4325376,-0.007877818774431944,1.0014940798282623,-17.43691062927246,7.257110834121704,-0.002380975929554552,0.9916070103645325,-13.498322010040283,22.726143836975098,0.0368654765188694,0.9893684685230255,-5.278061866760254,10.894933700561523,-0.001950776670128107,1.0001547634601593,-3.0546740293502808,11.108662605285645,-0.00048775473260320723,0.9987586736679077,-9.815928936004639,7.872110366821289,0.006002118461765349,0.9979557693004608,-8.178862571716309,8.861839294433594,-0.0014616845874115825,0.9936361610889435,-12.231875896453857,15.240411758422852,0.0011694315471686423,0.995306134223938,-12.038361072540283,15.9472017288208,0.00028849192312918603,0.9997507929801941,-7.582282781600952,8.033368349075317,0.03110948344692588,0.9935859143733978,-3.9849181175231934,2.8181869983673096,0.11153154075145721,0.9546314477920532,-3.750459671020508,5.0550196170806885,-0.018682725727558136,1.0151484608650208,-3.448636531829834,2.8752716779708862,-0.0384591119363904,1.0257325768470764,-3.1431331634521484,3.9313520193099976,-0.019890708848834038,0.9413501620292664,-34.078948974609375,30.23183536529541,0.0026977264788001776,0.9268754422664642,-38.30922508239746,39.330257415771484,-0.006432047768612392,1.0015101432800293,-4.5037455558776855,6.014967918395996
0,5373952,-0.017374302726238966,1.0045665204524994,-17.603389739990234,7.636764764785767,-0.029697516903979704,0.9988659024238586,-10.553833961486816,22.242466926574707,0.012574255000799894,1.0082454681396484,-4.716756343841553,10.585920333862305,-9.339256212115288e-05,0.9995574355125427,-3.5501441955566406,12.541723728179932,-0.00029267706850077957,0.9983440935611725,-9.794764518737793,14.747472763061523,0.0071610057493671775,0.996854692697525,-9.153679847717285,14.10293197631836,-0.0035366604570299387,0.9944059550762177,-17.270190715789795,12.460744857788086,-0.0012007822515442967,0.9954900145530701,-11.99260425567627,18.60402774810791,0.00040837956476025283,1.000108927488327,-28.607203006744385,8.46402883529663,0.055512087885290384,0.9827610552310944,-3.6393167972564697,3.3825513124465942,-0.023809971986338496,0.976654589176178,-3.8647838830947876,4.95650315284729,-0.004268999211490154,1.0221682786941528,-3.2138627767562866,2.099496066570282,-0.06899300590157509,1.02245032787323,-2.6082496643066406,3.971199870109558,-0.024725573137402534,0.9403816163539886,-32.38572311401367,31.120718002319336,-0.0040190203581005335,0.9260847270488739,-37.01805114746094,44.390512466430664,-0.01998775778338313,1.0046002566814423,-4.387708902359009,7.121405363082886
0,6422528,-0.005333220004104078,0.9996186196804047,-17.172914505004883,6.57741904258728,-0.002008685260079801,0.99262735247612,-11.615700244903564,10.122920513153076,0.026564406231045723,0.9849940240383148,-6.016978979110718,13.699453353881836,0.002762638730928302,1.0003407001495361,-3.6083935499191284,9.759526252746582,-0.0005632134052575566,0.9995380938053131,-11.326152324676514,8.010966777801514,0.002607263159006834,0.9983189404010773,-9.072662353515625,6.538317680358887,5.647307261824608e-06,0.9969949126243591,-12.259406566619873,15.752237796783447,0.0008235748682636768,0.9965455234050751,-12.07559871673584,16.504260063171387,-0.0003627408223110251,0.9993046224117279,-8.285411596298218,8.68734073638916,0.047807514667510986,0.994502067565918,-4.249676942825317,2.25650417804718,0.0036517931148409843,1.0033450722694397,-3.371378779411316,5.149777173995972,-0.019836175837554038,1.010080635547638,-3.3563249111175537,2.599997639656067,-0.01278397161513567,1.0146745443344116,-3.0262221097946167,3.4499940872192383,-0.02140950784087181,0.9427551031112671,-32.94357490539551,30.708495140075684,0.0014954202924855053,0.916380375623703,-40.23698043823242,39.41939735412598,-0.0018083201139234006,1.0037932097911835,-4.325958013534546,5.743435382843018
0,7471104,-0.017989853397011757,1.0044261813163757,-16.7308988571167,6.708878040313721,-0.011949233943596482,0.9990451335906982,-15.031773090362549,17.991403579711914,0.018476865254342556,1.0008830726146698,-5.415863752365112,12.8771071434021,0.004987617954611778,1.0013893842697144,-3.7635910511016846,10.902401447296143,-0.0001483711148466682,1.0010150074958801,-8.520099639892578,6.99137806892395,0.005922246025875211,0.9992696940898895,-9.263566017150879,9.761731624603271,-0.0030194410355761647,1.0009825527668,-11.75236701965332,11.497406005859375,-0.00023385226813843474,0.996253103017807,-12.475587368011475,16.269421577453613,0.0019065343076363206,1.0000562965869904,-8.456180095672607,8.277771711349487,-0.012536522350274026,1.0175392031669617,-2.7757548093795776,2.882864475250244,-0.039447588846087456,0.9867890179157257,-3.7220468521118164,4.81287693977356,-0.009140725363977253,1.0164600610733032,-3.2941927909851074,2.403229594230652,-0.062407614663243294,1.0115222334861755,-3.6340731382369995,3.59488308429718,-0.028903200291097164,0.9467946588993073,-33.768680572509766,31.389376640319824,-0.008323491550981998,0.9205950498580933,-38.67662811279297,37.3965950012207,-0.01756615797057748,1.0098633766174316,-4.99138879776001,6.0873191356658936
0,8519680,-0.019896747544407845,1.0023508667945862,-14.207201957702637,5.912188768386841,-0.00464949689921923,0.9962613880634308,-7.4982826709747314,13.744563102722168,0.04786146339029074,0.9991993010044098,-4.30880880355835,6.008491277694702,-0.002926536137238145,1.0002582669258118,-3.601459264755249,4.377129793167114,0.00015931646157696377,1.0002009868621826,-9.526185512542725,7.374292850494385,0.012406594352796674,0.9998793005943298,-8.174630641937256,7.305010557174683,-0.0023258919827640057,0.9979990422725677,-13.15116548538208,13.295135498046875,0.000346543500199914,0.9949444234371185,-11.71221923828125,11.874430656433105,0.0006278165092226118,1.00017648935318,-8.967242956161499,7.989509105682373,0.05212274007499218,0.9917000532150269,-4.50123143196106,2.2845489978790283,0.022657870315015316,0.9933825731277466,-4.088329076766968,4.710783958435059,-0.04860063921660185,1.0149659514427185,-2.8609530925750732,2.6831735372543335,-0.06882205232977867,1.0237083435058594,-2.9455478191375732,3.831275224685669,-0.024896503426134586,0.9494597911834717,-32.59766960144043,30.578279495239258,-0.0010130696464329958,0.9291643798351288,-39.07857322692871,41.87472915649414,-0.01929133851081133,1.0076363682746887,-4.171735644340515,5.337563753128052
0,9568256,-0.0005388283170759678,1.002310425043106,-17.381105422973633,7.638635158538818,0.0064730162266641855,0.9847724735736847,-19.378867626190186,16.917316913604736,0.017250920180231333,0.9890474379062653,-5.055401563644409,11.694066524505615,-0.0040007923962548375,1.001420795917511,-3.191402792930603,11.213610172271729,-0.0002351216389797628,0.9989061653614044,-10.05497932434082,8.434253454208374,0.00041738763684406877,0.9961835443973541,-10.152431964874268,10.356278419494629,0.0001129424199461937,0.9956619739532471,-12.105021953582764,12.328526973724365,-0.0009800803672987968,0.9915168285369873,-13.705819606781006,16.080233573913574,0.0008089656184893101,0.9993054270744324,-8.817785263061523,7.538884162902832,0.03822544403374195,1.0033353567123413,-3.912999987602234,2.97693133354187,-0.05374891310930252,0.9829805493354797,-4.83496618270874,5.212249994277954,-0.014486677828244865,1.0195927619934082,-3.008408308029175,2.196839928627014,0.006143897771835327,1.028348445892334,-2.739365816116333,3.814168095588684,-0.021571910940110683,0.9603161513805389,-32.47078895568848,30.096308708190918,0.002672608243301511,0.9396377205848694,-38.64389419555664,39.219587326049805,0.0005498914979398251,1.0063363909721375,-4.610435247421265,5.670596599578857
0,10616832,-0.013654020614922047,0.9999469518661499,-17.42067527770996,7.2296648025512695,-0.018235346768051386,1.0162574648857117,-19.819083213806152,14.76109266281128,0.028425258584320545,0.9837997853755951,-4.902456521987915,11.897351741790771,-0.020900449715554714,0.9980599582195282,-3.1090253591537476,10.081042766571045,-0.0007223215652629733,1.0007866024971008,-9.674948692321777,11.922427654266357,-0.00027851550839841366,0.995848149061203,-8.915720462799072,11.939435958862305,-0.0009567108936607838,0.9997967183589935,-12.772332191467285,11.778331756591797,-0.0025006639771163464,0.9876238405704498,-12.43393611907959,18.345608711242676,0.0014059498498681933,1.0004838109016418,-7.672003984451294,6.874362468719482,-0.014058197848498821,1.0181516408920288,-3.678806185722351,3.2412614822387695,-0.10350749641656876,1.005984365940094,-4.555625915527344,4.997072458267212,-0.037984322756528854,1.0114706158638,-2.954805374145508,2.379575490951538,-0.027045887894928455,1.0319977402687073,-3.0846023559570312,4.23412024974823,-0.015193843515589833,0.9398620426654816,-33.399614334106445,30.1090669631958,-0.0028085800586268306,0.9190429449081421,-38.48991775512695,38.375450134277344,-0.0038310940144583583,1.005503535270691,-4.700583219528198,5.814981698989868
