collected_frames,failure/rollover,failure/out_of_range,failure/shock_high
131072,0.0,0.0,0.0
262144,3.0517578125e-05,7.62939453125e-06,0.0
393216,4.57763671875e-05,1.52587890625e-05,0.0
524288,4.57763671875e-05,1.52587890625e-05,0.0
655360,3.814697265625e-05,2.288818359375e-05,0.0
786432,7.62939453125e-05,7.62939453125e-06,0.0
917504,0.00012969970703125,3.814697265625e-05,0.0
1048576,0.00018310546875,6.866455078125e-05,0.0
1179648,0.00020599365234375,0.00014495849609375,0.0
1310720,0.0001068115234375,5.340576171875e-05,0.0
1441792,2.288818359375e-05,7.62939453125e-06,0.0
1572864,0.0002893375445015823,1.854232594936709e-05,0.0
1703936,0.0001220703125,0.0,0.0
1835008,0.000213623046875,0.0,0.0
1966080,0.00022125244140625,0.0,0.0
2097152,0.0002288818359375,7.62939453125e-06,0.0
2228224,0.0001678466796875,7.62939453125e-06,0.0
2359296,0.00032806396484375,2.288818359375e-05,0.0
2490368,0.0001678466796875,3.814697265625e-05,0.0
2621440,0.000213623046875,0.0001220703125,0.0
2752512,0.0001068115234375,3.814697265625e-05,0.0
2883584,0.00012091141712816455,4.48106210443038e-05,0.0
3014656,7.62939453125e-05,0.0,0.0
3145728,5.340576171875e-05,3.0517578125e-05,0.0
3276800,6.103515625e-05,1.52587890625e-05,0.0
3407872,0.00011444091796875,3.814697265625e-05,0.0
3538944,0.00018310546875,6.103515625e-05,0.0
3670016,0.00018310546875,0.00014495849609375,0.0
3801088,0.0002288818359375,0.00017547607421875,0.0
3932160,0.00018310546875,0.00017547607421875,0.0
4063232,0.0001373291015625,0.0001373291015625,0.0
4194304,0.00025341178797468354,0.00012670589398734177,0.0
4325376,0.00019073486328125,6.103515625e-05,0.0
4456448,0.00019073486328125,6.103515625e-05,0.0
4587520,0.000213623046875,6.103515625e-05,0.0
4718592,0.00018310546875,0.0001678466796875,0.0
4849664,0.00017547607421875,0.0001678466796875,0.0
4980736,0.00018310546875,0.0001983642578125,0.0
5111808,0.00011444091796875,0.0001678466796875,0.0
5242880,0.0001678466796875,0.00014495849609375,0.0
5373952,0.00011444091796875,0.0001678466796875,0.0
5505024,0.00015374678599683545,6.953372231012659e-05,0.0
5636096,5.340576171875e-05,7.62939453125e-05,0.0
5767168,0.00011444091796875,5.340576171875e-05,0.0
5898240,0.0001068115234375,7.62939453125e-05,0.0
6029312,9.918212890625e-05,0.00018310546875,0.0
6160384,9.1552734375e-05,0.0001678466796875,0.0
