collected_frames,train/mean_reward,train/mean_state_value,train/value_minus_reward,train/mean_advantage_GAE,train/mean_action_sample_log_prob,train/mean_critic_loss,train/mean_objective_loss,train/mean_entropy_loss,train/mean_entropy,train/mean_kl_approx,train/mean_clip_fraction,train/mean_advantage,train/std_advantage,train/total_grad_norm,train/policy_operator_lr,train/value_operator_lr,train/step_penalty,train/action_bonus_coef
131072,-0.022629350423812866,-0.6794164776802063,-0.6567871272563934,-0.34987035393714905,-4.011859893798828,5.654534339904785,-0.019045371562242508,-0.04825066775083542,4.000173568725586,0.017763059586286545,0.21337890625,-0.34987035393714905,10.78014850616455,7.7071852684021,0.0005027635788094066,0.001698572532095114,-0.05959512071534246,16.29043388277351
262144,0.051116861402988434,1.9231064319610596,1.8719895705580711,0.8712887763977051,-4.011775970458984,4.2004170417785645,-0.02500171773135662,-0.04787110164761543,3.968705654144287,0.015672240406274796,0.217529296875,0.8712887763977051,8.407119750976562,8.089377403259277,0.0005025839562374847,0.0016979656823158731,-0.05970135087704539,16.29043388277351
393216,0.04555175453424454,2.8102612495422363,2.764709495007992,0.4598555266857147,-3.9700422286987305,3.1621694564819336,-0.031166767701506615,-0.04686536267399788,3.8853259086608887,0.02118847705423832,0.240478515625,0.4598555266857147,8.439556121826172,7.368582725524902,0.0005024043336655628,0.0016973588325366322,-0.059807581038748316,16.29043388277351
524288,0.017281601205468178,1.366481065750122,1.349199464544654,-0.2033575475215912,-3.9114990234375,2.6395092010498047,-0.024884935468435287,-0.046441949903964996,3.8502233028411865,0.012831566855311394,0.196044921875,-0.2033575475215912,8.658198356628418,7.821389198303223,0.0005022247110936409,0.0016967519827573916,-0.05991381120045124,16.29043388277351
655360,0.12351696193218231,5.033493518829346,4.909976556897163,1.7039463520050049,-3.8852944374084473,3.472834587097168,-0.03237760066986084,-0.04606427997350693,3.818913221359253,0.016758518293499947,0.23046875,1.7039463520050049,8.60499382019043,5.139183521270752,0.000502045088521719,0.0016961451329781507,-0.06002004136215417,16.29043388277351
786432,0.0799332708120346,5.974930763244629,5.894997492432594,-1.5396711826324463,-3.8112714290618896,3.0708842277526855,-0.03329474478960037,-0.04513237625360489,3.741654396057129,0.019171686843037605,0.23974609375,-1.5396711826324463,9.728153228759766,8.275047302246094,0.0005018654659497971,0.0016955382831989098,-0.0601262715238571,16.29043388277351
917504,-0.06178399920463562,1.3021771907806396,1.3639611899852753,-2.2108349800109863,-3.7318036556243896,2.6532487869262695,-0.040981583297252655,-0.04431283473968506,3.6737112998962402,0.014113696292042732,0.252685546875,-2.2108349800109863,9.196194648742676,8.127866744995117,0.0005016858433778752,0.001694931433419669,-0.060232501685560026,16.29043388277351
1048576,-0.05373280495405197,-0.429662823677063,-0.375930018723011,-1.554435133934021,-3.7018918991088867,2.5775585174560547,-0.038520608097314835,-0.04361250624060631,3.6156511306762695,0.019807104021310806,0.259765625,-1.554435133934021,8.588115692138672,9.576715469360352,0.0005015062208059533,0.0016943245836404282,-0.060338731847262954,16.29043388277351
1179648,-0.010569021105766296,-1.5245951414108276,-1.5140261203050613,-0.14132355153560638,-3.630634307861328,2.487865924835205,-0.04532618448138237,-0.04295283928513527,3.560962200164795,0.03182722255587578,0.292236328125,-0.14132355153560638,8.817877769470215,7.702308654785156,0.0005013265982340313,0.0016937177338611873,-0.06044496200896588,16.29043388277351
1310720,0.25054192543029785,11.47385025024414,11.223308324813843,2.2483303546905518,-3.596088171005249,4.93828010559082,-0.043092403560876846,-0.04261958226561546,3.5333335399627686,0.02361193113029003,0.26220703125,2.2483303546905518,14.006402969360352,7.784008026123047,0.0005011469756621094,0.0016931108840819464,-0.06055119217066881,16.29043388277351
