collected_frames,clearance/height,clearance/height_max,clearance/height_min
131072,0.056001457138336264,0.791139024309814,-0.45094496943056583
262144,0.08780342020327225,1.4404981876723468,-1.0055411620996892
393216,0.09644709643907845,1.5471887877210975,-0.6545115057379007
524288,0.09622432762989774,1.4641703804954886,-0.7901189127005637
655360,0.07794930455565918,1.1253346153534949,-0.5770015430171043
786432,0.06946019770111889,0.4722122624516487,-0.2944278090726584
917504,0.08664101996691898,0.4374120128341019,-0.2603297340683639
1048576,0.09905398730188608,0.4034458640962839,-0.27582414471544325
1179648,0.10495978745166212,0.4148548354860395,-0.17489708424545825
1310720,0.07994544942630455,0.44130176305770874,-0.17174974759109318
1441792,0.09820104925893247,0.43312424467876554,-0.12505036243237555
1572864,0.09983079310040921,0.46560493600554764,-0.19092465587891638
1703936,0.09695556812221184,0.5374907830264419,-0.13891607546247542
1835008,0.1016657988075167,0.6188865904696286,-0.18385142600163817
1966080,0.09184070405899547,0.4803798170760274,-0.16258160932920873
2097152,0.11203049891628325,0.4981814534403384,-0.2130398389417678
2228224,0.1232832211535424,0.4673327838536352,-0.20985433738678694
2359296,0.12548872164916247,0.44635585555806756,-0.14898038329556584
2490368,0.11101486947154626,0.51198726054281,-0.17760852864012122
2621440,0.11217163456603885,0.48441120726056397,-0.1577911654021591
2752512,0.11885034368606284,0.4572762593161315,-0.12510792585089803
2883584,0.10269130824599415,0.5425807475112379,-0.1250886193010956
3014656,0.11591886350652203,0.444004655117169,-0.14641124568879604
3145728,0.11983755807159469,0.5620321924798191,-0.14223671657964587
3276800,0.12171724485233426,0.5371481066104025,-0.12589865271002054
3407872,0.11666508810594678,0.6190810722764581,-0.12502804910764098
3538944,0.1243022499838844,0.4516416711267084,-0.1250331832561642
3670016,0.12691387382801622,0.5619393980596215,-0.12725940416567028
3801088,0.1285504630068317,0.4520958031062037,-0.12939950916916132
3932160,0.13312446034979075,0.6185916683170944,-0.12935830862261355
4063232,0.12863034172914922,0.5028331179637462,-0.12523370143026114
4194304,0.1313015635823831,0.5097249667160213,-0.12565018562600017
4325376,0.12901261006481946,0.451572711346671,-0.1257656658999622
4456448,0.1302004004828632,0.45061799860559404,-0.12502660765312612
4587520,0.12911189679289237,0.5491005412768573,-0.12529601529240608
4718592,0.12754044466419145,0.5330154185649008,-0.12504690187051892
4849664,0.1306122845853679,0.4559185749385506,-0.1255350369028747
4980736,0.12779461726313457,0.45833179727196693,-0.12559634540230036
5111808,0.1309970334987156,0.5670796828344464,-0.1250343401916325
5242880,0.1318235230864957,0.5879380526021123,-0.1250053970143199
5373952,0.13542301580309868,0.5625221147201955,-0.1250128010287881
5505024,0.1264414309989661,0.44456926290877163,-0.12503631389699876
5636096,0.13915041787549853,0.4516164993401617,-0.12509446870535612
5767168,0.1398764121113345,0.4494368233717978,-0.12513460195623338
5898240,0.13957353588193655,0.8132571126334369,-0.1250114671420306
6029312,0.13552693033125252,0.44464219151996076,-0.12504000775516033
6160384,0.13748392357956618,0.46446369169279933,-0.12500162166543305
6291456,0.13730632548686117,0.6341156517155468,-0.12499529286287725
6422528,0.13691597746219486,0.5207796364556998,-0.1250058866571635
6553600,0.13869620254263282,0.46620258782058954,-0.13107945420779288
6684672,0.13518407777883112,0.5740917413495481,-0.1250680284574628
6815744,0.13663987524341792,0.6497783286031336,-0.1251904785167426
6946816,0.1359003058169037,0.8066927145700902,-0.12570066889747977
7077888,0.13744122884236276,0.6819629687815905,-0.12505040247924626
7208960,0.1368087304290384,0.6094458985608071,-0.12514730566181242
7340032,0.13621687365230173,0.6879984680563211,-0.1251602021511644
7471104,0.1355134054319933,0.6191499310079962,-0.12500208336859941
7602176,0.13770572165958583,0.48368023382499814,-0.12502826121635735
7733248,0.139233443653211,0.5403733707498759,-0.12499149609357119
7864320,0.13808181008789688,0.4639215872157365,-0.12508911220356822
7995392,0.14053029008209705,0.4722605978604406,-0.12525864667259157
8126464,0.12850101332878694,0.5696694946382195,-0.12507287389598787
8257536,0.13418042921693996,0.6677558436058462,-0.1271632134448737
8388608,0.13867468934040517,0.47927163587883115,-0.12499745492823422
8519680,0.13934634707402438,0.548070274759084,-0.12517789262346923
8650752,0.1399915082147345,0.5593943079002202,-0.12504020472988486
8781824,0.14045764261391014,0.4883857078384608,-0.12500982615165412
8912896,0.13725787436123937,0.6367379471193999,-0.12502321600914001
9043968,0.13830286730080843,0.5571679931599647,-0.124986368464306
9175040,0.13619447872042656,0.6504265088587999,-0.12501658010296524
9306112,0.13680534902960062,0.6615143225062639,-0.12758778082206845
9437184,0.1368686183122918,0.6231026593595743,-0.12500005052424967
9568256,0.13757472299039364,0.6459354658145458,-0.1251768758520484
9699328,0.13779787870589644,0.5754259615205228,-0.12510575051419437
9830400,0.13580813014414161,0.726383434375748,-0.125242572510615
9961472,0.13316103303804994,0.5320584960281849,-0.12534579914063215
10092544,0.1325923022814095,0.5284300649072975,-0.1251753766555339
10223616,0.1338743914384395,0.508834361564368,-0.12522311555221677
10354688,0.13184681616257876,0.4742062764707953,-0.12511561228893697
10485760,0.1331861442886293,0.4784300366882235,-0.12531962292268872
10616832,0.13301850331481546,0.650908351643011,-0.12501221452839673
10747904,0.12504294491373003,0.6012615608051419,-0.12504262919537723
10878976,0.130186555092223,0.5719031763728708,-0.12635924317874014
11010048,0.13145541481208056,0.5748293937649578,-0.12506805243901908
11141120,0.13450698065571487,0.6093579528387636,-0.125325592700392
11272192,0.13237520854454488,0.6869133503641933,-0.12502031004987657
11403264,0.13549929950386286,0.7678059274330735,-0.126227174885571
11534336,0.13122856931295246,0.5809493823908269,-0.12500441540032625
11665408,0.13221250043716282,0.6578905475325882,-0.12500926153734326
11796480,0.13310761644970626,0.6282514135818928,-0.1250973406713456
11927552,0.13066342927049845,0.6059281132183969,-0.12501373561099172
12058624,0.13130160502623767,0.5622020908631384,-0.12514498736709356
12189696,0.1312955473549664,0.5990988847333938,-0.1251021616626531
12320768,0.13112681917846203,0.4671743998769671,-0.1262848866172135
12451840,0.1347987410845235,0.5645475040655583,-0.13134574075229466
12582912,0.1362193381646648,0.7104418803937733,-0.12984275654889643
12713984,0.13341475697234273,0.6152293388731778,-0.12511757016181946
12845056,0.1350186032941565,0.6435095979832113,-0.1251457897014916
12976128,0.13108148844912648,0.6449454401154071,-0.17929651006124914
13107200,0.1317459981655702,0.4608191915322095,-0.12540420121513307
13238272,0.13171448779758066,0.5272582047618926,-0.14040348213165998
13369344,0.12654164293780923,0.48815758852288127,-0.12501092022284865
13500416,0.13322205777512863,0.4858028069138527,-0.12542190169915557
13631488,0.13770958746317774,0.6360893361270428,-0.12506953766569495
13762560,0.1341334389289841,0.7806022195145488,-0.1249986570328474
13893632,0.13020467740716413,0.57181925047189,-0.12499551358632743
14024704,0.13043532305164263,0.6516260777134448,-0.1252767271362245
14155776,0.13072659203317016,0.6345538997557014,-0.13124340865761042
14286848,0.1293962929630652,0.5889525036327541,-0.1260655124206096
14417920,0.1255866073188372,0.6670845178887248,-0.1249958819244057
14548992,0.12759618065319955,0.7100430419668555,-0.12765066721476614
14680064,0.12817740649916232,0.5844801703933626,-0.12501955940388143
14811136,0.13161760638467968,0.6255539413541555,-0.12507118820212781
14942208,0.13160264235921204,0.6558598100673407,-0.12499619810841978
15073280,0.1320528683718294,0.5913133323192596,-0.12500524776987731
15204352,0.13206091127358377,0.6171596106141806,-0.1251165964640677
15335424,0.13232345134019852,0.48676948924548924,-0.161152723710984
15466496,0.13007001986261457,0.6391417814884335,-0.17144839093089104
15597568,0.13466391619294882,0.6489052872639149,-0.14489369955845177
15728640,0.13198506098706275,0.47363499854691327,-0.12502480437979102
15859712,0.13418115524109453,0.8168631333392113,-0.12500196206383407
15990784,0.12999889062484726,0.4990920992568135,-0.1250438040588051
16121856,0.1350742403883487,0.6098337038420141,-0.12506421096622944
16252928,0.1323369739111513,0.9445826229639351,-0.12506050197407603
16384000,0.13662264251615852,0.6846616447437555,-0.12690738937817514
16515072,0.1316070873872377,0.6117099956609309,-0.12502541719004512
16646144,0.13413543405476958,0.6836662620771676,-0.12521988269872963
16777216,0.13614337414037436,0.8674339195713401,-0.1256223521195352
16908288,0.1346611735643819,0.6554797713179141,-0.12742714188061655
17039360,0.13302507367916405,0.5771483015269041,-0.12529667699709535
17170432,0.13247910857899114,0.48726626695133746,-0.1249884010758251
17301504,0.13346468040253967,0.574600680032745,-0.1250709576997906
17432576,0.13870529690757394,0.6513813401106745,-0.12500736536458135
17563648,0.1377983670681715,0.598769343458116,-0.1253267207648605
17694720,0.1348546298686415,0.8167576226405799,-0.125603613210842
17825792,0.1339423565659672,0.589061570353806,-0.1251680301502347
17956864,0.13142428314313293,0.7451019245199859,-0.12509536021389067
18087936,0.13191900786478072,0.5615821480751038,-0.13246041792444885
18219008,0.12849221285432577,0.5880481491331011,-0.12507926230318844
18350080,0.12850199500098825,0.5024305661208928,-0.12505070702172816
18481152,0.12892033997923136,0.5678451908752322,-0.1250030833762139
18612224,0.12419195508118719,0.5343202443327755,-0.12501122266985476
18743296,0.1267420441727154,0.6074822389055043,-0.1250144774094224
18874368,0.1317377940285951,0.6541012662928551,-0.12503304053097963
19005440,0.1315194849157706,0.48994405870325863,-0.1259705312550068
19136512,0.1284621235099621,0.5761462082155049,-0.1250032449606806
19267584,0.1302221265505068,0.7009543958120048,-0.1256251281592995
19398656,0.12949414510512725,0.6742894675116986,-0.14989352435804904
19529728,0.13502379704732448,0.7518674631137401,-0.12509344145655632
19660800,0.13687528111040592,0.5970718066673726,-0.12514486373402178
19791872,0.1391114661237225,0.7024854950141162,-0.12635983992367983
19922944,0.13917974883224815,0.48372962651774287,-0.1250450408551842
20054016,0.13930110703222454,0.7192364961374551,-0.12531918776221573
20185088,0.13919925363734365,0.7164869899861515,-0.12501091230660677
20316160,0.1379295167280361,0.8693799609318376,-0.1250049399677664
20447232,0.13607907528057694,0.7214464193675667,-0.12505508214235306
20578304,0.13599238265305758,0.6718265516683459,-0.12545250868424773
20709376,0.13393210258800536,0.5535971662029624,-0.12507651606574655
20840448,0.13448996329680085,0.6238837495911866,-0.1317316226195544
20971520,0.13440718781203032,0.669942571548745,-0.12516950210556388
21102592,0.1354701298987493,0.6119188349694014,-0.12530316086485982
21233664,0.12770651309983805,0.499779304722324,-0.12500907201319933
21364736,0.13412804016843438,0.5895593252498657,-0.12528943037614226
21495808,0.1360740375239402,0.8180231845472008,-0.12511005089618266
21626880,0.13742025999817997,0.6303402173798531,-0.12501799408346415
21757952,0.13400338869541883,0.515154514927417,-0.12864125473424792
21889024,0.13523654313758016,0.5163715223316103,-0.16582968831062317
22020096,0.13459652627352625,0.5712683540768921,-0.12504256516695023
22151168,0.13339235412422568,0.6823872392997146,-0.1250358649995178
22282240,0.1319335185107775,0.7147279111668468,-0.12505096290260553
22413312,0.13092190492898226,0.71259382693097,-0.12501617730595171
22544384,0.1342807050095871,0.5168780111707747,-0.12503726710565388
22675456,0.13421340438071638,0.8250556157436222,-0.12543116370216012
22806528,0.1325191539945081,0.6501624817028642,-0.1250864090397954
22937600,0.13224571978207678,0.7671721836086363,-0.22012205375358462
23068672,0.132552350172773,0.6755368262529373,-0.12533688684925437
23199744,0.13427612103987485,0.5930441447999328,-0.12547539896331728
23330816,0.1395673752995208,0.6057039916049689,-0.12513846531510353
23461888,0.13877166446764022,0.8058695895597339,-0.1250419884454459
23592960,0.13834379822947085,0.6109144694637507,-0.1250472425017506
23724032,0.13719078653957695,0.8440078366547823,-0.1252334793098271
23855104,0.12771698692813516,0.7895189768169075,-0.1251078003551811
23986176,0.13287636905442923,0.5869772615842521,-0.12501621944829822
24117248,0.1305784818250686,0.6619215623941272,-0.1250303208362311
24248320,0.13043105381075293,0.5493877788539976,-0.12516253301873803
24379392,0.1275103956577368,0.9113391560968012,-0.12514077359810472
24510464,0.13130082230782136,0.7452910700812936,-0.12506052711978555
24641536,0.13130810856819153,0.9063207106664777,-0.12501497683115304
24772608,0.13156813161913306,0.7016794818919152,-0.1469205047469586
24903680,0.1359805891988799,0.6195870277006179,-0.12592511740513146
25034752,0.13209281186573207,0.6738945452962071,-0.12677364540286362
25165824,0.13524035550653934,0.725625797174871,-0.1901494930498302
25296896,0.13573325891047716,0.7162990842480212,-0.1270521143451333
25427968,0.13357668451499194,0.7183809920679778,-0.1265367881860584
25559040,0.1326037828112021,0.6876993868499994,-0.12514639412984252
25690112,0.13177836255636066,0.9500623575877398,-0.1252721226774156
25821184,0.1334708594949916,0.8005120342131704,-0.12509515951387584
25952256,0.13261505489936098,0.6593427709303796,-0.1251132250763476
26083328,0.13377921329811215,0.6825705608353019,-0.1250462052412331
26214400,0.13490256911609322,0.6113332242239267,-0.12504066480323672
26345472,0.13369178620632738,0.7562879773322493,-0.12507528346031904
26476544,0.136267562804278,0.6098478545900434,-0.12522955588065088
26607616,0.1382587159750983,0.7847174666821957,-0.12513411743566394
26738688,0.13879436696879566,0.6968674338422716,-0.12504114117473364
26869760,0.1358435375150293,0.7192214578390121,-0.12544553587213159
27000832,0.13782062102109194,0.7253561923280358,-0.12505088467150927
27131904,0.13200948911253363,0.7130962910596281,-0.12500515556894243
27262976,0.13029181072488427,0.8447971192654222,-0.12505544419400394
27394048,0.12973324838094413,0.6554390217643231,-0.12505246396176517
27525120,0.12882872630143538,0.7008271268568933,-0.12505073170177639
27656192,0.12663454783614725,0.503264106111601,-0.1251592836342752
27787264,0.12650604447117075,0.6900003915652633,-0.12526122410781682
27918336,0.1254652829375118,0.6732377556618303,-0.1266578738577664
28049408,0.12908963626250625,0.7671405135188252,-0.12537971884012222
28180480,0.12858045822940767,0.7533383732661605,-0.12512297532521188
28311552,0.12885351630393416,0.739603057038039,-0.12500432459637523
28442624,0.12818867800524458,0.7867976785637438,-0.1253377713728696
28573696,0.13011420867405832,0.7903480739332736,-0.12503103772178292
28704768,0.13261379243340343,0.8068908781278878,-0.12501745345070958
28835840,0.13387425453402102,0.8401451001409441,-0.12507316190749407
28966912,0.13382437673863024,0.7075471074786037,-0.12553957477211952
29097984,0.12976511113811284,0.6839109568390995,-0.12507197633385658
29229056,0.13267194980289787,0.8101011323742568,-0.12540182750672102
29360128,0.13305680255871266,0.6573022417724133,-0.1250966910738498
29491200,0.13310730806551874,0.8181689765769988,-0.1251025579404086
29622272,0.13235165434889495,0.7070371981244534,-0.12519437610171735
29753344,0.13463833136484027,0.6112849554046988,-0.12502002157270908
29884416,0.131195638445206,0.7972115459851921,-0.12511698226444423
30015488,0.13077618303941563,0.8013524753041565,-0.1250001925509423
30146560,0.1294191525084898,0.6720990962348878,-0.12540953001007438
30277632,0.12976169981993735,0.9514844669029117,-0.12502990430220962
30408704,0.12948049086844549,0.8877901034429669,-0.12510417425073683
30539776,0.1284468395751901,0.7188893833663315,-0.12500602449290454
30670848,0.13000827858923003,0.7019222259987146,-0.1252896802034229
30801920,0.13104290224146098,0.7905300396960229,-0.12502148956991732
30932992,0.13229612726718187,0.6819992158561945,-0.12503855349496007
31064064,0.13259042717982084,0.8268742498476058,-0.12520262063480914
31195136,0.12943399767391384,0.8346001543104649,-0.1250356079544872
31326208,0.13082422106526792,0.8287815847434103,-0.12500851252116263
31457280,0.13059593318030238,0.9113038573414087,-0.12503194925375283
31588352,0.13025757455034181,0.7905527602415532,-0.12504980014637113
31719424,0.1271591695258394,0.7828253142070025,-0.1252495099324733
31850496,0.1308533629635349,0.7211046924348921,-0.12510288297198713
31981568,0.13182324636727571,0.8577390622813255,-0.12527114106342196
32112640,0.13169232674408704,0.5861805186141282,-0.12508211401291192
32243712,0.1310475196223706,0.8895200076512992,-0.12506722169928253
32374784,0.12910560809541494,0.9523990901652724,-0.1250954084098339
32505856,0.1255434135091491,0.8555052229203284,-0.12501441617496312
32636928,0.12551526515744627,0.7672189313452691,-0.12504777894355357
32768000,0.12551372131565586,0.7828121467027813,-0.12525533442385495
32899072,0.12486774526769295,0.8768408764153719,-0.12524832389317453
33030144,0.12377546192146838,0.8870710921473801,-0.12504013581201434
33161216,0.1250713545596227,0.6919676302932203,-0.1251101759262383
33292288,0.12557445815764368,0.7586775007657707,-0.12532069464214146
33423360,0.12748845235910267,0.7693668471183628,-0.12521371408365667
33554432,0.12429610645631328,0.9079007026739419,-0.12515456671826541
33685504,0.12340169108938426,0.7931498715188354,-0.125810889294371
33816576,0.12257978349225596,0.8452741918154061,-0.12502608518116176
33947648,0.1247146527748555,0.6543553795199841,-0.12556012137793005
34078720,0.12221873080125079,0.8486541302409023,-0.12516909698024392
34209792,0.12049726431723684,0.7445395435206592,-0.12562775798141956
34340864,0.12265247543109581,0.6749747199937701,-0.2158339647576213
34471936,0.12325928348582238,0.5912213223055005,-0.18058715015649796
34603008,0.12714899727143347,0.8159284724388272,-0.1412864583544433
34734080,0.12737002252833918,0.7629007964860648,-0.12518956838175654
34865152,0.12471610377542675,0.7618569659534842,-0.14595389808528125
34996224,0.12703473353758454,0.7139485473744571,-0.1263566690031439
35127296,0.12363925657700747,0.7024237981531769,-0.12502907100133598
35258368,0.1259868989000097,0.7546694483608007,-0.12503889086656272
35389440,0.12739449308719486,0.9300871349405497,-0.1256933305412531
35520512,0.12692223291378468,0.8445745725184679,-0.12507188459858298
35651584,0.12656202260404825,0.7110131175722927,-0.1250017937272787
35782656,0.12631965591572225,0.9882347462698817,-0.12505741813220084
35913728,0.1232245285063982,0.6347168372012675,-0.1251201934646815
36044800,0.12153860705439001,0.8320569291245192,-0.1251467631664127
36175872,0.12060480390209705,0.9844275247305632,-0.12533356272615492
36306944,0.12286867410875857,0.8860271777957678,-0.12503726594150066
36438016,0.12229789112461731,0.7178195307496935,-0.12527383398264647
36569088,0.12074940494494513,0.7715261620469391,-0.1251864181831479
36700160,0.11921817157417536,0.8311552938539535,-0.12588437227532268
36831232,0.12145070260157809,0.7141433116048574,-0.12501482898369431
36962304,0.11622465937398374,0.860313294455409,-0.12514506094157696
37093376,0.1228686542599462,0.7124353451654315,-0.1250313580967486
37224448,0.12260748789412901,0.7827073100488633,-0.1250998629257083
37355520,0.11881864228053018,0.8786360314115882,-0.12503282260149717
37486592,0.12215256853960454,0.8209392346907407,-0.12522506108507514
37617664,0.12016998359467834,0.7960145776160061,-0.12514124205335975
37748736,0.11978429282316938,0.7992662962060422,-0.12503216112963855
37879808,0.1222641704371199,0.90318254660815,-0.12509126169607043
38010880,0.12196730705909431,0.985069990856573,-0.12502372707240283
38141952,0.11993990419432521,0.709738181438297,-0.12525426456704736
38273024,0.12365383194992319,0.7795915540773422,-0.12523273774422705
38404096,0.1241939477622509,0.7500440904404968,-0.12502809171564877
38535168,0.11979191924910992,0.6200395962223411,-0.12512038415297866
38666240,0.12061316787730902,0.8865878833457828,-0.12503508827649057
38797312,0.11861819529440254,0.9872546088881791,-0.12522573163732886
38928384,0.11999366234522313,0.6916141519322991,-0.1251069842837751
39059456,0.12052842136472464,0.9019325929693878,-0.12503608665429056
39190528,0.12314044305821881,0.6723872725851834,-0.12502082786522806
39321600,0.12270512018585578,0.6936575884465128,-0.1250373397488147
39452672,0.12148746947059408,0.627725939033553,-0.1250509654637426
39583744,0.11857999727362767,0.7280685810837895,-0.1250833342783153
39714816,0.12161399488104507,0.7963159421924502,-0.12509551993571222
39845888,0.12267195683671162,0.695938728749752,-0.1250523286871612
39976960,0.1219578236923553,0.5935477099847049,-0.12507969629950821
40108032,0.12294102209853008,0.7317275747191161,-0.12504076189361513
40239104,0.12259011797141284,0.8272345459554344,-0.1250801128335297
40370176,0.1258763635996729,0.7342764723580331,-0.1251567672006786
40501248,0.12427959218621254,0.8739313781261444,-0.12503797630779445
40632320,0.125580926600378,0.7994143129326403,-0.12647279095835984
40763392,0.12274705059826374,0.7967436984181404,-0.12513064756058156
40894464,0.12432264647213742,0.8136498422827572,-0.12504748464562
41025536,0.12387250590836629,0.8041779359336942,-0.12508975039236248
41156608,0.12528520182240754,0.9515742189250886,-0.1254731109365821
41287680,0.12455593392951414,0.9667365509085357,-0.12517112330533564
41418752,0.12484725302783772,0.880211946554482,-0.12508986378088593
41549824,0.12207926431437954,0.7702511509414762,-0.1251679677516222
41680896,0.12324453931069002,0.8115461452398449,-0.1250983236823231
41811968,0.12198823114158586,0.7371664959937334,-0.12513084360398352
41943040,0.12019835360115394,0.6854786116164178,-0.12510824645869434
42074112,0.1204914195695892,0.6813412576448172,-0.12519333395175636
42205184,0.11583822104148567,0.789198920596391,-0.12517232028767467
42336256,0.1171648416784592,0.9958980642259121,-0.1250253370963037
42467328,0.12075929983984679,0.9833181700669229,-0.1434560373891145
42598400,0.121792794438079,0.9090357886161655,-0.1251320114824921
42729472,0.12181502708699554,0.7900141756981611,-0.1250568877439946
42860544,0.12144509021891281,0.9800904076546431,-0.1252070809714496
42991616,0.12354139046510682,1.0503217375371605,-0.1250204280950129
43122688,0.12261194770690054,0.9050759323872626,-0.12511930707842112
43253760,0.1221262845210731,0.6405722366180271,-0.12513078772462904
43384832,0.1206308783730492,0.9394489352125674,-0.12505428167060018
43515904,0.11975659552263096,0.6096168262884021,-0.12823580065742135
43646976,0.12164914020104334,0.7796339527703822,-0.1251408401876688
43778048,0.11830685520544648,0.845968757988885,-0.1250333513598889
43909120,0.1177105272654444,0.7417554317507893,-0.12511391355656087
44040192,0.11581024515908211,0.5325602244120091,-0.12513060378842056
44171264,0.11668705882038921,0.8698230478912592,-0.1253720826935023
