collected_frames,var_decomp/shaping,var_decomp/joint_ang_from_flat_penalty,var_decomp/joint_angle_var_penalty,var_decomp/roll_penalty,var_decomp/roll_rate_penalty,var_decomp/pitch_penalty,var_decomp/pitch_rate_penalty,var_decomp/shock_penalty,var_decomp/clearance,var_decomp/action_bonus,var_decomp/flipper_action_bonus,var_decomp/terminal_bonus
10485760,0.5811326503753662,0.011409885250031948,-0.019191129133105278,0.0029129814356565475,-0.10324888676404953,-0.05518433824181557,-0.034697070717811584,0.022313185036182404,-0.013355323113501072,2.544189691543579,0.08105940371751785,4.300692081451416
10616832,0.3730330765247345,0.011968790553510189,0.008251568302512169,0.015118035487830639,-0.005558974575251341,0.03713652491569519,0.013523291796445847,-0.0008847532444633543,0.023906167596578598,2.7774062156677246,0.05901763588190079,4.010394096374512
10747904,1.440192699432373,0.0949738621711731,0.06242457404732704,0.07647418975830078,0.11022919416427612,0.19315136969089508,0.040143951773643494,-0.0689941793680191,0.07043193280696869,3.9828567504882812,-0.024650314822793007,0.16208632290363312
10878976,0.9582210779190063,0.08702650666236877,0.0567285530269146,-0.0009715163032524288,-0.02427099458873272,0.09581910073757172,-0.03434387221932411,-0.01878197491168976,0.03826427832245827,3.4694344997406006,0.0381026454269886,2.4131743907928467
11010048,0.8873178362846375,0.02039356715977192,0.019636310636997223,0.06184224784374237,-0.03958731144666672,-0.04585259035229683,-0.06038402020931244,0.009610445238649845,-0.006383639760315418,3.4823527336120605,-0.11837940663099289,3.2457826137542725
11141120,0.302280068397522,-0.0046543823555111885,-0.012174846604466438,-0.00013796550047118217,-0.00842227041721344,0.026578417047858238,0.02843366377055645,-0.006886323913931847,0.002668413333594799,2.7546792030334473,0.05232999846339226,4.36165189743042
11272192,1.8601242303848267,0.15078410506248474,0.04519105330109596,0.02815641276538372,0.050024013966321945,0.13862724602222443,0.02451307326555252,-0.07253722101449966,0.032135605812072754,4.60752534866333,0.09237592667341232,1.1694554090499878
11403264,0.8672612905502319,0.046223510056734085,0.01646256446838379,0.07173584401607513,-0.04802853614091873,0.04864707216620445,-0.00424595084041357,0.001982596702873707,0.00250633480027318,2.556101083755493,0.04126683250069618,3.8056681156158447
11534336,0.872222363948822,0.04068492725491524,-0.005480935797095299,0.004979057237505913,0.04647066444158554,0.11225961893796921,0.005082348827272654,-0.03297688812017441,0.029191266745328903,3.8103890419006348,-0.06791664659976959,2.434004783630371
11665408,0.33145996928215027,-0.0003991916310042143,-0.00023344969667959958,0.019910654053092003,0.057622652500867844,0.0008860288071446121,0.025487622246146202,-0.006035069469362497,0.003977535758167505,2.5231199264526367,-0.04312211275100708,4.4511823654174805
11796480,0.3771698474884033,0.0017892044270411134,0.021855145692825317,0.027987021952867508,-0.04236676171422005,0.005001659970730543,0.00928524974733591,0.04084908217191696,-0.0034932573325932026,2.886784076690674,0.0518329031765461,3.5862717628479004
11927552,0.5385755300521851,0.02824399620294571,0.009816133417189121,-0.044150494039058685,0.024186307564377785,0.06336845457553864,0.025850553065538406,-0.004167581908404827,-0.004756649024784565,3.05269193649292,-0.08267632126808167,3.8024039268493652
12058624,0.43861889839172363,0.0035874031018465757,-0.005925979930907488,-0.001676850370131433,-0.042547557502985,-0.01573859713971615,0.02799447998404503,0.006060096435248852,0.009775163605809212,2.7435431480407715,0.05739562213420868,4.182573318481445
12189696,0.44435885548591614,0.003054560860618949,-0.0020134546793997288,-0.029226355254650116,-0.014535877853631973,0.00714112538844347,0.023585120216012,0.06446783989667892,-0.015114217065274715,2.606849193572998,0.003740356070920825,4.509993076324463
12320768,0.2660899758338928,0.0013067504623904824,-0.003166023176163435,0.027117395773530006,-0.014399142935872078,0.03950195014476776,-0.016069360077381134,0.015822069719433784,0.007851364091038704,3.033405303955078,0.03361403942108154,4.345597267150879
12451840,0.2640427350997925,-0.002356013050302863,-0.0019724564626812935,-0.010867668315768242,0.022989196702837944,-0.08537715673446655,0.009290184825658798,0.02109140157699585,0.023835904896259308,3.2121009826660156,0.05368683487176895,4.058864593505859
12582912,0.34870192408561707,0.012504223734140396,-0.0028033163398504257,0.012236631475389004,0.033903125673532486,-0.019539952278137207,0.017990771681070328,0.024243615567684174,-0.006357261911034584,2.4227709770202637,0.009980239905416965,4.609814643859863
12713984,0.18713322281837463,0.00032044295221567154,0.0040505025535821915,0.07969988137483597,0.05682709813117981,0.07294826209545135,0.04869520664215088,0.0349000059068203,0.0042047626338899136,2.6229467391967773,-0.0001308112987317145,4.280222415924072
12845056,0.2833925783634186,0.00018806781736202538,0.0021464908495545387,-0.0020864217076450586,0.04470006749033928,0.06745848804712296,0.048449210822582245,0.02650337666273117,0.022131474688649178,2.7092463970184326,0.006070452742278576,4.269087791442871
12976128,0.2450287640094757,0.0015231709694489837,0.0052674999460577965,-0.00014863398973830044,-0.011620011180639267,0.010263710282742977,-0.021470854058861732,0.013712255284190178,0.0034192760940641165,2.348785400390625,0.05465089902281761,4.924379825592041
13107200,0.23656468093395233,-0.007054299581795931,-0.0005727774696424603,0.009853245690464973,-0.019897714257240295,0.029565976932644844,-0.026064984500408173,0.001573086716234684,0.003103251103311777,2.585994243621826,0.011826652102172375,4.519686222076416
13238272,0.44169336557388306,-0.0030448411125689745,0.018116017803549767,0.025005923584103584,0.013630954548716545,0.04447747394442558,0.015558658167719841,0.023681040853261948,-0.01767282374203205,3.3941595554351807,0.008535340428352356,3.53128719329834
13369344,1.5956939458847046,0.08110754191875458,0.061694394797086716,0.08116152137517929,0.10378621518611908,0.22806879878044128,0.029720449820160866,-0.08089579641819,0.07657871395349503,4.770318508148193,-0.010619347915053368,0.08382503688335419
13500416,1.0653620958328247,0.07175837457180023,0.019512420520186424,0.05048385635018349,-0.034566596150398254,0.09643661230802536,-0.05373378098011017,-0.03391982987523079,0.05714261904358864,4.523642063140869,-0.027231719344854355,2.1418590545654297
13631488,0.4848833680152893,0.029307184740900993,0.012362183071672916,0.00703558512032032,-0.02093413658440113,-0.05665961280465126,0.011021255515515804,0.026197101920843124,0.0016575793270021677,2.476750612258911,0.008693861775100231,3.377997636795044
13762560,0.5338429808616638,-0.007944566197693348,0.017225904390215874,-0.0050569502636790276,0.04834503307938576,0.07592267543077469,0.008140705525875092,0.09709607064723969,-0.02957484871149063,3.300333023071289,0.09751641750335693,3.5180413722991943
13893632,1.8600664138793945,0.163996160030365,0.043156396597623825,0.004602787084877491,0.04773885756731033,0.22928868234157562,0.022666342556476593,-0.06060867756605148,0.07063816487789154,5.246815204620361,0.023314669728279114,0.5307481288909912
14024704,0.5448929071426392,0.024715716019272804,0.005041668191552162,0.07269179821014404,-0.016285818070173264,0.06554388254880905,0.0006222533411346376,0.022960826754570007,0.030258748680353165,2.9743564128875732,-0.0636458545923233,3.86165714263916
14155776,0.5928100943565369,0.012669477611780167,0.004744304344058037,-0.01228284277021885,-0.051187850534915924,0.12049823999404907,-0.03884688764810562,-0.004297276958823204,0.0290385689586401,4.520817756652832,0.024482179433107376,2.5806796550750732
14286848,0.3924219608306885,-0.010757220908999443,0.012337776832282543,0.03822385519742966,-0.06602757424116135,0.06082143634557724,-0.037892840802669525,0.04166030138731003,0.0326063446700573,3.152949094772339,0.016711054369807243,3.063804864883423
14417920,0.28959041833877563,0.00020739572937600315,0.003385070478543639,0.040834538638591766,0.02995687536895275,0.011805887334048748,0.010475673712790012,0.038116734474897385,0.018041428178548813,2.828253984451294,0.06029508635401726,4.4987053871154785
14548992,0.4501681625843048,0.04529370367527008,0.03227315843105316,-0.0003104372008237988,0.121990866959095,0.14138007164001465,0.09174615144729614,-0.00036498691770248115,-0.0011292826384305954,2.7061684131622314,-0.016415933147072792,3.986440896987915
14680064,0.2875840365886688,0.004619882442057133,0.020115075632929802,-0.017509285360574722,0.008072415366768837,0.026256682351231575,0.022656863555312157,0.045684367418289185,0.004569804761558771,3.8249094486236572,-0.009219443425536156,3.3686683177948
14811136,0.45639169216156006,0.02084020897746086,0.02653324045240879,0.07465364038944244,0.03495604172348976,0.026904767379164696,-0.0353013351559639,-0.0043356516398489475,0.09826011955738068,3.976182460784912,0.029195668175816536,3.715470552444458
14942208,0.39196741580963135,-0.0042669023387134075,0.006347572896629572,0.03999897837638855,0.05198531970381737,0.06087423115968704,0.0013450596015900373,0.06819836795330048,0.0309916902333498,3.132638692855835,0.02848105877637863,3.7428481578826904
15073280,0.3137615919113159,0.02748790569603443,-0.020911604166030884,-0.05176777392625809,0.0008308062679134309,-0.07901919633150101,-0.0010947855189442635,-0.011287675239145756,0.03902363404631615,3.4091947078704834,-0.04471791908144951,3.912914514541626
