attempt,collected_frames,clearance/height,clearance/height_max,clearance/height_min
0,131072,0.02243374877957649,0.17940144566819072,-0.035485848784446716
0,262144,0.020942518414813094,0.19775084219872952,-0.05551402922719717
0,393216,0.02323871595331184,0.20192964584566653,-0.02823235490359366
0,524288,0.031526812657830305,0.2942086347611621,-0.062362590339034796
0,655360,0.03380194074452447,0.2505868534790352,-0.06570904981344938
0,786432,0.03373605523665901,0.2878307510400191,-0.06620878376998007
0,917504,0.04745791474124417,0.335468634031713,-0.07808758202008903
0,1048576,0.03314678042079322,0.27078622148837894,-0.06914611207321286
0,1179648,0.014740639753169187,0.26368661180138586,-0.08044821595152218
0,1310720,0.03461332119331928,0.3095688042230904,-0.07885122764855623
0,1441792,0.04552817315561697,0.33901057741604745,-0.08112137811258435
0,1572864,0.044133492454420775,0.3325535471085459,-0.07836557598784566
0,1703936,0.04815106707974337,0.30375576950609684,-0.08578954031690955
0,1835008,0.047224790148902684,0.34808409470133483,-0.08127359207719564
0,1966080,0.0495544906007126,0.31359249423258007,-0.08289099810644984
0,2097152,0.05107296092319302,0.3404691133182496,-0.08092212630435824
0,2228224,0.0219564073595393,0.2835235670953989,-0.08267315996189913
0,2359296,0.03871054966293741,0.31585574010387063,-0.08228129567578435
0,2490368,0.05016983230598271,0.31610742677003145,-0.07919591851532459
0,2621440,0.049486856907606125,0.32112147682346404,-0.0761253593955189
0,2752512,0.0521321945998352,0.3543790662661195,-0.07434811163693666
0,2883584,0.05216360298800282,0.42355431034229696,-0.08052548300474882
0,3014656,0.05522502664825879,0.35390883521176875,-0.08486168412491679
0,3145728,0.0533687001443468,0.349420674610883,-0.08145297085866332
0,3276800,0.034450306693446085,0.29131906835983196,-0.07694539964199065
0,3407872,0.04602935317961965,0.3229276081547141,-0.07745963847264647
0,3538944,0.05619749310426414,0.3528649341315031,-0.08044934133067727
0,3670016,0.055997792194830254,0.36669430206529796,-0.07782610692083836
0,3801088,0.05765765905380249,0.3369480783585459,-0.08573398552834988
0,3932160,0.05718700829311274,0.382287822663784,-0.07554043154232204
0,4063232,0.05860124417813495,0.37020654580555856,-0.0767597546800971
0,4194304,0.05793276219628751,0.32895012595690787,-0.08129731845110655
0,4325376,0.03477014426037689,0.3009581778695186,-0.07543633617460728
0,4456448,0.05091869355237577,0.32348287873901427,-0.08298527402803302
0,4587520,0.058755482925334945,0.41586385341361165,-0.08202275773510337
0,4718592,0.058549551788019016,0.33835020032711327,-0.07653835276141763
0,4849664,0.05698341049719602,0.38018425879999995,-0.07543161511421204
0,4980736,0.05829953192733228,0.37599918129853904,-0.08143942151218653
0,5111808,0.05918888168525882,0.33926731743849814,-0.08337197033688426
0,5242880,0.05722175299888477,0.3400973866228014,-0.07374009257182479
0,5373952,0.03856991258726339,0.3171512924134731,-0.07640149347484113
0,5505024,0.05152748108957894,0.3564453551080078,-0.07543082674965262
0,5636096,0.05670069734333083,0.3585641114041209,-0.07974523585289717
0,5767168,0.056556149560492486,0.3662291232030839,-0.07486522477120161
0,5898240,0.05729675278416835,0.4225984327495098,-0.07514897268265486
0,6029312,0.0577916203183122,0.34462716919369996,-0.0776107613928616
0,6160384,0.058978852204745635,0.3525558887049556,-0.07679549348540604
0,6291456,0.05687584352563135,0.3505248713772744,-0.07354719238355756
0,6422528,0.045300830771108545,0.3405987956250707,-0.07317956320941449
0,6553600,0.053709993488155305,0.3420443097129464,-0.07484771125018597
0,6684672,0.05760687013389543,0.3786222613416612,-0.0744987060315907
0,6815744,0.05763387761544436,0.3801963224541396,-0.07546044490300119
0,6946816,0.05396325173205696,0.36074414290487766,-0.08039665501564741
0,7077888,0.05109857924981043,0.35138276778161526,-0.08266463363543153
0,7208960,0.05363369846600108,0.38810936314985156,-0.07771600782871246
0,7340032,0.054318663460435346,0.3956536010373384,-0.07934148097410798
0,7471104,0.04565657341425928,0.33067855251332123,-0.07773819342255592
0,7602176,0.05298753330134787,0.3435834492556751,-0.08658137125894427
0,7733248,0.056120450812159106,0.3559355651959777,-0.07678059069439769
0,7864320,0.056533783761551604,0.45662855077534914,-0.08351060608401895
0,7995392,0.054903142794501036,0.3665610393509269,-0.07570683024823666
0,8126464,0.05632947772392072,0.41596147627569735,-0.07785479351878166
0,8257536,0.057839876564685255,0.34334062156267464,-0.08124964055605233
0,8388608,0.05827878648415208,0.40761099965311587,-0.08006747113540769
0,8519680,0.046938093305701235,0.32449349256853266,-0.07386219916244348
0,8650752,0.05401020744466223,0.3625486306846142,-0.073512606555596
0,8781824,0.05489460579701699,0.3438301202841103,-0.07682010252028704
0,8912896,0.053861349530052394,0.37469899794086814,-0.07564470218494534
0,9043968,0.05225294176489115,0.34029848617501557,-0.08072618185542524
0,9175040,0.050050059537170455,0.3896089291665703,-0.08090470358729362
0,9306112,0.05151568187284283,0.3563323395792395,-0.08292042068205774
0,9437184,0.05314119695685804,0.38218027795664966,-0.0757412367966026
0,9568256,0.04552969655194223,0.2988526152571042,-0.07573177871604761
0,9699328,0.05002270991099067,0.32456298521719873,-0.07509395899251103
0,9830400,0.05391416934435256,0.40223452099598944,-0.08419710351154208
0,9961472,0.05276414175750688,0.3551990017294884,-0.08133462443947792
0,10092544,0.05047960754018277,0.3629454937763512,-0.08124184794723988
0,10223616,0.05257270502625033,0.3713456706609577,-0.07637766608968377
0,10354688,0.05242487776558846,0.35751242469996214,-0.08372473996132612
0,10485760,0.05399050863343291,0.35856330767273903,-0.08385715913027525
0,10616832,0.04882796486907561,0.32777054949353135,-0.07636711006363234
0,10747904,0.05361375195207074,0.324863996822387,-0.08169538294896483
0,10878976,0.05586585818673484,0.3517152676358819,-0.07869438594207168
0,11010048,0.05569021368864924,0.35783973848447204,-0.07520776032470167
0,11141120,0.0538810208090581,0.3390490165911615,-0.07630149833858013
0,11272192,0.05420543931541033,0.32767343637533486,-0.07800657860934734
0,11403264,0.0571772463445086,0.3710615364834666,-0.07814709329977632
0,11534336,0.0549060212506447,0.3331834424752742,-0.08076902898028493
0,11665408,0.048342013758083335,0.31795031317820155,-0.07588338968654473
0,11796480,0.05276433302788064,0.3574294929858297,-0.07351282890886068
0,11927552,0.055596353544387966,0.39704310055822134,-0.07339954702183604
0,12058624,0.05713952233782038,0.33136739069595933,-0.07375143095850945
0,12189696,0.05965707957511768,0.33607689617201686,-0.0760832536034286
0,12320768,0.056432122917613015,0.37483324971981347,-0.07614057185128331
0,12451840,0.05824037501588464,0.35505645582452416,-0.07457667542621493
0,12582912,0.05588227082625963,0.3369006151333451,-0.07529358845204115
0,12713984,0.04759565893531544,0.3273169874896606,-0.07680845975875855
0,12845056,0.05281218953314237,0.31738326512277126,-0.0788321488071233
0,12976128,0.05778577574528754,0.3485410113353282,-0.07365356339141726
0,13107200,0.05683349585160613,0.32902822899632156,-0.0781962675973773
0,13238272,0.05372440360952169,0.3498785349074751,-0.08297015400603414
0,13369344,0.054801906167995185,0.35262334044091403,-0.087119628675282
0,13500416,0.053406769438879564,0.3401100228074938,-0.07720326073467731
0,13631488,0.05306462838780135,0.33237820747308433,-0.07880008034408092
0,13762560,0.047427981585569795,0.32214401204139,-0.07698845811188221
0,13893632,0.05303116102004424,0.3217032172251493,-0.07735269470140338
0,14024704,0.05591436577378772,0.32793976343236864,-0.08063685847446322
0,14155776,0.054650574340485036,0.33863060595467687,-0.07886008964851499
0,14286848,0.057055310549912974,0.3701432093512267,-0.07924456195905805
0,14417920,0.056596222886582837,0.32840841403231025,-0.0799771691672504
0,14548992,0.05541376830660738,0.32972471159882843,-0.0753564266487956
0,14680064,0.05558192034368403,0.3534582711290568,-0.08253912115469575
0,14811136,0.0482745635722434,0.3183587383106351,-0.07610714060564835
0,14942208,0.05402481427881867,0.32609455450437963,-0.07707277941517532
0,15073280,0.056479496764950454,0.3590888374019414,-0.08302505174651742
0,15204352,0.05521014807163738,0.36566188372671604,-0.07768888585269451
0,15335424,0.054938159650191665,0.38814513734541833,-0.07967769773676991
0,15466496,0.05633983082952909,0.3993680907879025,-0.07685732934623957
0,15597568,0.058550038520479575,0.3571026043500751,-0.07657820731401443
0,15728640,0.059351852018153295,0.3939596426207572,-0.0778074567206204
0,15859712,0.05337971478489635,0.335937036164105,-0.07892419323325156
0,15990784,0.05774846108397469,0.3695464348420501,-0.08222872857004404
0,16121856,0.059219214046606794,0.39355002250522375,-0.08284826017916203
0,16252928,0.05996530217817053,0.3640809825155884,-0.08360004145652056
0,16384000,0.06379885191563517,0.3914036063943058,-0.08617856865748763
0,16515072,0.06249761488288641,0.35717850970104337,-0.07660383498296142
0,16646144,0.06334422901272774,0.39307520538568497,-0.08065778948366642
0,16777216,0.06211221654666588,0.3476853775791824,-0.07556286035105586
1,131072,0.05623557673993673,0.294108247384429,-0.05395643808878958
1,262144,0.06291635369416326,0.44668788579292595,-0.07713284809142351
1,393216,0.05934484061435796,0.39649188658222556,-0.07589647034183145
1,524288,0.06287632978637703,0.41823756019584835,-0.08043443225324154
1,655360,0.06121777111547999,0.4018700330052525,-0.07507220795378089
1,786432,0.06195835195831023,0.3478793550748378,-0.07564037991687655
1,917504,0.06008556336746551,0.3824111942667514,-0.07707349676638842
1,1048576,0.059726195817347616,0.4179174287710339,-0.07586016552522779
1,1179648,0.05414572350605643,0.33810249098887046,-0.07485741935670376
1,1310720,0.058669215941336006,0.3406434846110642,-0.08103123446926475
1,1441792,0.06022005566046573,0.36106977076269686,-0.07591200293973088
1,1572864,0.05818905416526832,0.42287771427072585,-0.07599733443930745
1,1703936,0.059704231447540224,0.370606197277084,-0.07508767861872911
1,1835008,0.05970671691466123,0.39030307880602777,-0.08308143680915236
1,1966080,0.059489322651643306,0.4271310369949788,-0.07998780999332666
1,2097152,0.05885975155979395,0.4463986176997423,-0.07638818444684148
1,2228224,0.051374165733892974,0.3405135080094139,-0.07465766506890456
1,2359296,0.05566023656865582,0.36053959419950843,-0.07593795470893383
1,2490368,0.05712322812178172,0.363600896904245,-0.07513963850215077
1,2621440,0.05862453844747506,0.3594515696167946,-0.08166468562558293
1,2752512,0.060856090974994004,0.3868575489614159,-0.08296406688168645
1,2883584,0.060655781358946115,0.41129608592018485,-0.07492430787533522
1,3014656,0.05916326941223815,0.3791434683371335,-0.08036188501864672
1,3145728,0.05857445366564207,0.45117219910025597,-0.07434906577691436
1,3276800,0.05304046570813323,0.3246929110089938,-0.0756219056993723
1,3407872,0.05714734844514169,0.3555914650205523,-0.07784845819696784
1,3538944,0.05726175059680827,0.4140614285133779,-0.07827434735372663
1,3670016,0.05996276799123734,0.3887946701142937,-0.07626397022977471
1,3801088,0.06076295499224216,0.38779993588104844,-0.0823699850589037
1,3932160,0.06228262162767351,0.40449479199014604,-0.07498242659494281
1,4063232,0.06090846369625069,0.36037555057555437,-0.07624747324734926
1,4194304,0.06028354639420286,0.33431475795805454,-0.07638600282371044
1,4325376,0.055110320025293424,0.329291230874757,-0.07379113828142483
1,4456448,0.059483309858478606,0.341458746464923,-0.07549415295943618
1,4587520,0.060984147392446175,0.4166645866353065,-0.07857891544699669
1,4718592,0.060601607052376494,0.4062440034467727,-0.07632955070585012
1,4849664,0.05946114330436103,0.36481127655133605,-0.0780412582680583
1,4980736,0.0598518444749061,0.3634698495734483,-0.0808174042031169
1,5111808,0.059944649518001825,0.33372110524214804,-0.07626157347112894
1,5242880,0.061719833058305085,0.35710845957510173,-0.07647669035941362
1,5373952,0.05662793709932885,0.33375507563352586,-0.07298430485030015
1,5505024,0.05992283267551102,0.33500227867625654,-0.07746509276330471
1,5636096,0.06156079171341844,0.3574598531704396,-0.07540833251550794
1,5767168,0.06210847129113972,0.36058800015598536,-0.07639062334783375
1,5898240,0.06152171810390428,0.3887424408458173,-0.07595129869878292
1,6029312,0.06258184119360521,0.35327757871709764,-0.08008089638315141
1,6160384,0.06220183792174794,0.4702775804325938,-0.07655301876366138
1,6291456,0.06272221100516617,0.3928234623745084,-0.07518471777439117
1,6422528,0.058616841339656583,0.3290036821613709,-0.07132553381224474
1,6553600,0.06044109706999734,0.32706554839387536,-0.08049316518008709
1,6684672,0.06283193925628439,0.4068140930030495,-0.07346552144736052
1,6815744,0.06382446712814271,0.3970848894678056,-0.073993522208184
1,6946816,0.06220940759521909,0.32722968445159495,-0.07603705255314708
1,7077888,0.06060986203374341,0.41227814787998796,-0.07650807732716203
1,7208960,0.06093931937357411,0.3626780933700502,-0.07647120230831206
1,7340032,0.06098146416479722,0.34852120419964194,-0.07548744417726994
1,7471104,0.05623928355586637,0.33864765080312886,-0.07123596062262853
1,7602176,0.06259420185233466,0.42030551680363715,-0.07338384445756674
1,7733248,0.06234056066023186,0.4665564396418631,-0.07554689608514309
1,7864320,0.06242463752278127,0.3459584889933467,-0.07462754938751459
1,7995392,0.062035595008637756,0.34698685724288225,-0.07608340820297599
1,8126464,0.06155661854427308,0.38739318563602865,-0.07464244170114398
1,8257536,0.06261186159099452,0.41510855965316296,-0.07581686321645975
1,8388608,0.06240954858367331,0.36359834484755993,-0.07558039482682943
1,8519680,0.059234729581294235,0.3330934013177951,-0.07046803571283818
1,8650752,0.06480771230417304,0.33274104120209813,-0.07412512926384807
1,8781824,0.06593952715047635,0.36011227243579924,-0.07362803351134062
1,8912896,0.06314484131871723,0.3873301916755736,-0.07896130066365004
1,9043968,0.06336707883747295,0.4162375701125711,-0.07574676745571196
1,9175040,0.060314368398394436,0.387570176506415,-0.07556230947375298
1,9306112,0.05993549193954095,0.40010618115775287,-0.07682859897613525
1,9437184,0.06297300686128438,0.419136451324448,-0.0747489994391799
1,9568256,0.0535402632097248,0.33795512476315104,-0.07167227375010649
1,9699328,0.059514771710382774,0.3395499736070633,-0.07425553537905216
1,9830400,0.061181078403024,0.3648336133919656,-0.07627805788069963
1,9961472,0.05996994976885617,0.39725884469226,-0.07568111456930637
1,10092544,0.062278262746986,0.3694037313107401,-0.07488861167803407
1,10223616,0.06218554868246429,0.378021065145731,-0.07620184100233018
1,10354688,0.0634942626056727,0.439277317840606,-0.07560778316110373
1,10485760,0.06134329360793345,0.36151930410414934,-0.07455356465652585
1,10616832,0.054684222199988045,0.3454412766546011,-0.07256551998356978
1,10747904,0.05904648173600435,0.36984160146676004,-0.07688197027891874
1,10878976,0.06121785964933224,0.4317303211428225,-0.07525268802419305
1,11010048,0.06091594757162966,0.3388751782476902,-0.07505451911129057
1,11141120,0.0618875999643933,0.39896773360669613,-0.08081273408606648
1,11272192,0.061579023546073586,0.33192904270254076,-0.073896000161767
1,11403264,0.06101961401873268,0.39741646056063473,-0.07772027282044291
1,11534336,0.06028052733745426,0.3836467207875103,-0.07719045178964734
4,131072,0.05721145585812337,0.2964941384270787,-0.05819743941538036
