attempt,collected_frames,torque/flipper_torque_FL,torque/flipper_torque_FL_max,torque/flipper_torque_FL_min,torque/flipper_torque_FR,torque/flipper_torque_FR_max,torque/flipper_torque_FR_min,torque/flipper_torque_RL,torque/flipper_torque_RL_max,torque/flipper_torque_RL_min,torque/flipper_torque_RR,torque/flipper_torque_RR_max,torque/flipper_torque_RR_min
0,131072,971.8351030349731,1000.0,15.812044190242887,970.3967614173889,1000.0,13.462699674069881,971.6422185897827,1000.0,13.33373325318098,970.2585692405701,1000.0,15.282587733119726
0,262144,971.3921594619751,1000.0,15.406639960594475,969.8268866539001,1000.0,14.183373098261654,971.2424478530884,1000.0,16.666229113936424,970.152247428894,1000.0,14.00686102360487
0,393216,970.7721819877625,1000.0,13.731049939990044,970.0604043006897,1000.0,13.1567984521389,970.3443064689636,1000.0,13.613580834120512,970.1405572891235,1000.0,15.497215140610933
0,524288,971.1293115615845,1000.0,15.10528913885355,969.1808171272278,1000.0,14.188971392810345,972.5991134643555,1000.0,14.842059506103396,970.1478080749512,1000.0,13.842561356723309
0,655360,971.7242283821106,1000.0,15.502813424915075,968.3149423599243,1000.0,12.09260443225503,971.8651027679443,1000.0,17.006092250347137,969.8124866485596,1000.0,14.484536312520504
0,786432,970.5982022285461,1000.0,15.803360093384981,969.3998394012451,1000.0,13.583729848265648,973.2129292488098,1000.0,15.471636194735765,970.2104024887085,1000.0,12.438128884881735
0,917504,971.1267623901367,1000.0,18.497342508286238,970.1754145622253,1000.0,12.864332575351,974.4631590843201,1000.0,14.144074713811278,971.0796298980713,1000.0,16.4543185736984
0,1048576,971.7526898384094,1000.0,14.73240216076374,969.5213332176208,1000.0,13.661419466137886,972.7947583198547,1000.0,14.281632971018553,969.7809257507324,1000.0,15.497338280081749
0,1179648,740.0875173441568,1000.0,1.9994461900989213,785.5297168477376,1000.0,1.9756838011989992,806.9456851704915,1000.0,2.1540876603126526,779.4746932474773,1000.0,1.9277335322399933
0,1310720,971.6722540855408,1000.0,16.160240218043327,970.2544364929199,1000.0,14.429628413636237,973.5233778953552,1000.0,15.982784427702427,971.0026731491089,1000.0,13.854592552408576
0,1441792,972.1086993217468,1000.0,13.882510859519243,970.2197470664978,1000.0,16.52847160678357,974.1740741729736,1000.0,17.10144055262208,970.9208445549011,1000.0,14.279078396037221
0,1572864,971.3566861152649,1000.0,15.923130203038454,970.0784478187561,1000.0,14.11349007114768,973.039252281189,1000.0,12.88893024250865,971.3796515464783,1000.0,16.782286820933223
0,1703936,971.8437976837158,1000.0,16.82659905962646,971.3373456001282,1000.0,16.081048294901848,974.4290504455566,1000.0,16.10510354116559,970.8246512413025,1000.0,13.578658983111382
0,1835008,971.8138608932495,1000.0,16.387566106393933,970.5735640525818,1000.0,15.196751989424229,973.8983016014099,1000.0,18.893477588891983,971.0629081726074,1000.0,15.61064963042736
0,1966080,972.46178150177,1000.0,16.745452482253313,971.261390209198,1000.0,15.105513088405132,973.9961152076721,1000.0,14.27973522245884,970.293098449707,1000.0,13.947827525436878
0,2097152,972.0528430938721,1000.0,14.46316409856081,970.7370190620422,1000.0,15.545511852949858,974.4620637893677,1000.0,16.266996161080897,971.1561207771301,1000.0,14.567488929256797
0,2228224,853.6194765726725,1000.0,3.102147338365515,862.8733781433106,1000.0,3.2420674182971316,872.1240982564291,1000.0,3.6060554093122485,867.3852826944988,1000.0,3.252200931881865
0,2359296,972.6786613464355,1000.0,16.4887638092041,970.923825263977,1000.0,14.32115200906992,974.1976828575134,1000.0,19.45090962946415,970.7730298042297,1000.0,14.723824489861727
0,2490368,971.1959848403931,1000.0,14.514642514288425,969.8011832237244,1000.0,12.46218578144908,974.2986793518066,1000.0,17.180759977549314,970.6182684898376,1000.0,14.708948658779263
0,2621440,971.4978585243225,1000.0,13.849244941025972,969.565046787262,1000.0,14.835407100617886,973.8867926597595,1000.0,15.61855747550726,970.7588276863098,1000.0,15.746261268854141
0,2752512,971.6384153366089,1000.0,15.244545170105994,970.62868309021,1000.0,10.923846174031496,973.7314014434814,1000.0,13.27575458958745,970.9711742401123,1000.0,14.442735968157649
0,2883584,971.4272131919861,1000.0,13.343285713344812,970.6992478370667,1000.0,14.347298320382833,973.9573965072632,1000.0,13.712407749146223,970.4380373954773,1000.0,16.704333537258208
0,3014656,971.9157843589783,1000.0,17.241673085838556,970.6397109031677,1000.0,15.100574810057878,974.3776345252991,1000.0,16.75296338647604,969.9855556488037,1000.0,15.480439264327288
0,3145728,971.4656639099121,1000.0,16.25739123672247,971.1145462989807,1000.0,15.737017361447215,973.9174704551697,1000.0,17.159107752144337,970.3163042068481,1000.0,15.051699481904507
0,3276800,878.5911155192057,1000.0,3.6451870146145424,892.6687246704103,1000.0,4.226637365495165,896.941664428711,1000.0,4.18766767779986,886.1711745707194,1000.0,3.8976335323850315
0,3407872,971.3278293609619,1000.0,16.078437846153975,970.3184032440186,1000.0,15.16400695592165,974.1217155456543,1000.0,15.798830304294825,969.8446083068848,1000.0,12.990790293551981
0,3538944,971.0844912528992,1000.0,14.861867718398571,969.7169013023376,1000.0,13.74033660441637,974.1846179962158,1000.0,16.28526470437646,970.7874450683594,1000.0,12.791234284639359
0,3670016,970.2790913581848,1000.0,14.090982187539339,970.2314519882202,1000.0,13.408065471798182,973.9858994483948,1000.0,15.677913598716259,970.4885811805725,1000.0,13.74763031117618
0,3801088,970.4002766609192,1000.0,14.780297303572297,971.4258494377136,1000.0,12.208941550925374,974.5727248191833,1000.0,16.62989412806928,971.2581129074097,1000.0,14.48193995282054
0,3932160,971.2927293777466,1000.0,15.564827464520931,971.0322523117065,1000.0,12.761797063052654,973.9077396392822,1000.0,14.494372237473726,970.9933896064758,1000.0,14.817969899624586
0,4063232,971.488715171814,1000.0,14.069140445441008,971.4709959030151,1000.0,14.888116275891662,973.792977809906,1000.0,15.81328596547246,971.3927583694458,1000.0,14.897307332605124
0,4194304,971.1932134628296,1000.0,14.12080135755241,971.5591111183167,1000.0,15.887188881635666,974.2101421356201,1000.0,16.220632164739072,970.8854022026062,1000.0,15.449591383337975
0,4325376,889.6008462524414,1000.0,3.9514565056562425,906.3611514282227,1000.0,4.466377232111991,906.1251379903158,1000.0,4.768258178929488,899.4112348937988,1000.0,4.487994299630324
0,4456448,971.5079598426819,1000.0,16.151115503162146,970.2999687194824,1000.0,14.464391238987446,974.1033005714417,1000.0,17.180273346602917,969.9231996536255,1000.0,11.903698716312647
0,4587520,971.234806060791,1000.0,15.911458402872086,969.5442552566528,1000.0,11.722501996904612,973.7242207527161,1000.0,16.01145900785923,970.9288363456726,1000.0,15.859281867742538
0,4718592,970.7764673233032,1000.0,14.28682029992342,969.7900366783142,1000.0,14.701199254952371,973.2182507514954,1000.0,13.767703903838992,970.8720002174377,1000.0,15.40029613301158
0,4849664,971.3070993423462,1000.0,13.790958551689982,969.0173273086548,1000.0,11.943991020321846,972.8336977958679,1000.0,12.796825259923935,970.7941551208496,1000.0,13.538342487066984
0,4980736,971.7747449874878,1000.0,13.973451420664787,969.8646335601807,1000.0,13.294883471215144,973.4147243499756,1000.0,16.476351287215948,970.4054098129272,1000.0,17.006139174103737
0,5111808,970.8211302757263,1000.0,17.0229140073061,969.6604399681091,1000.0,13.691788628697395,973.4385166168213,1000.0,17.435203835368156,970.515139579773,1000.0,14.616922877728939
0,5242880,971.7500400543213,1000.0,15.81967544183135,968.8929033279419,1000.0,14.878031574189663,972.4880394935608,1000.0,15.185623336583376,970.6141719818115,1000.0,12.610150210559368
0,5373952,900.0018906148275,1000.0,4.217404798020919,915.2177101643881,1000.0,5.295626595616341,909.4127212015787,1000.0,4.975201205462217,903.5893504842122,1000.0,4.716365793198348
0,5505024,971.4844832420349,1000.0,15.138103016652167,970.0410032272339,1000.0,15.888966854661703,972.8256978988647,1000.0,17.365587655454874,970.8763098716736,1000.0,16.27762117423117
0,5636096,970.7649922370911,1000.0,14.135692801326513,969.7907214164734,1000.0,15.688598286360502,972.4550623893738,1000.0,14.67955081909895,970.7526264190674,1000.0,15.821663036942482
0,5767168,971.3150696754456,1000.0,15.879809841513634,968.9021582603455,1000.0,15.272168051451445,971.8168215751648,1000.0,16.813328616321087,970.3517618179321,1000.0,14.774641271680593
0,5898240,970.4892835617065,1000.0,15.580299248918891,969.4706559181213,1000.0,12.103773023933172,971.843316078186,1000.0,15.596354857087135,969.7818522453308,1000.0,12.459625448100269
0,6029312,971.2180967330933,1000.0,16.740916315466166,970.0048379898071,1000.0,13.976127224043012,971.433376789093,1000.0,16.821374848484993,969.6180987358093,1000.0,13.422036089003086
0,6160384,970.9471135139465,1000.0,15.438779082149267,969.4632105827332,1000.0,13.934381008148193,971.0420641899109,1000.0,14.534671122208238,969.9390168190002,1000.0,16.425599329173565
0,6291456,971.291690826416,1000.0,17.675096463412046,969.4588832855225,1000.0,15.388342062011361,971.4431557655334,1000.0,15.49509841017425,969.6505417823792,1000.0,15.749644473195076
0,6422528,906.8675208028158,1000.0,4.885033715963363,924.697635345459,1000.0,5.907945295572281,915.5168314107259,1000.0,5.356443586150805,907.344328918457,1000.0,4.887900012359023
0,6553600,971.5168404579163,1000.0,15.923892248421907,969.7588143348694,1000.0,16.240836460143328,971.767683506012,1000.0,17.246915832161903,970.4891066551208,1000.0,14.296871650964022
