attempt,collected_frames,train/mean_reward,train/mean_state_value,train/value_minus_reward,train/mean_advantage_GAE,train/mean_action_sample_log_prob,train/mean_critic_loss,train/mean_objective_loss,train/mean_entropy_loss,train/mean_entropy,train/mean_kl_approx,train/mean_clip_fraction,train/mean_advantage,train/std_advantage,train/total_grad_norm,train/policy_operator_lr,train/value_operator_lr,train/step_penalty,train/action_bonus_coef
0,131072,-0.001834760420024395,-0.7831293344497681,-0.7812945740297437,0.548561155796051,-4.0113372802734375,5.1173624992370605,-0.017802730202674866,-0.0483371801674366,4.007345676422119,0.016574334353208542,0.205322265625,0.548561155796051,10.028566360473633,5.716801166534424,0.0005027635788094066,0.001698572532095114,-0.05959512071534246,16.29043388277351
0,262144,0.06876792013645172,-0.6859914064407349,-0.7547593265771866,1.5733381509780884,-3.998079776763916,4.123968124389648,-0.03448726236820221,-0.0478142611682415,3.963993549346924,0.018468888476490974,0.291259765625,1.5733381509780884,6.343803405761719,3.117100715637207,0.0005025839562374847,0.0016979656823158731,-0.05970135087704539,16.29043388277351
0,393216,0.12202222645282745,0.42014020681381226,0.2981179803609848,2.075226306915283,-3.961832046508789,4.1141533851623535,-0.031147394329309464,-0.04710803180932999,3.9054441452026367,0.020716650411486626,0.271484375,2.075226306915283,6.380990982055664,2.7754387855529785,0.0005024043336655628,0.0016973588325366322,-0.059807581038748316,16.29043388277351
0,524288,-0.03953855484724045,0.04234466701745987,0.08188322186470032,-2.1659843921661377,-3.898496150970459,2.9932122230529785,-0.0294103492051363,-0.04653582721948624,3.858006000518799,0.012737760320305824,0.179931640625,-2.1659843921661377,6.2606401443481445,7.2276291847229,0.0005022247110936409,0.0016967519827573916,-0.05991381120045124,16.29043388277351
0,655360,0.12617425620555878,3.866456985473633,3.740282729268074,1.46260666847229,-3.849447727203369,3.8331332206726074,-0.03339364752173424,-0.04551875218749046,3.773686647415161,0.019478287547826767,0.267578125,1.46260666847229,7.747584342956543,6.87822151184082,0.000502045088521719,0.0016961451329781507,-0.06002004136215417,16.29043388277351
0,786432,-0.0350443534553051,1.0820481777191162,1.1170925311744213,-3.456958293914795,-3.75213623046875,3.7379684448242188,-0.030810680240392685,-0.0444762147963047,3.687256097793579,0.021411551162600517,0.265625,-3.456958293914795,8.239768981933594,4.75888729095459,0.0005018654659497971,0.0016955382831989098,-0.0601262715238571,16.29043388277351
0,917504,-0.016124555841088295,-0.13158674538135529,-0.11546218954026699,-1.0429247617721558,-3.6670331954956055,3.1656699180603027,-0.03178568184375763,-0.043125253170728683,3.575255870819092,0.016685202717781067,0.254150390625,-1.0429247617721558,7.2797088623046875,4.761854648590088,0.0005016858433778752,0.001694931433419669,-0.060232501685560026,16.29043388277351
0,1048576,0.11168110370635986,0.11688896268606186,0.005207858979701996,-0.9513260126113892,-3.606876850128174,4.99940299987793,-0.034275121986866,-0.04290337860584259,3.556861639022827,0.019536059349775314,0.270751953125,-0.9513260126113892,10.171070098876953,3.1347951889038086,0.0005015062208059533,0.0016943245836404282,-0.060338731847262954,16.29043388277351
0,1179648,-0.0190174151211977,2.531411647796631,2.5504290629178286,-1.1209158897399902,-3.534000873565674,3.791874885559082,-0.03581489622592926,-0.042137786746025085,3.4933910369873047,0.022903546690940857,0.232666015625,-1.1209158897399902,8.99734878540039,3.7315425872802734,0.0005013265982340313,0.0016937177338611873,-0.06044496200896588,16.29043388277351
0,1310720,0.1087648868560791,-1.5254511833190918,-1.634216070175171,1.6041309833526611,-3.570145606994629,5.203060626983643,-0.034979987889528275,-0.04245779663324356,3.519921064376831,0.029098568484187126,0.31396484375,1.6041309833526611,11.470002174377441,3.576390504837036,0.0005011469756621094,0.0016931108840819464,-0.06055119217066881,16.29043388277351
0,1441792,0.045899033546447754,0.1879459023475647,0.14204686880111694,-0.05126102268695831,-3.4429373741149902,4.725167274475098,-0.03927069157361984,-0.04092191532254219,3.3925905227661133,0.024054627865552902,0.271240234375,-0.05126102268695831,10.784625053405762,6.321972846984863,0.0005009673530901876,0.0016925040343027057,-0.06065742233237174,16.29043388277351
0,1572864,0.06409568339586258,-0.682515025138855,-0.7466107085347176,0.4693029522895813,-3.3889832496643066,6.663576126098633,-0.041558437049388885,-0.040314316749572754,3.3422181606292725,0.024124426767230034,0.284423828125,0.4693029522895813,13.922571182250977,5.717417240142822,0.0005007877305182657,0.0016918971845234648,-0.06076365249407466,16.29043388277351
0,1703936,-0.00813810620456934,-3.50361967086792,-3.4954815646633506,-0.5279738306999207,-3.3495075702667236,5.777658939361572,-0.042237043380737305,-0.040066346526145935,3.321660280227661,0.029083849862217903,0.314208984375,-0.5279738306999207,11.984370231628418,4.814625263214111,0.0005006081079463439,0.001691290334744224,-0.060869882655777585,16.29043388277351
0,1835008,0.02599996142089367,-3.3976540565490723,-3.423654017969966,0.7010477781295776,-3.342216730117798,6.252836227416992,-0.04825807362794876,-0.040279846638441086,3.339360237121582,0.028249410912394524,0.293701171875,0.7010477781295776,13.130447387695312,4.4409260749816895,0.0005004284853744219,0.001690683484964983,-0.06097611281748051,16.29043388277351
0,1966080,-0.006853161379694939,-4.751951217651367,-4.745098056271672,0.0365656316280365,-3.3081483840942383,5.842983245849609,-0.04506625980138779,-0.03942546248435974,3.2685282230377197,0.03608010336756706,0.316162109375,0.0365656316280365,12.599004745483398,6.0930094718933105,0.0005002488628025,0.0016900766351857423,-0.06108234297918344,16.29043388277351
0,2097152,-0.00577264279127121,-5.847585678100586,-5.841813035309315,-0.06609473377466202,-3.2966179847717285,5.536421775817871,-0.043758705258369446,-0.04025145620107651,3.3370065689086914,0.02982276864349842,0.344970703125,-0.06609473377466202,11.816774368286133,5.039414405822754,0.0005000692402305782,0.0016894697854065016,-0.06118857314088637,16.29043388277351
0,2228224,0.008443055674433708,-6.296099662780762,-6.304542718455195,-0.07835715264081955,-3.2872414588928223,6.138801574707031,-0.05082019045948982,-0.039246395230293274,3.253683090209961,0.03139082342386246,0.328857421875,-0.07835715264081955,13.165624618530273,5.660179615020752,0.0004998896176586562,0.0016888629356272607,-0.061294803302589296,16.29043388277351
0,2359296,0.056312091648578644,-6.26512336730957,-6.321435458958149,1.1068894863128662,-3.309650421142578,6.009159088134766,-0.04078521952033043,-0.0399467796087265,3.3117477893829346,0.02556755393743515,0.310302734375,1.1068894863128662,14.164722442626953,4.081048488616943,0.0004997099950867343,0.0016882560858480198,-0.06140103346429222,16.29043388277351
0,2490368,0.03379315137863159,-6.026593208312988,-6.06038635969162,0.3598265051841736,-3.214661121368408,5.244564056396484,-0.037795208394527435,-0.03867395967245102,3.206226110458374,0.03975522145628929,0.3701171875,0.3598265051841736,12.048800468444824,5.412998676300049,0.0004995303725148125,0.0016876492360687792,-0.061507263625995165,16.29043388277351
