attempt,collected_frames,state/lin_velocity,state/lin_velocity_max,state/lin_velocity_min,state/ang_velocity,state/ang_velocity_max,state/ang_velocity_min,state/roll,state/roll_max,state/roll_min,state/pitch,state/pitch_max,state/pitch_min,state/success_lin_velocity,state/lin_vel_mean,state/lin_vel_max,state/lin_vel_min,state/ang_vel_mean,state/ang_vel_max,state/ang_vel_min,state/roll_deg_mean,state/roll_deg_max,state/roll_deg_min,state/pitch_deg_mean,state/pitch_deg_max,state/pitch_deg_min,state/dist_to_goal,state/clearance_mean,state/clearance_min,state/clearance_max,state/pct_healthy
0,131072,,,,,,,,,,,,,,0.3231590911746025,0.8676040433347225,0.005593727057203068,0.293762942426838,2.090561123099178,0.008069351446465589,1.04299304918095,21.68754375987919,6.142465745506698e-05,3.3355052545957733,19.887178460427094,0.00014050761734285544,6.772526234388351,0.02243374877957649,-0.035485848784446716,0.17940144566819072,1.0
0,262144,0.3102890730369836,0.8518209075555205,0.002648680460652031,0.28709207056090236,1.980567398481071,0.007943295901895908,-0.003419739487071638,0.3494675778783858,-0.3546721233287826,0.03926146528101526,0.46666153986006975,-0.3590067410841584,0.0,,,,,,,,,,,,,,,,,
0,262144,,,,,,,,,,,,,,0.3102900155354291,0.8518209075555205,0.002648680460652031,0.28709282632917166,1.980567398481071,0.007943295901895908,0.9995851772837341,21.474138893187046,5.8852473957760054e-05,3.7454961836338043,28.574742153286934,0.00013013235389180977,6.379512134939432,0.020942419534549117,-0.05551402922719717,0.19775084219872952,1.0
0,393216,0.3241270100697875,0.9027258814312518,0.006912161627496971,0.29542651993688196,2.0871227397583425,0.007825558223430562,-0.0032720445369704976,0.3987065914998311,-0.3611761429638136,0.04328069728234851,0.44961527105624555,-0.27046421565773926,0.0,,,,,,,,,,,,,,,,,
0,393216,,,,,,,,,,,,,,0.3241270100697875,0.9027258814312518,0.006912161627496971,0.29542651993688196,2.0871227397583425,0.007825558223430562,1.1209532671637135,24.703636512625962,6.818488366189257e-05,3.5826993864320684,25.908925923053175,0.00017209293339085635,6.103521786630154,0.02323871595331184,-0.02823235490359366,0.20192964584566653,1.0
0,524288,0.2733642612583935,1.0180667615495622,0.002843687009317364,0.3190086882095784,2.187519802711904,0.008015133809749386,-0.003769870052110491,0.4497611760161817,-0.5103404077235609,0.05859302813769318,0.811610947130248,-0.32423722476232797,0.0,,,,,,,,,,,,,,,,,
0,524288,,,,,,,,,,,,,,0.2733698068186641,1.0180667615495622,0.002843687009317364,0.31902753049507737,2.1914703575894237,0.008015133809749386,1.7856582952663302,31.312283158302307,7.856340266432227e-05,4.985656874254346,46.501882433891296,0.00020604886149699908,5.082025375217199,0.03152791790489573,-0.062362590339034796,0.2942086347611621,1.0
0,655360,0.27472562773618847,0.9277859576977789,0.0034870421089294723,0.30816421809140593,2.0793733028694987,0.0066750149987910845,-0.0027043818937499964,0.5647907009115443,-0.5045304339146242,0.03758292325983348,0.6248566140420735,-0.35100043629063293,0.08372397636412643,,,,,,,,,,,,,,,,,
0,655360,,,,,,,,,,,,,,0.2747284627985209,0.9277859576977789,0.0034870421089294723,0.3081770761637017,2.0798561880365014,0.0066750149987910845,2.0765955278184265,34.91746615618467,6.0683732771682486e-05,4.817485464154743,35.801647171378136,0.00019725115392610348,5.038245331496,0.033802927975557395,-0.06570904981344938,0.2505868534790352,1.0
0,786432,0.26000675570685416,1.038130423054099,0.0023680769415932446,0.3162216101773083,2.1675875587388873,0.007712160672326718,-0.00273658587002501,0.534343832405284,-0.46235787286423147,0.04036872812139336,0.7670266542118043,-0.4035869851941243,0.0,,,,,,,,,,,,,,,,,
0,786432,,,,,,,,,,,,,,0.26000675570685416,1.038130423054099,0.0023680769415932446,0.3162216101773083,2.1675875587388873,0.007712160672326718,2.1085011111572385,32.24409009516239,7.435993200566315e-05,5.421477785333991,44.17139844596386,0.000260094437787739,4.853491138666868,0.03373605523665901,-0.06620878376998007,0.2878307510400191,1.0
