attempt,collected_frames,var_decomp/shaping,var_decomp/joint_ang_from_flat_penalty,var_decomp/joint_angle_var_penalty,var_decomp/roll_penalty,var_decomp/roll_rate_penalty,var_decomp/pitch_penalty,var_decomp/pitch_rate_penalty,var_decomp/shock_penalty,var_decomp/clearance,var_decomp/action_bonus,var_decomp/flipper_action_bonus,var_decomp/terminal_bonus
0,262144,1.8091744184494019,0.0035509103909134865,-0.00012720903032459319,-0.00016329936624970287,0.045728228986263275,0.06479625403881073,0.0021105108316987753,0.0010737742995843291,0.0020875087939202785,1.6225135326385498,0.005106618627905846,0.0021181346382945776
0,393216,2.1185238361358643,0.026333369314670563,0.009699525311589241,-0.0006698145880363882,-0.03365970030426979,0.008754332549870014,-0.019898150116205215,-0.005041082855314016,-0.0013729026541113853,2.3016881942749023,0.005269833840429783,
0,524288,3.6054129600524902,0.006188561674207449,-0.005693214479833841,0.021349051967263222,0.0998726636171341,0.24412845075130463,0.033642541617155075,0.0008497737580910325,0.015120206400752068,3.15261173248291,-0.04257970675826073,0.0007315935799852014
0,655360,3.6687231063842773,0.015033752657473087,0.007567208260297775,0.021007973700761795,0.09302562475204468,0.14931327104568481,0.028459038585424423,-0.0013274768134579062,0.006338622886687517,2.949521064758301,-0.04887426272034645,-0.06555614620447159
0,786432,3.1809496879577637,0.0035874645691365004,-0.0030178255401551723,0.023429175838828087,0.07886333763599396,0.16281966865062714,0.012315373867750168,2.9030728910584003e-05,0.008873671293258667,2.977720260620117,-0.05640321969985962,
0,917504,0.7610285878181458,0.003672273363918066,0.0009358975803479552,-0.01079418882727623,-0.027932345867156982,0.017073536291718483,0.011700044386088848,-0.00036599274608306587,-0.004154113121330738,1.7062795162200928,0.004331553820520639,3.7424678802490234
0,1048576,2.900003671646118,0.010010636411607265,0.0029484417755156755,0.027159573510289192,0.04725547134876251,0.1439233124256134,0.015448106452822685,-0.0001813720300560817,0.008893693797290325,2.5346627235412598,-0.09296073019504547,-0.0264549870043993
0,1179648,0.917340099811554,0.008444278500974178,0.0033804101403802633,-0.005225387401878834,0.05267208069562912,-0.058378513902425766,0.0317508839070797,-0.0011813403107225895,0.001446299604140222,1.799560785293579,-0.020476192235946655,2.9589602947235107
0,1310720,2.633885622024536,0.011618618853390217,0.008851642720401287,0.037703778594732285,0.07446905225515366,0.09878531098365784,0.016988713294267654,-8.947044989326969e-05,0.010713680647313595,1.7277723550796509,-0.08583508431911469,-0.1487269252538681
0,1441792,2.0395121574401855,0.007161367684602737,0.0026621005963534117,0.04667952284216881,0.017127839848399162,0.07563988864421844,-0.018189065158367157,0.00047919858479872346,0.011757045984268188,2.251400947570801,-0.015553727746009827,0.4408835470676422
0,1572864,3.2517900466918945,0.007467325311154127,0.004301558248698711,0.020319901406764984,0.0531073659658432,0.19213522970676422,-0.01537768542766571,-0.00020011738524772227,0.014534813351929188,3.123311758041382,-0.1343049854040146,-0.0653025358915329
0,1703936,2.040827989578247,0.0049310289323329926,-0.0012457218253985047,-0.005673089995980263,-0.005731123965233564,0.06136815994977951,0.015148567035794258,0.0002660775207914412,0.0124248331412673,2.7703676223754883,-0.11437469720840454,1.9757556915283203
0,1835008,3.4344208240509033,0.007407619617879391,-0.00032216767431236804,0.06585381180047989,0.03693399950861931,0.24793019890785217,-0.019871577620506287,0.0016631322214379907,0.018716707825660706,3.5047285556793213,-0.12478624284267426,0.18087983131408691
0,1966080,2.093640089035034,-0.00010598156222840771,-0.0015999586321413517,-0.022278904914855957,0.03538823872804642,0.10449904203414917,0.008992780931293964,0.0018631607526913285,0.002702872036024928,3.1661434173583984,-0.09158314764499664,1.451145887374878
0,2097152,1.2849985361099243,0.002948574023321271,-0.0001268728810828179,0.05142935737967491,0.05755040794610977,0.09834028035402298,0.03241904079914093,0.005830174777656794,0.014229525811970234,3.175045967102051,0.044572923332452774,2.2515220642089844
0,2228224,2.988452672958374,0.007251804228872061,0.009354706853628159,0.06719184666872025,0.020418986678123474,0.19729334115982056,-0.005442718975245953,-0.0012434860691428185,0.026971569284796715,3.2124669551849365,-0.1700812131166458,0.5183150172233582
0,2359296,3.3444485664367676,0.018177811056375504,0.01915809139609337,0.10268992930650711,0.10229827463626862,0.1386476308107376,0.017048504203557968,0.0005160494474694133,0.018916718661785126,1.9104974269866943,-0.13673655688762665,-0.12407024949789047
0,2490368,2.00830340385437,0.01296244002878666,0.00435695331543684,0.02912662737071514,0.015998275950551033,0.23272764682769775,-0.014240124262869358,0.002663901075720787,0.023392271250486374,2.2138304710388184,-0.07908119261264801,1.5496935844421387
0,2621440,3.1573221683502197,0.002569916658103466,-0.0028870953246951103,0.05046899989247322,0.0660073384642601,0.20689164102077484,-0.025647001340985298,0.0006907116039656103,0.015365789644420147,3.153675079345703,-0.1413295865058899,0.5678427815437317
0,2752512,1.9011121988296509,0.002670168410986662,0.0034339793492108583,0.01019355095922947,0.024192217737436295,0.12287940829992294,-0.0030231408309191465,0.0004342261527199298,0.011229761876165867,3.3791306018829346,-0.04736689105629921,2.097320795059204
0,2883584,3.278635263442993,0.002821854315698147,-0.003541321959346533,0.060268063098192215,0.002912858035415411,0.24736660718917847,-0.05786030367016792,-0.0005580285214819014,0.01873338781297207,3.564148426055908,-0.12692448496818542,1.2760125398635864
0,3014656,1.9257606267929077,-0.0065741646103560925,0.00824260525405407,0.03317081555724144,0.07626669108867645,0.016278380528092384,0.05766657367348671,-0.0009934573899954557,0.013727749697864056,3.5230343341827393,-0.09937797486782074,2.628591537475586
0,3145728,1.2285456657409668,0.0014140959829092026,-0.0035603621508926153,-0.002365667372941971,0.04589548334479332,0.05120764300227165,0.02268834412097931,0.004314121790230274,0.004001382272690535,2.574594259262085,0.09639301151037216,3.7176849842071533
0,3276800,2.6326658725738525,0.01056491769850254,3.753995770239271e-05,0.032726775854825974,0.055406276136636734,0.13118943572044373,-0.016753679141402245,0.002383383922278881,0.012730376794934273,3.4265220165252686,-0.10858391225337982,1.244483232498169
0,3407872,3.2468669414520264,0.01145864650607109,0.017690863460302353,0.05417514219880104,0.12224474549293518,0.1795075386762619,0.0020564214792102575,0.0010769389336928725,0.01954653486609459,2.785071611404419,-0.15791930258274078,0.7910574078559875
0,3538944,2.4370288848876953,0.015184163115918636,0.006604833994060755,0.029065411537885666,0.01740649715065956,0.2074846476316452,-0.026005595922470093,-0.0009782192064449191,0.02867899462580681,3.0827410221099854,-0.078655906021595,1.616092562675476
0,3670016,3.186176300048828,0.01759512536227703,0.003380264388397336,0.00865345448255539,0.038328271359205246,0.24446696043014526,-0.007764408364892006,0.00024102558381855488,0.01552958320826292,3.2054460048675537,-0.15056750178337097,0.8587595224380493
0,3801088,2.1739606857299805,0.003418239299207926,0.0013186200521886349,-0.007333983667194843,0.08224181085824966,0.16343483328819275,-0.0001997652871068567,0.0014474844792857766,0.013187868520617485,3.0591518878936768,-0.046222638338804245,2.3630406856536865
