attempt,collected_frames,pan/theta_star_front,pan/theta_star_rear,pan/argmax_bin_front,pan/argmax_bin_rear,pan/pivot_half_base_m,pan/min_hinge_reach_m,pan/flipper_delta_front,pan/flipper_delta_rear,pan/contact_front,pan/contact_rear,pan/contact_bellied
0,3276800,0.12930396767987984,0.11508507829734299,1.7985986328124999,12.1558935546875,0.2559989094734192,0.15000000596046448,0.16131540192097116,-0.12562086205308637,0.8313509114583333,0.8829305013020834,0.20976155598958335
0,3407872,0.14015591843053699,0.11916875356109813,1.8190460205078125,12.136756896972656,0.2559989094734192,0.15000000596046448,0.17374351003672928,-0.13013459916692227,0.8285903930664062,0.880859375,0.21822357177734375
0,3538944,0.13639486994361505,0.1149854261893779,1.9529154896736145,12.198602758347988,0.2559989131987095,0.15000000619329512,0.20279538532486185,-0.19236052013002336,0.8477926272898912,0.9083505882881582,0.16313097235979512
0,3670016,0.09596918692113832,0.1835738478694111,2.142033038660884,12.205177292227745,0.2559989131987095,0.1500000065425411,0.07087130889703985,-0.2864721914520487,0.8387817502953112,0.9182498203590512,0.09619644592748955
0,3801088,0.08315651037264615,0.18258857843466103,2.1717010401189327,12.250040292739868,0.2559989164583385,0.1500000066589564,0.03282803543515911,-0.28878424246795475,0.8437539399601519,0.9182932442054152,0.09374155843397602
0,3932160,0.06826618843479082,0.20617906493134797,2.1246902253478765,12.18719045817852,0.25599891669116914,0.15000000619329512,-0.01860157523151429,-0.23753062426112592,0.8480431996285915,0.921273882035166,0.0920430620899424
0,4063232,0.00883218763374316,0.24920398916583508,2.028516434133053,12.13570862263441,0.2559989155270159,0.15000000677537173,-0.1749626760283718,-0.19005300663411617,0.8227617908269167,0.9164017043076456,0.1013331514550373
0,4194304,-0.021007764424211928,0.28205754957161844,1.97947967518121,12.104808263480663,0.2559989164583385,0.1500000060768798,-0.3108337288722396,-0.18892315367702395,0.8243739134632051,0.9150410401634872,0.10601386916823685
0,4325376,-0.15546188002005995,0.3747012405567026,1.641071592569351,12.022268397013347,0.25599891118705276,0.15000000598529975,-0.9140602138802448,-0.2619934100000925,0.8404909571508566,0.9213478497167429,0.07032751214535286
0,4456448,-0.15775968466186896,0.3858555663609877,1.6279041739180684,11.96410407871008,0.25599891040474176,0.15000000596046448,-0.9609782048501074,-0.2705616613384336,0.8432796844281256,0.9198659714311361,0.06883450807072222
0,4587520,-0.0899311737739481,0.2937995430547744,1.8141131801530719,12.196123071014881,0.25599891459569335,0.15000000689178705,-0.5874891625717282,-0.22549304366111755,0.8162978789769113,0.9208144103176892,0.0859193593787495
0,4718592,-0.022174819570409454,0.25844256789423525,1.9792074002325535,12.113164857029915,0.2559989136643708,0.15000000689178705,-0.2511678932933137,-0.15885571268154308,0.8234007996506989,0.9140244736336172,0.10446743865031749
0,4849664,0.01164443152538297,0.2416096201632172,2.0582808274775743,12.153690665960312,0.2559989152941853,0.15000000630971044,-0.1669814174529165,-0.18579949613194913,0.826651047449559,0.9128264412283897,0.11409822496352717
0,4980736,0.033727611844369676,0.22334318130742759,2.072297587990761,12.203907310962677,0.25599891622550786,0.15000000619329512,-0.1437393546802923,-0.2121594996424392,0.8368808454833925,0.913224779535085,0.1098066195845604
0,5111808,-0.0013117375192450709,0.2605295577086508,2.0263706175610423,12.091189481317997,0.25599891575984657,0.1500000066589564,-0.1951423715800047,-0.16159204707946628,0.8163477825000882,0.9167867619544268,0.10514078772393987
0,5242880,-0.01845888000480045,0.27107388188596815,2.012044545263052,12.087201565504074,0.25599891785532236,0.15000000642612576,-0.2648281069705263,-0.17592783481813967,0.8174019064754248,0.9146233275532722,0.11270833137677982
1,5373952,0.17369133349702073,0.10263697927439352,2.1537290541330973,12.405236925284068,0.25599891421695553,0.15000000634541114,-0.5583669736670951,-0.7972931136887442,0.861616550385952,0.9079195431868234,0.03179614063041906
1,5505024,0.1848929297993891,0.10025714250514284,2.1826375965029,12.414903834462166,0.25599891506135464,0.1500000066589564,-0.5898838569410145,-0.8553544115275145,0.8636776646599174,0.9100655694492161,0.026605060949805193
1,5636096,0.1830154254566878,0.12078712572110817,2.250704178586602,12.400476306676865,0.25599891203455627,0.15000000596046448,-0.2767465705983341,-0.6351591828279197,0.8574978662654757,0.9254827233962715,0.035503720442648046
1,5767168,0.12421357742277905,0.16550382785499096,2.177768172696233,12.279168218374252,0.2559989143628627,0.15000000619329512,-0.2072748962091282,-0.4680635957047343,0.8546476950868964,0.9221959342248738,0.06644171383231878
1,5898240,0.07244326114596333,0.2074725521961227,2.076435163617134,12.176734045147896,0.2559989143628627,0.15000000630971044,-0.22514008870348334,-0.3287025790195912,0.8506092973984778,0.9197294376790524,0.08099510270403698
1,6029312,0.050496216616011225,0.21670765429735184,2.0916793681681156,12.20156317949295,0.2559989152941853,0.15000000619329512,-0.27376940834801644,-0.35932741407305,0.8363363249227405,0.9163934700191021,0.0803018260630779
1,6160384,0.09722326620249078,0.1842973552411422,2.192583281546831,12.24882622808218,0.2559989155270159,0.1500000060768798,-0.09537109664415766,-0.34162308601662517,0.8475172049365938,0.9185690805315971,0.07283867348451167
1,6291456,0.09580053621903062,0.18022255273535848,2.1516300458461046,12.239545851945877,0.25599891343154013,0.15000000630971044,-0.03663590364976699,-0.300419440260157,0.8415325600653887,0.9173739538528025,0.0810004425002262
1,6422528,-0.1163151111768578,0.5293983814432675,1.6564596491058667,10.869251001675924,0.25599890954792504,0.15000000596046448,-1.4333530349635597,-0.600428824511279,0.9351650506754716,0.9203513954579831,0.005553406099788844
1,6553600,-0.11763576939119957,0.5260021220892668,1.6182937622070312,10.886085510253906,0.2559989094734192,0.15000000596046448,-1.432941759005189,-0.6000093850307167,0.9350509643554688,0.91900634765625,0.0067901611328125
1,6684672,0.02384804705991428,0.35293415491469204,1.9792290246114135,11.463648192584515,0.2559989138972014,0.1500000060768798,-0.789558804128319,-0.43973821378313005,0.8870055684819818,0.911256620194763,0.020816844385990407
1,6815744,0.07520667713833973,0.22385699045844376,2.0878911539912224,12.018873453140259,0.2559989136643708,0.1500000060768798,-0.35588952945545316,-0.393974439939484,0.8615700886584818,0.9115283503197134,0.056597938819322735
1,6946816,0.08887263311771676,0.18254996137693524,2.115756120532751,12.188088692724705,0.2559989138972014,0.1500000060768798,-0.17522826552158222,-0.36127993976697326,0.8415804733522236,0.9112489693798125,0.07953430636553094
1,7077888,0.04950572072993964,0.21540830295998603,2.0500979144126177,12.148509480059147,0.25599891459569335,0.15000000642612576,-0.2556097961496562,-0.3370326650328934,0.8376964633353055,0.9176266943104565,0.07830477968673222
1,7208960,0.06613902674871497,0.20344903192017227,2.0843020379543304,12.169538371264935,0.2559989127330482,0.15000000596046448,-0.17558553360868245,-0.31725521804764867,0.8369221603497863,0.914241052698344,0.0815162435756065
1,7340032,0.07854979683179408,0.19008935301098973,2.1185949705541134,12.196598060429096,0.25599891459569335,0.1500000060768798,-0.16572415945120156,-0.36625706613995135,0.8369090682826936,0.9173708874732256,0.0788286022725515
2,7471104,0.2559169535917075,0.0900814526254544,2.2883856866757073,12.095092639128367,0.25599890999495983,0.15000000596046448,-0.0147703861258924,-0.5272955625135607,0.8962962258855502,0.9206643345952034,0.03145724189467728
2,7602176,0.2600512697827071,0.07224030894576572,2.258142562583089,12.103752508759499,0.25599890970624983,0.15000000596046448,-0.04580883842572803,-0.5708845530170947,0.8933630874380469,0.9200050523504615,0.026596263240207918
2,7733248,0.17288623051717877,0.1589114121743478,2.191074153408408,12.034221909940243,0.25599891203455627,0.15000000596046448,-0.23231861722888425,-0.557599222054705,0.8716398226097226,0.9183357441797853,0.040981318801641464
2,7864320,0.11335430125473067,0.18666913826018572,2.1090670861303806,12.123948968946934,0.25599891250021756,0.15000000619329512,-0.249934098450467,-0.3882281326223165,0.8632857804186642,0.919942069798708,0.05216136644594371
2,7995392,0.03958042052545352,0.234615758061409,2.0095390267670155,12.096465364098549,0.2559989159926772,0.15000000630971044,-0.3090037852525711,-0.3332198851276189,0.8324456056579947,0.9196872054599226,0.08035104884766042
2,8126464,0.06926706417289097,0.20031988492701203,2.0370914675295353,12.187745779752731,0.2559989131987095,0.1500000060768798,-0.2869666937040165,-0.3915119154844433,0.8417140902020037,0.9165304638445377,0.08651406859280542
2,8257536,0.0856819833861664,0.19805149280000478,2.037144236266613,12.143701128661633,0.25599891250021756,0.15000000619329512,-0.3075654103886336,-0.4025982941966504,0.8510018293745816,0.9181869802996516,0.07357951608719304
3,7471104,-0.07446682078094455,0.29898643586697293,1.8327603314320244,12.084153865973153,0.2559989164521297,0.1500000065565109,-0.19126261193916433,0.22223789066153887,0.7784634236494701,0.9307555847366651,0.1307749524960915
3,7602176,-0.09880965042975731,0.3043621307006106,1.8240592265501618,12.136815898120403,0.2559989169239998,0.1500000065425411,-0.19832172727910802,0.23007068113656715,0.7672697720117867,0.9314119950868189,0.14777903782669455
3,7733248,-0.055133778470917605,0.2880970605183393,1.9421072881668806,12.062053076922894,0.2559989164583385,0.1500000071246177,-0.29426530143246055,-0.14056667823024327,0.7821286078542471,0.9177004653029144,0.11868227459490299
3,7864320,-0.0259823791029703,0.3039622406940907,1.9576075160875916,11.903198808431625,0.2559989152941853,0.15000000677537173,-0.5736287855543196,-0.3731327262939885,0.8335142345167696,0.9163566073402762,0.08497180521953851
3,7995392,0.042973070317202655,0.266989779076539,2.0256674736738205,12.002602644264698,0.2559989118017256,0.1500000060768798,-0.5003429586067796,-0.4099822568241507,0.8637573514133692,0.9251639023423195,0.058034485700773075
3,8126464,0.08132989032310434,0.2086765947751701,2.0957014560699463,12.147988215088844,0.2559989143628627,0.15000000630971044,-0.3514252578606829,-0.4544250634498894,0.8578345444984734,0.9204624048434198,0.05392029686481692
3,8257536,0.14946403016801924,0.1424589407397434,2.1770128943026066,12.260193765163422,0.2559989131987095,0.15000000619329512,-0.09541712602003827,-0.4558012036141008,0.8663052241317928,0.9216499808244407,0.05339104859740473
3,8388608,0.13478041742928326,0.17649303656071424,2.172961972653866,12.128364592790604,0.25599891459569335,0.15000000630971044,-0.17781937129620928,-0.43698423681780696,0.8636299460195005,0.9255262976512313,0.04558151218225248
3,8519680,0.018637950581711873,0.13641211781447055,1.9207649117708208,12.638154788812002,0.25599891049166523,0.1500000059977174,-1.3722863374873606,-1.4003457930560883,0.8456442218025525,0.9238149859011173,3.8255857458959026e-05
3,8650752,0.02578861830988899,0.12677937932312489,1.8996618958190084,12.62736127525568,0.25599891087040305,0.1500000060768798,-1.3520274995826185,-1.3857549950480461,0.8461354705505073,0.921327562071383,3.0517578125e-05
3,8781824,0.012124189725000178,0.2117184578673914,1.8875384060665965,12.341504395008087,0.2559989106375724,0.15000000596046448,-0.999756473582238,-0.8813194711692631,0.8261657445691526,0.9299365556798875,0.010521337790123653
3,8912896,0.10055894633114804,0.1881403133738786,2.040989961475134,12.199299409985542,0.25599891133606434,0.15000000596046448,-0.5652408914174885,-0.6214617996010929,0.8692395612597466,0.9187194369733334,0.03463193980860524
3,9043968,0.06995289609767497,0.2357141993707046,1.9379994766786695,12.048944152891636,0.2559989111032337,0.15000000596046448,-0.4403730435296893,-0.38312443485483527,0.8698813626542687,0.922427807468921,0.052584770193789154
3,9175040,0.022103193781731534,0.25878805364482105,1.924582271836698,12.02432494610548,0.25599891250021756,0.1500000060768798,-0.45901096798479557,-0.32546249916777015,0.847684012260288,0.9139763615094125,0.08118599915178493
3,9306112,0.056547786385635845,0.22734183084685355,1.9839061619713902,12.072719536721706,0.25599891250021756,0.1500000060768798,-0.36658396990969777,-0.3960995739325881,0.8612970700487494,0.9167538494803011,0.07766860240371898
3,9437184,0.1693515643128194,0.14102173235733062,2.2509238347411156,12.271906211972237,0.25599891133606434,0.15000000596046448,-0.17345099107478745,-0.5816209819167852,0.8712157383561134,0.9203672893345356,0.055018852872308344
3,9568256,-0.053126569467713124,0.3252604125577879,1.6773444447914758,11.77260414759318,0.25599891260266305,0.1500000060722232,-1.0092406927025879,-0.5282442069655129,0.8667842835187911,0.9481432612240315,0.0067301011489083375
3,9699328,-0.05821812671638327,0.3325615661451593,1.660671804100275,11.746517807245255,0.25599891133606434,0.15000000596046448,-1.0127590410411358,-0.5181229675654322,0.8709714114665985,0.9471251331269741,0.005707227122911718
3,9830400,-0.080911176657537,0.3880912212189287,1.7949943542480469,11.691167280077934,0.25599891203455627,0.15000000619329512,-0.9682326312176883,-0.40187653061002493,0.8386527388356626,0.9426641408354044,0.028286620407016017
3,9961472,-0.004913006328933989,0.2833644488127902,1.9743190333247185,11.97949929535389,0.25599891296587884,0.15000000596046448,-0.7201554751954973,-0.45214174780994654,0.8445704844780266,0.9231711854226887,0.04845233814558014
3,10092544,0.03162352008075686,0.2661841636290774,1.9572402937337756,12.03512853384018,0.2559989122673869,0.15000000596046448,-0.5688278274610639,-0.37053366377949715,0.8576683285646141,0.9274298790842295,0.05298347509233281
3,10223616,-0.04645294536749134,0.31678877770900726,1.9102046312764287,11.980419479310513,0.25599891413003206,0.15000000630971044,-0.5365440400782973,-0.2275084030115977,0.8218411728739738,0.9240422239527106,0.0841162116266787
3,10354688,-0.09506985213374719,0.3470543490257114,1.8363991938531399,11.917448736727238,0.25599891343154013,0.15000000596046448,-0.6359815448522568,-0.21998918300960213,0.8199527175165713,0.9195756008848548,0.09635660535423085
3,10485760,-0.14039475086610764,0.39293199335224926,1.7651450019329786,11.805691570043564,0.25599891296587884,0.1500000060768798,-0.7833221722394228,-0.1242333614936797,0.8060355219058692,0.9188662148080766,0.09633350209333003
3,10616832,-0.2886591772430014,0.38272219067051383,1.4868092421193917,12.125844027201335,0.25599891431629657,0.1500000063329935,-0.7709091077620784,0.8424029368751993,0.75333422879378,0.9181781917313734,0.14480772585918505
3,10747904,-0.3040779464645311,0.3865416906774044,1.4480738900601864,12.181522317230701,0.25599891343154013,0.15000000642612576,-0.806540806312114,0.8200019407086074,0.744655963499099,0.9183501028455794,0.15023613633820787
3,10878976,-0.21435872989241034,0.35098003898747265,1.6432989835739136,12.13336718082428,0.2559989136643708,0.1500000060768798,-0.7385899862274528,-0.01508368010763661,0.7699769572354853,0.9129051514901221,0.13802913593826815
3,11010048,0.016572079563047737,0.2397230425849557,1.9365063589066267,12.101499274373055,0.2559989143628627,0.15000000619329512,-0.526570952264592,-0.42728043906390667,0.8479538965038955,0.919471972156316,0.06944167744950391
3,11141120,0.0707563057076186,0.2464699933771044,1.9769188724458218,12.038783855736256,0.2559989118017256,0.15000000596046448,-0.5905185737647116,-0.5160644655115902,0.8738993983715773,0.9232731708325446,0.05073177453596145
3,11272192,-0.03114423463557614,0.35388981946744025,1.8468518238514662,11.791338242590427,0.25599891296587884,0.15000000630971044,-0.9333993862383068,-0.4906561498064548,0.8734759874641895,0.9283333132043481,0.04528775264043361
3,11403264,0.03976044784121768,0.2906788504915312,2.0160609697923064,11.970426127314568,0.255998911568895,0.15000000596046448,-0.7778515801765025,-0.5571933672763407,0.8766700541600585,0.9230905282311141,0.036013225675560534
3,11534336,0.103212671703659,0.22074932244140655,2.076008215546608,12.120817884802818,0.25599891087040305,0.15000000596046448,-0.582112071570009,-0.581762864254415,0.8705540094524622,0.9211848797276616,0.04592346609570086
3,11665408,0.5355476267954025,-0.21812140885400974,2.7143896484375,12.95790283203125,0.2559989094734192,0.15000000596046448,0.9641278614329833,-0.8910026198035728,0.8975130208333333,0.9291569010416667,0.003936360677083334
3,11796480,0.5166378691792488,-0.21625438396586105,2.6804580688476562,12.954208374023438,0.2559989094734192,0.15000000596046448,0.9254886535927653,-0.87581558059901,0.8931732177734375,0.9229583740234375,0.0024871826171875
3,11927552,0.2798800888704136,-0.004474953984754393,2.380021834746003,12.63572008907795,0.25599891040474176,0.15000000596046448,0.7215009201318026,-0.2980027290759608,0.8694332712329924,0.9246193747967482,0.04722067195689306
3,12058624,0.21775856951717287,0.03202044283534633,2.500111473724246,12.59314426779747,0.255998914828524,0.15000000619329512,0.8075610129162669,-0.25388174765976146,0.8317323322407901,0.9067079108208418,0.10543292324291542
3,12189696,0.19280043768230826,0.08802596352325054,2.3008860647678375,12.37609300762415,0.2559989143628627,0.15000000596046448,0.17216965090483427,-0.4979453112464398,0.8518880726769567,0.9181309081614017,0.06342110587866046
3,12320768,0.1584428132046014,0.16551031603012234,2.0696377512067556,12.204131990671158,0.25599891087040305,0.15000000596046448,-0.4898373580072075,-0.7068484136834741,0.8911845702677965,0.9230387331917882,0.026925296740955673
3,12451840,0.0778995721211686,0.2755147172138095,1.9467116380110383,11.971781857311726,0.2559989099390805,0.1500000060768798,-0.696625430136919,-0.5080175204202533,0.888622248545289,0.9291665302589536,0.03469246852910146
3,12582912,-0.09138403077668045,0.38903055200353265,1.7138369912281632,11.782071560621262,0.2559989111032337,0.15000000596046448,-0.9862042618915439,-0.38700388348661363,0.8602065448649228,0.9186891801655293,0.0640749963640701
3,12713984,0.19311801986633023,0.16492900458877557,2.0107605955004693,11.951553444862366,0.25599891143540543,0.1500000059977174,-0.9211155270816137,-1.002793237347311,0.9102874711652597,0.8823585483928522,3.2552083333333335e-06
3,12845056,0.1855058709043078,0.15720002469606698,1.9684264324605465,11.950064651668072,0.25599891203455627,0.15000000596046448,-0.9286129828542471,-0.9880469241179526,0.9115456212311983,0.8837104858830571,0.0
3,12976128,0.17213214316871017,0.21165243547875434,2.1597925843670964,11.984097987413406,0.25599891133606434,0.15000000596046448,-0.8492999388836324,-0.8882479700259864,0.8987518181093037,0.8931053807027638,0.00579095655848505
3,13107200,0.2720921691507101,0.07690578873371123,2.3778932709246874,12.433778584003448,0.25599890970624983,0.15000000596046448,-0.08824039003957296,-0.7358851982280612,0.8936302056536078,0.9128641332499683,0.020492658120929264
3,13238272,0.13527809520019218,0.18536372748349095,2.090101865120232,12.155777134001255,0.2559989099390805,0.1500000060768798,-0.16597827585064806,-0.4549640428740531,0.8723181877285242,0.9290062082000077,0.04858519296976738
3,13369344,-0.17939734723768197,0.4752351411152631,1.6751692919060588,11.598519571125507,0.25599891343154013,0.15000000596046448,-0.9970012695994228,-0.2162265337537974,0.8204350252635777,0.9206516575068235,0.08748197881504893
3,13500416,-0.19041619024937972,0.42515852814540267,1.6264833165332675,11.804104015231133,0.2559989131987095,0.15000000596046448,-0.9636952197179198,-0.14391738752601668,0.8194441283121705,0.9097333154641092,0.10739698074758053
3,13631488,-0.1083643592428416,0.3705517838243395,1.7000341173261404,11.8498550131917,0.2559989127330482,0.15000000619329512,-0.8435108959674835,-0.28124272741843015,0.8394941282458603,0.9198956154286861,0.09637975000077859
3,13762560,0.7451033403448917,-0.41777580333291553,3.4332877604166665,13.40338623046875,0.2559989094734192,0.15000000596046448,2.1031073082052174,-0.9441821555110316,0.9006363932291667,0.9118115234374999,0.0008894856770833334
3,13893632,0.7436994283925742,-0.42301604454405606,3.4228057861328125,13.393875122070312,0.2559989094734192,0.15000000596046448,2.0971303367987275,-0.9318665866740048,0.90240478515625,0.9061813354492188,0.00109100341796875
3,14024704,0.34142749255988747,-0.08886888589404407,2.538959037512541,12.755003198981285,0.25599890970624983,0.15000000596046448,0.7826855113962665,-0.6042641345411539,0.8696126630529761,0.9151070034131408,0.028198480838909745
3,14155776,0.05042725327621156,0.18703283672221005,1.9542667595669627,12.2692930996418,0.2559989131987095,0.15000000596046448,-0.12612199480645359,-0.20996332046343014,0.8488197512924671,0.9202632601372898,0.08231757234898396
3,14286848,-0.04593275921797613,0.265340214362368,1.7992385057732463,12.124693922698498,0.25599891133606434,0.15000000630971044,-0.6377358422614634,-0.2957480261102319,0.8375368756242096,0.9088725913316011,0.09971207467606291
3,14417920,-0.10453629523908603,0.37015692121349275,1.6237835632637143,11.796410895884037,0.25599891040474176,0.15000000596046448,-0.994452818762511,-0.3553621508181095,0.8604388795793056,0.9223305340856314,0.05338455899618566
3,14548992,-0.23304642166476697,0.4924111971631646,1.546526257880032,11.600354887545109,0.25599891506135464,0.15000000642612576,-1.1835048105567694,-0.20215002354234457,0.8334003002382815,0.9231149489060044,0.0607990441203583
3,14680064,-0.21433091699145734,0.40954037103801966,1.5261456221342087,11.897440545260906,0.25599891343154013,0.15000000619329512,-0.9493724727071822,-0.07261593724251725,0.821566466242075,0.8999017728492618,0.10775176907191053
3,14811136,-0.032478726442980894,0.4281934436704614,1.73755873888731,11.27194475968679,0.25599890962243077,0.1500000059728821,-1.1959234691186187,-0.7877892114117275,0.9228323764105638,0.9310982587933541,0.0003271524165757001
3,14942208,-0.04469000676544965,0.42922039865516126,1.6819839477539062,11.248832702636719,0.2559989094734192,0.15000000596046448,-1.2171097821556032,-0.7764250501058996,0.9209976196289062,0.9296722412109375,0.00116729736328125
3,15073280,-0.05028742064314429,0.4536253330297768,1.894576795399189,11.471334785223007,0.2559989106375724,0.15000000596046448,-1.2483092090114951,-0.6977180694229901,0.8951298920437694,0.9273734292946756,0.0072025586196105
3,15204352,0.054499508329172386,0.3301808990072459,2.1262540547177196,11.851746797561646,0.25599891133606434,0.1500000060768798,-1.1127077136188745,-0.7850438915193081,0.8956602560356259,0.914368883240968,0.011773050828196574
3,15335424,0.013720060200284934,0.36026478046551347,1.9477054001763463,11.811702832579613,0.2559989099390805,0.15000000596046448,-0.9107570014894009,-0.4588503015693277,0.8844811078161001,0.9371251901611686,0.02743616039515473
3,15466496,-0.16100543161155656,0.44091664906591177,1.6681627370417118,11.675281211733818,0.25599891133606434,0.15000000596046448,-1.128961144015193,-0.3586218198761344,0.8444347730837762,0.925334345549345,0.06847057916456833
3,15597568,-0.17965090624056756,0.4499156407546252,1.5940003897994757,11.648309141397476,0.25599891133606434,0.15000000596046448,-1.2336937030777335,-0.3686243430711329,0.8580536982044578,0.922640788834542,0.04965529151377268
3,15728640,-0.21590504131745547,0.5158384905662388,1.7269455855712295,11.558888338506222,0.255998914828524,0.1500000060768798,-1.4702247381210327,-0.45188741851598024,0.8521212274208665,0.9254237730056047,0.0361395102518145
5,15859712,0.10162836970383068,0.2744489439765069,2.2812693177660304,12.000045553048452,0.2559989098956188,0.15000000596046448,-1.2735952270193955,-1.080653093495251,0.9228749584654967,0.9149287975827853,0.0
5,15990784,0.09364820856717415,0.2773027385119349,2.231702915392816,11.977677777409554,0.2559989101719111,0.15000000596046448,-1.2784085534512997,-1.0527998823672533,0.9247493948787451,0.9162579830735922,0.0
5,16121856,-0.030394619651815447,0.4085820937762037,2.0251680351793766,11.724693804979324,0.2559989118017256,0.1500000060768798,-1.2116569336503744,-0.6080319844186306,0.8805197491310537,0.91721411049366,0.018168258866353426
