attempt,collected_frames,train/mean_reward,train/epsilon,train/replay_buffer_size,train/q_network_lr,train/loss,train/grad_norm,train/q_mean,train/target_q_mean
3,14680064,-0.0052224090322852135,0.7723958333333334,2000000,0.0009520833333333345,0.006256164982914925,0.0013924340019002557,-0.4933263957500458,-0.49486351013183594
3,14811136,-0.005722747649997473,0.7704166666666667,2000000,0.0009516666666666678,0.006624144501984119,0.0013582527171820402,-0.4944486618041992,-0.49395090341567993
3,14942208,-0.0042506251484155655,0.7684375,2000000,0.0009512500000000011,0.009243229404091835,0.0019500169437378645,-0.4917335510253906,-0.49132177233695984
3,15073280,-0.004098157398402691,0.7664583333333334,2000000,0.0009508333333333346,0.008252620697021484,0.0022592165041714907,-0.48904290795326233,-0.4890018701553345
3,15204352,-0.006117309909313917,0.7644791666666667,2000000,0.0009504166666666679,0.007250763941556215,0.001773393014445901,-0.48922857642173767,-0.48775842785835266
3,15335424,-0.004785328172147274,0.7625,2000000,0.0009500000000000013,0.005034750327467918,0.0015169617254287004,-0.48914921283721924,-0.4892726540565491
3,15466496,-0.006590808741748333,0.7605208333333333,2000000,0.0009495833333333347,0.006058958359062672,0.0024902760051190853,-0.48975563049316406,-0.48647844791412354
3,15597568,-0.005671407096087933,0.7585416666666667,2000000,0.000949166666666668,0.006694861222058535,0.002838512184098363,-0.48460716009140015,-0.4852782189846039
3,15728640,-0.0050388239324092865,0.7565625,2000000,0.0009487500000000014,0.007116612512618303,0.0031524705700576305,-0.4830577075481415,-0.48342016339302063
5,15859712,-0.0013405261561274529,0.750625,262144,0.0009475000000000014,0.0030795475468039513,0.0017851493321359158,-0.46057191491127014,-0.45863771438598633
5,15990784,-0.004614470526576042,0.7486458333333333,393216,0.0009470833333333348,0.0044855643063783646,0.001331616542302072,-0.46212831139564514,-0.46148574352264404
5,16121856,-0.0038150278851389885,0.7466666666666667,524288,0.0009466666666666681,0.006027877330780029,0.004626356530934572,-0.46132776141166687,-0.46080583333969116
5,16252928,-0.0067141386680305,0.7446875,655360,0.0009462500000000016,0.0063223144970834255,0.0009301262907683849,-0.46559271216392517,-0.4643300175666809
5,16384000,-0.005195972975343466,0.7427083333333333,786432,0.0009458333333333349,0.008606881834566593,0.003363540396094322,-0.46745771169662476,-0.46210721135139465
5,16515072,-0.007193040102720261,0.7407291666666667,917504,0.0009454166666666682,0.005579803138971329,0.001260793418623507,-0.46789005398750305,-0.4658699035644531
5,16646144,-0.005680434871464968,0.73875,1048576,0.0009450000000000015,0.005688839592039585,0.0009215369937010109,-0.4688933789730072,-0.4669814705848694
5,16777216,-0.004581348039209843,0.7367708333333334,1179648,0.0009445833333333348,0.006653669290244579,0.0010540380608290434,-0.470846563577652,-0.4705045223236084
5,16908288,-0.006763262674212456,0.7347916666666667,1310720,0.0009441666666666681,0.0053421733900904655,0.0009419295820407569,-0.47039884328842163,-0.46939340233802795
6,16908288,-0.0016109442804008722,0.7328125,797738,0.0009437500000000014,0.008104279637336731,0.003602601820603013,-0.4667697548866272,-0.46974191069602966
6,17039360,-0.008445159532129765,0.7308333333333333,928810,0.0009433333333333348,0.005288830026984215,0.0013509119162335992,-0.46476125717163086,-0.464995801448822
6,17170432,-0.0055412063375115395,0.7288541666666666,1059882,0.0009429166666666681,0.006198002956807613,0.0042019993998110294,-0.4640725553035736,-0.46706467866897583
6,17301504,-0.006869492586702108,0.7268749999999999,1190954,0.0009425000000000014,0.005652419291436672,0.0017759994370862842,-0.4686161279678345,-0.4657692313194275
7,16908288,-0.0022245184518396854,0.7308333333333333,797738,0.0009433333333333348,0.004604194313287735,0.0013055979507043958,-0.46408408880233765,-0.4621140956878662
7,17039360,-0.0065076895989477634,0.7288541666666666,928810,0.0009429166666666681,0.005032188259065151,0.0033820669632405043,-0.46290960907936096,-0.4646432101726532
7,17170432,-0.005602207500487566,0.7268749999999999,1059882,0.0009425000000000014,0.004981076344847679,0.000714190537109971,-0.4639667570590973,-0.46243005990982056
7,17301504,-0.007484453730285168,0.7248958333333333,1190954,0.0009420833333333348,0.007678468711674213,0.002092397306114435,-0.4641872048377991,-0.46399861574172974
7,17432576,-0.00591483898460865,0.7229166666666667,1322026,0.0009416666666666682,0.00540331332013011,0.0008006911957636476,-0.4673771858215332,-0.4665408730506897
7,17563648,-0.006923262029886246,0.7209375,1453098,0.0009412500000000015,0.005186108406633139,0.0036627573426812887,-0.47025266289711,-0.46620437502861023
7,17694720,-0.007090012077242136,0.7189583333333334,1584170,0.0009408333333333349,0.006291395053267479,0.002562666544690728,-0.4712592661380768,-0.4683438539505005
7,17825792,-0.004222865682095289,0.7169791666666667,1715242,0.0009404166666666682,0.0057107508182525635,0.0015491028316318989,-0.4689546823501587,-0.4683856964111328
8,17956864,-0.0002904175198636949,0.7130208333333333,797738,0.0009395833333333348,0.006831064820289612,0.0014539151452481747,-0.4644412100315094,-0.4615180492401123
8,18087936,-0.005731150042265654,0.7110416666666667,928810,0.0009391666666666681,0.006591427605599165,0.0013928100233897567,-0.46641668677330017,-0.4655940532684326
8,18219008,-0.004903159104287624,0.7090624999999999,1059882,0.0009387500000000014,0.0058232760056853294,0.0011234708363190293,-0.4661925733089447,-0.46600431203842163
8,18350080,-0.006973510142415762,0.7070833333333333,1190954,0.0009383333333333349,0.0051041776314377785,0.0010451105190441012,-0.47055912017822266,-0.4713338017463684
8,18481152,-0.0055768112652003765,0.7051041666666666,1322026,0.0009379166666666682,0.006741339340806007,0.001302222372032702,-0.4703444540500641,-0.46935126185417175
8,18612224,-0.005942801013588905,0.703125,1453098,0.0009375000000000015,0.006916607730090618,0.0014958219835534692,-0.47376665472984314,-0.47314950823783875
8,18743296,-0.005300554446876049,0.7011458333333334,1584170,0.0009370833333333348,0.006384494248777628,0.0022005809005349874,-0.4727073311805725,-0.4705274999141693
8,18874368,-0.0051803309470415115,0.6991666666666667,1715242,0.0009366666666666681,0.006388201378285885,0.0013561076484620571,-0.4715433716773987,-0.47124183177948
8,19005440,-0.0065540289506316185,0.6971875000000001,1846314,0.0009362500000000015,0.005069720093160868,0.0038123487029224634,-0.46787750720977783,-0.4705093502998352
8,19136512,-0.004942281637340784,0.6952083333333334,1977386,0.0009358333333333348,0.007734390906989574,0.0016822817269712687,-0.47422972321510315,-0.4732045531272888
8,19267584,-0.0035992180928587914,0.6932291666666667,2000000,0.0009354166666666683,0.005342551041394472,0.0022425472270697355,-0.47222900390625,-0.4717249572277069
8,19398656,-0.006794392131268978,0.69125,2000000,0.0009350000000000016,0.006673120893537998,0.0010480752680450678,-0.46985021233558655,-0.46818092465400696
8,19529728,-0.006654016673564911,0.6892708333333333,2000000,0.0009345833333333349,0.0054171448573470116,0.004324209876358509,-0.47349685430526733,-0.4698447585105896
8,19660800,-0.006389624439179897,0.6872916666666666,2000000,0.0009341666666666682,0.005743913818150759,0.0009520772146061063,-0.47116619348526,-0.47043758630752563
8,19791872,-0.00494323018938303,0.6853125,2000000,0.0009337500000000015,0.007918956689536572,0.0021829272154718637,-0.4692648947238922,-0.46812939643859863
9,19005440,-0.0008878123480826616,0.6952083333333334,797738,0.0009358333333333348,0.0075177988037467,0.001604075776413083,-0.4642521142959595,-0.46254128217697144
