attempt,collected_frames,failure/rollover,failure/out_of_range,failure/shock_high
12,28835840,5.340576171875e-05,0.0,0.0
12,28966912,1.52587890625e-05,0.0,0.0
12,29097984,1.52587890625e-05,0.0,0.0
12,29229056,6.103515625e-05,0.0,0.0
12,29360128,2.288818359375e-05,7.62939453125e-06,0.0
12,29491200,1.52587890625e-05,1.52587890625e-05,0.0
12,29622272,3.4562076430722894e-05,0.0,0.0
12,29753344,0.0,0.0,0.0
12,29884416,7.62939453125e-06,0.0,0.0
12,30015488,0.0,0.0,0.0
12,30146560,7.62939453125e-06,0.0,0.0
12,30277632,0.000213623046875,0.0,0.0
12,30408704,0.0002288818359375,3.0517578125e-05,0.0
12,30539776,0.0,0.0,0.0
12,30670848,0.0,0.0,0.0
12,30801920,0.0,0.0,0.0
12,30932992,5.340576171875e-05,0.0,0.0
12,31064064,2.288818359375e-05,0.0,0.0
12,31195136,3.0517578125e-05,0.0,0.0
12,31326208,6.866455078125e-05,2.288818359375e-05,0.0
12,31457280,2.288818359375e-05,7.62939453125e-06,0.0
12,31588352,7.62939453125e-06,0.0,0.0
12,31719424,9.192041603915663e-05,1.470726656626506e-06,0.0
12,31850496,1.52587890625e-05,7.62939453125e-06,0.0
12,31981568,0.0,0.0,0.0
12,32112640,7.62939453125e-06,7.62939453125e-06,0.0
12,32243712,3.814697265625e-05,2.288818359375e-05,0.0
12,32374784,0.0,0.0,0.0
12,32505856,9.1552734375e-05,0.0,0.0
12,32636928,1.52587890625e-05,0.0,0.0
12,32768000,0.0,0.0,0.0
12,32899072,6.103515625e-05,0.0,0.0
12,33030144,1.52587890625e-05,0.0,0.0
12,33161216,0.0,0.0,0.0
12,33292288,0.0,0.0,0.0
12,33423360,0.0,7.62939453125e-06,0.0
12,33554432,0.0,0.0,0.0
12,33685504,3.0517578125e-05,0.0,0.0
12,33816576,1.25011765813253e-05,0.0,0.0
12,33947648,3.814697265625e-05,0.0,0.0
12,34078720,0.000244140625,0.0,0.0
12,34209792,6.866455078125e-05,2.288818359375e-05,0.0
12,34340864,9.918212890625e-05,0.0,0.0
12,34471936,0.0001373291015625,0.0,0.0
12,34603008,8.392333984375e-05,2.288818359375e-05,0.0
12,34734080,1.52587890625e-05,0.0,0.0
12,34865152,0.00010662768260542168,0.0,0.0
12,34996224,0.00025177001953125,0.0,0.0
12,35127296,1.52587890625e-05,0.0,0.0
12,35258368,2.288818359375e-05,0.0,0.0
12,35389440,0.00022125244140625,0.0,0.0
12,35520512,7.62939453125e-06,0.0,0.0
12,35651584,0.00014495849609375,0.0,0.0
13,35782656,7.62939453125e-06,0.0,0.0
13,35913728,7.35363328313253e-07,7.35363328313253e-07,0.0
13,36044800,3.814697265625e-05,0.0,0.0
13,36175872,3.0517578125e-05,7.62939453125e-06,0.0
13,36306944,8.392333984375e-05,2.288818359375e-05,0.0
13,36438016,5.340576171875e-05,7.62939453125e-06,0.0
13,36569088,3.0517578125e-05,0.0,0.0
13,36700160,1.52587890625e-05,0.0,0.0
13,36831232,3.0517578125e-05,0.0,0.0
13,36962304,1.470726656626506e-06,0.0,0.0
13,37093376,3.0517578125e-05,0.0,0.0
13,37224448,7.62939453125e-05,0.0,0.0
13,37355520,0.000213623046875,0.0,0.0
13,37486592,0.00048828125,0.0,0.0
13,37617664,0.00014495849609375,0.0,0.0
13,37748736,9.918212890625e-05,0.0,0.0
13,37879808,3.0517578125e-05,0.0,0.0
13,38010880,5.147543298192771e-06,7.35363328313253e-07,0.0
13,38141952,0.00018310546875,0.0,0.0
13,38273024,0.00022125244140625,0.0,0.0
13,38404096,0.00054168701171875,0.0,0.0
13,38535168,0.000213623046875,7.62939453125e-06,0.0
13,38666240,0.0005035400390625,0.0,0.0
13,38797312,9.1552734375e-05,0.0,0.0
13,38928384,3.0517578125e-05,0.0,0.0
13,39059456,5.147543298192771e-06,0.0,0.0
13,39190528,0.00012969970703125,0.0,0.0
13,39321600,1.52587890625e-05,0.0,0.0
13,39452672,7.62939453125e-06,0.0,0.0
13,39583744,1.52587890625e-05,0.0,0.0
13,39714816,7.62939453125e-06,0.0,0.0
13,39845888,7.62939453125e-06,0.0,0.0
13,39976960,1.52587890625e-05,0.0,0.0
13,40108032,0.0,0.0,0.0
13,40239104,0.0,0.0,0.0
13,40370176,7.62939453125e-06,0.0,0.0
13,40501248,7.62939453125e-06,0.0,0.0
13,40632320,7.62939453125e-06,0.0,0.0
13,40763392,0.0,0.0,0.0
13,40894464,0.0,0.0,0.0
13,41025536,0.0,0.0,0.0
13,41156608,1.5442629894578312e-05,7.35363328313253e-07,0.0
13,41287680,0.0,0.0,0.0
13,41418752,0.0,0.0,0.0
13,41549824,0.0,0.0,0.0
13,41680896,0.0,2.288818359375e-05,0.0
13,41811968,0.0,0.0,0.0
13,41943040,2.288818359375e-05,0.0,0.0
13,42074112,0.0,0.0,0.0
13,42205184,6.838878953313253e-05,0.0,0.0
