collected_frames,rew/potential_shaping,rew/step_penalty,rew/joint_vel_variance,rew/roll,rew/roll_rate,rew/pitch,rew/pitch_rate,rew/terminal_bonus,rew/total_reward
2424832,0.35168866580352187,-0.20136560257768443,-0.22513863001950085,-0.003758272203413071,-0.09906362480251119,-0.014640483932453208,-0.08943017257843167,0.004575711791403592,-0.27713240624871105
2441216,0.3044456532225013,-0.20136560257768443,-0.2282346289139241,-0.0044243946140340995,-0.10249947843840346,-0.01461875583481742,-0.08716075797565281,0.004005675145890564,-0.3298522906843573
2457600,0.3329454520717263,-0.20136560257768443,-0.22659501526504755,-0.0031352758924185764,-0.08602558739949018,-0.013431307190330699,-0.08085122500779107,0.005473686323966831,-0.2729848730377853
2473984,0.31883397325873375,-0.20136560257768443,-0.22653458081185818,-0.004277222395103308,-0.09039150469470769,-0.012839444636483677,-0.07956150936661288,0.004860730114160106,-0.2912751572439447
2490368,0.34334970638155937,-0.20136560257768443,-0.22342931909952313,-0.00286389602933923,-0.09314086046651937,-0.013686790291103534,-0.08064928388921544,0.0043688232835847884,-0.267417220340576
2506752,0.34764320426620543,-0.20136560257768443,-0.22639596287626773,-0.003723429856108851,-0.09356283792294562,-0.014107758514001034,-0.08252691011875868,0.005922673590248451,-0.26811662389081903
2523136,0.3270121931564063,-0.20136560257768443,-0.2269223186885938,-0.004276104376913281,-0.10039776068879291,-0.013178124871046748,-0.08560500788735226,0.003962755581596866,-0.3007699674926698
2539520,0.2960697514936328,-0.20136560257768443,-0.2265461302595213,-0.004615844147338066,-0.10373716155299917,-0.014799507640418597,-0.0833781196270138,0.004126724525121972,-0.3342458892147988
2555904,0.33351539680734277,-0.20136560257768443,-0.223781087086536,-0.004332303211413091,-0.09619850263698027,-0.013129213461070322,-0.0838686351198703,0.004290693468647078,-0.2848692524712533
2572288,0.36376507789827883,-0.20136560257768443,-0.2236279979115352,-0.0028237541009730194,-0.09132492911885493,-0.013153135805623606,-0.08254021822358482,0.006527920486405492,-0.2445426359481644
2588672,0.3168981580529362,-0.20136560257768443,-0.22573407110758126,-0.00438482451136224,-0.09786405839258805,-0.01623360193480039,-0.08605078310938552,0.005594735703198239,-0.30914004892110825
2605056,0.2958919561933726,-0.20136560257768443,-0.22513348353095353,-0.004260037992935395,-0.08849374169949442,-0.014821656201092992,-0.08120285911718383,-0.001374462735839188,-0.32075988757424057
2621440,0.30832079937681556,-0.20136560257768443,-0.22449598519597203,-0.004392895179989864,-0.08862707199295983,-0.01347079842526,-0.07690557799651287,0.0067348089651204646,-0.2942023244104348
2637824,0.30740722781047225,-0.20136560257768443,-0.22695141611620784,-0.0041525481228745775,-0.09721868223277852,-0.012837023656175006,-0.08346976031316444,0.006898777937749401,-0.3116890271776356
2654208,0.35718547576107085,-0.20136560257768443,-0.2255211523734033,-0.003112252908067603,-0.09746944805374369,-0.013198127984651364,-0.09136499068699777,-0.0001914698805194348,-0.27503756296937354
2670592,0.36723351245746017,-0.20136560257768443,-0.22406847996171564,-0.0033507543066662038,-0.09954860690049827,-0.013011565526539925,-0.0867377792019397,0.006207691913004965,-0.2546415802789852
2686976,0.34339104732498527,-0.20136560257768443,-0.22655526513699442,-0.003553433367414982,-0.10601323831360787,-0.01321692953206366,-0.08587667060783133,0.004903649678453803,-0.2882864397834055
2703360,0.33817982906475663,-0.20136560257768443,-0.22432248282711953,-0.003953970590373501,-0.10467562428675592,-0.013620608406199608,-0.08696441509528086,0.008815776382107288,-0.28790709673194215
2719744,0.33257160941138864,-0.20136560257768443,-0.22514321154449135,-0.003085217427724274,-0.08977021218743175,-0.01302350997866597,-0.08226248191203922,0.0064927102357614785,-0.27558591414708644
2736128,0.33806042955257,-0.20136560257768443,-0.22461849392857403,-0.004171984242020699,-0.10099247650941834,-0.012257726419193204,-0.08757325826445594,0.003634817694546655,-0.28928429300140124
2752512,0.32894799625501037,-0.20136560257768443,-0.22555034747347236,-0.0040950136790343095,-0.09761714801425114,-0.013078451724140905,-0.08470642077736557,0.002701632911339402,-0.294763351441361
2768896,0.3400769433937967,-0.20136560257768443,-0.22648507019039243,-0.0040658831403561635,-0.10570719605311751,-0.01320446768659167,-0.08593892049975693,0.0027016329404432327,-0.293988557648845
2785280,0.31511204899288714,-0.20136560257768443,-0.2269604488974437,-0.0028181950301586767,-0.09244049660628662,-0.01450267773179803,-0.08035126217873767,0.004817810549866408,-0.2985088195418939
2801664,0.30702568497508764,-0.20136560257768443,-0.22447946236934513,-0.0035227278185629984,-0.09356053732335567,-0.013452609178784769,-0.07940157683333382,0.007960721413837746,-0.30079610884422436
2818048,0.3346955655142665,-0.20136560257768443,-0.2224073417019099,-0.0025616226530473796,-0.08482315519358963,-0.013484175266057719,-0.08069174882257357,0.006406871107174084,-0.2642312082462013
2834432,0.3128811551723629,-0.20136560257768443,-0.22337114030960947,-0.0033983019020524807,-0.0991253848769702,-0.014971724900533445,-0.08320659564924426,0.0011907021689694375,-0.3113668920705095
2850816,0.33663716702722013,-0.20136560257768443,-0.22427666338626295,-0.003763440457987599,-0.09996963542653248,-0.014753367664525285,-0.08920332870911807,0.004454662383068353,-0.2922402067342773
2867200,0.3381184507161379,-0.20136560257768443,-0.2247719030128792,-0.0036980650311306817,-0.10148441744968295,-0.01447960730001796,-0.08442461374215782,0.006207691913004965,-0.2858980658929795
2883584,0.313153327209875,-0.20136560257768443,-0.22336513851769269,-0.00491064923335216,-0.11121584789361805,-0.013475183724949602,-0.08357555698603392,0.003556687879608944,-0.3211979636689648
2899968,0.37867140653543174,-0.20136560257768443,-0.22254535870160908,-0.0031421874118677806,-0.10388556888210587,-0.013642196012369823,-0.08659344509942457,0.0022526456450577825,-0.25025030589313246
2916352,0.36701175943017006,-0.20136560257768443,-0.2223060674732551,-0.0033376370993210003,-0.10482203809078783,-0.012647995907173026,-0.08163044735556468,0.007468814583262429,-0.2516292141517624
2932736,0.30346083268523216,-0.20136560257768443,-0.22467087698169053,-0.004595219172188081,-0.10655067866900936,-0.015092588415427599,-0.0857967744814232,0.004497581976465881,-0.3301133292261511
2949120,0.306288170395419,-0.20136560257768443,-0.2255254549672827,-0.004627885942682042,-0.10440128215122968,-0.01392517119529657,-0.08486064936732873,0.004618631326593459,-0.32379924412816763
2965504,0.31461036182008684,-0.20136560257768443,-0.22353273420594633,-0.004186056408798322,-0.09398797724861652,-0.011874250732944347,-0.07466232305159792,0.001432800927432254,-0.29356577910948545
2981888,0.2998645274201408,-0.20136560257768443,-0.22288141585886478,-0.0028758303478753078,-0.08251934088184498,-0.013871613518858794,-0.07726262384676374,0.0005777459882665426,-0.30033415323123336
2998272,0.3002377275843173,-0.20136560257768443,-0.2227520279120654,-0.0037754080312879523,-0.08945185836637393,-0.01476573303079931,-0.07627088492154144,0.003064781049033627,-0.30507900525117293
3014656,0.3148823478259146,-0.20136560257768443,-0.22376003116369247,-0.003956910457418417,-0.09256690921029076,-0.013650992790644523,-0.0782674765214324,0.004204854340059683,-0.29448072076775134
3031040,0.314015458105132,-0.20136560257768443,-0.22377959301229566,-0.0037777085017296486,-0.10096033674199134,-0.015038618788821623,-0.08408897486515343,0.006043722969479859,-0.3089516568579711
3047424,0.3204619721509516,-0.20136560257768443,-0.22030019818339497,-0.004263177193934098,-0.10804464801913127,-0.014011539395141881,-0.08500692827510647,0.0019676273223012686,-0.31056249502580613
3063808,0.3683466089423746,-0.20136560257768443,-0.2222352036042139,-0.0027528990635801165,-0.09870366501854733,-0.012357133680779953,-0.08160001834039576,0.005102828872622922,-0.24556507988017984
3080192,0.33836017781868577,-0.20136560257768443,-0.2244177215034142,-0.0032824762838572497,-0.10597599419998005,-0.01440710028691683,-0.0863445816503372,0.004333613032940775,-0.29309968586312607
3096576,0.33537394111044705,-0.20136560257768443,-0.22332223772536963,-0.003051876161407563,-0.09624439768958837,-0.013471347461745609,-0.08138901030179113,0.006043722969479859,-0.2774268059874885
3112960,0.2728763142367825,-0.20136560257768443,-0.22211217123549432,-0.0034895214266725816,-0.08648567402269691,-0.013370270891755354,-0.07483396446332335,0.0010696527897380292,-0.32771123747806996
3129344,0.2873180576134473,-0.20136560257768443,-0.22140347445383668,-0.004363387253761175,-0.09935707855038345,-0.014173083269270137,-0.07984759160899557,0.005551816138904542,-0.32764034532010555
3145728,0.3617086128797382,-0.20136560257768443,-0.22079069667961448,-0.0024704967104298703,-0.08793454885017127,-0.011877624223416205,-0.07788549663382582,0.002494744403520599,-0.23812110890867189
3162112,0.3452951340004802,-0.20136560257768443,-0.2214853500481695,-0.0032738821082602954,-0.08874199184356257,-0.013102429336868227,-0.0827789448085241,0.0031077006133273244,-0.26234536711126566
3178496,0.31029884167946875,-0.20136560257768443,-0.22341573238372803,-0.004368165493360721,-0.11007234634598717,-0.015677045135817025,-0.08760029578115791,0.006613759614992887,-0.3255865860846825
3194880,0.32868620892986655,-0.20136560257768443,-0.21945435693487525,-0.003981611276685726,-0.10014646669151261,-0.01234221185586648,-0.08066839328967035,0.003029570769285783,-0.2862428619991988
3211264,0.3310130755417049,-0.20136560257768443,-0.22214569000061601,-0.0038481339579448104,-0.09732618951238692,-0.012452349968953058,-0.08242439659079537,0.002537663938710466,-0.28601161984261125
3227648,0.3718428867869079,-0.20136560257768443,-0.2207764188060537,-0.0032321193184543517,-0.10730548592982814,-0.013092954010062385,-0.08952729176962748,0.004454662412172183,-0.2590023217489943
3244032,0.3612904439214617,-0.20136560257768443,-0.22069495602045208,-0.0031584133130309056,-0.096155479142908,-0.012404992012307048,-0.0828157558280509,0.006207691913004965,-0.2490970598300919
3260416,0.35103508923202753,-0.20136560257768443,-0.22252793842926621,-0.0036469490059971577,-0.10056548932334408,-0.012716447105049156,-0.08824228058801964,0.004005675145890564,-0.2740239381091669
3276800,0.31400196347385645,-0.20136560257768443,-0.22192689345683903,-0.0036522949194477405,-0.09846398944500834,-0.013818635692587122,-0.08394222357310355,0.003599607473006472,-0.3055680668912828
3293184,0.3245633696205914,-0.20136560257768443,-0.2205197693547234,-0.002831222160239122,-0.08401008500368334,-0.013040858939348254,-0.07925553739187308,0.007468814583262429,-0.26899089227663353
3309568,0.3714845123467967,-0.20136560257768443,-0.22021070693153888,-0.002448314348839631,-0.0894548382202629,-0.01137853611362516,-0.07937253525597043,0.008159900608006865,-0.224586120020831
3325952,0.3073628891725093,-0.20136560257768443,-0.21911246422678232,-0.002934236728833639,-0.08757547248387709,-0.012738260484184138,-0.08040435443399474,0.0054307667596731335,-0.2913367348955944
3342336,0.311774265486747,-0.20136560257768443,-0.2216599864186719,-0.003399480623556883,-0.0905296734708827,-0.012497414216340985,-0.08023162552854046,0.000663585087750107,-0.29724592965794727
3358720,0.336750325281173,-0.20136560257768443,-0.2221073938999325,-0.003024878102223738,-0.08483953471295536,-0.01145597032882506,-0.07352832160540856,0.006898777937749401,-0.25267259823158383
3375104,0.29749690694734454,-0.20136560257768443,-0.22236999298911542,-0.0038184201639523963,-0.08938490590662695,-0.013134462365997024,-0.0773689431080129,-0.00027730900910682976,-0.3102227277122438
3391488,0.31268660817295313,-0.20136560257768443,-0.22100398736074567,-0.002883433353417786,-0.09272723225876689,-0.012593257320986595,-0.07979414003784768,0.003064781049033627,-0.29461626312695444
3407872,0.3217638765927404,-0.20136560257768443,-0.22005528362933546,-0.0038253047550824704,-0.09126089900382794,-0.012331428930338006,-0.07740115499473177,0.0007846344669815153,-0.2836911620106548
3424256,0.3381181473378092,-0.20136560257768443,-0.21979547257069498,-0.004280148232282954,-0.09518563305027783,-0.011925844475626945,-0.08041722065536305,0.0009056838462129235,-0.27394608757458627
3440640,0.30170957604423165,-0.20136560257768443,-0.2203995924210176,-0.004353249361884082,-0.10484318475937471,-0.014641789777670056,-0.0806978685723152,0.0011907021689694375,-0.3234010102460161
3457024,0.33556564792525023,-0.20136560257768443,-0.2216388335218653,-0.003993428050307557,-0.1082706984016113,-0.013495225735823624,-0.08480469876667485,0.003150620177621022,-0.2948522160295397
3473408,0.3717636715155095,-0.20136560257768443,-0.22117652627639472,-0.0027923551551793935,-0.09887459344463423,-0.011834614633698948,-0.08428627473767847,0.00877285681781359,-0.2397934345062822
3489792,0.31255073263309896,-0.20136560257768443,-0.2206384896999225,-0.0034688751238718396,-0.0973864138359204,-0.012710452851024456,-0.08136451966129243,0.000948603410506621,-0.30343501502647996
3506176,0.3242259016260505,-0.20136560257768443,-0.22096880956087261,-0.0032068738437374122,-0.08428881439613178,-0.012403969769366086,-0.07569621081347577,0.00922184408409521,-0.2644825329189189
3522560,0.3198503158055246,-0.20136560257768443,-0.21945213223807514,-0.0036949732402717927,-0.08899802947416902,-0.012089980045857374,-0.07587838545441628,0.0040838049608282745,-0.2775449815671891
3538944,0.31887301057577133,-0.20136560257768443,-0.21857695456128567,-0.004117446578675299,-0.1006336814025417,-0.012691791183897294,-0.08003086736425757,0.004739680734928697,-0.29380365143879317
3555328,0.35187265556305647,-0.20136560257768443,-0.21848190121818334,-0.0022028556336408656,-0.08614530632621609,-0.009853884967014892,-0.0765463612624444,0.002494744403520599,-0.240228510228917
3571712,0.3452151492238045,-0.20136560257768443,-0.21975470962934196,-0.0025484957714070333,-0.08885844325413927,-0.011704432821716182,-0.07666243833955377,0.004981779493391514,-0.25069719075690955
3588096,0.3255281725432724,-0.20136560257768443,-0.21894904819782823,-0.0038097058350103907,-0.10015476203989238,-0.012801080963981804,-0.08257327793398872,0.005758704646723345,-0.28836659679654986
3604480,0.30454922979697585,-0.20136560257768443,-0.21960026735905558,-0.0038751993342884816,-0.09078070524265058,-0.012936086241097655,-0.07759181127767079,0.004739680734928697,-0.29686076374491677
3620864,0.33068914874456823,-0.20136560257768443,-0.2199326353147626,-0.002900325451264507,-0.08559343032538891,-0.012540589115815237,-0.08031796565046534,0.004860730114160106,-0.267100669327192
3637248,0.37869189167395234,-0.20136560257768443,-0.22054493997711688,-0.0028350974616841995,-0.10358480247668922,-0.012381708991597407,-0.08560764600406401,0.00567286551813595,-0.2419550383783644
3653632,0.366891473531723,-0.20136560257768443,-0.21914437296800315,-0.003032088569852931,-0.10270320612471551,-0.013461935443046968,-0.08838450949406251,0.008288659300887957,-0.2529115780489519
3670016,0.3513942649587989,-0.20136560257768443,-0.2203780971467495,-0.0030975889167166315,-0.1007603911566548,-0.012949665688211098,-0.08821432222612202,0.0008275540312752128,-0.27454384590964764
3686400,0.3186903817113489,-0.20136560257768443,-0.21828677039593458,-0.0035861676587956026,-0.10204829077702016,-0.015635638024832588,-0.08633276831824332,0.006086642533773556,-0.3024782129796222
3702784,0.3180845102760941,-0.20136560257768443,-0.2208494155202061,-0.003457173406786751,-0.09233372536255047,-0.013158665511582512,-0.07728151264018379,-0.0005194077675696462,-0.29088099114596844
3719168,0.3599775836337358,-0.20136560257768443,-0.21923205419443548,-0.002798773944050481,-0.08290440248674713,-0.011238731472985819,-0.07801800072775222,0.0069769077526871115,-0.22860307234805077
3735552,0.30925233953166753,-0.20136560257768443,-0.21966394234914333,-0.0034573385746625718,-0.10256915615173057,-0.013449009878968354,-0.08518090035067871,0.0028226822905708104,-0.3136109249899164
3751936,0.3309416053816676,-0.20136560257768443,-0.21817709226161242,-0.0031891606377030257,-0.08706051087938249,-0.01301009874441661,-0.07937227303045802,0.0018036583787761629,-0.2694294748362154
3768320,0.33875755965709686,-0.20136560257768443,-0.21901107800658792,-0.0029876136977691203,-0.08830482274061069,-0.013770025594567414,-0.07918586579035036,0.00922184408409521,-0.2566456050844863
3784704,0.2889682987006381,-0.20136560257768443,-0.2203339880798012,-0.0037235571435303427,-0.08361282871919684,-0.013976772657770198,-0.07419309768010862,0.0013546711124945432,-0.30688287771772593
3801088,0.3445963952690363,-0.20136560257768443,-0.2200161232613027,-0.003444607091296348,-0.09584318875567988,-0.012473473470890895,-0.08019539155066013,-0.002151387889171019,-0.2708933773683384
3817472,0.31733921566046774,-0.20136560257768443,-0.2224582638591528,-0.004152989333306323,-0.08844297094037756,-0.0130175274098292,-0.07467648849706165,0.008159900608006865,-0.2786147288279608
3833856,0.30372057715430856,-0.20136560257768443,-0.22028532240074128,-0.004565781293422333,-0.09615533147007227,-0.015491686201130506,-0.08462874317774549,0.0029437316698022187,-0.31582816084846854
3850240,0.2795364406192675,-0.20136560257768443,-0.21875731809996068,-0.005030059015552979,-0.09355938556836918,-0.013820506654155906,-0.0769099195022136,0.0018036584078799933,-0.3281026919139549
3866624,0.32045950437895954,-0.20136560257768443,-0.22034226160030812,-0.0038445679147116607,-0.09099113545380533,-0.01125841320026666,-0.07672465106588788,0.0016396894352510571,-0.28242743673035875
3883008,0.3305068726185709,-0.20136560257768443,-0.22075282270088792,-0.004304357849832741,-0.09856415280955844,-0.013337549309653696,-0.08462440187577158,0.0004137770156376064,-0.2920282358536497
3899392,0.3113431909587234,-0.20136560257768443,-0.22051479388028383,-0.004972119575541001,-0.10298901470378041,-0.014235506736440584,-0.08294887561351061,0.0026587133470457047,-0.3130240080645308
3915776,0.32105099270120263,-0.20136560257768443,-0.2212982177734375,-0.004706004261606722,-0.09816894569667056,-0.013013673924433533,-0.07951028234674595,0.0005425357085186988,-0.2964691986562684
3932160,0.3154663438908756,-0.20136560257768443,-0.22087693156208843,-0.00476982148757088,-0.09333255101228133,-0.013299287464178633,-0.0792720707540866,0.0036777372588403523,-0.2937721818452701
3948544,0.30016130709555,-0.20136560257768443,-0.21973532857373357,-0.004423233287525363,-0.09972270426806062,-0.0142476642067777,-0.08123805827926844,0.001924707758007571,-0.31864657683763653
3964928,0.3471253092866391,-0.20136560257768443,-0.21847631712444127,-0.0038406085332098883,-0.09159853699384257,-0.012703448621323332,-0.07989192174864002,-0.0006052468961570412,-0.261356370348949
3981312,0.3412743431981653,-0.20136560257768443,-0.21848240902181715,-0.005018555835704319,-0.10084789950633422,-0.01188080306746997,-0.07723730697762221,0.008202820172300562,-0.26535541540943086
3997696,0.34634553804062307,-0.20136560257768443,-0.2179414085112512,-0.00443927545529732,-0.10951297031715512,-0.012427886606019456,-0.08590917999390513,0.006207691913004965,-0.2790430907625705
4014080,0.3112693033181131,-0.20136560257768443,-0.2213963766116649,-0.004489887542149518,-0.10500947741093114,-0.012846115765569266,-0.08590008024475537,-0.006020595028530806,-0.32575882982928306
4030464,0.3302253696601838,-0.20136560257768443,-0.22025792277418077,-0.0037702144709328422,-0.09213439229642972,-0.011930988017411437,-0.07994087992119603,0.0013546711124945432,-0.2778199608437717
4046848,0.3620802510995418,-0.20136560257768443,-0.219878408475779,-0.002733161903506698,-0.09786166332196444,-0.012132735475461232,-0.08557719286181964,0.007632783497683704,-0.24983572884229943
4063232,0.33306250092573464,-0.20136560257768443,-0.22065073461271822,-0.0029687556852877606,-0.09990195813588798,-0.012432059636921622,-0.08240633297828026,0.0035996074439026415,-0.2830633333651349
4079616,0.3236184649867937,-0.20136560257768443,-0.21917363500688225,-0.003269324807661178,-0.09507469896925613,-0.011583654712012503,-0.08277661330066621,-0.0009683950629550964,-0.29059345775749534
4096000,0.3003301059361547,-0.20136560257768443,-0.21807015943340957,-0.003262642778281588,-0.093036167207174,-0.013527083247026894,-0.0815781090350356,0.004290693468647078,-0.30621896346565336
4112384,0.3077403334900737,-0.20136560257768443,-0.21657240542117506,-0.003853085823720903,-0.09134921367513016,-0.014054102764930576,-0.07905095801106654,0.0017607388144824654,-0.2967442950466648
4128768,0.33590039308182895,-0.20136560257768443,-0.21794000209774822,-0.002417080502709723,-0.07787999024731107,-0.010535213186813053,-0.06869994098087773,0.006570840050699189,-0.23636659426847473
4145152,0.31971838790923357,-0.20136560257768443,-0.21721291565336287,-0.0032081473491416546,-0.09469487715978175,-0.012931258395838086,-0.08085104657220654,0.006285821727942675,-0.28425963246263564
4161536,0.3182419629301876,-0.20136560257768443,-0.21981610136572272,-0.003302166440334986,-0.09281352255493402,-0.014306641343864612,-0.08030561477062292,0.002537663938710466,-0.2911300219129771
4177920,0.3289734956342727,-0.20136560257768443,-0.21970605954993516,-0.0034475155771360733,-0.09170753846410662,-0.013928110602137167,-0.0775912189274095,0.005309717380441725,-0.27346283238148317
4194304,0.29394586803391576,-0.20136560257768443,-0.21790547319687903,-0.0033794261944422033,-0.08312786332680844,-0.012432875424565282,-0.07621232856763527,0.004532792227109894,-0.295944907120429
4210688,0.345566084375605,-0.20136560257768443,-0.21820758341345936,-0.0032198578946918133,-0.09549180796602741,-0.011028981953131733,-0.07901756122009829,0.005102828872622922,-0.25766248044965323
4227072,0.34924435429275036,-0.20136560257768443,-0.21746380312833935,-0.003102304335698136,-0.09738896857015789,-0.011176363324921113,-0.08051436045207083,0.0019676273223012686,-0.25979941722471267
4243456,0.35347498999908566,-0.20136560257768443,-0.21924278361257166,-0.003760119761864189,-0.10075069556478411,-0.011705381468345877,-0.08448201193823479,0.004575711791403592,-0.2632558871409856
4259840,0.3078943486325443,-0.20136560257768443,-0.21583119896240532,-0.003955306097850553,-0.10038580163381994,-0.012315633393882308,-0.08106841664994135,-0.0017805304378271103,-0.3088081383612007
4276224,0.29679074697196484,-0.20136560257768443,-0.21533323591575027,-0.003898545257470687,-0.08712342163198628,-0.012970144409337081,-0.07398731808643788,0.0054307667596731335,-0.2924567556474358
4292608,0.35716499714180827,-0.20136560257768443,-0.2150571763049811,-0.0027692603862305987,-0.08573778334539384,-0.010327132858947152,-0.07293038457282819,0.007589863962493837,-0.22343247864046134
4308992,0.3164895486552268,-0.20136560257768443,-0.21670543681830168,-0.0035637073779071216,-0.0941231096512638,-0.011570665577892214,-0.0801710668602027,0.0022526456450577825,-0.288757391506806
4325376,0.31673092185519636,-0.20136560257768443,-0.21390701038762927,-0.0038798586956545478,-0.10043068352388218,-0.011731857353879604,-0.0781179050100036,0.0031077006133273244,-0.289594296598807
4341760,0.3019265476614237,-0.20136560257768443,-0.21665167540777475,-0.0025950318959075958,-0.08169360895408317,-0.011198496380529832,-0.06938252632971853,0.007632783526787534,-0.27332761103753
4358144,0.31232232053298503,-0.20136560257768443,-0.21340083237737417,-0.003917663021638873,-0.09632153148413636,-0.01234504856984131,-0.07820193908992223,0.004938859899993986,-0.28829143272014335
4374528,0.356804755050689,-0.20136560257768443,-0.21587882679887116,-0.003231667462387122,-0.10087797418236732,-0.012242028300534002,-0.0826588528288994,-0.0015384316793642938,-0.2609886255231686
4390912,0.33929124334827065,-0.20136560257768443,-0.2160453333053738,-0.0035800849946099333,-0.09861382975941524,-0.012346687399258371,-0.07912418284104206,0.0051457484369166195,-0.2666387287317775
4407296,0.32463971339166164,-0.20136560257768443,-0.2130710573401302,-0.0034573253342387034,-0.10477273690048605,-0.01311384034488583,-0.08493026066571474,0.008815776382107288,-0.28725533024407923
4423680,0.3130443992558867,-0.20136560257768443,-0.213089139200747,-0.004383687872177688,-0.10163872549310327,-0.013880800535844173,-0.08223387520411052,0.0010696527897380292,-0.3024777799437288
4440064,0.29355293745175004,-0.20136560257768443,-0.2160530291730538,-0.0033506812524137786,-0.07773764940793626,-0.011247023627220187,-0.06713171370211057,0.003962755581596866,-0.2793700082693249
4456448,0.3561147307045758,-0.20136560257768443,-0.21217714028898627,-0.0025439916198592982,-0.09305683695129119,-0.011447164622950368,-0.08036722120596096,0.003634817694546655,-0.24120840767864138
4472832,0.33808570448309183,-0.20136560257768443,-0.21262700227089226,-0.0030280518858489813,-0.09367955208290368,-0.013222803638200276,-0.07895028282655403,0.00734776520403102,-0.2574398251308594
4489216,0.3073792802169919,-0.20136560257768443,-0.21436531702056527,-0.0031322530630859546,-0.08732816070551053,-0.013031094029429369,-0.07200562505749986,0.004575711762299761,-0.2792730606161058
4505600,0.27934174379333854,-0.20136560257768443,-0.21542552579194307,-0.003227890438211034,-0.09408685163361952,-0.012429519432771485,-0.07328386011067778,0.007425895018968731,-0.313051606528461
4521984,0.29613716539461166,-0.20136560257768443,-0.21395916282199323,-0.003914035551133566,-0.09524494997458532,-0.013499118147592526,-0.07650539930909872,-0.0018234500021208078,-0.3101745519670658
4538368,0.3623454375192523,-0.20136560257768443,-0.21458710555452853,-0.002617077207105467,-0.09037813177565113,-0.012250439191120677,-0.07968346314737573,0.0029008121346123517,-0.2356355678057298
4554752,0.33068278164137155,-0.20136560257768443,-0.2133306503528729,-0.0034480853610148188,-0.09745578293222934,-0.013815725666063372,-0.08386520197382197,0.006086642533773556,-0.2765116243972443
4571136,0.3234498428646475,-0.20136560257768443,-0.21445444761775434,-0.003574102842321736,-0.09374333900632337,-0.015233089194225613,-0.07772772104362957,0.006164772319607437,-0.2764836859423667
4587520,0.33003068435937166,-0.20136560257768443,-0.21205833344720304,-0.0035150623643858125,-0.08961296611232683,-0.014190228197549004,-0.0795149901532568,0.0010696527897380292,-0.26915684633422643
4603904,0.3242364916950464,-0.20136560257768443,-0.21632673626299948,-0.0035644114923343295,-0.09947198309237137,-0.012925965624162927,-0.07717806115397252,0.010240867995889857,-0.276355397538282
4620288,0.3651962364092469,-0.20136560257768443,-0.21397542033810169,-0.0025610277716623386,-0.09687440801644698,-0.012824286495742854,-0.08273391681723297,0.0051457484369166195,-0.23999267222825438
4636672,0.3546638451516628,-0.20136560257768443,-0.21557565277907997,-0.003058600244912668,-0.09464162070071325,-0.013526373288186733,-0.07968022307613865,0.007511734147556126,-0.24567249140818603
4653056,0.348652608692646,-0.20136560257768443,-0.21579676121473312,-0.0034672796919039683,-0.10851660673506558,-0.016168205671419855,-0.08709097892278805,0.007390684739220887,-0.27636214019730687
4669440,0.3417184172431007,-0.20136560257768443,-0.21332820144016296,-0.003662182423795457,-0.10546012734994292,-0.01605286984704435,-0.08857427566545084,0.0067777285585179925,-0.2799471161561087
4685824,0.3394969613291323,-0.20136560257768443,-0.21329567953944206,-0.0037809906098118518,-0.09635993128176779,-0.015099727890628856,-0.08206574415089563,0.005922673590248451,-0.2665480361902155
4702208,0.1613766581285745,-0.20136560257768443,-0.21546565450262278,-0.0031522698527624016,-0.10037790081696585,-0.014052430014999118,-0.08146427443716675,0.002822682319674641,-0.4516787863103673
4718592,0.3158459821715951,-0.20136560257768443,-0.2142948763212189,-0.002897855174524011,-0.0860551247606054,-0.013794257487461437,-0.07784229918615893,0.004290693468647078,-0.27611333644017577
4734976,0.31974599766545,-0.20136560257768443,-0.21482644940260798,-0.003567157888028305,-0.09296550980070606,-0.012474831608415116,-0.07665067218476906,0.0066918894299305975,-0.27541233610827476
4751360,0.3003691667690873,-0.20136560257768443,-0.21415772871114314,-0.0036681602541648317,-0.09772895375499502,-0.013111500469676685,-0.07708225943497382,0.00021459782146848738,-0.30653043976053596
4767744,0.30357612995430827,-0.20136560257768443,-0.21588550589513034,-0.0038343966534739593,-0.09898667485686019,-0.012918008134874981,-0.07456763560185209,0.004126724525121972,-0.29985497146844864
4784128,0.3664962847251445,-0.20136560257768443,-0.2173644823487848,-0.0026343640652157774,-0.09746501198969781,-0.01328313473641174,-0.0826926906593144,0.006734808994224295,-0.2415741919830907
4800512,0.31052542058750987,-0.20136560257768443,-0.2173783666221425,-0.0035003558350581443,-0.10296334064332768,-0.014226210863853339,-0.08384703850606456,0.0019676273223012686,-0.3107878672890365
4816896,0.3215804460924119,-0.20136560257768443,-0.21686635224614292,-0.0040989396893564845,-0.09671487915329635,-0.013820339045196306,-0.07741897029336542,0.006043722969479859,-0.2826609137118794
4833280,0.3097484684549272,-0.20136560257768443,-0.217628916609101,-0.0036965837971365545,-0.09480714180972427,-0.013381738601310644,-0.08038192091044039,0.003841706202365458,-0.297671731445007
4849664,0.3044256616849452,-0.20136560257768443,-0.2150336360791698,-0.003318115086585749,-0.09488174965372309,-0.013997526119055692,-0.07789651417988352,0.004696761170635,-0.2973707178607583
4866048,0.3714490553829819,-0.20136560257768443,-0.2155831806594506,-0.003018394524588075,-0.10241530719213188,-0.012118723418097943,-0.07909324957290664,0.0036777372588403523,-0.23846766704809852
