attempt,collected_frames,rew/flipper_penalty,rew/pitch_penalty,rew/contact_penalty,rew/terminal_bonus,rew/total_reward
1,6160384,-0.0023896848015283467,-6.0092624863727906e-05,-0.0010868265635508578,0.0001678466796875,-0.003368569909980579
1,6291456,-0.002446901187795447,-7.169774593762668e-05,-0.0011032128350052517,-0.0002593994140625,-0.0038805776543995307
1,6422528,-0.002406428300673724,-8.775114963555097e-05,-0.001085650049844844,-0.000274658203125,-0.0038538900362254935
1,6553600,-0.004017191155071487,-3.8014625886262365e-05,-0.001442615570340422,-0.0024871826171875,-0.007981396253398998
1,6684672,-0.0033349591794831213,-3.19498822989317e-05,-0.001233252155543596,-0.0006103515625,-0.005209972313878097
1,6815744,-0.002769148166407831,-6.920197296267361e-05,-0.0011464074868854368,-0.00323486328125,-0.007219174304736953
1,6946816,-0.002486899269570131,-0.0001002220476493676,-0.0011065066219089204,-0.0008087158203125,-0.004501526331296191
1,7077888,-0.002595732257759664,-8.348534794322404e-05,-0.0010328948706046504,-0.0005950927734375,-0.0043068341942671395
1,7208960,-0.002625114275360829,-7.375375929541406e-05,-0.001019906460896891,-0.0011749267578125,-0.004893390444976831
1,7340032,-0.002608982740639476,-5.9233914683431976e-05,-0.0010285970524819277,-0.0002899169921875,-0.003986308217463375
1,7471104,-0.0026039338881673757,-6.755437559036181e-05,-0.001033178049056005,-0.001190185546875,-0.0048944238433250575
1,7602176,-0.003547396956491866,-1.6808434651238713e-05,-0.0009104537607527163,-0.000946044921875,-0.005420704116659181
1,7733248,-0.003031090787771973,-2.6810975882085586e-05,-0.0010141515836039616,0.0,-0.0040719919379625935
1,7864320,-0.002655774709637626,-7.012008194351438e-05,-0.0010411016678517626,-0.0030059814453125,-0.00677258959512983
1,7995392,-0.0025622156445024302,-9.688789612027904e-05,-0.0010471499099367065,-0.0009918212890625,-0.00469748211935439
1,8126464,-0.0025117163404502207,-9.553433548603607e-05,-0.0010175088550568034,-0.001678466796875,-0.0053026373898319434
1,8257536,-0.0025769771600607783,-7.761025656805032e-05,-0.0010681429266696796,-0.0008544921875,-0.00457659349331152
1,8388608,-0.0026469615077076014,-7.925330214675341e-05,-0.001022521200866322,0.000213623046875,-0.00353457040637295
1,8519680,-0.0024658504116814584,-8.249321322750802e-05,-0.0010492284313841083,-0.00189208984375,-0.005489414049861807
1,8650752,-0.0013469665482261917,-3.006290646112575e-05,-0.0009382467151226592,0.001312255859375,-0.001002964940653328
1,8781824,-0.0021170381469346466,-4.157626791823077e-05,-0.001021081448016048,0.00140380859375,-0.0017756338284016238
1,8912896,-0.002665093263203744,-6.03570219084304e-05,-0.000976934477876057,0.0003204345703125,-0.003381693678420561
1,9043968,-0.0026987535838998156,-6.53348400305731e-05,-0.0009634556904529745,-0.0009002685546875,-0.004627307238479261
1,9175040,-0.0025816515772021376,-7.921074424643848e-05,-0.000981322270945384,-0.000640869140625,-0.004282802377474582
1,9306112,-0.002581417391411378,-8.62860085533157e-05,-0.000989516673143953,-0.00152587890625,-0.005182595786209276
1,9437184,-0.002708319692828809,-0.0001101247888755097,-0.0009871817092061974,-0.0008544921875,-0.004659624091345904
1,9568256,-0.002687273388801259,-0.00010480664633405468,-0.0009661786693868635,-0.0018768310546875,-0.005634687595374999
1,9699328,-0.003972290469391737,-3.4278393286513165e-05,-0.001230731039413513,-0.0014801025390625,-0.006716162732573139
1,9830400,-0.0032556093683524523,-2.2731850222612593e-05,-0.0010841139028343605,-0.0008087158203125,-0.005170652500964934
1,9961472,-0.002844716031177086,-5.845030389650674e-05,-0.0010030039547928027,-0.0040283203125,-0.007934162927995203
1,10092544,-0.002790045573419775,-8.578921020330199e-05,-0.0009924086311912106,-0.001190185546875,-0.005057922488049371
1,10223616,-0.0027509318533702753,-7.736466133678732e-05,-0.0009817128434406186,-0.0016021728515625,-0.005411743199147168
1,10354688,-0.002593148612504592,-8.520451018512176e-05,-0.0010117282040482678,-0.0014495849609375,-0.00513913974418756
1,10485760,-0.0027306872289045714,-6.983846756725143e-05,-0.0009450132697566005,0.000244140625,-0.0035012559533242893
1,10616832,-0.002784650956527912,-7.854796044171053e-05,-0.001046839850005199,-0.001312255859375,-0.0052219653962310986
1,10747904,-0.0032371161632909207,-4.834397414299474e-05,-0.0008504508891746809,-0.00054931640625,-0.004685042526034522
1,10878976,-0.002898318889492657,-4.2822327387170844e-05,-0.0007902853944870003,-0.0001068115234375,-0.0038378986141651694
1,11010048,-0.00266678566003975,-6.230556327579961e-05,-0.0009122436117650068,-0.0026702880859375,-0.006311484351044783
1,11141120,-0.002588363586255582,-0.00018248861670144834,-0.0011664589696920302,-0.00128173828125,-0.005217900037223444
1,11272192,-0.0026184961880062474,-0.0001652573875503549,-0.0012195543149573496,-0.002349853515625,-0.006352180379053607
1,11403264,-0.002632640542287845,-8.480219560169644e-05,-0.001097738067528553,-0.0014495849609375,-0.005264297557005193
1,11534336,-0.0027243444201303646,-7.215598432708248e-05,-0.0009598422980161558,-0.0004119873046875,-0.004168073318851384
1,11665408,-0.002799865711494931,-6.406746717857459e-05,-0.0009411710743734147,-0.00177001953125,-0.005574775121658604
1,11796480,-0.003165665818414709,-1.7856460971188426e-05,-0.0007524434279275738,-0.0007171630859375,-0.004652774256101111
1,11927552,-0.002917672607509303,-2.258311938874158e-05,-0.0007693903316976503,-0.00030517578125,-0.004014623227703851
1,12058624,-0.002738848788794712,-3.257072903295466e-05,-0.000856281596043118,-0.0025787353515625,-0.006206294688581693
1,12189696,-0.0029123767217242857,-3.9430150820862764e-05,-0.0009342573580397584,-0.001434326171875,-0.005320241910339973
1,12320768,-0.0028744533119606785,-3.9080421259996e-05,-0.0009160759445876465,-0.0023193359375,-0.0061488882356570684
1,12451840,-0.0026734786388260545,-3.615786818045308e-05,-0.0009292573081438604,-0.001068115234375,-0.004706869068741071
1,12582912,-0.002750600964645855,-3.934583145337456e-05,-0.0009844930764302262,7.62939453125e-05,-0.0036978618313696643
1,12713984,-0.0028427319612092106,-3.959012050813726e-05,-0.0009797065590646525,-0.0017852783203125,-0.005647097073051555
1,12845056,-0.0032355526309402194,-1.9299693150287567e-05,-0.0006850150407444744,-0.00018310546875,-0.004122915648622438
1,12976128,-0.0030282601564977085,-2.8821354490560225e-05,-0.0008995849343591544,-0.0003509521484375,-0.004307436880480964
1,13107200,-0.0029046710587863345,-3.16964191426905e-05,-0.0009134877836913802,-0.0032806396484375,-0.007130235351723968
1,13238272,-0.002965151557873469,-3.2302797194461164e-05,-0.0009823290079111757,-0.0017852783203125,-0.005764722626281582
1,13369344,-0.00303248519776389,-3.526483175164685e-05,-0.0009549692031214363,-0.002716064453125,-0.0067384768103693204
1,13500416,-0.002858355672287871,-3.267299813103364e-05,-0.000924125405617815,-0.001739501953125,-0.005554599551487627
1,13631488,-0.0027773679630627157,-6.182235695462168e-05,-0.0009752723258316109,-0.0010223388671875,-0.004836628188513714
1,13762560,-0.0029184887589508435,-5.246970430050624e-05,-0.0009517802764094085,-0.0021209716796875,-0.006043504664376087
1,13893632,-0.0034298926748306258,-4.09941177821338e-05,-0.001126725652738969,-0.000946044921875,-0.00554163004971997
1,14024704,-0.003032776554391603,-2.5235835039438825e-05,-0.0008463743924949085,-0.0012664794921875,-0.0051698127081181156
1,14155776,-0.0029402660929918056,-2.3246428227707838e-05,-0.0009068932022273657,-0.0034637451171875,-0.007333881152590038
1,14286848,-0.0030106206322670914,-3.3566574558108186e-05,-0.0008960382338045747,-0.00189208984375,-0.005832132172145066
1,14417920,-0.0030061420511628967,-5.0222361949181504e-05,-0.0009573565607752244,-0.002410888671875,-0.006424209614579013
1,14548992,-0.0030293378640635638,-4.3058958908659406e-05,-0.0010009603770413378,-0.0019073486328125,-0.005980304099011846
1,14680064,-0.0030099848027020926,-5.522791781231717e-05,-0.000915694737159356,-0.0012359619140625,-0.005216807869146578
1,14811136,-0.002921196661191061,-3.7983520030593354e-05,-0.000951966404045379,-0.0030364990234375,-0.0069474617439482245
1,14942208,-0.0031490646688325796,-2.2327044426617704e-05,-0.000992883896742569,-0.000823974609375,-0.004987281402009103
1,15073280,-0.0030723947365913773,-2.2333693763698648e-05,-0.0008816769950499292,-0.0002899169921875,-0.004266047361397796
1,15204352,-0.0028332219262665603,-2.653179606681988e-05,-0.0008683788196321984,-0.003448486328125,-0.007176445640652673
1,15335424,-0.0029184449595049955,-4.3207598622529986e-05,-0.0008684566696501861,-0.0016021728515625,-0.005432104389910819
