attempt,collected_frames,explosions/rate,explosions/dirty_transitions
3,45613056,0.0,0
3,45744128,0.0,0
3,45875200,0.0,0
3,46006272,0.0,0
3,46137344,0.0,0
3,46268416,0.0,0
3,46399488,0.0,0
3,46530560,0.0,0
3,46661632,0.0,0
3,46792704,0.0,0
3,46923776,0.0,0
3,47054848,0.0,0
3,47185920,0.0,0
4,47316992,0.0,0
4,47448064,0.0,0
4,47579136,0.0,0
4,47710208,0.0,0
4,47841280,0.0,0
4,47972352,0.0,0
4,48103424,0.0,0
4,48234496,0.0,0
4,48365568,0.0,0
4,48496640,0.0,0
4,48627712,0.0,0
4,48758784,0.0,0
4,48889856,0.0,0
5,48365568,0.0,0
5,48496640,0.0,0
5,48627712,0.0,0
5,48758784,0.0,0
5,48889856,0.0,0
5,49020928,0.0,0
5,49152000,0.0,0
5,49283072,0.0,0
5,49414144,0.0,0
5,49545216,0.0,0
5,49676288,0.0,0
5,49807360,0.0,0
5,49938432,0.0,0
5,50069504,0.0,0
5,50200576,0.0,0
5,50331648,0.0,0
5,50462720,0.0,0
5,50593792,0.0,0
5,50724864,0.0,0
5,50855936,0.0,0
5,50987008,0.0,0
5,51118080,0.0,0
5,51249152,0.0,0
5,51380224,0.0,0
5,51511296,0.0,0
5,51642368,0.0,0
5,51773440,0.0,0
5,51904512,0.0,0
5,52035584,0.0,0
5,52166656,0.0,0
5,52297728,0.0,0
5,52428800,0.0,0
5,52559872,0.0,0
5,52690944,0.0,0
5,52822016,0.0,0
5,52953088,0.0,0
5,53084160,0.0,0
5,53215232,0.0,0
5,53346304,0.0,0
5,53477376,0.0,0
5,53608448,0.0,0
5,53739520,0.0,0
5,53870592,0.0,0
5,54001664,0.0,0
5,54132736,0.0,0
5,54263808,0.0,0
5,54394880,0.0,0
5,54525952,0.0,0
5,54657024,0.0,0
5,54788096,0.0,0
5,54919168,0.0,0
5,55050240,0.0,0
5,55181312,0.0,0
5,55312384,0.0,0
5,55443456,0.0,0
