attempt,collected_frames,env/success_rate,env/failure_rate
0,131072,0.9568345323741008,0.04316546762589928
0,262144,0.8367346938775511,0.16326530612244897
0,393216,0.28368794326241137,0.04964539007092199
0,524288,0.5536626916524702,0.07836456558773425
0,655360,0.4471299093655589,0.045317220543806644
0,786432,0.4975369458128079,0.054187192118226604
0,917504,0.5511669658886894,0.05745062836624776
0,1048576,0.46594427244582043,0.058823529411764705
0,1179648,0.5059625212947189,0.056218057921635436
0,1310720,0.3489583333333333,0.22916666666666666
0,1441792,0.4356060606060606,0.07386363636363637
0,1572864,0.40978077571669475,0.025295109612141653
0,1703936,0.4185667752442997,0.04560260586319218
0,1835008,0.5274193548387097,0.06935483870967742
0,1966080,0.5253682487725041,0.05237315875613748
0,2097152,0.5025553662691652,0.05281090289608177
0,2228224,0.48165869218500795,0.05741626794258373
0,2359296,0.5277777777777778,0.011111111111111112
0,2490368,0.5418250950570342,0.009505703422053232
0,2621440,0.5111111111111111,0.03247863247863248
0,2752512,0.5181975736568457,0.04852686308492201
0,2883584,0.4413223140495868,0.07933884297520662
0,3014656,0.4833887043189369,0.036544850498338874
0,3145728,0.521311475409836,0.04590163934426229
0,3276800,0.48006644518272423,0.03820598006644518
0,3407872,0.3373287671232877,0.22945205479452055
0,3538944,0.43575418994413406,0.061452513966480445
0,3670016,0.429042904290429,0.024752475247524754
0,3801088,0.4712460063897764,0.051118210862619806
0,3932160,0.5327586206896552,0.05
0,4063232,0.4577922077922078,0.037337662337662336
0,4194304,0.5,0.05536912751677853
0,4325376,0.47107438016528924,0.05289256198347107
0,4456448,0.49570200573065903,0.0057306590257879654
0,4587520,0.4888392857142857,0.020089285714285716
0,4718592,0.34276729559748426,0.02358490566037736
0,4849664,0.4991652754590985,0.05175292153589316
0,4980736,0.41471048513302033,0.053208137715179966
0,5111808,0.5024630541871922,0.03776683087027915
0,5242880,0.5226039783001808,0.0325497287522604
1,5373952,0.9802371541501976,0.019762845849802372
1,5505024,0.47352941176470587,0.026470588235294117
1,5636096,0.4611973392461197,0.028824833702882482
1,5767168,0.33748055987558323,0.02177293934681182
1,5898240,0.496551724137931,0.027586206896551724
1,6029312,0.41139240506329117,0.04430379746835443
1,6160384,0.5091210613598673,0.011608623548922056
1,6291456,0.48473967684021546,0.04129263913824058
1,6422528,0.4864864864864865,0.034976152623211444
1,6553600,0.3326488706365503,0.17453798767967146
1,6684672,0.4579831932773109,0.029411764705882353
1,6815744,0.3233333333333333,0.025
1,6946816,0.4568106312292359,0.04817275747508306
1,7077888,0.46572934973637964,0.022847100175746926
1,7208960,0.43636363636363634,0.01818181818181818
1,7340032,0.48269581056466304,0.0273224043715847
1,7471104,0.4376012965964344,0.024311183144246355
1,7602176,0.42401960784313725,0.0
1,7733248,0.5,0.004672897196261682
1,7864320,0.3316239316239316,0.023931623931623933
1,7995392,0.4438687392055268,0.03626943005181347
1,8126464,0.4110032362459547,0.03398058252427184
1,8257536,0.45454545454545453,0.03636363636363636
1,8388608,0.5141242937853108,0.035781544256120526
1,8519680,0.40064102564102566,0.014423076923076924
1,8650752,0.5738831615120275,0.005154639175257732
1,8781824,0.5833333333333334,0.018115942028985508
1,8912896,0.5194805194805194,0.016697588126159554
1,9043968,0.4488734835355286,0.03119584055459272
1,9175040,0.46379310344827585,0.015517241379310345
1,9306112,0.41496598639455784,0.030612244897959183
1,9437184,0.4485294117647059,0.03125
1,9568256,0.3973288814691152,0.02337228714524207
1,9699328,0.3778337531486146,0.07808564231738035
1,9830400,0.43614457831325304,0.03614457831325301
1,9961472,0.2877813504823151,0.017684887459807074
1,10092544,0.4306049822064057,0.030249110320284697
1,10223616,0.4132231404958678,0.024793388429752067
1,10354688,0.4214046822742475,0.03177257525083612
1,10485760,0.5153256704980843,0.009578544061302681
1,10616832,0.43431221020092736,0.017001545595054096
1,10747904,0.4583333333333333,0.013888888888888888
1,10878976,0.49122807017543857,0.03007518796992481
1,11010048,0.35194585448392557,0.008460236886632826
1,11141120,0.4283276450511945,0.06484641638225255
1,11272192,0.37055837563451777,0.05414551607445008
1,11403264,0.4204355108877722,0.02680067001675042
1,11534336,0.47398843930635837,0.017341040462427744
1,11665408,0.4116743471582181,0.018433179723502304
1,11796480,0.44742729306487694,0.026845637583892617
1,11927552,0.47512437810945274,0.017412935323383085
1,12058624,0.3520140105078809,0.008756567425569177
1,12189696,0.412962962962963,0.009259259259259259
1,12320768,0.3758169934640523,0.0032679738562091504
1,12451840,0.4414715719063545,0.008361204013377926
1,12582912,0.5045537340619308,0.018214936247723135
1,12713984,0.4016806722689076,0.011764705882352941
1,12845056,0.48578199052132703,0.004739336492890996
1,12976128,0.47294117647058825,0.01411764705882353
1,13107200,0.30973451327433627,0.01592920353982301
1,13238272,0.3914656771799629,0.02040816326530612
1,13369344,0.3516666666666667,0.016666666666666666
1,13500416,0.4017241379310345,0.0034482758620689655
1,13631488,0.4346978557504873,0.011695906432748537
1,13762560,0.3831932773109244,0.011764705882352941
1,13893632,0.4219948849104859,0.14578005115089515
1,14024704,0.4161616161616162,0.0707070707070707
1,14155776,0.3092436974789916,0.015126050420168067
1,14286848,0.38848920863309355,0.01079136690647482
1,14417920,0.36655405405405406,0.02195945945945946
1,14548992,0.38738738738738737,0.023423423423423424
1,14680064,0.41818181818181815,0.00404040404040404
1,14811136,0.3287435456110155,0.010327022375215147
1,14942208,0.4354066985645933,0.07416267942583732
1,15073280,0.47902869757174393,0.019867549668874173
1,15204352,0.30517241379310345,0.010344827586206896
1,15335424,0.4050632911392405,0.0108499095840868
1,15466496,0.36073825503355705,0.018456375838926176
1,15597568,0.4,0.010526315789473684
1,15728640,0.4146825396825397,0.011904761904761904
1,15859712,0.32130584192439865,0.013745704467353952
1,15990784,0.4092219020172911,0.07780979827089338
1,16121856,0.3795454545454545,0.08181818181818182
1,16252928,0.27380952380952384,0.022108843537414966
1,16384000,0.3670212765957447,0.008865248226950355
1,16515072,0.3547297297297297,0.013513513513513514
1,16646144,0.37168141592920356,0.02654867256637168
1,16777216,0.4302788844621514,0.029880478087649404
1,16908288,0.34576271186440677,0.010169491525423728
1,17039360,0.5012345679012346,0.027160493827160494
1,17170432,0.45964125560538116,0.004484304932735426
1,17301504,0.335676625659051,0.008787346221441126
1,17432576,0.37009345794392523,0.020560747663551402
1,17563648,0.31732418524871353,0.005145797598627788
1,17694720,0.3847457627118644,0.011864406779661017
1,17825792,0.42411642411642414,0.02286902286902287
1,17956864,0.3225255972696246,0.005119453924914676
1,18087936,0.37677053824362605,0.09915014164305949
1,18219008,0.408983451536643,0.054373522458628844
1,18350080,0.2852664576802508,0.025078369905956112
1,18481152,0.40185185185185185,0.024074074074074074
1,18612224,0.3404605263157895,0.02138157894736842
1,18743296,0.36968576709796674,0.03512014787430684
1,18874368,0.36645962732919257,0.041407867494824016
1,19005440,0.3093645484949833,0.02508361204013378
1,19136512,0.2935323383084577,0.2462686567164179
1,19267584,0.33661417322834647,0.10433070866141732
1,19398656,0.29497568881685576,0.03727714748784441
1,19529728,0.38543516873889877,0.037300177619893425
1,19660800,0.36795774647887325,0.02464788732394366
1,19791872,0.3540587219343696,0.05699481865284974
1,19922944,0.41392649903288203,0.01160541586073501
1,20054016,0.3644859813084112,0.044859813084112146
1,20185088,0.31860036832412525,0.2154696132596685
1,20316160,0.41851106639839036,0.08651911468812877
1,20447232,0.30711610486891383,0.031835205992509365
1,20578304,0.3385416666666667,0.013888888888888888
1,20709376,0.36084452975047987,0.02111324376199616
1,20840448,0.3504273504273504,0.013675213675213675
1,20971520,0.4059040590405904,0.023985239852398525
1,21102592,0.3441682600382409,0.0076481835564053535
1,21233664,0.30333333333333334,0.23
1,21364736,0.3200836820083682,0.13179916317991633
1,21495808,0.2643312101910828,0.03184713375796178
1,21626880,0.3908256880733945,0.01834862385321101
1,21757952,0.3384615384615385,0.011965811965811967
1,21889024,0.35154826958105645,0.02185792349726776
1,22020096,0.3720430107526882,0.030107526881720432
1,22151168,0.3229706390328152,0.0051813471502590676
1,22282240,0.4716312056737589,0.12411347517730496
1,22413312,0.369140625,0.09765625
1,22544384,0.2789115646258503,0.01870748299319728
1,22675456,0.38023450586264657,0.01675041876046901
1,22806528,0.3391915641476274,0.008787346221441126
1,22937600,0.3536379018612521,0.01692047377326565
1,23068672,0.42526315789473684,0.04631578947368421
1,23199744,0.3162878787878788,0.043560606060606064
1,23330816,0.3179190751445087,0.19653179190751446
1,23461888,0.4369918699186992,0.06097560975609756
1,23592960,0.31835205992509363,0.018726591760299626
1,23724032,0.31607142857142856,0.026785714285714284
1,23855104,0.3395872420262664,0.0150093808630394
1,23986176,0.3298611111111111,0.010416666666666666
1,24117248,0.3810483870967742,0.018145161290322582
2,24248320,0.845,0.155
2,24379392,0.32867132867132864,0.14918414918414918
2,24510464,0.4,0.07954545454545454
2,24641536,0.2452504317789292,0.02936096718480138
2,24772608,0.3667262969588551,0.025044722719141325
2,24903680,0.3372681281618887,0.03204047217537943
2,25034752,0.4065573770491803,0.04590163934426229
2,25165824,0.47478991596638653,0.029411764705882353
2,25296896,0.3434343434343434,0.008417508417508417
2,25427968,0.3562231759656652,0.14377682403433475
2,25559040,0.43326039387308535,0.06783369803063458
2,25690112,0.323943661971831,0.017605633802816902
2,25821184,0.36624775583482944,0.03052064631956912
2,25952256,0.32082551594746717,0.024390243902439025
2,26083328,0.27580071174377224,0.023131672597864767
2,26214400,0.3800813008130081,0.036585365853658534
2,26345472,0.2621527777777778,0.03819444444444445
2,26476544,0.36159600997506236,0.09725685785536159
2,26607616,0.392018779342723,0.06572769953051644
2,26738688,0.229706390328152,0.044905008635578586
2,26869760,0.32222222222222224,0.024074074074074074
2,27000832,0.3044982698961938,0.03633217993079585
2,27131904,0.3789649415692821,0.021702838063439065
2,27262976,0.4666666666666667,0.04242424242424243
2,27394048,0.32463295269168024,0.03262642740619902
2,27525120,0.5977011494252874,0.02586206896551724
2,27656192,0.4764595103578154,0.04896421845574388
2,27787264,0.32730263157894735,0.09046052631578948
2,27918336,0.3879598662207358,0.01839464882943144
2,28049408,0.43252595155709345,0.03633217993079585
2,28180480,0.3602058319039451,0.0274442538593482
2,28311552,0.46441281138790036,0.014234875444839857
