attempt,collected_frames,rew/shaping,rew/joint_ang_from_flat_penalty,rew/joint_angle_var_penalty,rew/roll_penalty,rew/roll_rate_penalty,rew/pitch_penalty,rew/pitch_rate_penalty,rew/shock_penalty,rew/clearance,rew/action_bonus,rew/flipper_action_bonus,rew/step_penalty,rew/terminal_bonus,rew/total_reward
0,131072,3.6694746911525726,-0.0420141573449655,-0.036597947546397336,-0.014263927392647702,-0.20768755610333756,-0.0818821203895368,-0.19634459831286222,-0.00011179314060427714,-0.003569997855151996,3.4268546979874372,0.09624886442907155,-0.05948888882994652,0.1857999354833737,6.736417133361101
0,262144,2.514297343790531,-0.03399862447986379,-0.028840345359640196,-0.022636072273598984,-0.17673739744350314,-0.1471202618558891,-0.1485548266209662,-4.99346151627833e-05,-0.0058949583835783415,2.3091980135068297,0.1015638982062228,-0.059595118422294036,0.2920624704856891,4.592429028823972
0,393216,2.897856757044792,-0.03541444458824117,-0.031246078870026395,-0.020980933906685095,-0.18404790037311614,-0.12178882845910266,-0.16105869197053835,-8.231189895013813e-05,-0.004491373354539974,2.6080227084457874,0.10502620047191158,-0.05970134906237945,0.16792518697911873,5.159166768193245
0,524288,2.803792681545019,-0.035494535841280594,-0.03141158301150426,-0.02196654958970612,-0.18563217134214938,-0.13173376611666754,-0.16110978566575795,-0.0004055155081914563,-0.0053907418568996945,2.6187670826911926,0.10681646724697202,-0.05980757996439934,0.3059840260684723,5.201720297336578
0,655360,2.8041472490876913,-0.034908641580841504,-0.030835435070912354,-0.023636988786165603,-0.1850198401371017,-0.13509871991118416,-0.16030046064406633,-7.459328594450199e-05,-0.004647593184927246,2.599672880023718,0.10909953026566654,-0.05991381034255028,0.24873708715313114,5.126377254724503
0,786432,2.8206522930413485,-0.035816895397147164,-0.031661961576901376,-0.01941910776804434,-0.18528405122924596,-0.13457080133957788,-0.1614452073117718,-5.3925003157928586e-05,-0.0054943445829849225,2.618099983781576,0.11184881097869948,-0.06002004072070122,0.2787686840601964,5.194963626563549
0,917504,2.717801036313176,-0.03508545094518922,-0.03140037959383335,-0.021188127611821983,-0.18367493781261146,-0.1367060507182032,-0.15840198763180524,-0.0001823167967813788,-0.005663197840476641,2.5484777688980103,0.11527148529421538,-0.06012627182644792,0.2637101906730095,5.0117100067436695
0,1048576,2.8557694274932146,-0.03550870361505076,-0.03187299057026394,-0.023877550454926677,-0.18881330627482384,-0.13762717792997137,-0.16362940950784832,-0.0001008650951916934,-0.0057165081379935145,2.6800011210143566,0.11705729371169582,-0.0602325014770031,0.25147348566679284,5.256005857139826
0,1179648,2.818736193701625,-0.03550691032432951,-0.032285374094499275,-0.02338312813662924,-0.1846977793611586,-0.1398686395259574,-0.16201042826287448,-3.672433194878977e-05,-0.005394543473812519,2.659947220236063,0.12072777305729687,-0.06033873185515404,0.25793457934923936,5.212845496833324
0,1310720,2.8140818402171135,-0.03400351267919177,-0.030991922965768026,-0.020530875815893523,-0.18173794850008562,-0.13775913103017956,-0.15827651775907725,0.0,-0.007909505220595747,2.637057412415743,0.12315925332950428,-0.06044496173853986,0.20069318015885074,5.142722457647324
0,1441792,2.832291482016444,-0.035387387324590236,-0.03211081436893437,-0.023040080661303364,-0.18537760607432574,-0.13709196669515222,-0.1616416274337098,-4.035812344227452e-05,-0.006043556655640714,2.6943537779152393,0.12344628176651895,-0.06055119261145592,0.2865208891889779,5.294507808983326
0,1572864,2.8651448767632246,-0.03595847237738781,-0.03304562905395869,-0.025384359978488646,-0.18711864412762225,-0.1397705128765665,-0.1646847005467862,-0.00018979774722538423,-0.00587121681382996,2.7115013413131237,0.12747817195486277,-0.06065742298960686,0.24949689143977594,5.300005320459604
0,1703936,2.8243012856692076,-0.035617742338217795,-0.032965135178528726,-0.02510630589677021,-0.18486167665105313,-0.14310455473605543,-0.1620712800649926,-9.334054084320087e-05,-0.005670634283887921,2.700494972988963,0.1299006761983037,-0.0607636533677578,0.24265312805073336,5.246030941605568
0,1835008,2.8144486322999,-0.03570199097157456,-0.03331939774216153,-0.023384218744467944,-0.18279190093744546,-0.14692030183505267,-0.16146035608835518,-0.00012319042127728608,-0.006154226135549834,2.698343025520444,0.13456628489075229,-0.06086988374590874,0.25382721485220827,5.249291505664587
0,1966080,2.810276770964265,-0.035477306839311495,-0.033175581993418746,-0.023780831310432404,-0.18729874910786748,-0.1492005268810317,-0.16170769766904414,-0.00010530346844461747,-0.005530259908482549,2.6939333621412516,0.13828174187801778,-0.06097611412405968,0.25808875387883745,5.242514804005623
0,2097152,2.8085327316075563,-0.035853418172337115,-0.03360869406606071,-0.024796167112072,-0.18534981552511454,-0.14453956671059132,-0.16247611120343208,-0.00010256229870719835,-0.006552257924340665,2.7162736281752586,0.14106299355626106,-0.06108234450221062,0.2688058519997867,5.2793204970657825
0,2228224,2.806778622791171,-0.03562743458314799,-0.03368501950171776,-0.027365852758521214,-0.18590492592193186,-0.14980798435863107,-0.16331950027961284,-5.559046257985756e-05,-0.006591511464648647,2.7303968742489815,0.14496417285408825,-0.06118857488036156,0.2671320706867846,5.284606769680977
0,2359296,2.8065109699964523,-0.03422206755931256,-0.032245899572444614,-0.023785768724337686,-0.1797339637996629,-0.15057042322587222,-0.15703373606083915,-0.00023503584816353396,-0.007620813463290688,2.710374327376485,0.14723481389228255,-0.0612948015332222,0.2291996324493084,5.245730649679899
