attempt,collected_frames,grad_contrib/shaping,grad_contrib/joint_ang_from_flat_penalty,grad_contrib/joint_angle_var_penalty,grad_contrib/roll_penalty,grad_contrib/roll_rate_penalty,grad_contrib/pitch_penalty,grad_contrib/pitch_rate_penalty,grad_contrib/shock_penalty,grad_contrib/clearance,grad_contrib/action_bonus,grad_contrib/flipper_action_bonus,grad_contrib/terminal_bonus
0,131072,-0.4047994705779412,0.003195001827604282,0.00335970663164151,-0.004852455236479666,0.009993785902709452,-0.022519377844832263,0.01464410029928924,4.381749098063577e-05,-0.0008095636598098257,-0.35471426308615944,0.0007454953820826058,0.18032296206046983
0,262144,-0.39303930582634017,0.0027966545307535062,0.002897633946518641,-0.00237189204654304,0.009674135887958304,-0.019892578492003724,0.017711275494080244,-2.6167781117758452e-05,-0.0002778242788798022,-0.4278679510038024,0.0007451128893608674,-0.1226994678226415
0,393216,0.536817611736579,0.005485813868116514,0.0031785263725356357,0.0036581748600432425,0.012871877429551513,0.07571065688194907,0.0015734997937396685,-0.0003321947158055727,0.0005437782500188261,-0.08426051295107992,-0.0021246751923967313,-0.2734426779481842
0,524288,-0.3391794058238279,0.0021072891987387143,0.00248422125588848,-0.011296317150804555,0.0026304548641473877,-0.01464098037136727,0.009708195980662722,-0.0007898744592659097,-0.0007430297252156494,-0.4074155898914494,-0.0008005583106609861,-0.2082040829679711
0,655360,-0.4339951601007178,0.0034128965949631993,0.003394703651688496,-0.002096390852953224,0.011236184882599707,-0.014545970103495585,0.018303416672028065,0.00013790531829065643,-0.00014739640085026918,-0.49647700507205605,-7.383864833933676e-05,0.016179131702017575
0,786432,-0.46120780205301115,0.0022589389950970875,0.002715447515112688,-0.008074448471655228,0.0053672663662727845,-0.02072179408154371,0.012496079442590784,8.53152219387382e-05,-0.0019508261106775334,-0.4441007870806361,3.6818581913154096e-05,-0.04098447607955103
0,917504,-0.3383848655881246,0.002680071456687963,0.0008932991476531073,0.002693028021740524,0.018858803038035707,-0.007503011944881833,0.00695726661822273,-0.00036473788776521303,-0.0010185255242995946,-0.40635162088815235,-0.0010427199053286143,0.21325204997910777
0,1048576,-0.4091422252584376,0.0033092954716768827,0.001955665078496534,-0.0059005482706962625,0.010561450512753224,-0.026151176872465126,0.01814872149003383,-0.00012347835444924312,-0.0010717914052665734,-0.38395197932220415,0.0006032028534828735,0.13908046511003772
0,1179648,-0.4396410235563113,0.0026136397523274734,0.002931644093477406,0.00413846072068898,0.0040182191493644374,-0.015160891234656332,0.01591250305158925,0.0001700905762103492,0.0007900438555680134,-0.4963758246128191,0.002182023870878701,0.016065635526108662
0,1310720,-0.4247179761598355,0.0028744278182346555,0.0030606766225291186,-0.005296767641652735,0.007853461318877087,-0.008067063316330489,0.017043835339859276,,0.00042091669614743063,-0.45235097430943033,0.0006135049807829769,0.0777003957963204
0,1441792,-0.47017696650503116,0.002703376219609669,0.0027491801571467734,-0.004061145396972907,0.0034873389675967774,-0.021205716391395988,0.014122833074840744,4.319538755238899e-05,-0.0016378810943438393,-0.4345211336575283,0.001225833455538296,-0.04406539969244314
0,1572864,-0.4352096138282168,0.0032105942027037277,0.0029968768090166144,-5.73022715933766e-05,0.007653933625723414,-0.02069218251295227,0.0173521269479366,0.00014306460497497556,-0.00012975186228979477,-0.4831303611525082,0.0009508949872520952,0.02847329719483212
0,1703936,-0.43101845092307334,0.0035419577938292602,0.0031886985266433156,-0.0008017066068250606,0.013714521124841682,-0.019333418829903276,0.01658839209826936,-0.0006321115912754634,-0.001488408752918072,-0.39295022117837913,-0.0009237933695209015,0.11581831920452111
0,1835008,-0.4568227460740186,0.0033090850594113216,0.0032774439257981245,-0.0015764945930660653,0.006246569126812116,-0.02569960999045044,0.015288335618973803,-6.078336371421264e-05,-0.0004546023972445205,-0.42294568146553957,0.001301132910423415,-0.06301751547454779
0,1966080,-0.4284182246003579,0.00237241495841857,0.003449313391724561,0.0016963692593229538,0.006617890831237807,-0.013780225475266514,0.01582121285510104,-8.547696500863853e-05,-0.002022682865449805,-0.5002269904388316,0.003018918942086271,0.02249027941719434
0,2097152,-0.43055738076286165,0.0027359338526293368,0.0029235477469194606,-0.0022912368426925996,0.01524662503932948,-0.03258946080101362,0.01996391078892636,0.0005995084703750965,-0.00037736809332896646,-0.4297153921666528,0.0003114217074734669,-0.06268821372779719
0,2228224,-0.3569160908108547,0.004387866768517455,0.005160328787201068,0.003371747345608896,-0.0031175238890083076,-0.02996252210773607,0.024955735667844276,-0.000391263578634961,-0.0007746686700508967,-0.527948754650078,0.0031549025235279586,-0.0398585952009375
