attempt,collected_frames,shock/accel_magnitude,shock/accel_magnitude_max,shock/accel_magnitude_min,shock/shock_normalised,shock/shock_normalised_max,shock/shock_normalised_min,shock/accel_p90,shock/shock_p90_normalised,shock/accel_p95,shock/shock_p95_normalised,shock/accel_p99,shock/shock_p99_normalised
0,131072,,,,,,,1.571349549293518,0.19393111104465044,1.6191269636154175,0.19967196133761078,2.1367160582542426,0.2609145444395229
0,262144,1.0229066787287593,7.964446648955345,0.0341747586380734,3.3289743441855535e-06,0.0034088697284460068,0.0,,,,,,
0,262144,,,,,,,1.1368108868598938,0.14115254915308006,1.1527135848999024,0.1431002315925436,1.163752429485321,0.1444515632415575
0,393216,1.1103429961949587,7.84342772886157,0.035368641076729546,5.487459930009209e-06,0.00561915896832943,0.0,,,,,,
0,393216,,,,,,,1.3317528367042542,0.1649482323642859,1.3561690866947174,0.1679157210646416,1.5625663292407992,0.19287427526211642
0,524288,1.1133185317739844,8.399225145578384,0.03010658571156455,2.7034367576561635e-05,0.025557277724146843,0.0,,,,,,
0,524288,,,,,,,1.1940447688102722,0.14815705019376124,1.2109731495380402,0.15022599773939138,1.2404233503341675,0.15382218935078473
0,655360,1.1117938421666622,7.882933143526316,0.03031628862981961,4.972885847109865e-06,0.004863733425736427,0.0,,,,,,
0,655360,,,,,,,1.2496554970741272,0.1549487016870097,1.278371423482895,0.1584500496023502,1.440477950572968,0.1781387166798154
0,786432,1.117874063551426,7.934262685477734,0.03026985281553607,3.5950001802120823e-06,0.00367916002869606,0.0,,,,,,
0,786432,,,,,,,1.1820209503173829,0.14668673770575147,1.206168031692505,0.14963886024847528,1.237033383846283,0.15340844295827272
0,917504,1.094548479653895,8.078407064080238,0.03350893402887323,1.2154452861068421e-05,0.012443171814084053,0.0,,,,,,
0,917504,,,,,,,1.1522855281829834,0.143047819802528,1.1638882815837859,0.14446819037252623,1.18267831325531,0.14676713904399818
0,1048576,1.120745088905096,8.17892125993967,0.03798164498039114,6.724339698394033e-06,0.006884826347231865,0.0,,,,,,
0,1048576,,,,,,,1.2062834739685058,0.1496529673826339,1.219501906633377,0.15126786565682715,1.2406792116165162,0.1538534151072175
