collected_frames,shock/accel_magnitude,shock/accel_magnitude_max,shock/accel_magnitude_min,shock/shock_normalised,shock/shock_normalised_max,shock/shock_normalised_min,shock/accel_p90,shock/shock_p90_normalised,shock/accel_p95,shock/shock_p95_normalised,shock/accel_p99,shock/shock_p99_normalised
131072,,,,,,,7.390589237213135,0.7277012668801519,7.441753625869751,0.7306960794143926,7.591315884590149,0.7392912212887155
262144,5.914300084114075,24.205459624528885,0.17361883629928343,0.05107631685677916,1.0,0.0,,,,,,
262144,,,,,,,6.172904300689697,0.647866424659651,6.210005402565002,0.6505494220266459,6.324571590423584,0.6587326385074093
393216,5.3706743232905865,21.060555920004845,0.17118080510408618,0.03347382006177213,1.0,0.0,,,,,,
393216,,,,,,,5.5631801128387455,0.601438269089829,5.5897663831710815,0.6035551891229272,5.6362318468093875,0.6072346338897556
524288,5.0052884221076965,20.69099000096321,0.14051347062923014,0.024843533901730552,1.0,0.0,,,,,,
524288,,,,,,,5.130778217315674,0.5658162001741966,5.161202597618103,0.5683961457221884,5.216177611351013,0.5730297250565153
655360,5.022108118981123,19.922696627676487,0.11881873655511299,0.030708935053553432,1.0,0.0,,,,,,
655360,,,,,,,5.858507537841797,0.6244786497115211,5.938007354736328,0.6305031882119747,6.074567809104919,0.6406768282072404
786432,4.983168516308069,20.267441913485527,0.10896249942379654,0.02904005804884946,1.0,0.0,,,,,,
786432,,,,,,,5.298296785354614,0.5798834538638242,5.371049904823303,0.5858877251728245,5.585964193344116,0.6032529608969215
917504,4.310591522604227,18.941009908914566,0.12222318988642655,0.016289310769934673,0.9987265523523092,0.0,,,,,,
917504,,,,,,,4.477699708938599,0.5077640615521777,4.54841182231903,0.5142946823362331,4.649552402496338,0.52353274865064
1048576,3.9891333244740963,18.510304421186447,0.07831819337661727,0.010926303362793988,0.9972678143531084,0.0,,,,,,
1048576,,,,,,,4.121579504013061,0.4739848872417438,4.168827509880066,0.47855120014421604,4.230596351623535,0.48448205336793304
1179648,3.828062739223242,18.300634443759918,0.05489468556152133,0.009549235082886298,0.9970010686665773,0.0,,,,,,
