collected_frames,shock/accel_magnitude,shock/accel_magnitude_max,shock/accel_magnitude_min,shock/shock_normalised,shock/shock_normalised_max,shock/shock_normalised_min,shock/accel_p90,shock/shock_p90_normalised,shock/accel_p95,shock/shock_p95_normalised,shock/accel_p99,shock/shock_p99_normalised
131072,,,,,,,7.399331760406494,0.7282149741046184,7.451664137840271,0.7312729473809876,7.53230607509613,0.7359282045204465
262144,5.8884590677917,21.83169710636139,0.1440103479035315,0.05024792562471703,1.0,0.0,,,,,,
262144,,,,,,,6.095788860321045,0.6422379856741236,6.179084420204163,0.6483144668767695,6.2420073413848876,0.6528507025852917
393216,5.355985343456268,23.175701677799225,0.14482081691676285,0.0322862169414293,1.0,0.0,,,,,,
393216,,,,,,,5.5702139377594,0.6019991590408076,5.631136584281921,0.6068324200743049,5.658332433700561,0.6089756278010416
524288,4.913628920912743,20.67400550842285,0.14897919828945305,0.024157391395419836,1.0,0.0,,,,,,
524288,,,,,,,5.103614616394043,0.5635033619906886,5.132904601097107,0.5659968762882186,5.165417556762695,0.5687526907495744
655360,4.920932710170746,19.800966039299965,0.13031890663842205,0.030236422273446806,1.0,0.0,,,,,,
655360,,,,,,,5.870693063735962,0.6254069525779447,5.9328100204467775,0.630111625902116,6.115928039550782,0.6437146425702549
786432,5.027842354029417,20.83824287354946,0.11997861372219631,0.03408614153158851,1.0,0.0,,,,,,
786432,,,,,,,5.329464054107666,0.5824634637139383,5.3699931621551515,0.5858009683963108,5.498349704742433,0.5962406205135946
917504,4.326054451987147,20.397087961435318,0.09131258750494453,0.019968873377365526,1.0,0.0,,,,,,
917504,,,,,,,4.512053298950195,0.5109441577797429,4.5606571435928345,0.5154196016308916,4.663585844039917,0.5248049619973882
1048576,3.89101324044168,20.25192730873823,0.030047994506276154,0.012712900450424058,0.9984341412782669,0.0,,,,,,
1048576,,,,,,,4.026412010192871,0.4647096507166968,4.050749373435974,0.4670914744375161,4.172796354293824,0.4789336011249108
1179648,3.6828843876719475,19.212577871978283,0.055455752790294355,0.011379466122889426,0.9962505977600813,0.0,,,,,,
1179648,,,,,,,3.7579077959060667,0.43798798288010343,3.7901904582977295,0.44124343233232066,3.8370931506156922,0.44595256323212396
1310720,4.141398757696152,21.211941346526146,0.08424198687862372,0.020977683478122344,1.0,0.0,,,,,,
1310720,,,,,,,4.560242366790772,0.515381527077277,4.639519619941711,0.5226217845358783,5.211416454315188,0.5726298676237707
1441792,3.873907720670104,19.98950246721506,0.06391251253080554,0.016430885189038236,1.0,0.0,,,,,,
1441792,,,,,,,4.041886186599731,0.466224843073769,4.084545564651489,0.4703877911493377,4.1690896701812745,0.47857646507832663
1572864,3.5271286480128765,20.229381643235683,0.03855688934709178,0.012344379338173894,1.0,0.0,,,,,,
1572864,,,,,,,3.6546199798583983,0.42749501024920966,3.695455849170685,0.43165752006049374,3.7292562818527224,0.4350890486018799
1703936,3.423237966373563,19.817375600337982,0.031852917760261334,0.011224102603591746,1.0,0.0,,,,,,
1703936,,,,,,,3.528511142730713,0.4145259128842407,3.5527025938034056,0.41702709405066907,3.598403282165527,0.42173492843295635
1835008,3.4094789642840624,19.55770944803953,0.03346077581591089,0.01022511570045026,1.0,0.0,,,,,,
1835008,,,,,,,3.4848133087158204,0.4099920472987011,3.5259934425354,0.4142652439607726,3.5677166390419006,0.4185762458572493
1966080,3.6849124543368816,21.605425037443638,0.03815852896877914,0.01588566768623423,1.0,0.0,,,,,,
1966080,,,,,,,3.922195649147034,0.45443423791635995,4.005278754234314,0.46263593203469044,4.658689761161806,0.5243613692623477
2097152,3.3014846853911877,19.616926059126854,0.03705690825700003,0.01086053754988825,0.9988765940070152,0.0,,,,,,
2097152,,,,,,,3.3938538312911986,0.40048943677028825,3.4373797178268433,0.40504754633482065,3.4771951484680175,0.40919953847580626
2228224,3.229748222976923,20.326124608516693,0.02361866084720532,0.009448666787648108,0.9991696942597628,0.0,,,,,,
2228224,,,,,,,3.3247745990753175,0.3932145232388957,3.356094765663147,0.3965191085942783,3.432847058773041,0.4045738107818524
2359296,3.175182359293103,19.00242607295513,0.012881296559498878,0.008485414986353135,0.9910423159599304,0.0,,,,,,
2359296,,,,,,,3.2670136451721192,0.3870934903612433,3.3026408195495605,0.39087304359399666,3.341137149333954,0.3949422077167606
2490368,3.1675070002675056,19.334563836455345,0.011598965947086981,0.00961856073445233,0.9931329153478146,0.0,,,,,,
2490368,,,,,,,3.406845545768738,0.40185204312861056,3.46744909286499,0.40818476628951994,4.013799347877504,0.4634726336777004
2621440,3.184160817414522,19.831412866711617,0.027028791255361284,0.009578268753102748,0.9976846296340227,0.0,,,,,,
2621440,,,,,,,3.3455101251602173,0.39540346833080764,3.37368643283844,0.39837071302001736,3.4571302747726445,0.40710925685182175
