collected_frames,shock/accel_magnitude,shock/accel_magnitude_max,shock/accel_magnitude_min,shock/shock_normalised,shock/shock_normalised_max,shock/shock_normalised_min,shock/accel_p90,shock/shock_p90_normalised,shock/accel_p95,shock/shock_p95_normalised,shock/accel_p99,shock/shock_p99_normalised
131072,,,,,,,1.321129846572876,0.1636562050463095,1.4363538444042205,0.17763951660002997,1.6074318909645084,0.1982679521287425
262144,0.7150631761178374,7.453380877152085,0.01692520323467761,2.15702602872625e-05,0.0220879465341568,0.0,,,,,,
262144,,,,,,,0.7663039684295654,0.09549610480427351,0.7793462067842484,0.09711126436454531,0.7915899002552033,0.09862706641035213
393216,0.8490956728346646,8.058556821197271,0.018343735234338965,6.697665253341256e-05,0.0630553811788559,0.0,,,,,,
393216,,,,,,,1.088353943824768,0.13521110640593204,1.180004858970642,0.1464401397061481,1.2336907792091372,0.15300042441923267
524288,0.8112358837388456,8.326933462172747,0.016546917420782847,6.265542469918728e-05,0.06415915489196777,0.0,,,,,,
524288,,,,,,,0.907560157775879,0.11296084154284314,0.9181868672370911,0.11427203290657473,0.938570466041565,0.11678597398174384
655360,0.7946542087011039,8.95305161550641,0.016194940126752044,0.00010769996083581646,0.09449231624603271,0.0,,,,,,
655360,,,,,,,0.9706867098808288,0.120743873538673,1.021314239501953,0.1269752071956074,1.0949661493301392,0.13602243066102737
786432,0.8197279889136553,8.366143502295017,0.017438458502510912,7.003513701420161e-05,0.06372557021677494,0.0,,,,,,
786432,,,,,,,0.8941067814826965,0.11130031402292873,0.907792329788208,0.11298949263168678,0.9318686228990556,0.11595958870714518
917504,0.7680977508425713,8.193306252360344,0.018970868043652445,3.381284636816417e-05,0.031389275565743446,0.0,,,,,,
917504,,,,,,,0.8196866929531097,0.10210378367421113,0.8272963970899582,0.10304498842590504,0.8594047486782075,0.1070142525788298
1048576,0.8367883339524269,8.408773187547922,0.01932591438799136,5.4863892728462815e-05,0.055029090493917465,0.0,,,,,,
1048576,,,,,,,0.9126909136772156,0.11359395642358128,0.9392477989196777,0.11686948500074323,0.9673220539093018,0.12032940221853128
1179648,0.7943093795329332,8.31811897829175,0.01992331524297697,3.308851046313066e-05,0.033882634714245796,0.0,,,,,,
1179648,,,,,,,0.8282406806945801,0.1031617691233,0.8371629804372787,0.10426505991427337,0.8538166564702988,0.10632368893414501
1310720,0.8502679313533008,10.773495309054852,0.027931325383178773,0.00046913198587006377,0.28036223724484444,0.0,,,,,,
1310720,,,,,,,1.0790088534355162,0.13406414539059597,1.1318949043750763,0.14055024245572056,1.3917033457756047,0.17222901891502684
1441792,0.9513392830267549,9.260076496750116,0.0330510155945376,8.872376912449909e-05,0.08971990272402763,0.0,,,,,,
1441792,,,,,,,1.0963431596755981,0.13619136829902634,1.1286236882209777,0.14014939502363455,1.1572524631023406,0.14365592798179927
1572864,0.8787470702081919,8.20168450474739,0.022655568125628633,5.358472404282111e-05,0.05200386419892311,0.0,,,,,,
1572864,,,,,,,0.9562659621238708,0.11896717545112234,0.982561793923378,0.12220635486917075,1.0276433658599853,0.12775351431467397
1703936,0.8596568033099174,8.716250695288181,0.019546695835742867,5.486317309078004e-05,0.0545247346162796,0.0,,,,,,
1703936,,,,,,,0.9018570840358734,0.11225699727617822,0.9195278495550154,0.1144374636912735,0.9406069779396057,0.11703705850997048
1835008,0.8088392056524754,8.107223741710186,0.018174698310758686,2.499350011930801e-05,0.02516172081232071,0.0,,,,,,
1835008,,,,,,,0.8502843856811524,0.10588712603874928,0.8727898001670836,0.10866792559821792,0.9114512848854066,0.11344099959075038
1966080,0.8438851349055767,9.027090821415186,0.018644564019268728,8.77513857062695e-05,0.08847784996032715,0.0,,,,,,
1966080,,,,,,,0.8833597421646118,0.10997337797260687,0.8890183389186859,0.11067209361403485,0.9060205775499344,0.11277084554627481
2097152,0.8165879822336137,8.479156013578176,0.021194734450091346,4.8450832764501683e-05,0.049613652750849724,0.0,,,,,,
2097152,,,,,,,0.8517115175724029,0.10606351405119319,0.8602524995803833,0.10711900669253716,0.8727004688978195,0.10865689103714216
2228224,0.8322799443267286,8.55414217710495,0.020291091894250712,5.130320460011717e-05,0.05129775032401085,0.0,,,,,,
2228224,,,,,,,0.8728031814098358,0.10866957850134606,0.8853187203407288,0.11021528220495735,0.9036897867918015,0.11248319241867533
2359296,0.8602523915469646,10.659968592226505,0.03306393212551484,0.0005070816191619087,0.3091222923249006,0.0,,,,,,
2359296,,,,,,,1.097478175163269,0.13633061099753907,1.1863358616828918,0.1472144543306766,1.4463143301010133,0.1788450211812238
2490368,0.8048556447029114,8.071914296597242,0.0340685007445245,5.585162125498755e-05,0.04762708581984043,0.0,,,,,,
2490368,,,,,,,0.8512492835521698,0.10600638443453292,0.8637651413679123,0.1075530282564443,0.8934701961278916,0.11122172589104329
2621440,0.8509687441401184,8.330628518015146,0.028849173165326647,7.831519906176254e-05,0.0744633860886097,0.0,,,,,,
2621440,,,,,,,0.973302710056305,0.1210660934663732,1.0133176445960999,0.1259916241632837,1.0854218590259552,0.13485127855310886
2752512,0.8737563458271325,8.588745560497046,0.019813076654827455,5.233863339526579e-05,0.05359476059675217,0.0,,,,,,
2752512,,,,,,,0.9329078555107116,0.11608774408083744,0.9476458042860031,0.11790477028360025,0.9683549392223358,0.12045664149057433
2883584,0.8352764518931508,8.437189295887947,0.02374111084463948,3.825040926130896e-05,0.039166031405329704,0.0,,,,,,
2883584,,,,,,,0.928815472126007,0.1155830600375718,0.9587505459785461,0.11927334151283309,0.998354235291481,0.12415045719949713
3014656,0.861130534671247,8.701604139059782,0.021980670842822292,4.9653102905722335e-05,0.05084477737545967,0.0,,,,,,
3014656,,,,,,,0.9074431419372558,0.11294640118163857,0.9245916485786437,0.11506210384269289,0.9544938546419144,0.11874879138589023
3145728,0.8374006450176239,8.696052055805922,0.022937045130220213,6.650292925769463e-05,0.06799792125821114,0.0,,,,,,
3145728,,,,,,,0.8790609300136566,0.10944249393915517,0.8923533231019973,0.11108384162562812,0.9048311519622803,0.11262405566757949
3276800,0.8621575706638396,9.030675433576107,0.01858703030302422,0.00010182249548051914,0.10142523422837257,0.0,,,,,,
3276800,,,,,,,0.9070464789867401,0.11289745056191136,0.9179691731929779,0.1142451764013126,0.969017562866211,0.1205382668142081
3407872,1.2661621789447963,12.538181886076927,0.037380837253294885,0.0008369517437554208,0.4484244789928198,0.0,,,,,,
