collected_frames,env/success_rate,env/failure_rate
131072,0.993127147766323,0.006872852233676976
262144,0.9742268041237113,0.02577319587628866
393216,0.19525350593311758,0.003236245954692557
524288,0.5955882352941176,0.004901960784313725
655360,0.24154589371980675,0.004830917874396135
786432,0.43645484949832775,0.0016722408026755853
917504,0.5535714285714286,0.01020408163265306
1048576,0.25997248968363135,0.001375515818431912
1179648,0.39915966386554624,0.0063025210084033615
1310720,0.2507836990595611,0.17084639498432602
1441792,0.46649484536082475,0.07474226804123711
1572864,0.24511278195488723,0.0030075187969924814
1703936,0.3996415770609319,0.005376344086021506
1835008,0.368,0.01
1966080,0.3253968253968254,0.004761904761904762
2097152,0.452,0.002
2228224,0.3258064516129032,0.0032258064516129032
2359296,0.30465116279069765,0.06279069767441861
2490368,0.4602739726027397,0.043835616438356165
2621440,0.23410404624277456,0.001445086705202312
2752512,0.4017857142857143,0.0017857142857142857
2883584,0.36380255941499084,0.005484460694698354
3014656,0.3410981697171381,0.0
3145728,0.46187363834422657,0.015250544662309368
3276800,0.29596412556053814,0.0014947683109118087
3407872,0.2553191489361702,0.14893617021276595
3538944,0.49337748344370863,0.04966887417218543
3670016,0.19329896907216496,0.0
3801088,0.45790554414784396,0.006160164271047228
3932160,0.3183453237410072,0.0
4063232,0.3543046357615894,0.004966887417218543
4194304,0.47494033412887826,0.007159904534606206
4325376,0.2911931818181818,0.0014204545454545455
4456448,0.27788649706457924,0.10567514677103718
4587520,0.47277936962750716,0.045845272206303724
4718592,0.22299168975069253,0.002770083102493075
4849664,0.42441860465116277,0.005813953488372093
4980736,0.3327205882352941,0.003676470588235294
5111808,0.34768740031897927,0.001594896331738437
5242880,0.4753747323340471,0.006423982869379015
5373952,0.2942989214175655,0.0030816640986132513
5505024,0.2691511387163561,0.13043478260869565
5636096,0.4482758620689655,0.07471264367816093
5767168,0.2244039270687237,0.002805049088359046
5898240,0.42987249544626593,0.0018214936247723133
6029312,0.32065217391304346,0.0036231884057971015
6160384,0.35765124555160144,0.0017793594306049821
6291456,0.4179431072210066,0.002188183807439825
6422528,0.28023598820059,0.0014749262536873156
6553600,0.2836438923395445,0.11387163561076605
6684672,0.4425287356321839,0.06321839080459771
6815744,0.24082232011747431,0.002936857562408223
6946816,0.37949640287769787,0.007194244604316547
7077888,0.3123877917414722,0.0
7208960,0.36333333333333334,0.005
7340032,0.4731182795698925,0.004301075268817204
7471104,0.26540284360189575,0.0
7602176,0.24295774647887325,0.15140845070422534
7733248,0.5465116279069767,0.046511627906976744
7864320,0.21203830369357046,0.0
7995392,0.41699604743083,0.0
8126464,0.3269230769230769,0.0
8257536,0.3311897106109325,0.0
8388608,0.47126436781609193,0.0022988505747126436
8519680,0.25,0.0
8650752,0.29411764705882354,0.1257606490872211
8781824,0.42249240121580545,0.06382978723404255
8912896,0.23476968796433878,0.0014858841010401188
9043968,0.35892857142857143,0.0035714285714285713
9175040,0.29326047358834245,0.0018214936247723133
9306112,0.3345132743362832,0.0035398230088495575
9437184,0.4236559139784946,0.0
9568256,0.27586206896551724,0.0014992503748125937
9699328,0.332579185520362,0.06561085972850679
