collected_frames,state/lin_velocity,state/lin_velocity_max,state/lin_velocity_min,state/ang_velocity,state/ang_velocity_max,state/ang_velocity_min,state/roll,state/roll_max,state/roll_min,state/pitch,state/pitch_max,state/pitch_min,state/success_lin_velocity,state/lin_vel_mean,state/lin_vel_max,state/lin_vel_min,state/ang_vel_mean,state/ang_vel_max,state/ang_vel_min,state/roll_deg_mean,state/roll_deg_max,state/roll_deg_min,state/pitch_deg_mean,state/pitch_deg_max,state/pitch_deg_min,state/dist_to_goal,state/clearance_mean,state/clearance_min,state/clearance_max,state/pct_healthy
131072,,,,,,,,,,,,,,0.23543637921102345,1.0174708208069205,0.00963824828744464,0.2091288062511012,2.0498129974585027,0.004903730664182149,0.1018269187916303,5.5619365447200835,4.509306532818336e-05,11.385694254357077,47.467703426780645,0.0005292967907832846,2.6667470913380384,0.0193748337778743,-0.5412899553775787,0.6622172850184143,1.0
262144,0.09742620872566476,0.9338236725889146,0.0011634924052827955,0.1635540050920099,1.8254715399816632,0.005131909479587193,-0.00010287503889117033,0.04926871734642191,-0.13974973392032553,-0.07753775906166993,0.8923050328157842,-1.059339449275285,0.3288600778323598,,,,,,,,,,,,,,,,,
262144,,,,,,,,,,,,,,0.09742955741239712,0.9338236725889146,0.0011634924052827955,0.1635698532918468,1.8255758183076978,0.005131909479587193,0.07573533762479201,8.012223082594573,3.95271043700518e-05,14.814550906419754,62.6016765832901,0.0009580836360569833,2.346211628988385,0.009591246463969583,-0.6653350740671158,0.7495912481099367,1.0
393216,0.16390434198547155,0.9868429619818926,0.001271342743052628,0.1838906480697915,1.851804776582867,0.005408577156231331,1.93175377347643e-05,0.04018014800385572,-0.047603144266759045,-0.0567501024233934,0.8830655538477004,-0.9749766867607832,0.24826069548726082,,,,,,,,,,,,,,,,,
393216,,,,,,,,,,,,,,0.1639057855354622,0.9868429619818926,0.001271342743052628,0.18391082028392702,1.8542078458704054,0.005408577156231331,0.07365981259499677,3.1211454095318913,4.731926375423079e-05,13.041482862085104,57.88007381558418,0.0006787578929189353,2.5043056420981884,0.014571100677130744,-0.6760840341448784,0.7000883733853698,1.0
524288,0.14206244272645563,1.0147046679630876,0.0010944549471787468,0.17952176404651254,2.0891128573566675,0.005078745098217041,-3.833455755142268e-05,0.046993437586934306,-0.1045627596322447,-0.05166717077372596,0.8964124764315784,-1.199194104410708,0.36289748828858137,,,,,,,,,,,,,,,,,
524288,,,,,,,,,,,,,,0.14206365559948608,1.0147046679630876,0.0010944549471787468,0.17953386111184955,2.0891128573566675,0.005078745098217041,0.07914900514879264,6.4030104372650385,3.8352486066983715e-05,13.178180232644081,68.87976738810539,0.0006071023261959851,2.457994783297181,0.01644109306289465,-0.6812939750961959,0.73383226711303,1.0
655360,0.13637096516322345,1.0883842129260302,0.001163680725028371,0.17653588682878762,2.095730752684176,0.004897871131106513,2.4071605650988204e-05,0.03787291365733836,-0.051158916190615855,-0.055880761094158515,0.8943912452086806,-1.203131390735507,0.28114039346110076,,,,,,,,,,,,,,,,,
655360,,,,,,,,,,,,,,0.13637021533213556,1.0883842129260302,0.001163680725028371,0.17654245079029351,2.095730752684176,0.004897871131106513,0.06559049533098005,3.1625913800671697,4.35308588472294e-05,13.0895224660635,69.18869876861572,0.0007028149253915927,2.4672332629561424,0.011999025720797363,-0.6892181681469083,0.7538998192176223,1.0
786432,0.1518810149282217,1.0234041372314095,0.001150047662747511,0.181399816297926,2.026600880548358,0.0050773769185070705,-5.91412931925106e-05,0.05476758553413674,-0.0712614985241089,-0.056661159673240036,0.8900072854012251,-1.2437536418437958,0.3303519679757301,,,,,,,,,,,,,,,,,
