collected_frames,train/mean_reward,train/epsilon,train/replay_buffer_size,train/q_network_lr,train/loss,train/grad_norm,train/q_mean,train/target_q_mean
13893632,,,,,0.5097251534461975,6.431550979614258,4.894930362701416,4.948143005371094
14024704,-0.005248296540230513,0.8184821428571429,2000000,0.000961785714285713,,,,
14024704,,,,,0.5203420519828796,6.37106990814209,5.367138862609863,5.272503852844238
14155776,-0.033902984112501144,0.8167857142857143,2000000,0.0009614285714285701,,,,
14155776,,,,,0.49083811044692993,3.72076678276062,5.292535305023193,5.305840969085693
14286848,-0.009814787656068802,0.8150892857142857,2000000,0.0009610714285714272,,,,
14286848,,,,,0.4811231195926666,3.2155308723449707,5.462013244628906,5.399768829345703
14417920,-0.0031850598752498627,0.8133928571428571,2000000,0.0009607142857142845,,,,
14417920,,,,,0.5102697014808655,3.7276792526245117,5.298259258270264,5.21051025390625
14548992,-0.0007877869065850973,0.8116964285714285,2000000,0.0009603571428571416,,,,
14548992,,,,,0.5312909483909607,2.7725577354431152,5.330463886260986,5.322059631347656
14680064,0.010724109597504139,0.81,2000000,0.0009599999999999987,,,,
14680064,,,,,0.518032431602478,2.504608154296875,5.427954196929932,5.447574615478516
14811136,-0.0057850005105137825,0.8083035714285715,2000000,0.0009596428571428558,,,,
14811136,,,,,0.5069290399551392,3.159907817840576,5.323526859283447,5.332968711853027
14942208,0.025830693542957306,0.8066071428571429,2000000,0.000959285714285713,,,,
14942208,,,,,0.5302333235740662,2.201669692993164,5.622934818267822,5.61454963684082
15073280,0.002589246490970254,0.8049107142857143,2000000,0.0009589285714285701,,,,
15073280,,,,,0.4946982264518738,4.124115943908691,5.390791416168213,5.348322868347168
15204352,-0.04166993871331215,0.8032142857142858,2000000,0.0009585714285714272,,,,
15204352,,,,,0.5016688108444214,4.819942474365234,5.509562015533447,5.448664665222168
15335424,-0.007586249615997076,0.8015178571428572,2000000,0.0009582142857142844,,,,
15335424,,,,,0.5321121215820312,7.547375202178955,5.494790554046631,5.534313201904297
15466496,-0.004119145683944225,0.7998214285714286,2000000,0.0009578571428571415,,,,
15466496,,,,,0.5117302536964417,2.688521146774292,5.5004706382751465,5.393918991088867
15597568,-0.00148931541480124,0.798125,2000000,0.0009574999999999986,,,,
15597568,,,,,0.49146366119384766,7.346531867980957,5.610402584075928,5.646609306335449
15728640,0.007998957298696041,0.7964285714285715,2000000,0.0009571428571428557,,,,
15728640,,,,,0.5204641222953796,8.455408096313477,5.491418838500977,5.535654067993164
15859712,-0.012680958025157452,0.7947321428571429,2000000,0.0009567857142857129,,,,
15859712,,,,,0.5006135702133179,6.965315818786621,5.783777713775635,5.670965194702148
15990784,0.026909690350294113,0.7930357142857143,2000000,0.00095642857142857,,,,
15990784,,,,,0.5097874999046326,4.692653179168701,5.406952857971191,5.429019451141357
16121856,-0.0007493459852412343,0.7913392857142857,2000000,0.0009560714285714271,,,,
16121856,,,,,0.4940808117389679,5.870826244354248,5.675175666809082,5.62631893157959
16252928,-0.03026137687265873,0.7896428571428571,2000000,0.0009557142857142842,,,,
16252928,,,,,0.4846380352973938,2.934202194213867,5.684000492095947,5.612461090087891
16384000,-0.0028441371396183968,0.7879464285714286,2000000,0.0009553571428571414,,,,
16384000,,,,,0.46702688932418823,4.1013360023498535,5.585408687591553,5.592956066131592
16515072,-0.0047487979754805565,0.78625,2000000,0.0009549999999999985,,,,
16515072,,,,,0.48826152086257935,7.366741180419922,5.629071235656738,5.6159796714782715
16646144,0.0020528873428702354,0.7845535714285714,2000000,0.0009546428571428556,,,,
16646144,,,,,0.5130021572113037,3.1653318405151367,5.668071746826172,5.70269775390625
16777216,0.008154286071658134,0.7828571428571429,2000000,0.0009542857142857127,,,,
16777216,,,,,0.5078881978988647,4.019964694976807,5.738424777984619,5.7389020919799805
16908288,-0.013276412151753902,0.7811607142857143,2000000,0.0009539285714285699,,,,
16908288,,,,,0.47629353404045105,6.392798900604248,6.001438617706299,5.922673225402832
17039360,0.031849078834056854,0.7794642857142857,2000000,0.000953571428571427,,,,
17039360,,,,,0.5183548331260681,3.311103343963623,5.5104289054870605,5.478945732116699
17170432,0.011676042340695858,0.7777678571428571,2000000,0.0009532142857142841,,,,
17170432,,,,,0.49721378087997437,2.706902503967285,6.086549282073975,6.000668048858643
17301504,-0.033480674028396606,0.7760714285714285,2000000,0.0009528571428571413,,,,
17301504,,,,,0.49818551540374756,4.488125324249268,5.904304504394531,5.826946258544922
17432576,-0.001742339227348566,0.774375,2000000,0.0009524999999999984,,,,
17432576,,,,,0.4723339080810547,2.7762365341186523,5.809562683105469,5.730697154998779
17563648,-0.001425471855327487,0.7726785714285714,2000000,0.0009521428571428555,,,,
17563648,,,,,0.47286736965179443,5.55070686340332,5.996854305267334,5.9759697914123535
17694720,0.0001404354115948081,0.7709821428571428,2000000,0.0009517857142857126,,,,
17694720,,,,,0.522302508354187,4.969665050506592,6.057138919830322,5.966587543487549
17825792,0.016750499606132507,0.7692857142857144,2000000,0.0009514285714285698,,,,
17825792,,,,,0.5045939087867737,7.274436950683594,6.067134380340576,5.938132286071777
17956864,-0.012328112497925758,0.7675892857142856,2000000,0.0009510714285714269,,,,
17956864,,,,,0.47770047187805176,4.582756519317627,5.670168399810791,5.739563941955566
18087936,0.030699407681822777,0.7658928571428572,2000000,0.000950714285714284,,,,
18087936,,,,,0.5223737359046936,2.9741783142089844,5.8547749519348145,5.786386966705322
18219008,-0.00036350334994494915,0.7641964285714287,2000000,0.0009503571428571411,,,,
18219008,,,,,0.5033653974533081,6.135196685791016,5.8756022453308105,5.905244827270508
18350080,-0.023555813357234,0.7625,2000000,0.0009499999999999983,,,,
18350080,,,,,0.47590336203575134,5.505577087402344,6.000357627868652,5.902522087097168
18481152,0.001170346513390541,0.7608035714285715,2000000,0.0009496428571428554,,,,
18481152,,,,,0.49250805377960205,6.098582744598389,6.1411356925964355,6.205118179321289
18612224,-0.0033798054791986942,0.7591071428571429,2000000,0.0009492857142857125,,,,
18612224,,,,,0.4801218509674072,3.8361897468566895,6.4722137451171875,6.387266635894775
18743296,0.0016579041257500648,0.7574107142857143,2000000,0.0009489285714285696,,,,
18743296,,,,,0.47951656579971313,5.5736165046691895,6.153224945068359,6.194342136383057
18874368,0.010446996428072453,0.7557142857142858,2000000,0.0009485714285714269,,,,
18874368,,,,,0.48161080479621887,6.258271217346191,6.207460880279541,6.229010581970215
19005440,-0.00645681144669652,0.7540178571428572,2000000,0.0009482142857142841,,,,
19005440,,,,,0.5140401124954224,5.101770401000977,6.131857872009277,6.066473007202148
19136512,0.02731107734143734,0.7523214285714286,2000000,0.0009478571428571412,,,,
19136512,,,,,0.4899812936782837,0.9554125666618347,6.257072448730469,6.226527214050293
19267584,0.007597032003104687,0.750625,2000000,0.0009474999999999985,,,,
19267584,,,,,0.48221227526664734,3.820246458053589,6.158055782318115,6.215630531311035
