collected_frames,env/success_rate,env/failure_rate
262144,0.0,1.0
393216,0.0,1.0
524288,0.0,1.0
655360,0.0,1.0
786432,0.05128205128205128,0.9487179487179487
917504,0.024390243902439025,0.975609756097561
1048576,0.07692307692307693,0.9230769230769231
1179648,0.10256410256410256,0.8974358974358975
1310720,0.002386634844868735,0.015513126491646777
1441792,0.0625,0.8125
1572864,0.5263157894736842,0.15789473684210525
1703936,0.0784313725490196,0.4117647058823529
1835008,0.2318840579710145,0.2608695652173913
1966080,0.18045112781954886,0.12781954887218044
2097152,0.21176470588235294,0.2235294117647059
2228224,0.26666666666666666,0.24
2359296,0.26744186046511625,0.32558139534883723
2490368,0.4,0.2857142857142857
2621440,0.345679012345679,0.2962962962962963
2752512,0.0423728813559322,0.025423728813559324
2883584,0.7307692307692307,0.23076923076923078
3014656,0.17543859649122806,0.40350877192982454
3145728,0.16778523489932887,0.12751677852348994
3276800,0.3522012578616352,0.20754716981132076
3407872,0.43103448275862066,0.25
3538944,0.35507246376811596,0.21014492753623187
3670016,0.40540540540540543,0.3063063063063063
3801088,0.32432432432432434,0.38738738738738737
3932160,0.48514851485148514,0.3564356435643564
4063232,0.10404624277456648,0.10115606936416185
4194304,0.2916666666666667,0.7083333333333334
4325376,0.36363636363636365,0.4090909090909091
4456448,0.3010752688172043,0.3333333333333333
4587520,0.2754491017964072,0.19760479041916168
4718592,0.45161290322580644,0.1870967741935484
4849664,0.39166666666666666,0.2833333333333333
4980736,0.3624161073825503,0.40939597315436244
5111808,0.42142857142857143,0.30714285714285716
5242880,0.5,0.30597014925373134
5373952,0.1891891891891892,0.11411411411411411
5505024,0.6363636363636364,0.24242424242424243
5636096,0.32051282051282054,0.34615384615384615
5767168,0.3793103448275862,0.11330049261083744
5898240,0.42473118279569894,0.13440860215053763
6029312,0.4074074074074074,0.2222222222222222
6160384,0.5151515151515151,0.16666666666666666
6291456,0.5078125,0.203125
6422528,0.5081967213114754,0.28688524590163933
6553600,0.575,0.20833333333333334
6684672,0.1375,0.065625
6815744,0.5555555555555556,0.4444444444444444
6946816,0.5609756097560976,0.3170731707317073
7077888,0.32608695652173914,0.14673913043478262
7208960,0.4896907216494845,0.17525773195876287
7340032,0.5043478260869565,0.30434782608695654
7471104,0.42063492063492064,0.2619047619047619
7602176,0.4883720930232558,0.29457364341085274
7733248,0.45528455284552843,0.3170731707317073
7864320,0.4393939393939394,0.3712121212121212
7995392,0.14465408805031446,0.14465408805031446
8126464,0.675,0.2875
8257536,0.5104166666666666,0.3541666666666667
8388608,0.4517766497461929,0.16751269035532995
8519680,0.4574468085106383,0.23404255319148937
8650752,0.46258503401360546,0.24489795918367346
8781824,0.49732620320855614,0.2727272727272727
8912896,0.5246913580246914,0.24074074074074073
9043968,0.5,0.22972972972972974
9175040,0.5632911392405063,0.22151898734177214
9306112,0.2908366533864542,0.12749003984063745
9437184,0.5205479452054794,0.4246575342465753
9568256,0.4946236559139785,0.3010752688172043
9699328,0.4419642857142857,0.11607142857142858
9830400,0.4666666666666667,0.23333333333333334
9961472,0.3741496598639456,0.32653061224489793
10092544,0.4473684210526316,0.2789473684210526
10223616,0.5028901734104047,0.3236994219653179
10354688,0.4276315789473684,0.3355263157894737
10485760,0.4602272727272727,0.32954545454545453
10616832,0.26877470355731226,0.20553359683794467
10747904,0.675,0.3125
10878976,0.5315315315315315,0.36036036036036034
11010048,0.508,0.148
11141120,0.4413145539906103,0.323943661971831
11272192,0.5195530726256983,0.2681564245810056
11403264,0.5485436893203883,0.22330097087378642
11534336,0.5291005291005291,0.2698412698412698
11665408,0.4887640449438202,0.3202247191011236
11796480,0.5355191256830601,0.31693989071038253
11927552,0.34375,0.19921875
12058624,0.6260869565217392,0.3565217391304348
12189696,0.5259259259259259,0.34074074074074073
12320768,0.4807692307692308,0.19615384615384615
12451840,0.47619047619047616,0.30952380952380953
12582912,0.5268817204301075,0.2956989247311828
12713984,0.5270935960591133,0.28078817733990147
12845056,0.5240641711229946,0.29411764705882354
12976128,0.5114942528735632,0.28735632183908044
13107200,0.42196531791907516,0.35260115606936415
13238272,0.3,0.2782608695652174
13369344,0.17333333333333334,0.7466666666666667
13500416,0.17142857142857143,0.580952380952381
13631488,0.22065727699530516,0.2300469483568075
13762560,0.2222222222222222,0.39766081871345027
13893632,0.2896551724137931,0.4206896551724138
14024704,0.30864197530864196,0.3395061728395062
14155776,0.35,0.40714285714285714
14286848,0.3448275862068966,0.41379310344827586
14417920,0.41304347826086957,0.3695652173913043
14548992,0.26578073089701,0.17275747508305647
14680064,0.6410256410256411,0.2948717948717949
14811136,0.4666666666666667,0.3888888888888889
14942208,0.4020100502512563,0.15577889447236182
15073280,0.4506172839506173,0.21604938271604937
15204352,0.48226950354609927,0.2198581560283688
15335424,0.43790849673202614,0.20261437908496732
15466496,0.45714285714285713,0.2642857142857143
15597568,0.49640287769784175,0.2589928057553957
15728640,0.4966442953020134,0.19463087248322147
15859712,0.22591362126245848,0.11960132890365449
15990784,0.6025641025641025,0.32051282051282054
16121856,0.3364485981308411,0.42990654205607476
16252928,0.40476190476190477,0.1349206349206349
16384000,0.4186046511627907,0.25
16515072,0.4117647058823529,0.28104575163398693
16646144,0.47668393782383417,0.21243523316062177
16777216,0.477124183006536,0.28104575163398693
16908288,0.4935064935064935,0.3051948051948052
17039360,0.4915254237288136,0.2937853107344633
17170432,0.28102189781021897,0.1386861313868613
17301504,0.3114754098360656,0.6721311475409836
17432576,0.21176470588235294,0.5882352941176471
17563648,0.28217821782178215,0.21782178217821782
17694720,0.34545454545454546,0.28484848484848485
17825792,0.23076923076923078,0.4444444444444444
17956864,0.35714285714285715,0.2857142857142857
18087936,0.3841059602649007,0.33774834437086093
18219008,0.37037037037037035,0.31851851851851853
18350080,0.4409937888198758,0.2981366459627329
18481152,0.18339100346020762,0.1384083044982699
18612224,0.5818181818181818,0.4090909090909091
18743296,0.44339622641509435,0.46226415094339623
18874368,0.4268774703557312,0.1422924901185771
19005440,0.4606741573033708,0.28651685393258425
19136512,0.43529411764705883,0.28823529411764703
19267584,0.46875,0.28125
19398656,0.46987951807228917,0.27710843373493976
19529728,0.45,0.275
19660800,0.44324324324324327,0.31351351351351353
19791872,0.30303030303030304,0.23809523809523808
19922944,0.6015625,0.375
20054016,0.45185185185185184,0.4444444444444444
20185088,0.376984126984127,0.20634920634920634
20316160,0.4873096446700508,0.30456852791878175
20447232,0.42592592592592593,0.3271604938271605
20578304,0.5577889447236181,0.23115577889447236
20709376,0.5029940119760479,0.2994011976047904
20840448,0.5026455026455027,0.2698412698412698
20971520,0.5057471264367817,0.25862068965517243
21102592,0.2943722943722944,0.2077922077922078
21233664,0.6416666666666667,0.3416666666666667
21364736,0.4909090909090909,0.34545454545454546
21495808,0.45081967213114754,0.18032786885245902
21626880,0.46994535519125685,0.273224043715847
21757952,0.44047619047619047,0.2976190476190476
21889024,0.5269461077844312,0.2215568862275449
22020096,0.49122807017543857,0.2807017543859649
22151168,0.47668393782383417,0.32124352331606215
22282240,0.46994535519125685,0.30601092896174864
22413312,0.3374485596707819,0.20164609053497942
22544384,0.6491228070175439,0.32456140350877194
22675456,0.4921875,0.421875
22806528,0.4032258064516129,0.2217741935483871
22937600,0.4973544973544973,0.32275132275132273
23068672,0.4,0.3588235294117647
23199744,0.4444444444444444,0.3333333333333333
23330816,0.5325443786982249,0.25443786982248523
23461888,0.5056818181818182,0.26704545454545453
23592960,0.4659090909090909,0.29545454545454547
23724032,0.3224489795918367,0.23265306122448978
23855104,0.6460176991150443,0.34513274336283184
23986176,0.5736434108527132,0.32558139534883723
24117248,0.4107142857142857,0.19196428571428573
24248320,0.5567010309278351,0.2422680412371134
24379392,0.47368421052631576,0.3263157894736842
24510464,0.4627659574468085,0.32978723404255317
24641536,0.532967032967033,0.26373626373626374
24772608,0.5103092783505154,0.26804123711340205
24903680,0.5384615384615384,0.2485207100591716
25034752,0.3418181818181818,0.19636363636363635
25165824,0.6415094339622641,0.32075471698113206
25296896,0.49056603773584906,0.41509433962264153
25427968,0.4036697247706422,0.19724770642201836
25559040,0.5573770491803278,0.25136612021857924
25690112,0.4748603351955307,0.25139664804469275
25821184,0.4489795918367347,0.29081632653061223
25952256,0.510752688172043,0.3010752688172043
26083328,0.5121951219512195,0.2621951219512195
26214400,0.5311004784688995,0.24401913875598086
26345472,0.3281853281853282,0.2084942084942085
26476544,0.7070707070707071,0.2727272727272727
26607616,0.5126050420168067,0.3865546218487395
26738688,0.4398496240601504,0.14661654135338345
26869760,0.4463276836158192,0.3050847457627119
27000832,0.44047619047619047,0.21428571428571427
27131904,0.5700483091787439,0.1642512077294686
27262976,0.5,0.30113636363636365
27394048,0.49142857142857144,0.24571428571428572
27525120,0.5214723926380368,0.2392638036809816
27656192,0.32644628099173556,0.16115702479338842
27787264,0.7126436781609196,0.26436781609195403
27918336,0.5979381443298969,0.26804123711340205
28049408,0.4187725631768953,0.10108303249097472
28180480,0.4512820512820513,0.24102564102564103
28311552,0.4394904458598726,0.25477707006369427
28442624,0.507177033492823,0.19138755980861244
28573696,0.5266272189349113,0.3076923076923077
28704768,0.48936170212765956,0.2978723404255319
28835840,0.4634146341463415,0.2804878048780488
28966912,0.36923076923076925,0.16153846153846155
29097984,0.6923076923076923,0.3
29229056,0.5939849624060151,0.3533834586466165
29360128,0.3964757709251101,0.2026431718061674
29491200,0.5925925925925926,0.2328042328042328
29622272,0.5730994152046783,0.22807017543859648
29753344,0.5057471264367817,0.22413793103448276
29884416,0.5372340425531915,0.25
30015488,0.4777777777777778,0.25555555555555554
30146560,0.5235294117647059,0.2
30277632,0.3794466403162055,0.16996047430830039
30408704,0.691358024691358,0.25925925925925924
30539776,0.5670103092783505,0.27835051546391754
30670848,0.49137931034482757,0.12931034482758622
30801920,0.5739910313901345,0.2062780269058296
30932992,0.5159235668789809,0.24203821656050956
31064064,0.594059405940594,0.18316831683168316
31195136,0.5925925925925926,0.2654320987654321
31326208,0.558282208588957,0.26993865030674846
31457280,0.5819209039548022,0.1977401129943503
31588352,0.32142857142857145,0.14285714285714285
31719424,0.7058823529411765,0.25735294117647056
31850496,0.6170212765957447,0.3120567375886525
31981568,0.4951923076923077,0.1875
32112640,0.5625,0.23958333333333334
32243712,0.5668789808917197,0.24203821656050956
32374784,0.44623655913978494,0.26881720430107525
32505856,0.4519774011299435,0.2937853107344633
32636928,0.5055555555555555,0.28888888888888886
32768000,0.4491017964071856,0.2874251497005988
32899072,0.4,0.19545454545454546
33030144,0.6301369863013698,0.3493150684931507
33161216,0.581081081081081,0.3310810810810811
33292288,0.494949494949495,0.2828282828282828
33423360,0.46808510638297873,0.25
33554432,0.55,0.2777777777777778
33685504,0.48295454545454547,0.3181818181818182
33816576,0.5685279187817259,0.2131979695431472
33947648,0.5,0.2826086956521739
34078720,0.5026455026455027,0.2804232804232804
34209792,0.39473684210526316,0.18859649122807018
34340864,0.6612903225806451,0.31451612903225806
34471936,0.5337837837837838,0.3783783783783784
34603008,0.45045045045045046,0.20270270270270271
34734080,0.5441860465116279,0.24651162790697675
34865152,0.5497076023391813,0.27485380116959063
34996224,0.5567567567567567,0.25405405405405407
35127296,0.5665024630541872,0.2561576354679803
35258368,0.594059405940594,0.23267326732673269
35389440,0.591715976331361,0.24260355029585798
35520512,0.42971887550200805,0.20080321285140562
35651584,0.6014492753623188,0.38405797101449274
35782656,0.6274509803921569,0.35947712418300654
35913728,0.5314009661835749,0.2318840579710145
36044800,0.44976076555023925,0.2727272727272727
36175872,0.543010752688172,0.3225806451612903
36306944,0.5333333333333333,0.30256410256410254
36438016,0.5478723404255319,0.2765957446808511
36569088,0.5233160621761658,0.27979274611398963
36700160,0.49473684210526314,0.29473684210526313
36831232,0.39823008849557523,0.24778761061946902
36962304,0.797752808988764,0.19101123595505617
37093376,0.6904761904761905,0.27976190476190477
37224448,0.5833333333333334,0.24074074074074073
37355520,0.582089552238806,0.24378109452736318
37486592,0.5649717514124294,0.3163841807909605
37617664,0.5752688172043011,0.23118279569892472
37748736,0.5663265306122449,0.2602040816326531
37879808,0.5450236966824644,0.2985781990521327
38010880,0.5490196078431373,0.24509803921568626
38141952,0.4691358024691358,0.2222222222222222
38273024,0.738255033557047,0.24161073825503357
38404096,0.6310160427807486,0.32085561497326204
38535168,0.5646551724137931,0.2025862068965517
38666240,0.58,0.265
38797312,0.5794871794871795,0.28205128205128205
38928384,0.5596330275229358,0.26605504587155965
39059456,0.6354166666666666,0.24479166666666666
39190528,0.5863874345549738,0.2670157068062827
39321600,0.5570776255707762,0.2602739726027397
39452672,0.44680851063829785,0.24680851063829787
39583744,0.7212121212121212,0.2727272727272727
39714816,0.5857988165680473,0.34911242603550297
39845888,0.5113122171945701,0.22624434389140272
39976960,0.5458937198067633,0.21739130434782608
40108032,0.49079754601226994,0.34355828220858897
40239104,0.5489130434782609,0.24456521739130435
40370176,0.5078534031413613,0.2931937172774869
40501248,0.49214659685863876,0.3193717277486911
40632320,0.5561497326203209,0.24064171122994651
