collected_frames,torque/flipper_torque_FL,torque/flipper_torque_FL_max,torque/flipper_torque_FL_min,torque/flipper_torque_FR,torque/flipper_torque_FR_max,torque/flipper_torque_FR_min,torque/flipper_torque_RL,torque/flipper_torque_RL_max,torque/flipper_torque_RL_min,torque/flipper_torque_RR,torque/flipper_torque_RR_max,torque/flipper_torque_RR_min
131072,708.8992671966553,1000.0,1.5587508408352733,698.9355988502502,1000.0,1.4104381799697876,705.1842002868652,1000.0,1.2477856799960136,700.1586360931396,1000.0,1.4962576180696487
262144,703.8101587295532,1000.0,1.7035126090049744,699.3243842124939,1000.0,1.2531131030991673,704.0519952774048,1000.0,1.4773498438298702,698.3192005157471,1000.0,1.5324190724641085
393216,699.7680187225342,1000.0,1.328735576942563,695.3275103569031,1000.0,1.3540844172239304,700.9976191520691,1000.0,1.5342047028243542,695.5692729949951,1000.0,1.317460510879755
524288,691.173505783081,1000.0,1.4194477163255215,685.6394991874695,1000.0,1.4638052210211754,699.1893100738525,1000.0,1.3221113691106439,689.8746314048767,1000.0,1.4017996117472649
655360,687.4923195838928,1000.0,1.4618623703718185,686.3668155670166,1000.0,1.4264480797573924,699.999876499176,1000.0,1.5912221148610115,690.8644232749939,1000.0,1.3840816542506218
786432,700.7251091003418,1000.0,1.4539464637637138,697.3596119880676,1000.0,1.6231905817985535,703.0316433906555,1000.0,1.6074891351163387,698.0394043922424,1000.0,1.4222950534895062
917504,687.8057589530945,1000.0,1.4087321385741234,691.7419943809509,1000.0,1.42726119607687,703.9104828834534,1000.0,1.5305942189879715,696.8001699447632,1000.0,1.1475660977885127
1048576,677.8191504478455,1000.0,1.2300493568181992,688.5276036262512,1000.0,1.348950870335102,701.8873763084412,1000.0,1.2687918916344643,692.7755155563354,1000.0,1.446619219146669
1179648,678.91827917099,1000.0,1.326939221471548,684.6613564491272,1000.0,1.4318243637681007,702.311357498169,1000.0,1.3701194785535336,691.299605846405,1000.0,1.480547098442912
1310720,686.3517374992371,1000.0,1.465079109184444,691.7164525985718,1000.0,1.5349876806139946,698.1978530883789,1000.0,1.3325476944446564,690.0915813446045,1000.0,1.1379461102187634
1441792,695.1163783073425,1000.0,1.3493383121676743,699.2482843399048,1000.0,1.1622226238250732,701.3670763969421,1000.0,1.5295029673725367,696.3781247138977,1000.0,1.713304366916418
1572864,684.652524471283,1000.0,1.612615630030632,697.017550945282,1000.0,1.3642244245857,698.1378898620605,1000.0,1.5148814767599106,697.4545321464539,1000.0,1.6090070940554142
1703936,676.5145163536072,1000.0,1.3486574504058808,690.6103549003601,1000.0,1.5047519356012344,697.045428276062,1000.0,1.5015930030494928,694.0351204872131,1000.0,1.687482737004757
1835008,680.2672252655029,1000.0,1.3979833517223597,687.6556367874146,1000.0,1.3608225602656603,694.1570978164673,1000.0,1.383352868258953,693.4029378890991,1000.0,1.6868365295231342
1966080,692.1747393608093,1000.0,1.3887827470898628,694.5090570449829,1000.0,1.6496760956943035,697.8481583595276,1000.0,1.5473453039303422,696.6102042198181,1000.0,1.518549457192421
2097152,692.3613696098328,1000.0,1.3349559577181935,697.0681257247925,1000.0,1.3561536110937595,699.0857520103455,1000.0,1.3040013909339905,699.7440490722656,1000.0,1.507514176890254
2228224,694.4712228775024,1000.0,1.453199747018516,697.1596846580505,1000.0,1.5672955997288227,696.9048824310303,1000.0,1.1976434253156185,698.0913815498352,1000.0,1.3517123199999332
2359296,697.5875034332275,1000.0,1.3296541571617126,692.8431253433228,1000.0,1.4963151142001152,692.1119561195374,1000.0,1.5180781949311495,694.9407382011414,1000.0,1.3635000810027122
2490368,700.8904094696045,1000.0,1.5986842811107635,696.1888508796692,1000.0,1.5265529283788055,691.0197858810425,1000.0,1.1447934312745929,690.197865486145,1000.0,1.3470728322863579
2621440,707.5560274124146,1000.0,1.5233475286513567,695.8527703285217,1000.0,1.3999614212661982,692.5512075424194,1000.0,1.3403266072273254,693.109347820282,1000.0,1.3769544810056686
2752512,710.83513879776,1000.0,1.4900754876434803,696.9621071815491,1000.0,1.407204327173531,690.6747512817383,1000.0,1.4030713513493538,690.0617551803589,1000.0,1.5454368628561497
2883584,712.7460765838623,1000.0,1.4756639897823334,688.1623916625977,1000.0,1.4474670067429543,683.9020099639893,1000.0,1.5299437567591667,695.5840725898743,1000.0,1.6393626164644957
3014656,712.4498219490051,1000.0,1.58150077983737,691.0426836013794,1000.0,1.361567348241806,687.1307339668274,1000.0,1.4394032433629036,692.4168696403503,1000.0,1.372189924120903
3145728,711.8401432037354,1000.0,1.663941640406847,692.2567138671875,1000.0,1.3319058455526829,689.3672332763672,1000.0,1.2838862985372543,692.968608379364,1000.0,1.3118918742984533
3276800,706.9466705322266,1000.0,1.737388152629137,691.8266072273254,1000.0,1.2905252277851105,686.0945072174072,1000.0,1.2732043452560902,695.3876442909241,1000.0,1.5081579759716988
3407872,706.7290267944336,1000.0,1.4672376811504364,690.9377264976501,1000.0,1.5436734361574054,682.2917242050171,1000.0,1.1840534545481205,695.4645371437073,1000.0,1.4209971576929092
3538944,708.0610551834106,1000.0,1.6848566681146622,694.6783165931702,1000.0,1.494479451328516,682.6092295646667,1000.0,1.2005866598337889,694.0790176391602,1000.0,1.4818455828353763
3670016,709.6894869804382,1000.0,1.5829967875033617,693.224850654602,1000.0,1.499755933880806,683.4387826919556,1000.0,1.3553569139912724,695.036226272583,1000.0,1.6386697702109814
3801088,708.451611995697,1000.0,1.4465562738478184,696.2580432891846,1000.0,1.225246638059616,682.0269112586975,1000.0,1.358680909499526,694.8437457084656,1000.0,1.371935817413032
3932160,711.3379759788513,1000.0,1.1913346275687218,695.6498794555664,1000.0,1.3476889580488205,682.2257452011108,1000.0,1.5534968031570315,695.153911113739,1000.0,1.3558588474988937
4063232,712.7560315132141,1000.0,1.5016340501606464,694.7180876731873,1000.0,1.606909640133381,681.8926424980164,1000.0,1.6366781033575535,695.8726596832275,1000.0,1.5348134338855743
4194304,707.9948325157166,1000.0,1.3603833559900522,691.8135418891907,1000.0,1.195597980171442,681.8478503227234,1000.0,1.3315050899982452,691.8469548225403,1000.0,1.3925452660769224
4325376,709.221360206604,1000.0,1.3865961618721485,694.5857677459717,1000.0,1.5979525074362755,682.5910930633545,1000.0,1.3496705759316683,690.2646989822388,1000.0,1.2215781939448789
4456448,706.1630544662476,1000.0,1.759257160127163,695.4819192886353,1000.0,1.208199717104435,683.089054107666,1000.0,1.3429581075906754,689.929594039917,1000.0,1.2224625647068024
4587520,707.0309405326843,1000.0,1.4432265534996986,692.2009477615356,1000.0,1.573518544435501,689.0569267272949,1000.0,1.3688884666189551,684.3041191101074,1000.0,1.4920319328084588
4718592,704.1424298286438,1000.0,1.448504664003849,691.9955587387085,1000.0,1.3386232145130634,692.687961101532,1000.0,1.4815030694007874,680.8913564682007,1000.0,1.3150849714875221
4849664,703.0567078590393,1000.0,1.4610626958310604,691.4956784248352,1000.0,1.4790183883160353,692.7110543251038,1000.0,1.5367758721113205,681.7378454208374,1000.0,1.3413074612617493
4980736,704.010293006897,1000.0,1.3324665427207947,693.2829537391663,1000.0,1.5812514945864677,692.3399085998535,1000.0,1.3575160168111324,684.6728444099426,1000.0,1.3493525423109531
5111808,702.1328191757202,1000.0,1.302612416446209,695.1097092628479,1000.0,1.336090911179781,692.8353424072266,1000.0,1.4138412699103355,684.3201951980591,1000.0,1.2716639004647732
5242880,701.6405816078186,1000.0,1.4301762580871582,693.7242693901062,1000.0,1.3373926524072886,686.1510634422302,1000.0,1.273397160694003,682.3247318267822,1000.0,1.2852912861853838
5373952,701.2388834953308,1000.0,1.6124203652143478,694.0141105651855,1000.0,1.477251809090376,683.5305423736572,1000.0,1.3666875595226884,680.487557888031,1000.0,1.2829743102192879
5505024,701.3790416717529,1000.0,1.2768523395061493,695.8973736763,1000.0,1.4424233809113503,683.5966486930847,1000.0,1.2991945771500468,682.7737040519714,1000.0,1.5288287214934826
5636096,702.8673782348633,1000.0,1.367239666171372,693.5671877861023,1000.0,1.5540018808096647,684.7551956176758,1000.0,1.4387138113379478,683.587884426117,1000.0,1.3439323417842388
5767168,701.8338532447815,1000.0,1.4485325329005718,693.4961333274841,1000.0,1.3428409583866596,679.8363275527954,1000.0,1.3018990568816662,684.0477066040039,1000.0,1.3002658933401108
5898240,701.6815552711487,1000.0,1.4300104705616832,693.1991500854492,1000.0,1.7797154560685158,677.8541865348816,1000.0,1.32673560641706,686.214231967926,1000.0,1.3703480139374733
6029312,702.8462581634521,1000.0,1.5299084186553955,691.0306730270386,1000.0,1.2667011599987745,674.8415775299072,1000.0,1.3812554217875004,688.3122096061707,1000.0,1.530121237039566
6160384,703.3536148071289,1000.0,1.5050591453909874,690.6883459091187,1000.0,1.4639373570680618,673.7433128356934,1000.0,1.29814537987113,690.8789391517639,1000.0,1.3782626539468765
6291456,703.5566449165344,1000.0,1.479612734168768,692.1515002250671,1000.0,1.2966591715812683,674.9034638404846,1000.0,1.430836509913206,695.3237619400024,1000.0,1.405771978199482
6422528,703.3069577217102,1000.0,1.5410542339086533,689.3396844863892,1000.0,1.335366327315569,679.4483294487,1000.0,1.3150481507182121,693.9315328598022,1000.0,1.2593001201748848
6553600,702.0248970985413,1000.0,1.5286100283265114,690.0415515899658,1000.0,1.0637342873960733,682.0886664390564,1000.0,1.1742755249142647,694.8304715156555,1000.0,1.394429910928011
6684672,703.443868637085,1000.0,1.5338756628334522,689.6926765441895,1000.0,1.3658172935247421,686.444390296936,1000.0,1.2562526795081794,694.3416233062744,1000.0,1.2724261209368706
6815744,703.0303082466125,1000.0,1.5648130849003792,690.0732645988464,1000.0,1.473831683397293,686.9801177978516,1000.0,1.3436622098088264,696.4483375549316,1000.0,1.638227492570877
6946816,701.5124564170837,1000.0,1.074409008026123,691.7507724761963,1000.0,1.4492894224822521,689.3701148033142,1000.0,1.430927999317646,697.7080850601196,1000.0,1.4860250502824783
7077888,700.3724184036255,1000.0,1.5366923939436674,694.4387640953064,1000.0,1.3268011957406998,693.6347646713257,1000.0,1.2996236504986882,695.7844252586365,1000.0,1.4009600281715393
7208960,699.8043437004089,1000.0,1.4219724833965302,695.02108335495,1000.0,1.4814275540411472,691.8607468605042,1000.0,1.5983667317777872,695.5187392234802,1000.0,1.721455879509449
7340032,694.6144089698792,1000.0,1.1971286684274673,694.2467002868652,1000.0,1.4832366649061441,692.8675022125244,1000.0,1.4609495531767607,697.159336566925,1000.0,1.6460672542452812
7471104,693.7003569602966,1000.0,1.4273819625377655,689.6873364448547,1000.0,1.5232102922163904,693.8288140296936,1000.0,1.406309586018324,695.6872944831848,1000.0,1.5170597769320011
7602176,693.6397519111633,1000.0,1.4056341238319874,690.5424818992615,1000.0,1.3876724150031805,693.0173592567444,1000.0,1.3512553460896015,694.2561283111572,1000.0,1.5353001654148102
7733248,693.6485552787781,1000.0,1.538529397919774,690.1670265197754,1000.0,1.3981776610016823,697.8878297805786,1000.0,1.33442329056561,693.2854080200195,1000.0,1.4144653528928757
7864320,697.749593257904,1000.0,1.5196243114769459,689.5437235832214,1000.0,1.33237823843956,698.0425705909729,1000.0,1.4680405650287867,692.4190263748169,1000.0,1.521227728575468
7995392,697.6154594421387,1000.0,1.5822206884622574,689.5940403938293,1000.0,1.4919123705476522,699.0883483886719,1000.0,1.5796252507716417,693.2428755760193,1000.0,1.24803851172328
8126464,700.065493106842,1000.0,1.4128847774118185,686.630081653595,1000.0,1.5569827556610107,697.9998426437378,1000.0,1.3282334692776203,683.0936880111694,1000.0,1.187709154561162
