collected_frames,rew/shaping,rew/step_penalty,rew/roll_penalty,rew/roll_rate_penalty,rew/pitch_penalty,rew/pitch_rate_penalty,rew/shock_penalty,rew/action_bonus,rew/flipper_action_bonus,rew/terminal_bonus,rew/total_reward
3801088,1.4966487605124712,-0.062463335081321736,-0.04524908887105994,-0.23565106105525047,-0.3179329240228981,-0.2774531217291951,-0.09790577189414762,5.173101305961609,0.7141756461933255,0.11877502675633878,6.463286727666855
3932160,1.5342474328354,-0.06256956524302454,-0.033399194304365665,-0.24124883173499256,-0.3195342291146517,-0.2851370966527611,-0.10078612908546347,5.252156797796488,0.7215757826343179,0.13574156968388706,6.598081432282925
4063232,1.6122535020112991,-0.06267579540472744,-0.0339014313503867,-0.24206311500165612,-0.31900696898810565,-0.2857028229627758,-0.10868022133945487,5.377539336681366,0.7232212317176163,0.13431351562030613,6.7923561073839664
4194304,1.574635705910623,-0.06278202556643021,-0.03912689405842684,-0.2479139342904091,-0.3284236737526953,-0.28502828790806234,-0.10344801146129612,5.354295831173658,0.7170038060285151,0.1536917967023328,6.730638358741999
4325376,1.5958086540922523,-0.06288825572813311,-0.03935815946897492,-0.25382077996619046,-0.32690858584828675,-0.28887174534611404,-0.10409057009383105,5.427503630518913,0.7230400848202407,0.16017473582178354,6.827484183013439
4456448,1.5867984779179096,-0.06299448588983636,-0.03909395064692944,-0.2568879750324413,-0.3317389413714409,-0.2862036437727511,-0.10346097314322833,5.469212282449007,0.7209290098398924,0.15397068054880947,6.847365520894527
4587520,1.584409536793828,-0.06310071605153915,-0.04474072312586941,-0.2613267144188285,-0.3160493616014719,-0.28570101922377944,-0.10022510278213304,5.520310953259468,0.7273579332977533,0.14584672905039042,6.903164379298687
4718592,1.5638657147064805,-0.06320694621324206,-0.0684551305603236,-0.25635836145374924,-0.30732500925660133,-0.283864805707708,-0.09702500481216703,5.4792626947164536,0.7161934268660843,0.12443515390623361,6.803634826093912
4849664,1.5831289617344737,-0.06331317637494485,-0.06213595988810994,-0.25835613161325455,-0.3239426075015217,-0.28814531746320426,-0.09565052334073698,5.556922808289528,0.7199349063448608,0.1431040217867121,6.907417319715023
4980736,1.611605222336948,-0.06341940653664775,-0.06226573439198546,-0.2528872946277261,-0.3068520969245583,-0.2857147818431258,-0.09738117012602743,5.537230119109154,0.7208170499652624,0.14733148261439055,6.94437937065959
5111808,1.6006050361320376,-0.06352563669835098,-0.055274172365898266,-0.2549849726492539,-0.30087605817243457,-0.2865001994650811,-0.10399844060884789,5.542902994900942,0.7227091435343027,0.15852911211550236,6.956104405224323
5242880,1.6122347731143236,-0.06363186686005377,-0.056637691595824435,-0.25801704986952245,-0.30156806902959943,-0.2926567748654634,-0.10268138851097319,5.628489006310701,0.7219262472353876,0.1387677745660767,7.021746963262558
5373952,1.6337087452411652,-0.06373809702175669,-0.040677442331798375,-0.2523829131387174,-0.28248868347145617,-0.29457917576655746,-0.09688871467369609,5.795666791498661,0.709479589946568,0.1595174092799425,7.263989005237818
5505024,1.773672729730606,-0.0638443271834595,-0.023929804785439046,-0.2466045080218464,-0.27888139663264155,-0.2975783160654828,-0.11331895873445319,5.9502531588077545,0.7166251209564507,0.102900953264907,7.517482504248619
5636096,1.6285280976444483,-0.06395055734516238,-0.021365461056120694,-0.2501025510719046,-0.2917662353720516,-0.3092172311153263,-0.11279006404220127,5.83135537430644,0.7244680384173989,0.1872418251587078,7.319374572485685
5767168,1.5635417085140944,-0.06405678750686561,-0.021520977083127946,-0.2457433018134907,-0.2788997332099825,-0.30098779080435634,-0.09373346700158436,5.786477852612734,0.7194548211991787,0.13206726359203458,7.192440133541822
5898240,1.5399575168266892,-0.0641630176685685,-0.020399621891556308,-0.24358424975071102,-0.28428532532416284,-0.3014882542192936,-0.09094210763578303,5.795585948973894,0.7094985712319613,0.11955036653671414,7.155284974724054
6029312,1.5769086293876171,-0.06426924783027131,-0.02642201392154675,-0.24462921544909477,-0.2972648930735886,-0.30118158319965005,-0.10608286460046656,5.9447676204144955,0.7051439518108964,0.11763047089334577,7.299690965563059
6160384,1.5973395016044378,-0.06437547799197414,-0.029306650380021892,-0.24171827011741698,-0.30893146502785385,-0.2918905122205615,-0.09395962677081116,5.890770733356476,0.7059434307739139,0.13843219145201147,7.298958219587803
6291456,1.6307845879346132,-0.064481708153677,-0.027253625012235716,-0.2503633025335148,-0.3119435606058687,-0.29653161065652966,-0.10004058525373694,6.091877419501543,0.7051005810499191,0.15595188876613975,7.5286085195839405
6422528,1.6506507424637675,-0.06458793831538025,-0.02824902895372361,-0.2548014521598816,-0.31515939603559673,-0.29320245143026114,-0.10104068399232347,6.119911063462496,0.7008314928971231,0.15474601997993886,7.564136244356632
6553600,1.684718837030232,-0.06469416847708312,-0.02441937713592779,-0.26664594328030944,-0.31090574664995074,-0.2961951189208776,-0.1102392261454952,6.1580609530210495,0.7027761293575168,0.186423625680618,7.654478050768375
6684672,1.7201733011752367,-0.06480039863878594,-0.02237560933281202,-0.27468776423484087,-0.29933771933428943,-0.2965977811254561,-0.12049015596858226,6.360766168683767,0.7071982594206929,0.18329324841033667,7.888782646507025
6815744,1.702575066126883,-0.06490662880048877,-0.04141785441606771,-0.293043032521382,-0.32283893460407853,-0.30450496124103665,-0.13194039376685396,6.4097847156226635,0.7132487348280847,0.1728663460817188,7.8343117125332355
6946816,1.6898060999810696,-0.06501285896219165,-0.05037679726956412,-0.3157770484685898,-0.310478403698653,-0.3096402504015714,-0.1484986815485172,6.45372823625803,0.7196236695162952,0.15447636309545487,7.811584662646055
7077888,1.6185058783739805,-0.06511908912389487,-0.05562832034775056,-0.3203569904435426,-0.3087666293140501,-0.30898455902934074,-0.14956282681669109,6.161311775445938,0.725442270282656,0.14717522461432964,7.437772490084171
7208960,1.5454401802271605,-0.06522531928559773,-0.06736045237630606,-0.3243177311960608,-0.30219956394284964,-0.3115544270258397,-0.15740376408211887,5.961203992366791,0.7300895373336971,0.10007252835202962,7.101482402533293
7340032,1.5728371208533645,-0.06533154944730056,-0.08294843055773526,-0.3252147505991161,-0.28529477631673217,-0.3144969395361841,-0.15168248137342744,6.026891034096479,0.7343328148126602,0.10392154601868242,7.204454466700554
7471104,1.6150179710239172,-0.0654377796090034,-0.06189887414802797,-0.32103872555308044,-0.2970166099257767,-0.31392658059485257,-0.15305605423054658,6.2254139594733715,0.7208180529996753,0.10793143534101546,7.447551347315311
7602176,1.6449340619146824,-0.06554400977070628,-0.06289471944910474,-0.31622479553334415,-0.2998986328020692,-0.31584590347483754,-0.14203394184005447,6.242691814899445,0.723096911329776,0.11995187820866704,7.519752450287342
7733248,1.6801570849493146,-0.06565023993240951,-0.05869220753083937,-0.31549241952598095,-0.2919128770008683,-0.31834426801651716,-0.1420145022420911,6.4806793965399265,0.7151505099609494,0.14773760724347085,7.8220255598425865
7864320,1.690643547102809,-0.06575647009411235,-0.05146448453888297,-0.3059715835843235,-0.29590826923958957,-0.3160309561062604,-0.13390722128679045,6.488008093088865,0.7101954245008528,0.16277502663433552,7.874437540769577
7995392,1.7379664089530706,-0.0658627002558152,-0.054701692424714565,-0.29603158752433956,-0.2922677812166512,-0.3198914441745728,-0.13602579210419208,6.665446892380714,0.7156917550601065,0.18254097632598132,8.128481354564428
8126464,1.8131120977923274,-0.06596893041751804,-0.036162410586257465,-0.258137192344293,-0.23964548704680055,-0.30578351381700486,-0.10352009037160315,6.345246236771345,0.7146136597730219,0.15385728096589446,8.014651112258434
8257536,1.7290920047089458,-0.06607516057922089,-0.037057853158330545,-0.26002224476542324,-0.26126227667555213,-0.3139417951460928,-0.10604964912636206,6.255656372755766,0.7332678190432489,0.21271998900920153,7.882575668394566
8388608,1.6748856641352177,-0.06618139074092413,-0.03823843318969011,-0.25832106673624367,-0.27360134525224566,-0.30975147034041584,-0.10230754860094748,6.2138440907001495,0.7337678736075759,0.18532654363662004,7.754738327115774
8519680,1.657545305788517,-0.06628762090262698,-0.04866580860107206,-0.25535125262103975,-0.27994778868742287,-0.3099667173810303,-0.10321690882847179,6.2328538447618484,0.7442287015728652,0.17983651452232152,7.746244326233864
8650752,1.640663986094296,-0.06639385106432984,-0.04679898830363527,-0.24616556090768427,-0.2957189481239766,-0.3073987476527691,-0.1050000466639176,6.228152845054865,0.7470205719582736,0.16248691524378955,7.705950271338224
8781824,1.657990412786603,-0.06650008122603268,-0.052341226022690535,-0.2423431151546538,-0.32992173405364156,-0.3037173980847001,-0.09541005717619555,6.190265461802483,0.7489429460838437,0.17851724673528224,7.681073781102896
8912896,1.6713322661817074,-0.06660631138773553,-0.044163015991216525,-0.2449910369468853,-0.3583927263971418,-0.3054965909104794,-0.10157134196560946,6.1597246788442135,0.7476003300398588,0.17280503339134157,7.626319255679846
9043968,1.6822758447378874,-0.06671254154943876,-0.0436451448185835,-0.24621667608153075,-0.3725766574498266,-0.3035242089536041,-0.11144130671164021,6.133635774254799,0.7493061712011695,0.17983190168160945,7.597271505743265
9175040,1.7162641836330295,-0.0668187717111416,-0.04630099379573949,-0.25855566759128124,-0.37236403627321124,-0.3108378741890192,-0.12217149510979652,6.323220886290073,0.7515305173583329,0.18971948872786015,7.798866827040911
9306112,1.7485116319730878,-0.06692500187284446,-0.04356399204698391,-0.2658235401613638,-0.35604688827879727,-0.31397484871558845,-0.12281359412736492,6.485977657139301,0.7566162678413093,0.17983651533722878,7.996827606111765
9437184,1.7940660519525409,-0.0670312320345473,-0.04607994869002141,-0.2770127763506025,-0.3427679387386888,-0.3179688055533916,-0.13568758231122047,6.660727109760046,0.7526596067473292,0.21668240532744676,8.231488686054945
9568256,1.7752737030386925,-0.06713746219625015,-0.0466784339514561,-0.2854185812175274,-0.346816269448027,-0.3125866164918989,-0.13827679984387942,6.568148415535688,0.7597733396105468,0.1938473916379735,8.092768806964159
9699328,1.7499302448704839,-0.06724369235795341,-0.04845818268950097,-0.28582963650114834,-0.3574397263582796,-0.311975002521649,-0.13764827622799203,6.504215992987156,0.7591783865354955,0.21366542775649577,8.011787947267294
9830400,1.7596346540376544,-0.06734992251965621,-0.0416726608236786,-0.2801392558030784,-0.375582505017519,-0.31051563494838774,-0.13556782546220347,6.443474531173706,0.7627522116526961,0.21179300546646118,7.961575224995613
9961472,1.7290048766881227,-0.06745615268135909,-0.03583141180570237,-0.2736179977655411,-0.3961913378443569,-0.31212406419217587,-0.13950968236895278,6.514137294143438,0.7720108218491077,0.20262867084238678,7.986617743968964
10092544,1.7430770955979824,-0.06756238284306194,-0.03602306262473576,-0.2708989267703146,-0.43262764741666615,-0.30950362980365753,-0.12969392133527435,6.451050486415625,0.7797120935283601,0.20109183143358678,7.922141097486019
10223616,1.7625232143327594,-0.06766861300476477,-0.03895086803822778,-0.2754900469444692,-0.4392007081769407,-0.31402633083052933,-0.1338374086190015,6.529108438640833,0.7790597202256322,0.21838473028037697,8.013878252357244
10354688,1.7798586329445243,-0.06777484316646804,-0.04118205443955958,-0.278739508590661,-0.40944284363649786,-0.3202373480889946,-0.1391112423443701,6.6959960497915745,0.7720143306069076,0.23699689784552902,8.222396969795227
10485760,1.798569600097835,-0.06788107332817084,-0.042431358713656664,-0.2883906005881727,-0.3905928891617805,-0.3265146145131439,-0.1390828003641218,6.707486126571894,0.7674247454851866,0.2036261948524043,8.213387474417686
10616832,1.8515102388337255,-0.06798730348987371,-0.04848099948139861,-0.29514635959640145,-0.367073216708377,-0.33283060672692955,-0.147168209659867,6.986494041979313,0.7553631840273738,0.21686634654179215,8.540401540696621
10747904,1.6656869975849986,-0.06809353365157667,-0.0785510019341018,-0.3218282242305577,-0.35820454359054565,-0.3336651197168976,-0.14932666346430779,6.476079598069191,0.7591888881288469,0.07209690939635038,7.649600714445114
10878976,1.6811816459521651,-0.0681997638132794,-0.07958215556573123,-0.32760991435498,-0.33942544483579695,-0.3380359436850995,-0.15112876327475533,6.606149960309267,0.755549302790314,0.12045756040606648,7.847859352827072
11010048,1.6926432885229588,-0.06830599397498266,-0.0679318371694535,-0.3169811319094151,-0.32171332533471286,-0.3386420125607401,-0.14584924266091548,6.847147759050131,0.749448818154633,0.12342706590425223,8.140179831534624
11141120,1.7677934831008315,-0.06841222413668548,-0.06136031076312065,-0.30444722319953144,-0.29136002412997186,-0.3321341674309224,-0.14206586818909273,6.966101203113794,0.7540685958229005,0.16943267919123173,8.445401567965746
11272192,1.8067736104130745,-0.06851845429838833,-0.04282060294644907,-0.2801601765677333,-0.2855115251149982,-0.32923259725794196,-0.13847592094680294,7.122666507959366,0.7602845057845116,0.17020340578164905,8.702116459608078
11403264,1.8610475147143006,-0.0686246844600913,-0.04137894921586849,-0.26746078731957823,-0.28251207433640957,-0.3282484558876604,-0.13757803925545886,7.17984426766634,0.7604934824630618,0.24492173292674124,8.909241296350956
11534336,1.9193769795820117,-0.06873091462179402,-0.03084124965243973,-0.2623015142744407,-0.2706295559182763,-0.3289675039704889,-0.13609515340067446,7.202755503356457,0.7600937918759882,0.25611936242785305,9.030194245278835
11665408,1.919443934224546,-0.0688371447834973,-0.027262351257377304,-0.26340676529798657,-0.2675472046248615,-0.33401299151591957,-0.13671523737139069,7.243791904300451,0.7549788067117333,0.2780794785358012,9.088388033211231
11796480,1.91126099973917,-0.0689433749452001,-0.027418688681791537,-0.2655716775916517,-0.267478582682088,-0.3321835361421108,-0.1396274074795656,7.229470834136009,0.7521239789202809,0.2787935056257993,9.060304634273052
11927552,1.9247017661109567,-0.06904960510690296,-0.026431001082528383,-0.26619290723465383,-0.2692398055223748,-0.3358316826634109,-0.13636128525831737,7.292949911206961,0.7518166657537222,0.25452582293655723,9.110517032444477
12058624,1.950708033517003,-0.06915583526860593,-0.02382839952770155,-0.26821850799024105,-0.27646409161388874,-0.3367589476983994,-0.1374407708644867,7.358839325606823,0.7428755802102387,0.2759940994437784,9.206037878990173
12189696,1.968285701237619,-0.06926206543030865,-0.0314427036937559,-0.278603337937966,-0.2905224261339754,-0.34152009175159037,-0.14023815133259632,7.538312669843435,0.7356543228961527,0.2809401990380138,9.35967144370079
12320768,1.962679309770465,-0.06936829559201192,-0.033416719306842424,-0.2871918745804578,-0.29305242537520826,-0.3391619101166725,-0.14021643393789418,7.474146295338869,0.741534826811403,0.2609520641854033,9.265756100416183
12451840,1.9677502987906337,-0.06947452575371472,-0.03354196745203808,-0.29686415172182024,-0.29406696767546237,-0.3427623324096203,-0.15723460374283604,7.531063482165337,0.7371875797398388,0.2951640337705612,9.32443805038929
12582912,1.9450756646692753,-0.06958075591541758,-0.031994235498132184,-0.29327001073397696,-0.2875900201033801,-0.33465811028145254,-0.1504516899585724,7.462390623986721,0.7343768877908587,0.24997661833185703,9.211675085127354
12713984,1.9532839804887772,-0.06968698607712057,-0.02834557277674321,-0.2878352184779942,-0.27392306621186435,-0.32837750343605876,-0.15009789858595468,7.531670272350311,0.7373796347528696,0.2581051849992946,9.328743144869804
12845056,1.945554492995143,-0.06979321623882366,-0.02953265620453749,-0.28172385320067406,-0.2819484961219132,-0.3250455562956631,-0.14652038022177294,7.458742205053568,0.7373948665335774,0.2817063125548884,9.277719296514988
12976128,1.9493826888501644,-0.06989944640052655,-0.030125813762424514,-0.28147962177172303,-0.30266819638200104,-0.33225355576723814,-0.14553523177164607,7.495028704404831,0.744658631272614,0.25639824755489826,9.271449141204357
13107200,1.9657063279300928,-0.07000567656222934,-0.02851625760376919,-0.274868763750419,-0.31371309654787183,-0.3279175169300288,-0.1446476151177194,7.593386877328157,0.7398052606731653,0.30283900152426213,9.432368718087673
13238272,1.9268199484795332,-0.07011190672393221,-0.029497189301764593,-0.2684778238181025,-0.3274455389473587,-0.3308322604279965,-0.1436583434115164,7.525657091289759,0.7499245791696012,0.2814228116767481,9.305038332939148
13369344,2.0478811068460345,-0.0702181368856352,-0.03600109645049088,-0.25195498834364116,-0.2618115849327296,-0.32484874478541315,-0.14506715172137774,7.573263563215733,0.7555666249245405,0.34357215859927237,9.622342750430107
13500416,2.032643301412463,-0.07032436704733828,-0.035826093997457065,-0.2617090312996879,-0.27840205072425306,-0.3377040270715952,-0.1496798688895069,7.673011753708124,0.7524540429003537,0.31980554503388703,9.634148217737675
13631488,1.9651411287486553,-0.07043059720904117,-0.03240640337753575,-0.2618351017590612,-0.2958042724058032,-0.3412981659639627,-0.14497178950114176,7.543141696602106,0.7576616392470896,0.3027823024895042,9.412776790559292
13762560,1.9675006242468953,-0.07053682737074396,-0.032053836388513446,-0.2583328023320064,-0.3067527348175645,-0.34445293014869094,-0.14055208885110915,7.535284578800201,0.7512951684184372,0.30970038508530706,9.40192598849535
13893632,2.001687791198492,-0.07064305753244686,-0.034299727354664356,-0.2631341563537717,-0.3000251236371696,-0.34194780560210347,-0.1456344725447707,7.593310281634331,0.7473804196342826,0.3128307623555884,9.490063920617104
14024704,1.9856540272012353,-0.07074928769414983,-0.035478844511089846,-0.2718771717045456,-0.3147350356448442,-0.34865930187515914,-0.1450249350455124,7.732022136449814,0.7554961950518191,0.30091910588089377,9.577217742800713
14155776,1.9973532184958458,-0.0708555178558529,-0.03762185640516691,-0.2740791131509468,-0.32521526189520955,-0.3468088866211474,-0.1479987878119573,7.7190597504377365,0.7569960188120604,0.29674834467004985,9.556679919362068
14286848,2.007423057220876,-0.07096174801755589,-0.048181090533034876,-0.28267172537744045,-0.3292822299990803,-0.3472171032335609,-0.1493350515665952,7.720105204731226,0.7578523783013225,0.3195358890807256,9.565886035561562
14417920,1.97077452018857,-0.07106797817925858,-0.04348113070591353,-0.29266069270670414,-0.3381893082987517,-0.34321201709099114,-0.15757765696616843,7.617434818297625,0.7615654026158154,0.27149236598052084,9.364260964095592
14548992,1.9635988315567374,-0.07117420834096148,-0.04163468550541438,-0.29861594224348664,-0.32958775805309415,-0.3395692256744951,-0.15662082968628965,7.619733989238739,0.757929116487503,0.28071801469195634,9.37355600297451
14680064,1.9856637120246887,-0.07128043850266445,-0.03599153562390711,-0.30624199216254056,-0.3319790924433619,-0.3393313689157367,-0.16255307896062732,7.736674819141626,0.7548617152497172,0.28494547377340496,9.503419809043407
14811136,1.9596537603065372,-0.07138666866436752,-0.03930421094992198,-0.30535434279590845,-0.3406444415450096,-0.34308028663508594,-0.1634897455223836,7.685749188065529,0.7575574717484415,0.28094019752461463,9.408648125827312
14942208,1.988330552354455,-0.07149289882607052,-0.04154016700340435,-0.31049198703840375,-0.3355999179184437,-0.34405787545256317,-0.15673986601177603,7.704610038548708,0.7573202699422836,0.2870921695139259,9.464691311120987
15073280,1.951076258905232,-0.0715991289877732,-0.03528124805598054,-0.3098473148420453,-0.3193263194989413,-0.3426662471611053,-0.15821140122716315,7.641726847738028,0.7675416669808328,0.256563731119968,9.367608487606049
15204352,1.9739397885277867,-0.07170535914947611,-0.036890026487526484,-0.3112088304478675,-0.29965986334718764,-0.3413160126656294,-0.16812140680849552,7.750349767506123,0.7565209935419261,0.25882382423151284,9.49569272249937
15335424,1.9855082295835018,-0.0718115893111791,-0.02956919081043452,-0.3045968469232321,-0.28707799897529185,-0.33990501263178885,-0.1588538397627417,7.7748076394200325,0.7584342337213457,0.28242495108861476,9.596461676061153
15466496,1.9915604125708342,-0.07191781947288216,-0.02589168075064663,-0.28903322597034276,-0.288774732965976,-0.3389916652813554,-0.15250853248289786,7.722394272685051,0.7531270477920771,0.2894518200773746,9.576845802366734
15597568,2.01169749815017,-0.07202404963458514,-0.026741803754703142,-0.28234473429620266,-0.28829708229750395,-0.3432891583070159,-0.15502399069373496,7.779111199080944,0.7654402493499219,0.2976891704602167,9.673091635107994
15728640,2.012297813780606,-0.07213027979628782,-0.02795297425473109,-0.27349558216519654,-0.28359087789431214,-0.3395698752719909,-0.14594943396514282,7.632484510540962,0.7615396077744663,0.30032309249509126,9.551416456699371
15859712,2.056545521132648,-0.07223650995799075,-0.03242720535490662,-0.2777929042931646,-0.2859822819009423,-0.34501234954223037,-0.15018014336237684,7.752911631017923,0.7636299678124487,0.3239855334395543,9.721249304711819
15990784,2.1075586061924696,-0.07234274011969374,-0.025370635179569945,-0.284804469672963,-0.26164595631416887,-0.33160854200832546,-0.1691908622160554,7.804844785481691,0.7682351521216333,0.361919280141592,9.886943601071835
16121856,2.0633767768740654,-0.07244897028139677,-0.036782039678655565,-0.2839632036630064,-0.27783962106332183,-0.3382294559851289,-0.15458214320824482,7.678473141044378,0.7647286928258836,0.34347259951755404,9.675303794443607
16252928,2.075369104743004,-0.07255520044309977,-0.03644614867516793,-0.2838830496184528,-0.26451110222842544,-0.33819808764383197,-0.15643795690266415,7.840970415621996,0.7679830328561366,0.3140458578709513,9.834466263651848
16384000,2.0990414526313543,-0.0726614306048027,-0.03430676573771052,-0.28298560762777925,-0.2794671019073576,-0.3456331822089851,-0.1632437879452482,7.95669187605381,0.7681997697800398,0.3586847318802029,9.99208102375269
16515072,2.0789316557347775,-0.07276766076650537,-0.02738814269832801,-0.2784931929782033,-0.292166706873104,-0.3468325932044536,-0.15109907076111995,7.84922968223691,0.7735433434136212,0.3307902169181034,9.852390825748444
16646144,2.06411268748343,-0.07287389092820837,-0.03070279110397678,-0.2775299367494881,-0.29737529321573675,-0.3464132701046765,-0.1568433193024248,7.800460539758205,0.7737510222941637,0.3376562127377838,9.782179728150368
