collected_frames,grad_contrib/shaping,grad_contrib/roll_penalty,grad_contrib/roll_rate_penalty,grad_contrib/pitch_penalty,grad_contrib/pitch_rate_penalty,grad_contrib/shock_penalty,grad_contrib/action_bonus,grad_contrib/flipper_action_bonus,grad_contrib/terminal_bonus
13238272,-0.14248638186758894,-0.012525171890105474,0.0024015726134828984,-0.0673702621408046,-0.004852636477910879,-0.03297455725852133,-0.4837805172479074,-0.03584652890695458,-0.21776237159672393
13369344,-0.16099424843770935,-0.007997072880273421,-0.0052739883201400415,-0.03867485711997128,0.010540146390219038,0.04444232227364142,-0.6713964916036687,0.012907431331401051,-0.047773441642975756
13500416,-0.14837117927056484,2.1583902307459415e-05,0.013493207083299374,-0.015065798917089075,0.015693470422688646,0.05350188106321351,-0.6815503235461738,0.012784241875294651,-0.059518313919368585
13631488,-0.0822585978447301,0.02865335234750711,-0.01855282404773924,-0.25134525868340635,-0.1958741605974896,-0.09306937240960031,0.1810554446892474,0.02168277242522717,-0.12750821695505274
13762560,0.08033607075617875,0.01697681737741862,0.01444787873038371,-0.02580706993913619,-0.01374335703002058,0.06107435972714427,-0.24222817832549168,0.07553184038327533,0.4698544277309509
13893632,-0.001592146853274371,0.038571739349333924,0.04103613666143884,0.0066645733851176635,0.057193070961917544,0.11787860355830897,0.15024759396380283,-0.03580393403852105,0.5510122012282849
14024704,0.034716337785284275,-0.011956685399863928,-0.003737312616172833,0.019184666583835212,0.024446134644188978,0.015749909644767156,0.6306390890633607,-0.007901650340871185,0.25166821392165567
14155776,0.23647118517908705,-0.02548124267328685,-0.04643817208517266,-0.042350981180947135,-0.1309961299920954,0.11892740648871178,0.32908945988930466,0.022815896804560313,0.04742952570683416
14286848,0.3462247530069491,0.028523148494394822,-0.019351587432115066,0.057083593031775105,0.03002699807122829,0.032017628477256206,0.25984969712040007,-0.04266625149890325,0.18425634286697806
14417920,-0.3671385801465146,0.06687310616735548,-0.002869707260732935,-0.020921290532636323,0.0021504334164400645,-0.15601393982550063,0.36698762159405074,-0.01578586776359753,-0.0012594532931716736
14548992,0.323217416765825,-0.0741706337070912,-0.16794201164912992,-0.04168572498549832,0.000890525766011986,0.11459632251851859,-0.11482114708456,0.010473104634537322,0.15220311288882768
14680064,-0.05075288548941138,0.024522976139573372,-0.03438697031719803,-0.04577798235572993,-0.06083996300756372,0.09566222733615641,-0.2297496840766264,0.02386167182245954,-0.43444563945528125
14811136,-0.16245796650894007,-0.014977040441354754,0.05489027992059624,-0.013929826976630129,0.04238890790193316,0.12894855526440677,-0.4097273894427397,0.044928344368201124,-0.12775168917519808
14942208,0.23477982350758939,0.05334553067621233,-0.08979675159466607,0.03573263925765182,0.006699759503643161,-0.06861336842236425,-0.0880900278515404,0.011737524027012464,0.41120457515932013
15073280,-0.01416708064517738,0.04681422614712449,0.0006475962539254856,0.11510462094948659,0.032463871066634835,0.18754601611506436,0.30086127419795144,-0.0485274003844421,0.25386791424019334
15204352,0.08690978277102626,0.029104906380638198,-0.020352763049097805,0.05907155527980175,0.016237797185773208,0.13146012207367402,0.31377271275775526,-0.009128065653150007,-0.33396229484908346
15335424,-0.10183748739174255,0.018159124796701887,0.02004500888549826,-0.02292479441460694,-0.014399784465321787,0.029766387897369,-0.5427508636739407,0.03400781051252902,-0.21610873796228988
15466496,0.10431754787219573,0.04312930006085501,0.05649793526059254,-0.021618334903693158,0.01711636724568652,0.14167735291295883,0.4543026559277263,0.040475398298482,0.12086510751780993
15597568,0.08408984085667565,-0.04689477703339986,0.06611532520875635,-0.014377064781858412,-0.02086733185828147,0.053837939488993215,0.14505814492490093,-0.08516498874627591,0.48359458710085823
15728640,0.29284622649906406,-0.02756339544322164,-0.021010732825144315,-0.016428727838995124,-0.037090954733043524,0.043278180503629866,0.39087009551754437,0.020946462592189574,-0.14996522404716753
15859712,-0.040260682090461734,-0.06286147079783283,0.03863214927452427,0.12259335884023724,0.16547039763775662,0.23479159075721098,0.13730129920164355,-0.14446898688155396,-0.05362006451877881
15990784,-0.1388964676611542,0.004039584446849545,-0.0070873582925082045,-0.014874628896626581,0.0015428441539471485,0.03774077382957281,-0.6646613317766105,2.7265715046933645e-06,-0.13115428437122637
16121856,0.08888799829565146,-0.037925356576112734,-0.008245243259701274,-0.005179481459093722,-0.044275428366987925,-0.01060395937951933,-0.33038068093125117,-0.10961725289533614,-0.3648845988363463
16252928,-0.1821283362598357,-0.040402523735771786,-0.03675400603660277,0.007895210840228033,0.021614435621382582,0.06657057992222812,-0.5474231459770245,0.023210981968520093,0.0740007796384064
16384000,-0.16446934713181052,-0.037425563564202985,-0.0031662319759844424,0.004846329390244318,0.01750482511971247,0.020149950346362758,-0.6000878457424692,-0.008657224524855364,0.14369268220435794
16515072,-0.2955675165149468,0.0012964994303200587,0.011796490735556739,-0.03868658311244198,-0.040309857882692195,0.16972925228870553,-0.3997278882233711,-0.038183334072238284,0.004702577739727373
16646144,-0.017065072519954767,-0.02289050046341639,-0.021841778824711087,-0.002728265387986712,0.0010713910268622788,-0.05599340581676415,-0.5777941336072778,0.07451980639515235,-0.22609564595787437
16777216,-0.14407398298780716,-0.026682055642591268,-0.006590182055482607,-0.03445954463939237,-0.020677596796474858,-0.02347925765158623,-0.6455467179320193,0.009798272456842292,0.08869238983780386
