collected_frames,env/success_rate,env/failure_rate,env/explosion_rate
262144,0.0,0.0,0.0
393216,0.0,0.0,0.0
524288,0.0,0.0,0.0
655360,0.0,0.0,0.0
786432,0.08333333333333333,0.0,0.0
917504,0.043478260869565216,0.0,0.0
1048576,0.05714285714285714,0.0,0.0
1179648,0.041666666666666664,0.0,0.0
1310720,0.0,0.0,0.0
1441792,0.2,0.0,0.0
1572864,0.13793103448275862,0.0,0.0
1703936,0.15151515151515152,0.0,0.0
1835008,0.37168141592920356,0.0,0.0
1966080,0.1323529411764706,0.0,0.0
2097152,0.09090909090909091,0.0,0.0
2228224,0.16304347826086957,0.0,0.0
2359296,0.19230769230769232,0.0,0.0
2490368,0.20454545454545456,0.0,0.0
2621440,0.17777777777777778,0.0,0.0
2752512,0.04025423728813559,0.0,0.0
2883584,0.5,0.0,0.0
3014656,0.3870967741935484,0.0,0.0
3145728,0.25,0.0,0.0
3276800,0.30327868852459017,0.0,0.0
3407872,0.4657534246575342,0.0,0.0
3538944,0.34,0.0,0.0
3670016,0.26666666666666666,0.0,0.0
3801088,0.3119266055045872,0.0,0.0
3932160,0.3652173913043478,0.0,0.0
4063232,0.06483790523690773,0.0,0.0
4194304,0.3150684931506849,0.0,0.0
4325376,0.40298507462686567,0.0,0.0
4456448,0.296969696969697,0.0,0.0
4587520,0.3023255813953488,0.0,0.0
4718592,0.304,0.0,0.0
4849664,0.2803030303030303,0.0,0.0
4980736,0.2619047619047619,0.0,0.0
5111808,0.3643410852713178,0.0,0.0
5242880,0.3157894736842105,0.0,0.0
5373952,0.17549668874172186,0.0,0.0
5505024,0.5490196078431373,0.0,0.0
5636096,0.4861111111111111,0.0,0.0
5767168,0.3621621621621622,0.0,0.0
5898240,0.3836477987421384,0.0,0.0
6029312,0.38028169014084506,0.0,0.0
6160384,0.4551282051282051,0.0,0.0
6291456,0.4429530201342282,0.0,0.0
6422528,0.432,0.0,0.0
6553600,0.4782608695652174,0.0,0.0
6684672,0.21232876712328766,0.0,0.0
6815744,0.6078431372549019,0.0,0.0
6946816,0.5084745762711864,0.0,0.0
7077888,0.3177966101694915,0.0,0.0
7208960,0.5,0.0,0.0
7340032,0.39,0.0,0.0
7471104,0.4129032258064516,0.0,0.0
7602176,0.45132743362831856,0.0,0.0
7733248,0.3185840707964602,0.0,0.0
7864320,0.31896551724137934,0.0,0.0
7995392,0.12211221122112212,0.0,0.0
8126464,0.6612903225806451,0.0,0.0
8257536,0.6,0.0,0.0
8388608,0.46745562130177515,0.0,0.0
8519680,0.5153846153846153,0.0,0.0
8650752,0.4015151515151515,0.0,0.0
8781824,0.4838709677419355,0.0,0.0
8912896,0.4017857142857143,0.0,0.0
9043968,0.3246753246753247,0.0,0.0
9175040,0.36428571428571427,0.0,0.0
9306112,0.16666666666666666,0.0,0.0
9437184,0.7543859649122807,0.0,0.0
9568256,0.6133333333333333,0.0,0.0
9699328,0.5969387755102041,0.0,0.0
9830400,0.6104651162790697,0.0,0.0
9961472,0.514792899408284,0.0,0.0
10092544,0.5471698113207547,0.0,0.0
10223616,0.558282208588957,0.0,0.0
10354688,0.563953488372093,0.0,0.0
10485760,0.5933333333333334,0.0,0.0
10616832,0.2779783393501805,0.0,0.0
10747904,0.625,0.0,0.0
10878976,0.6666666666666666,0.0,0.0
11010048,0.4971751412429379,0.0,0.0
11141120,0.42948717948717946,0.0,0.0
11272192,0.38562091503267976,0.0,0.0
11403264,0.5214285714285715,0.0,0.0
11534336,0.43209876543209874,0.0,0.0
