collected_frames,env/success_rate,env/failure_rate
131072,0.4861111111111111,0.5138888888888888
262144,0.8843283582089553,0.11567164179104478
393216,0.8270676691729323,0.17293233082706766
524288,0.7644151565074135,0.2355848434925865
655360,0.7890365448504983,0.18106312292358803
786432,0.7795031055900621,0.20496894409937888
917504,0.7675585284280937,0.2040133779264214
1048576,0.7601880877742947,0.20532915360501566
1179648,0.7848101265822784,0.19145569620253164
1310720,0.766612641815235,0.20745542949756887
1441792,0.7944983818770227,0.18122977346278318
1572864,0.7951219512195122,0.18699186991869918
1703936,0.7807807807807807,0.1906906906906907
1835008,0.7894736842105263,0.18111455108359134
1966080,0.8120184899845917,0.16486902927580893
2097152,0.7892234548335975,0.1949286846275753
2228224,0.7978560490045942,0.18376722817764166
2359296,0.8069073783359497,0.1726844583987441
2490368,0.7819314641744548,0.19626168224299065
2621440,0.7987421383647799,0.17767295597484276
2752512,0.7960426179604262,0.1917808219178082
2883584,0.8714918759231906,0.1240768094534712
3014656,0.8233532934131736,0.1661676646706587
3145728,0.839622641509434,0.14779874213836477
3276800,0.7987711213517665,0.18740399385560677
3407872,0.7984,0.1824
3538944,0.7910906298003072,0.1889400921658986
3670016,0.781055900621118,0.1956521739130435
3801088,0.7757296466973886,0.2073732718894009
3932160,0.792778649921507,0.20094191522762953
4063232,0.7965299684542587,0.17823343848580442
4194304,0.8,0.18307692307692308
4325376,0.7883435582822086,0.18865030674846625
4456448,0.7972560975609756,0.18597560975609756
4587520,0.8003095975232198,0.17956656346749225
4718592,0.7932098765432098,0.18518518518518517
4849664,0.8130841121495327,0.17289719626168223
4980736,0.7776049766718507,0.20217729393468117
5111808,0.7503852080123267,0.22033898305084745
5242880,0.7953125,0.1875
5373952,0.7755102040816326,0.20722135007849293
5505024,0.8385650224215246,0.15695067264573992
5636096,0.8258258258258259,0.15165165165165165
5767168,0.7872670807453416,0.20031055900621117
5898240,0.7854938271604939,0.19753086419753085
6029312,0.776595744680851,0.19756838905775076
6160384,0.7851373182552503,0.1890145395799677
