collected_frames,failure/rollover,failure/out_of_range,failure/shock_high
131072,0.00028228759765625,0.0,0.0
262144,0.000640869140625,6.866455078125e-05,0.0
393216,0.00072479248046875,0.000152587890625,0.0
524288,0.000732421875,0.00035858154296875,0.0
655360,0.00049591064453125,0.000335693359375,0.0
786432,0.00069427490234375,0.00031280517578125,0.0
917504,0.00061798095703125,0.00031280517578125,0.0
1048576,0.00067138671875,0.00032806396484375,0.0
1179648,0.0006561279296875,0.00026702880859375,0.0
1310720,0.0005645751953125,0.0004119873046875,0.0
1441792,0.00057220458984375,0.00028228759765625,0.0
1572864,0.0005645751953125,0.00031280517578125,0.0
1703936,0.00064849853515625,0.0003204345703125,0.0
1835008,0.00061798095703125,0.000274658203125,0.0
1966080,0.00054931640625,0.00026702880859375,0.0
2097152,0.00069427490234375,0.000244140625,0.0
2228224,0.00067901611328125,0.00023651123046875,0.0
2359296,0.0006256103515625,0.00022125244140625,0.0
2490368,0.00067901611328125,0.00028228759765625,0.0
2621440,0.00064849853515625,0.000213623046875,0.0
2752512,0.0006561279296875,0.0003204345703125,0.0
2883584,0.0006309417356927711,8.088996611445783e-05,0.0
3014656,0.00069427490234375,0.000152587890625,0.0
3145728,0.0005645751953125,0.000152587890625,0.0
3276800,0.00067901611328125,0.00025177001953125,0.0
3407872,0.0005950927734375,0.000274658203125,0.0
3538944,0.00067901611328125,0.0002593994140625,0.0
3670016,0.0007171630859375,0.000244140625,0.0
3801088,0.00067138671875,0.00035858154296875,0.0
3932160,0.0006866455078125,0.0002899169921875,0.0
4063232,0.0006256103515625,0.00023651123046875,0.0
4194304,0.0005950927734375,0.00031280517578125,0.0
4325376,0.00070953369140625,0.0002288818359375,0.0
4456448,0.00066375732421875,0.00026702880859375,0.0
4587520,0.00069427490234375,0.00019073486328125,0.0
4718592,0.00070953369140625,0.00020599365234375,0.0
4849664,0.0005950927734375,0.00025177001953125,0.0
4980736,0.0006866455078125,0.00030517578125,0.0
5111808,0.0006866455078125,0.00040435791015625,0.0
5242880,0.00066375732421875,0.0002593994140625,0.0
5373952,0.000640869140625,0.0003662109375,0.0
5505024,0.000613293015813253,8.015460278614457e-05,0.0
5636096,0.00067138671875,9.918212890625e-05,0.0
5767168,0.000701904296875,0.00028228759765625,0.0
5898240,0.0006561279296875,0.00034332275390625,0.0
6029312,0.00069427490234375,0.00029754638671875,0.0
6160384,0.00064849853515625,0.000244140625,0.0
6291456,0.00052642822265625,0.0002899169921875,0.0
6422528,0.00067901611328125,0.0003662109375,0.0
6553600,0.00069427490234375,0.00030517578125,0.0
6684672,0.000732421875,0.0002288818359375,0.0
6815744,0.000701904296875,0.0002899169921875,0.0
6946816,0.0007171630859375,0.0002899169921875,0.0
7077888,0.0005950927734375,0.00031280517578125,0.0
7208960,0.0007171630859375,0.00030517578125,0.0
7340032,0.00067138671875,0.00023651123046875,0.0
7471104,0.000640869140625,0.0003204345703125,0.0
7602176,0.00066375732421875,0.00020599365234375,0.0
7733248,0.00063323974609375,0.00022125244140625,0.0
7864320,0.00055694580078125,0.00023651123046875,0.0
7995392,0.00064849853515625,0.000274658203125,0.0
8126464,0.0006309417356927711,6.765342620481928e-05,0.0
8257536,0.000640869140625,0.0001373291015625,0.0
8388608,0.0006561279296875,0.00023651123046875,0.0
8519680,0.0005950927734375,0.00031280517578125,0.0
8650752,0.00064849853515625,0.00025177001953125,0.0
8781824,0.0006256103515625,0.000152587890625,0.0
8912896,0.0005950927734375,0.00018310546875,0.0
9043968,0.00057220458984375,0.000244140625,0.0
9175040,0.0006256103515625,0.000213623046875,0.0
