collected_frames,torque/flipper_torque_FL,torque/flipper_torque_FL_max,torque/flipper_torque_FL_min,torque/flipper_torque_FR,torque/flipper_torque_FR_max,torque/flipper_torque_FR_min,torque/flipper_torque_RL,torque/flipper_torque_RL_max,torque/flipper_torque_RL_min,torque/flipper_torque_RR,torque/flipper_torque_RR_max,torque/flipper_torque_RR_min
131072,673.2851729393005,1000.0,1.379613682627678,691.6250348091125,1000.0,1.2529399655759335,680.307460308075,1000.0,1.3024460840970278,677.9953536987305,1000.0,1.3222316224128008
262144,675.313395023346,1000.0,1.1760942824184895,693.1255898475647,1000.0,1.5616896376013756,684.9364957809448,1000.0,1.2156900931149721,679.1220545768738,1000.0,1.3917853832244873
393216,676.3144435882568,1000.0,1.297590535134077,693.7503418922424,1000.0,1.2891843430697918,685.416054725647,1000.0,1.3198558799922466,680.0909838676453,1000.0,1.3060939237475395
524288,677.1697268486023,1000.0,1.2193824350833893,694.6397609710693,1000.0,1.3944249618798494,685.2720103263855,1000.0,1.3529490530490875,679.7593836784363,1000.0,1.2874243259429932
655360,675.8176102638245,1000.0,1.6058498062193394,692.6384062767029,1000.0,1.1968018412590027,681.761127948761,1000.0,1.3918506801128387,678.1085495948792,1000.0,1.5287184780463576
786432,675.3901343345642,1000.0,1.457729123532772,690.8489937782288,1000.0,1.4108699820935726,682.8063216209412,1000.0,1.5040485188364983,680.9661030769348,1000.0,1.393977403640747
917504,673.4378280639648,1000.0,1.5854608193039894,691.0565671920776,1000.0,1.4768477901816368,681.5467433929443,1000.0,1.385270893573761,680.5478663444519,1000.0,1.312486693263054
1048576,676.0122866630554,1000.0,1.451599821448326,689.8945078849792,1000.0,1.2997282296419144,682.7063484191895,1000.0,1.3163657216355205,680.2010698318481,1000.0,1.3137040007859468
1179648,677.8233904838562,1000.0,1.3826462253928185,691.8606328964233,1000.0,1.571387406438589,683.5172080993652,1000.0,1.4485800042748451,681.3067421913147,1000.0,1.3009379087015986
1310720,675.4314823150635,1000.0,1.3939974755048752,691.9366064071655,1000.0,1.5541720390319824,682.1221799850464,1000.0,1.60582463350147,682.8016109466553,1000.0,1.3788361996412277
1441792,676.9782371520996,1000.0,1.3465402889996767,692.2129068374634,1000.0,1.3382350988686085,681.9786968231201,1000.0,1.5546617694199085,681.647047996521,1000.0,1.4924456104636192
1572864,677.6308484077454,1000.0,1.1978680714964867,693.57750415802,1000.0,1.3602952882647514,681.5805382728577,1000.0,1.4679487235844135,682.1780405044556,1000.0,1.2958401418291032
1703936,673.4253973960876,1000.0,1.4644962698221207,694.4208464622498,1000.0,1.478353314101696,680.3454813957214,1000.0,1.5771502554416656,677.7941188812256,1000.0,1.3412016490474343
1835008,677.6992673873901,1000.0,1.194961130619049,695.1692914962769,1000.0,1.7111178869381547,683.3267107009888,1000.0,1.4916512742638588,678.5607190132141,1000.0,1.2354616299271584
1966080,676.5301852226257,1000.0,1.196418147534132,694.8617844581604,1000.0,1.3100737556815147,684.3738265037537,1000.0,1.4104555416852236,678.799373626709,1000.0,1.3487979471683502
2097152,677.5892882347107,1000.0,1.3121387027204037,694.8766098022461,1000.0,1.5862372172996402,681.8128032684326,1000.0,1.308353589847684,678.5906143188477,1000.0,1.4013309963047504
2228224,676.6336717605591,1000.0,1.6716571524739265,695.0186448097229,1000.0,1.6281486451625824,682.2935829162598,1000.0,1.507747694849968,677.834180355072,1000.0,1.4013683833181858
2359296,677.0112600326538,1000.0,1.237246205098927,696.0589966773987,1000.0,1.4508747160434723,681.3542227745056,1000.0,1.3649719767272472,677.4163880348206,1000.0,1.4777836464345455
2490368,675.3161063194275,1000.0,1.27083158493042,693.8701682090759,1000.0,1.3740414157509804,682.5393266677856,1000.0,1.4025932028889656,676.5809473991394,1000.0,1.492886245250702
2621440,674.8810062408447,1000.0,1.3691680822521448,694.3256916999817,1000.0,1.3059371188282967,683.2062120437622,1000.0,1.545485481619835,674.6188726425171,1000.0,1.4179142033681273
2752512,674.1468305587769,1000.0,1.4243519678711891,696.6247525215149,1000.0,1.5672453418374062,680.6127843856812,1000.0,1.2068819515407085,675.9700527191162,1000.0,1.246711015701294
2883584,675.3179769515991,1000.0,1.544132087379694,698.1210651397705,1000.0,1.5072495937347412,685.5832948684692,1000.0,1.479473665356636,675.0421180725098,1000.0,1.4143306091427803
3014656,676.4903860092163,1000.0,1.179720489308238,695.6367087364197,1000.0,1.4721584413200617,684.3798184394836,1000.0,1.3501679934561253,674.5430564880371,1000.0,1.3432330340147018
3145728,671.8339920043945,1000.0,1.514159269630909,695.0471639633179,1000.0,1.470031499862671,682.4323573112488,1000.0,1.291436530649662,673.6082582473755,1000.0,1.259713839739561
3276800,671.0736780166626,1000.0,1.4179864302277565,693.6394739151001,1000.0,1.4096040688455105,683.3833723068237,1000.0,1.3000146597623825,674.2118759155273,1000.0,1.2708783559501171
3407872,671.8225469589233,1000.0,1.3526972979307175,692.6835803985596,1000.0,1.1319884583353996,681.9786887168884,1000.0,1.4391453638672829,674.095073223114,1000.0,1.375922929495573
3538944,672.8396492004395,1000.0,1.2167021613568068,691.8878588676453,1000.0,1.5616785660386086,683.6740231513977,1000.0,1.3219919754192233,673.1118803024292,1000.0,1.4610338769853115
3670016,671.4178948402405,1000.0,1.281370121985674,690.7576899528503,1000.0,1.3263622671365738,681.337016582489,1000.0,1.3641979089006782,673.0638880729675,1000.0,1.1916370671242476
3801088,671.7432866096497,1000.0,1.4395185131579638,693.1859741210938,1000.0,1.3972238600254059,681.3118915557861,1000.0,1.563677802681923,674.1847348213196,1000.0,1.0885589234530926
3932160,675.0138082504272,1000.0,1.3472804129123688,694.0761036872864,1000.0,1.3819891549646854,682.5394172668457,1000.0,1.1400330029428005,674.6766605377197,1000.0,1.2525754035450518
4063232,675.7901043891907,1000.0,1.423412799835205,694.0618133544922,1000.0,1.4146786779165268,680.4552659988403,1000.0,1.4747962672263384,677.2032918930054,1000.0,1.4080578945577145
4194304,676.9712734222412,1000.0,1.3151721502654254,691.4431681632996,1000.0,1.4001797065138817,681.060311794281,1000.0,1.2183415815234184,676.821750164032,1000.0,1.3831914961338043
4325376,675.9108519554138,1000.0,1.3017206527292728,692.4164662361145,1000.0,1.5724307298660278,679.5594329833984,1000.0,1.2894274515565485,676.7382521629333,1000.0,1.3568251430988312
4456448,676.4957408905029,1000.0,1.3663224829360843,692.1091651916504,1000.0,1.3646808676421642,680.4776587486267,1000.0,1.48549425881356,677.796733379364,1000.0,1.2574244625866413
4587520,676.9555730819702,1000.0,1.3069718889892101,689.8182129859924,1000.0,1.29510747641325,678.6770386695862,1000.0,1.4451912716031075,678.6624817848206,1000.0,1.1418503858149052
4718592,674.7373027801514,1000.0,1.1000697389245033,691.7722063064575,1000.0,1.5669884532690048,678.6037635803223,1000.0,1.3395369946956635,679.8648791313171,1000.0,1.0566098541021347
4849664,673.944233417511,1000.0,1.3514120802283287,692.6098175048828,1000.0,1.565966185182333,678.4364957809448,1000.0,1.4889683919027448,678.7960505485535,1000.0,1.4928570240736008
4980736,673.2118916511536,1000.0,1.3217992037534714,692.2063174247742,1000.0,1.314146101474762,677.804187297821,1000.0,1.3900292702019215,676.7681179046631,1000.0,1.3758474290370941
5111808,672.6247410774231,1000.0,1.3694091215729713,692.1875658035278,1000.0,1.5558441430330276,678.2848558425903,1000.0,1.222205601632595,677.3286890983582,1000.0,1.5382772386074066
5242880,674.3647146224976,1000.0,1.5414689555764198,692.4028849601746,1000.0,1.5681148879230022,680.9014992713928,1000.0,1.5621923133730888,678.7348251342773,1000.0,1.275095021352172
5373952,672.02632188797,1000.0,1.2724579125642776,692.4373912811279,1000.0,1.3570172190666199,680.4866633415222,1000.0,1.2929047057405114,678.3380599021912,1000.0,1.2292171865701675
5505024,675.0414571762085,1000.0,1.3080919943749905,692.9807405471802,1000.0,1.2814630903303623,682.7228832244873,1000.0,1.219272419810295,681.5724945068359,1000.0,1.3734016716480255
5636096,674.3762955665588,1000.0,1.5336290933191776,691.3302202224731,1000.0,1.295388214290142,682.4855518341064,1000.0,1.336002141237259,679.0559740066528,1000.0,1.4201204143464565
5767168,676.2203931808472,1000.0,1.3006316311657429,690.9832882881165,1000.0,1.5473041161894798,681.920304775238,1000.0,1.5012206258252263,681.8135104179382,1000.0,1.4029684737324715
5898240,675.4032835960388,1000.0,1.3331461250782013,691.7151951789856,1000.0,1.4777459111064672,683.6382808685303,1000.0,1.493143491446972,678.9727206230164,1000.0,1.234652042388916
6029312,677.8895783424377,1000.0,1.3867260850965977,694.3587379455566,1000.0,1.458517238497734,683.4119520187378,1000.0,1.3202992528676987,679.5256457328796,1000.0,1.270837988704443
6160384,677.6999950408936,1000.0,1.358724558725953,695.153223991394,1000.0,1.3994415383785963,684.4882597923279,1000.0,1.6553617268800735,680.5343451499939,1000.0,1.6225148141384125
6291456,675.18235206604,1000.0,1.500054341275245,692.5468912124634,1000.0,1.2530949991196394,681.5544710159302,1000.0,1.398779316805303,676.5809197425842,1000.0,1.1629285831004381
6422528,676.6227521896362,1000.0,1.4520162045955658,690.1943464279175,1000.0,1.4801632463932037,683.6819024085999,1000.0,1.363101564347744,675.8850746154785,1000.0,1.3664241172373295
6553600,675.7198495864868,1000.0,1.2807731591165066,690.3114790916443,1000.0,1.156877163797617,681.4672002792358,1000.0,1.3225496020168066,677.9459428787231,1000.0,0.9960561580955982
6684672,673.8571214675903,1000.0,1.3425042405724525,692.2718029022217,1000.0,1.416097566485405,680.7543573379517,1000.0,1.6124668903648853,677.8331146240234,1000.0,1.4441308043897152
6815744,674.4422521591187,1000.0,1.251718744635582,692.0245246887207,1000.0,1.4133969526737928,681.9223856925964,1000.0,1.2988223917782307,679.3946466445923,1000.0,1.2057961076498032
6946816,673.294581413269,1000.0,1.4010393992066383,691.5804743766785,1000.0,1.3409529449418187,681.0308289527893,1000.0,1.383179396390915,678.5781979560852,1000.0,1.4829524792730808
7077888,672.0035743713379,1000.0,1.2702932823449373,692.0213069915771,1000.0,1.3089001756161451,682.8265380859375,1000.0,1.2044330090284348,679.076545715332,1000.0,1.4058477394282818
7208960,673.7407088279724,1000.0,1.426362432539463,693.555100440979,1000.0,1.335462562739849,683.1207046508789,1000.0,1.5318836183287203,678.5983080863953,1000.0,1.3793967440724373
7340032,673.9871282577515,1000.0,1.4035237543284893,693.3192300796509,1000.0,1.3757166415452957,682.836236000061,1000.0,1.4348857030272484,679.5054669380188,1000.0,1.391727321781218
7471104,670.5552649497986,1000.0,1.4107937552034855,692.0604648590088,1000.0,1.5047714188694954,680.9719619750977,1000.0,1.4035585224628448,678.0598726272583,1000.0,1.5177433416247368
7602176,672.4567561149597,1000.0,1.416541077196598,694.138370513916,1000.0,1.3140012994408607,682.2668571472168,1000.0,1.30167568475008,677.6976308822632,1000.0,1.414931833744049
7733248,671.7525715827942,1000.0,1.3642111271619797,691.6651463508606,1000.0,1.3455825997516513,682.3378076553345,1000.0,1.2807687856256962,677.8087306022644,1000.0,1.4332096204161644
7864320,669.6455345153809,1000.0,1.6015729499049485,693.5679740905762,1000.0,1.4421802498400211,683.3832364082336,1000.0,1.365563064813614,677.6262898445129,1000.0,1.4872394725680351
7995392,671.2446637153625,1000.0,1.1113779656589031,690.5492391586304,1000.0,1.4370108675211668,684.2893171310425,1000.0,1.422816377133131,678.6431970596313,1000.0,1.3572131246328354
8126464,673.5975923538208,1000.0,1.392190471291542,696.5437431335449,1000.0,1.4067848697304726,687.1945109367371,1000.0,1.29422215372324,680.0115356445312,1000.0,1.3633237183094025
8257536,673.6275310516357,1000.0,1.3230988346040249,692.9619808197021,1000.0,1.6165640372782946,683.0456175804138,1000.0,1.3036753349006176,677.4873433113098,1000.0,1.3480340465903282
8388608,671.9554944038391,1000.0,1.1379424184560776,695.422128200531,1000.0,1.590906010940671,684.2762260437012,1000.0,1.2798641808331013,680.0807032585144,1000.0,1.2980152741074562
8519680,671.2255873680115,1000.0,1.2814103849232197,696.0511784553528,1000.0,1.3233492821455002,682.5507988929749,1000.0,1.2711741458624601,680.8251042366028,1000.0,1.2520772218704224
8650752,672.2986011505127,1000.0,1.1149350479245186,693.2818145751953,1000.0,1.5097253350540996,681.3730082511902,1000.0,1.456174772232771,679.8439874649048,1000.0,1.4348836466670036
8781824,673.391176700592,1000.0,1.4017043001949787,694.980751991272,1000.0,1.623854473233223,680.0742878913879,1000.0,1.6630768300965428,681.8446235656738,1000.0,1.4238074570894241
8912896,673.9631567001343,1000.0,1.3056951947510242,696.0267357826233,1000.0,1.419355046004057,682.3322973251343,1000.0,1.72817596886307,678.4271388053894,1000.0,1.3046712540090084
9043968,674.5857067108154,1000.0,1.4556815922260284,695.138858795166,1000.0,1.3861277997493744,681.0316967964172,1000.0,1.22969351708889,681.7034854888916,1000.0,1.2839180491864681
9175040,673.2789759635925,1000.0,1.3229557201266289,694.2058696746826,1000.0,1.3285731598734856,679.878653049469,1000.0,1.232653096318245,679.4701375961304,1000.0,1.3518581353127956
9306112,675.2361302375793,1000.0,1.233967561274767,694.0718550682068,1000.0,1.4429536424577236,678.6982674598694,1000.0,1.5270083956420422,677.5542387962341,1000.0,1.361025109887123
9437184,673.4310727119446,1000.0,1.305030733346939,694.4386439323425,1000.0,1.2967215701937675,679.2626008987427,1000.0,1.4446249157190323,678.9878907203674,1000.0,1.2386863380670547
9568256,673.7129888534546,1000.0,1.4258277900516987,692.3650326728821,1000.0,1.408860705792904,680.2615404129028,1000.0,1.5271943360567093,680.9694128036499,1000.0,1.4080286212265491
9699328,673.2970604896545,1000.0,1.3586275056004524,691.796281337738,1000.0,1.4581228140741587,681.8453602790833,1000.0,1.3131642043590546,680.1927103996277,1000.0,1.500149056315422
9830400,673.3466463088989,1000.0,1.3039427995681763,692.9550909996033,1000.0,1.2537718713283539,682.0613412857056,1000.0,1.328161597251892,682.0327973365784,1000.0,1.2194231823086739
9961472,674.0852952003479,1000.0,1.3001325950026512,694.0250611305237,1000.0,1.41587695479393,682.3982534408569,1000.0,1.3649698048830032,681.839008808136,1000.0,1.2981494944542646
10092544,673.514485836029,1000.0,1.356831457465887,692.0451121330261,1000.0,1.4029022878967226,683.2367997169495,1000.0,1.3403277583420277,682.7414574623108,1000.0,1.3812576495110989
10223616,674.1865587234497,1000.0,1.566986296325922,691.5365209579468,1000.0,1.4458929002285004,681.5047039985657,1000.0,1.2519742250442505,680.3421201705933,1000.0,1.2335916087031364
10354688,674.9107131958008,1000.0,1.2931898273527622,689.22261095047,1000.0,1.3943232167512178,680.0491471290588,1000.0,1.4438824839890003,678.1724553108215,1000.0,1.3768578618764877
10485760,674.1283068656921,1000.0,1.3148388341069221,690.45210313797,1000.0,1.4520187079906464,681.5731511116028,1000.0,1.2037997543811798,677.9056015014648,1000.0,1.254096289165318
10616832,673.413556098938,1000.0,1.2768022567033768,689.1658110618591,1000.0,1.3727607019245625,680.3862199783325,1000.0,1.4489289962220937,677.9238038063049,1000.0,1.4816660564392805
10747904,677.8131470680237,1000.0,1.4370108395814896,690.057975769043,1000.0,1.5510990335606039,684.976637840271,1000.0,1.4715777672827244,678.5697622299194,1000.0,1.609007716178894
10878976,676.0708465576172,1000.0,1.3974287398159504,689.8445816040039,1000.0,1.5380317196249962,681.5287590026855,1000.0,1.380330316722393,675.9906558990479,1000.0,1.5055373758077621
