collected_frames,train/mean_reward,train/mean_state_value,train/value_minus_reward,train/mean_advantage_GAE,train/mean_action_sample_log_prob,train/mean_critic_loss,train/mean_objective_loss,train/mean_entropy_loss,train/mean_entropy,train/mean_kl_approx,train/mean_clip_fraction,train/mean_advantage,train/std_advantage,train/total_grad_norm,train/policy_operator_lr,train/value_operator_lr,train/step_penalty,train/action_bonus_coef
131072,0.0019517075270414352,1.9895751476287842,1.9876234401017427,-2.387739896774292,-1.611387014389038,4.384963035583496,-0.0737372487783432,-0.019041884690523148,1.578648328781128,0.06332854181528091,0.481689453125,-2.387739896774292,14.909212112426758,35.95599365234375,0.0005027635788094066,0.001698572532095114,-0.05959512071534246,16.29043388277351
262144,0.01648731343448162,0.4370987117290497,0.42061139829456806,-1.7657345533370972,-1.6158668994903564,3.1494033336639404,-0.06970398128032684,-0.018959902226924896,1.5718517303466797,0.06119447946548462,0.50244140625,-1.7657345533370972,10.686752319335938,8.11231803894043,0.0005025839562374847,0.0016979656823158731,-0.05970135087704539,16.29043388277351
393216,-0.0005188127979636192,-1.5379209518432617,-1.537402139045298,-1.1508897542953491,-1.6067593097686768,2.7645246982574463,-0.06833551824092865,-0.01954173482954502,1.62008798122406,0.05435121804475784,0.48193359375,-1.1508897542953491,9.691012382507324,11.03671646118164,0.0005024043336655628,0.0016973588325366322,-0.059807581038748316,16.29043388277351
524288,-0.014767403714358807,-3.035465717315674,-3.020698313601315,-0.48011523485183716,-1.6039021015167236,2.617713689804077,-0.06928806006908417,-0.019634202122688293,1.627753734588623,0.05721025913953781,0.4853515625,-0.48011523485183716,9.520230293273926,9.213890075683594,0.0005022247110936409,0.0016967519827573916,-0.05991381120045124,16.29043388277351
655360,-0.010384798049926758,-3.4519317150115967,-3.44154691696167,-0.5215831995010376,-1.6277101039886475,2.9052023887634277,-0.06324956566095352,-0.01952013559639454,1.6182973384857178,0.0539383701980114,0.45166015625,-0.5215831995010376,9.695721626281738,4.912882328033447,0.000502045088521719,0.0016961451329781507,-0.06002004136215417,16.29043388277351
786432,-0.0031900806352496147,-3.924909830093384,-3.921719749458134,-0.40037697553634644,-1.6338251829147339,3.055176258087158,-0.05847328156232834,-0.019513102248311043,1.6177141666412354,0.06110640615224838,0.4609375,-0.40037697553634644,9.698378562927246,15.407330513000488,0.0005018654659497971,0.0016955382831989098,-0.0601262715238571,16.29043388277351
917504,-0.0016537986230105162,-4.009629249572754,-4.007975450949743,-0.2638844847679138,-1.602060317993164,2.8683395385742188,-0.0616246834397316,-0.019564159214496613,1.6219470500946045,0.06416810303926468,0.488525390625,-0.2638844847679138,9.851236343383789,6.581762313842773,0.0005016858433778752,0.001694931433419669,-0.060232501685560026,16.29043388277351
1048576,0.0029412596486508846,-3.167959690093994,-3.170900949742645,-0.33779993653297424,-1.6145302057266235,3.566882610321045,-0.06522327661514282,-0.019239161163568497,1.595003366470337,0.04667557775974274,0.4482421875,-0.33779993653297424,9.566226959228516,35.03997039794922,0.0005015062208059533,0.0016943245836404282,-0.060338731847262954,16.29043388277351
1179648,-0.0034368671476840973,-5.7543416023254395,-5.750904735177755,0.12579742074012756,-1.6153383255004883,2.906980037689209,-0.06469070911407471,-0.0196986123919487,1.6330935955047607,0.0599663220345974,0.46728515625,0.12579742074012756,9.794979095458984,6.614981651306152,0.0005013265982340313,0.0016937177338611873,-0.06044496200896588,16.29043388277351
1310720,0.0035747794900089502,-4.335471153259277,-4.339045932749286,0.1376321017742157,-1.6284816265106201,3.6348180770874023,-0.05846621096134186,-0.019479922950267792,1.6149635314941406,0.05718228965997696,0.455078125,0.1376321017742157,9.855751991271973,42.34434127807617,0.0005011469756621094,0.0016931108840819464,-0.06055119217066881,16.29043388277351
