collected_frames,torque/flipper_torque_FL,torque/flipper_torque_FL_max,torque/flipper_torque_FL_min,torque/flipper_torque_FR,torque/flipper_torque_FR_max,torque/flipper_torque_FR_min,torque/flipper_torque_RL,torque/flipper_torque_RL_max,torque/flipper_torque_RL_min,torque/flipper_torque_RR,torque/flipper_torque_RR_max,torque/flipper_torque_RR_min
131072,792.968466758728,1000.0,2.5496498607099056,793.6865515708923,1000.0,2.4686398189514875,798.6963515281677,1000.0,2.6326614413410425,792.681028842926,1000.0,2.18101804330945
262144,791.8179178237915,1000.0,2.4655306935310364,792.1537890434265,1000.0,2.713755358941853,794.8359851837158,1000.0,2.4841194339096546,790.8623847961426,1000.0,2.2111792769283056
393216,791.0337309837341,1000.0,2.0780334286391735,788.552396774292,1000.0,2.3388296253979206,792.0549311637878,1000.0,2.864748865365982,788.6933641433716,1000.0,2.3259050510823727
524288,789.7030572891235,1000.0,2.247371830046177,786.547643661499,1000.0,2.388967625796795,789.3035969734192,1000.0,2.1440662126988173,787.4795536994934,1000.0,2.362507425248623
655360,789.5656638145447,1000.0,2.2634089179337025,791.7533769607544,1000.0,2.1013147281482816,786.3165845870972,1000.0,2.623194195330143,785.6315751075745,1000.0,2.2378222732804716
786432,788.6509885787964,1000.0,2.135178305208683,788.2593755722046,1000.0,2.4086003731936216,784.2676391601562,1000.0,2.508318193256855,786.4747829437256,1000.0,2.4565101116895676
917504,787.3809609413147,1000.0,2.189959103241563,784.2086057662964,1000.0,2.1019809767603874,786.1547956466675,1000.0,2.2115659452974796,785.0507998466492,1000.0,2.116974677890539
1048576,785.0146560668945,1000.0,2.0872572734951973,782.1406588554382,1000.0,2.539907505735755,782.7674789428711,1000.0,2.079806095920503,782.586998462677,1000.0,2.036036191508174
1179648,786.1034212112427,1000.0,2.178126946091652,779.4599285125732,1000.0,2.313091419637203,782.4331002235413,1000.0,2.2113005686551332,785.0276684761047,1000.0,2.2386989928781986
1310720,779.2908000946045,1000.0,2.0480608213692904,770.8373670578003,1000.0,2.386917967349291,778.7752251625061,1000.0,1.6384830512106419,779.3244967460632,1000.0,2.2088469825685024
1441792,788.5167388916016,1000.0,2.268675222992897,784.9110131263733,1000.0,2.125319756567478,784.0424680709839,1000.0,2.4991282671689987,786.4231939315796,1000.0,2.4481728971004486
1572864,435.73157743387554,999.9920609355565,0.7699431046324583,354.2769712229866,999.9750784043649,0.634061348467917,405.6979970144395,1000.0,0.7482101011335553,444.5732946898807,1000.0,0.8274739110054662
1703936,790.6720719337463,1000.0,1.9327346682548523,772.0236148834229,1000.0,2.049409255385399,784.4012141227722,1000.0,2.289641773328185,784.3593564033508,1000.0,2.232239866629243
1835008,783.1565027236938,1000.0,2.2471700999885798,766.0568103790283,1000.0,1.8976164013147354,777.4378943443298,1000.0,2.4254921078681946,779.2203760147095,1000.0,2.7257111445069313
1966080,786.557550907135,1000.0,2.5543191712349653,778.6549034118652,1000.0,2.1074573807418346,780.7345733642578,1000.0,2.2408553808927536,781.5355978012085,1000.0,2.179699905216694
2097152,785.0120329856873,1000.0,2.137523878365755,777.9479432106018,1000.0,2.059765262529254,783.584743976593,1000.0,1.9828985035419464,781.6182417869568,1000.0,2.0726518109440804
2228224,782.3214130401611,1000.0,2.029932051897049,774.3375072479248,1000.0,2.2748651914298534,780.9785780906677,1000.0,2.2584331780672073,780.6948184967041,1000.0,2.3099673725664616
2359296,781.0521731376648,1000.0,2.029973109252751,773.563898563385,1000.0,1.9427348598837852,778.4074721336365,1000.0,2.445346061140299,776.8084988594055,1000.0,1.98115358594805
2490368,781.4434700012207,1000.0,2.062321904115379,753.8966145515442,1000.0,2.158217277377844,777.3482942581177,1000.0,2.1292772628366947,777.6291952133179,1000.0,2.1400150898844004
2621440,780.650933265686,1000.0,2.039288207888603,719.6014022827148,1000.0,1.950867524370551,775.8858914375305,1000.0,2.0342809427529573,774.0089168548584,1000.0,2.3010721933096647
2752512,778.9901523590088,1000.0,2.2355130277574062,696.7374711036682,1000.0,1.4704895690083504,772.2610292434692,1000.0,1.963391282595694,771.2753863334656,1000.0,2.222606137394905
2883584,420.1269358305256,1000.0,0.8416102831608459,365.1020005440767,1000.0,0.5940538759228802,421.1629204805379,1000.0,0.7747050616069072,388.5088753401542,1000.0,0.7859450209445024
3014656,779.23823595047,1000.0,2.1150591261684895,746.0802249908447,1000.0,2.188085298985243,768.5254712104797,1000.0,1.9537690449506044,772.2310647964478,1000.0,2.284868746995926
3145728,779.9051189422607,1000.0,1.8351419568061829,758.7410187721252,1000.0,2.0438339058309793,767.6096563339233,1000.0,2.362973887473345,771.4202313423157,1000.0,1.872051652520895
3276800,769.6174836158752,1000.0,2.104528855998069,756.1769962310791,1000.0,1.7974188178777695,759.8763418197632,1000.0,1.872456543147564,765.6723690032959,1000.0,1.822453822940588
3407872,776.2687768936157,1000.0,2.48662468791008,769.5796003341675,1000.0,2.195245213806629,763.5639877319336,1000.0,2.2949000895023346,767.8358325958252,1000.0,2.1454917264636606
3538944,776.3979411125183,1000.0,1.6838178969919682,766.0217380523682,1000.0,1.6134854182600975,764.8833503723145,1000.0,1.841514464467764,767.7468767166138,1000.0,2.194003981538117
3670016,777.9715738296509,1000.0,2.1396091654896736,763.6644043922424,1000.0,1.9479282721877098,764.4536786079407,1000.0,2.0212633148767054,766.1344127655029,1000.0,1.8837715610861778
3801088,775.5656604766846,1000.0,1.75715846195817,743.3001046180725,1000.0,1.8496345691382885,764.4675025939941,1000.0,2.2646246533840895,764.2588114738464,1000.0,2.246472340077162
3932160,771.6026649475098,1000.0,2.094068441540003,691.7547078132629,1000.0,1.496202307753265,760.2684960365295,1000.0,2.015812126919627,764.9988417625427,1000.0,1.8795567881315947
4063232,764.6396751403809,1000.0,1.9237679447978735,657.5050845146179,1000.0,1.1095670387148857,753.0089378356934,1000.0,1.8467148467898369,760.8619079589844,1000.0,1.7425682712346315
4194304,393.45767572108565,1000.0,0.7324694674921097,348.4498787965292,999.8338254144375,0.575339695513635,432.29869144899834,1000.0,0.8320165141238004,392.0429716394724,1000.0,0.7077500120520437
4325376,761.7419590950012,1000.0,2.114760871976614,679.4485378265381,1000.0,1.3119756579399109,717.1734027862549,1000.0,1.5285039655864239,672.5450778007507,1000.0,1.2692330852150917
4456448,760.4008665084839,1000.0,2.083321027457714,695.0417666435242,1000.0,1.4985671639442444,677.294020652771,1000.0,1.2876367042772472,640.9660468101501,1000.0,1.3124340719077736
4587520,760.876015663147,1000.0,2.115993544459343,698.8868737220764,1000.0,1.6203199159353971,644.3372435569763,1000.0,1.1310021467506886,636.5821704864502,1000.0,1.2874917490407825
4718592,745.5216083526611,1000.0,1.795019661076367,703.9566626548767,1000.0,1.4202129058539867,685.5875072479248,1000.0,1.6135108107700944,686.3905129432678,1000.0,1.4758435655385256
4849664,750.029305934906,1000.0,1.9901964268647134,741.3527612686157,1000.0,1.7642455408349633,704.7154488563538,1000.0,1.6325685060583055,720.0765910148621,1000.0,1.6599448192864656
4980736,746.7987375259399,1000.0,1.700475881807506,750.60675573349,1000.0,1.8879857659339905,665.7305498123169,1000.0,1.1541035016998649,707.475323677063,1000.0,1.570600664243102
5111808,696.4292850494385,1000.0,1.3512832620181143,749.6170082092285,1000.0,1.9767766147851944,668.525110244751,1000.0,1.3036049669608474,701.763325214386,1000.0,1.5826505608856678
5242880,629.2541446685791,1000.0,1.1003139363601804,737.5464148521423,1000.0,1.7977103050798178,665.4920797348022,1000.0,1.3618213832378387,699.4835729598999,1000.0,1.258720325306058
5373952,610.6940774917603,1000.0,1.0619832202792168,707.6560306549072,1000.0,1.4729465246200562,656.1870465278625,1000.0,1.2919481415301561,702.5558280944824,1000.0,1.707422662526369
5505024,266.9022306350977,971.6079638887112,0.4542990338141732,328.8313942436007,999.713259680145,0.5406288423901541,322.19737076459063,999.9953305799354,0.4838333348333085,319.20707896734666,998.6064431601268,0.5746230066423151
5636096,597.8736085891724,1000.0,0.8368585668504238,633.4209127426147,1000.0,1.155257048085332,632.6828556060791,1000.0,1.1478383839130402,659.3820924758911,1000.0,1.328215841203928
5767168,602.9187660217285,1000.0,0.9653628268279135,627.6781320571899,1000.0,0.9740277212113142,627.3488731384277,1000.0,1.0920322607271373,659.2835206985474,1000.0,1.3280764650553465
