collected_frames,rew/potential_shaping,rew/step_penalty,rew/joint_vel_variance,rew/roll,rew/roll_rate,rew/pitch,rew/pitch_rate,rew/terminal_bonus,rew/total_reward
2949120,0.5949279210763052,-0.20136560257768443,-0.2202022714773193,-0.004919670736853732,-0.07722800754709169,-0.01063899956352543,-0.07367056398652494,0.004643111715267878,0.011545932029548567
3014656,0.6289099496789277,-0.20136560257768443,-0.2194323717849329,-0.00490824084772612,-0.07485262956470251,-0.010099424187501427,-0.07150853864732198,0.007048162311548367,0.05379131197696552
3080192,0.7190166995860636,-0.20136560257768443,-0.2192573924548924,-0.003556658566594706,-0.07812485337490216,-0.010468492684594821,-0.08086856003501453,0.00194918811757816,0.12732433439668966
3145728,0.6505805440247059,-0.20136560257768443,-0.21887123945634812,-0.004109752604563255,-0.07792052789591253,-0.01079880484030582,-0.07977540936553851,0.006590372504433617,0.06432958542427514
3211264,0.6316722496412694,-0.20136560257768443,-0.21651372301857919,-0.0047549135342705995,-0.07966938923345879,-0.011413791704399046,-0.07728791225235909,0.00602913839975372,0.04669606194875087
3276800,0.5895350971259177,-0.20136560257768443,-0.21638647350482643,-0.005139753091498278,-0.07480842294171453,-0.011371729407983366,-0.07333727309014648,0.007160409128118772,0.01428625914377335
3342336,0.6384592046961188,-0.20136560257768443,-0.21332995023112744,-0.004373664438389824,-0.08044540061382577,-0.01088853555120295,-0.07611982338130474,0.005040376854594797,0.05697660899568291
3407872,0.71219695918262,-0.20136560257768443,-0.21197572781238705,-0.006613158791878959,-0.1258071616757661,-0.010647016686561983,-0.08373023485182784,0.0012776345465681516,0.07333569762704428
3473408,0.6056661498732865,-0.20136560257768443,-0.20949258806649595,-0.007846488657378359,-0.12754513806430623,-0.011816190934041515,-0.08076706359861419,0.005612340813968331,-0.027554569307540078
3538944,0.626881658565253,-0.20136560257768443,-0.20693939574994147,-0.006229749709746102,-0.11865953815868124,-0.012919875305669848,-0.08160187333123758,0.00363674497930333,0.0028023771428706823
3604480,0.6267742612399161,-0.20136560257768443,-0.20836624316871166,-0.0050208790380565915,-0.11068503319984302,-0.013893144066969398,-0.07769066654145718,0.004144329650443979,0.013897028218707419
3670016,0.6363199478946626,-0.20136560257768443,-0.2105299673276022,-0.005033726596593624,-0.10783370322315022,-0.01427597638394218,-0.07689987396588549,0.0022790533330407925,0.022660164187982446
3735552,0.6959589368198067,-0.20136560257768443,-0.21069756499491632,-0.008281619928311557,-0.13125309598399326,-0.013299539859872311,-0.08854242230881937,-0.0025827700083027594,0.03993632987840101
3801088,0.6207910114899278,-0.20136560257768443,-0.21087380091194063,-0.009007379740069155,-0.12239418923854828,-0.013810317555908114,-0.08209494443144649,0.0012619567787623964,-0.017493259484581358
3866624,0.6094907005317509,-0.20136560257768443,-0.2103577054804191,-0.007687420868023764,-0.10988573112990707,-0.014228992389689665,-0.07990295614581555,0.0001394885912304744,-0.013798211544781225
3932160,0.5997691759839654,-0.20136560257768443,-0.20720823237206787,-0.006906200371304294,-0.09982137876795605,-0.013939659009338357,-0.07796191482339054,0.0007505174580728635,-0.0066832853117375635
3997696,0.6278922883793712,-0.20136560257768443,-0.2080160970799625,-0.004873836349361227,-0.08738932647975162,-0.012807377519493457,-0.07727461552713066,0.003451316290011164,0.0396167604776565
4063232,0.7551516280509531,-0.20136560257768443,-0.20647143246605992,-0.0033889297155837994,-0.0908578374364879,-0.014003475389472442,-0.08988836407661438,0.0013986839257995598,0.1505746772763814
4128768,0.6460551838390529,-0.20136560257768443,-0.20586692390497774,-0.00432381744212762,-0.08963401219807565,-0.015105383681657258,-0.08681129146134481,0.009781150809430983,0.05272930811770493
4194304,0.5804645190946758,-0.20136560257768443,-0.2053390684304759,-0.004466868122108281,-0.08230326214106753,-0.013929774322605226,-0.08074305905029178,0.005826104556035716,-0.0018570047523098765
4259840,0.5730417785234749,-0.20136560257768443,-0.20604421861935407,-0.004777100210048957,-0.07775625440990552,-0.013243717461591586,-0.07306025980506092,0.004265379029675387,0.0010600087007333059
4325376,0.6213178150355816,-0.20136560257768443,-0.2057048586430028,-0.004393480243379599,-0.0839090456138365,-0.011592439084779471,-0.07315445732092485,0.005957883833616506,0.04715582066364732
4390912,0.7256128948647529,-0.20136560257768443,-0.20416979887522757,-0.003006648326845607,-0.08770872617606074,-0.011077724939241307,-0.08114075331832282,0.0034581915315357037,0.14060184321715496
4456448,0.6506386552937329,-0.20136560257768443,-0.20478290878236294,-0.0038626293462584727,-0.08296639425680041,-0.013310686452314258,-0.07889056805288419,0.008466378698358312,0.07392625229840633
4521984,0.6277302773669362,-0.20136560257768443,-0.20472257724031806,-0.004253780754879699,-0.08122491772519425,-0.014958264582674019,-0.07656525063794106,0.007302918296772987,0.05194280836440157
4587520,0.6290422971360385,-0.20136560257768443,-0.20238594862166792,-0.0042792382919287775,-0.08599442656850442,-0.015249896503519267,-0.07558331242762506,0.006804136239225045,0.050988011760637164
4653056,0.6506937951780856,-0.20136560257768443,-0.1994114713743329,-0.004826254302315647,-0.09234479122096673,-0.01403545409993967,-0.07584487838903442,0.007782167893310543,0.07064751955476822
4718592,0.7060519112274051,-0.20136560257768443,-0.19762114225886762,-0.0042943863991240505,-0.10913770488696173,-0.011273130236077122,-0.08235837172833271,0.0017676140560070053,0.10176920003141277
4784128,0.6650395579636097,-0.20136560257768443,-0.19934872165322304,-0.0047608155946363695,-0.10777390364091843,-0.012223687321238685,-0.08118790481239557,0.011555640092410613,0.06993456528289244
4849664,0.6473566484637558,-0.20136560257768443,-0.2000019169645384,-0.004278243715816643,-0.09684910043142736,-0.01413737492839573,-0.07642137142829597,0.008811921732558403,0.06311496917624027
4915200,0.6104012751020491,-0.20136560257768443,-0.19916736637242138,-0.003705751456436701,-0.08195482875453308,-0.018896583176683635,-0.07531979941995814,0.0072014013640000485,0.03719275628100149
4980736,0.6016097255051136,-0.20136560257768443,-0.19645820290315896,-0.0034520512344897725,-0.0733342171588447,-0.021197442401899025,-0.07219037564937025,0.005314665271725971,0.03892650352281635
5046272,0.7586953570134938,-0.20136560257768443,-0.19542458630166948,-0.003721016906638397,-0.09562987665412948,-0.01889823147212155,-0.085135689296294,0.0035597084570326842,0.1620800725359004
5111808,0.6579978219233453,-0.20136560257768443,-0.1938754548318684,-0.004124558046896709,-0.09307868522591889,-0.020776148128788918,-0.0836811609333381,0.0055215537795447744,0.06661777463159524
5177344,0.6341405508574098,-0.20136560257768443,-0.1922322737518698,-0.004106741513169254,-0.09498739644186571,-0.01974461824283935,-0.0804667699849233,0.006968105211853981,0.048205261809926014
5242880,0.6316703702323139,-0.20136560257768443,-0.19198764651082456,-0.0038659366091451375,-0.0947225316776894,-0.01723830943228677,-0.07546559936599806,0.010607870775857009,0.05763261988249724
5308416,0.6365529047325253,-0.20136560257768443,-0.18947563809342682,-0.003888293296768097,-0.09426368650747463,-0.014802316603891086,-0.07325489242793992,0.00711061433685245,0.06661309367336798
5373952,0.7093959767371416,-0.20136560257768443,-0.19113190553616732,-0.005273137927360949,-0.11781650222837925,-0.011865680724440608,-0.0860259315231815,0.0024410949408775195,0.09835831438249443
5439488,0.6660132459364831,-0.20136560257768443,-0.1925764522748068,-0.00612644577267929,-0.11315526015823707,-0.012152711642556824,-0.08471324743004516,0.0045347195409704,0.06045825714681996
5505024,0.6529286107979715,-0.20136560257768443,-0.19315127725712955,-0.005312400429829722,-0.10062706895405427,-0.012086502174497582,-0.08455529221100733,0.005113558749144431,0.060944033262785524
5570560,0.6165020833723247,-0.20136560257768443,-0.19589613657444715,-0.005299001782987034,-0.08666956517845392,-0.011873131297761574,-0.07950367277953774,0.008323869544256013,0.044218851668119896
5636096,0.6283589475788176,-0.20136560257768443,-0.19361722725443542,-0.004235542455717223,-0.07560817754711024,-0.011507870367495343,-0.07590542524121702,0.006631364725762978,0.07275046975701116
5701632,0.735511687817052,-0.20136560257768443,-0.19761356071103364,-0.002929833688540384,-0.08845366796595044,-0.009908494062983664,-0.0822410159453284,0.004641184379579499,0.15764070513250772
5767168,0.6590744270943105,-0.20136560257768443,-0.19721845258027315,-0.0037428700416057836,-0.08589380647754297,-0.01101800637843553,-0.08203622500877827,0.006886120710987598,0.08468559056927916
5832704,0.6315269460901618,-0.20136560257768443,-0.19739017775282264,-0.004067293210027856,-0.08070391771616414,-0.010860726695682388,-0.07276788225863129,0.00902568540914217,0.0733970403962303
5898240,0.6018329737707973,-0.20136560257768443,-0.19505657686386257,-0.0043051688553532586,-0.08194231829838827,-0.011622177560639102,-0.06974941957741976,0.007628928869962692,0.045420647591527086
5963776,0.6321005579084158,-0.20136560257768443,-0.19091615837533027,-0.003723595134943025,-0.08245196705684066,-0.012691762909526005,-0.0711561924254056,0.007883684847911354,0.07767897038866067
6029312,0.7241692892275751,-0.20136560257768443,-0.1917136504780501,-0.003421737574171857,-0.08926858031190932,-0.013425493605609518,-0.07685137283988297,0.0048852104737306945,0.15300807292805985
6094848,0.6559121794998646,-0.20136560257768443,-0.18935459409840405,-0.004415683295519557,-0.09203374094795436,-0.015571998337691184,-0.07816060638288036,0.0075684041730710305,0.08257836887787562
6160384,0.6119277884718031,-0.20136560257768443,-0.1887670075520873,-0.00466765735836816,-0.09126314730383456,-0.01816121453884989,-0.07723071210784838,0.007579134042316582,0.03805159576586448
6225920,0.6286880113184452,-0.20136560257768443,-0.1917260786285624,-0.004703826256445609,-0.09301372879417613,-0.018652971717529,-0.07700037088943645,0.003645547592896037,0.045870994894357864
6291456,0.6395860500633717,-0.20136560257768443,-0.1933802276616916,-0.004151305505729397,-0.09131147363223135,-0.017633295952691697,-0.07527748716529459,0.00733510796999326,0.06380176887250855
6356992,0.7120706760324538,-0.20136560257768443,-0.1980666614836082,-0.005462911785798497,-0.12511399923823774,-0.013883534527849406,-0.0799734556931071,0.0028364327517920174,0.09104095011207392
6422528,0.6190049021970481,-0.20136560257768443,-0.1952899566385895,-0.0060334217523632105,-0.11980908125406131,-0.014451055831159465,-0.0776479379273951,0.005908089042350184,0.01031594786036294
6488064,0.6244381999131292,-0.20136560257768443,-0.19226411532144994,-0.004792376552359201,-0.10331919678719714,-0.014970976124459412,-0.07598099845927209,0.007099884467606898,0.038844826671265764
6553600,0.6187305108178407,-0.20136560257768443,-0.19294303271453828,-0.0036331903502286877,-0.08862861542729661,-0.013482167822076008,-0.07602201827103272,0.00633561651193304,0.04899150860728696
6619136,0.6449124077335,-0.20136560257768443,-0.194023824413307,-0.00304723987574107,-0.07615417818306014,-0.01152011523663532,-0.07410517023527063,0.006834398569480982,0.0915306831302587
6684672,0.7259306982159615,-0.20136560257768443,-0.1969585905317217,-0.004117675993256853,-0.08255910367006436,-0.0110915646146168,-0.08369204166228883,0.0013898813631385565,0.14753601096163038
6750208,0.6551386672072113,-0.20136560257768443,-0.1976454689865932,-0.0054068659446784295,-0.0838544211583212,-0.012654126396228094,-0.08442910853773355,0.007406362557958346,0.07718944438056496
6815744,0.6081552461255342,-0.20136560257768443,-0.19611200725194067,-0.005670806291163899,-0.08526880672434345,-0.012651035285671242,-0.08355716452933848,0.00589735915127676,0.02942719220300205
6881280,0.6099045947194099,-0.20136560257768443,-0.1970376973040402,-0.0053847703493374866,-0.0791139846551232,-0.01238348657352617,-0.07993510586675256,0.005500094033777714,0.04018405418537441
6946816,0.6367706805467606,-0.20136560257768443,-0.19653412385378033,-0.00482765988635947,-0.0771212600520812,-0.011324602768581826,-0.07795922417426482,0.005580151155299973,0.07321836740993604
7012352,0.7375709475018084,-0.20136560257768443,-0.19503180088941008,-0.004462814089492895,-0.09759766058414243,-0.011945496418775292,-0.08564293646486476,0.0023874454927863553,0.14391208926099353
7077888,0.6546450706664473,-0.20136560257768443,-0.19520797114819288,-0.005217433623329271,-0.0921757987816818,-0.013395922542258631,-0.0811593258404173,0.007438552223902661,0.07356157802860253
7143424,0.6426679040305316,-0.20136560257768443,-0.19420567783527076,-0.0058417842046765145,-0.09208522754488513,-0.012721855477138888,-0.07750228437362239,0.004928130030748434,0.06387361219822196
7208960,0.5963983009569347,-0.20136560257768443,-0.19241729204077274,-0.006511596842756262,-0.08709794568130746,-0.012009938800474629,-0.07122594444081187,0.004276108898920938,0.030046103487620712
7274496,0.639012036845088,-0.20136560257768443,-0.1899818250676617,-0.00588735082783387,-0.09294266655342653,-0.011054719478124753,-0.07279341667890549,0.004774890971020795,0.06976135119111859
7340032,0.7163344384171069,-0.20136560257768443,-0.19156972249038517,-0.004230549853673438,-0.10679846530547366,-0.015491219273826573,-0.07629452558467165,0.0018584010831546038,0.12244276286219247
7405568,0.651842953870073,-0.20136560257768443,-0.19173592771403491,-0.005258138080534991,-0.11043247854104266,-0.016690593169187196,-0.07861519674770534,0.004206781668472104,0.05195180472219363
7471104,0.6409131800755858,-0.20136560257768443,-0.19286574213765562,-0.0046839878377795685,-0.1031026320415549,-0.018515152027248405,-0.07646483468124643,0.0046343091380549595,0.04854954326583538
7536640,0.6322920965030789,-0.20136560257768443,-0.1899119116133079,-0.003947336899727816,-0.09085856674937531,-0.019416596784139983,-0.07264398166444153,0.004470340201805811,0.05861845179606462
7602176,0.646817410364747,-0.20136560257768443,-0.18686115252785385,-0.0031556726135022473,-0.08504082018043846,-0.018017859918472823,-0.07165635662386194,0.007171139048296027,0.08789109547797125
7667712,0.7413176195695996,-0.20136560257768443,-0.18780224258080125,-0.0035849563410010887,-0.1035226610256359,-0.01550604630028829,-0.08366671210387722,0.0021541492897085845,0.1480235568160424
7733248,0.6519414787180722,-0.20136560257768443,-0.1856185495853424,-0.004194449104033993,-0.09803538821870461,-0.015210245335765649,-0.07864654168952256,0.0063892659527482465,0.07525997798074968
7798784,0.6300112549215555,-0.20136560257768443,-0.1842530823778361,-0.003688992348543252,-0.08188696182332933,-0.013576199213275686,-0.07561585836810991,0.007058892209897749,0.07668345978891011
7864320,0.6065756417810917,-0.20136560257768443,-0.18334647663868964,-0.0033028876950993435,-0.06968116751522757,-0.011806251655798405,-0.07074375794036314,0.01023013808298856,0.07655964039440732
7929856,0.6120043431874365,-0.20136560257768443,-0.18477605376392603,-0.003163518849760294,-0.06455447303596884,-0.011372640692570712,-0.06940330119687133,0.0062624346173834056,0.08363119637942873
7995392,0.7574249627068639,-0.20136560257768443,-0.18790224089752883,-0.003817617426648212,-0.08577045286074281,-0.00926627509034006,-0.08224723511375487,0.0019901803534594364,0.18904572798055597
8060928,0.6660000300034881,-0.20136560257768443,-0.1890517877181992,-0.004348452763224486,-0.07908017956651747,-0.010283381801855285,-0.0791591074084863,0.00951759223244153,0.1122291209467221
8126464,0.6216117362491786,-0.20136560257768443,-0.18971158401109278,-0.004552987313218182,-0.07517480239039287,-0.010289912104781251,-0.07309090916533023,0.008179433047189377,0.07560538232792169
8192000,0.607736918143928,-0.20136560257768443,-0.19129172107204795,-0.004705127088527661,-0.07988772593671456,-0.010723147242970299,-0.07327456254279241,0.005856366900843568,0.05234540686069522
8257536,0.616415711119771,-0.20136560257768443,-0.18937333056237549,-0.004918846654618392,-0.08223374356748536,-0.010385552792286035,-0.07057691237423569,0.004448880405107047,0.06201061283900344
8323072,0.7287486493587494,-0.20136560257768443,-0.1876991125755012,-0.004121027720429993,-0.0986209834809415,-0.009781246164493496,-0.07775409959140234,0.001981377790798433,0.15138796789688058
8388608,0.6169353716541082,-0.20136560257768443,-0.18919591803569347,-0.005412290287495125,-0.09476285841083154,-0.010649852207279764,-0.07587438524933532,0.005968613724689931,0.045643091027159244
8454144,0.619548698188737,-0.20136560257768443,-0.1913326783105731,-0.004729126892925706,-0.09092285099904984,-0.011071796747273766,-0.07603218132862821,0.006396141201548744,0.050490605801314814
8519680,0.6113436659798026,-0.20136560257768443,-0.1959779899334535,-0.004137799607633497,-0.08938320743618533,-0.01084068555792328,-0.07275642303284258,0.006946645386051387,0.04382861025806051
8585216,0.627856754232198,-0.20136560257768443,-0.1951299251522869,-0.005173664514586562,-0.10334570321720093,-0.011522812506882474,-0.07416402248782106,0.008628420320746955,0.045783455527271144
8650752,0.7042283257469535,-0.20136560257768443,-0.19847519882023335,-0.005784715347544989,-0.13177635410102084,-0.013222085159213748,-0.0814404345874209,0.0020633622552850284,0.07422731224141899
8716288,0.646573529811576,-0.20136560257768443,-0.1963731492869556,-0.006245468815905042,-0.12438291357830167,-0.015368425614724401,-0.07606868975562975,0.005409306970250327,0.032178596426092554
8781824,0.6460030651651323,-0.20136560257768443,-0.1976459218421951,-0.005056009442341747,-0.11488316860049963,-0.016325465570844244,-0.07658168859779835,0.004746555976453237,0.03889177473502059
8847360,0.644466342870146,-0.20136560257768443,-0.19696661841589957,-0.004135269165999489,-0.09796914010075852,-0.01809602224966511,-0.07234634907217696,0.0061521151146735065,0.05973946623271331
8912896,0.6253454948309809,-0.20136560257768443,-0.1925595044158399,-0.003730899441507063,-0.08533176424680278,-0.019647197928861715,-0.07202050861087628,0.0032570850089541636,0.053947110172885004
8978432,0.7244412768632174,-0.20136560257768443,-0.19145740126259625,-0.004424685330377542,-0.08661154555738904,-0.020458692270040046,-0.08753147529205307,0.001491398288635537,0.1340832787900581
9043968,0.634882768150419,-0.20136560257768443,-0.19037499418482184,-0.005332949513103813,-0.08776439161738381,-0.021097704287967645,-0.08605139295104891,0.0071213442060980015,0.05001708726558718
9109504,0.6242226678878069,-0.20136560257768443,-0.1921963788336143,-0.004702479116531322,-0.08005265955580398,-0.01908788620494306,-0.08308923878939822,0.005316592592862435,0.04904502116551157
9175040,0.594866699539125,-0.20136560257768443,-0.19376356422435492,-0.004856495990679832,-0.07284292217809707,-0.016683805952197872,-0.0800434696720913,0.006314156744338106,0.03162500420512515
9240576,0.621276967227459,-0.20136560257768443,-0.19471885333769023,-0.004361422845249763,-0.06973120596376248,-0.014183983985276427,-0.07985989993903786,0.0049691222520777956,0.06202512492018286
9306112,0.7345076850615442,-0.20136560257768443,-0.19558277039323002,-0.003423515078793571,-0.0755747613729909,-0.010020707097282866,-0.07772686629323289,0.0016837022485560738,0.17249717062804848
9371648,0.6501305378042161,-0.20136560257768443,-0.1951676409225911,-0.004355293602202437,-0.07355574477696791,-0.010553254483966157,-0.07748750312021002,0.007548871712060645,0.09519438177812845
9437184,0.6139320293441415,-0.20136560257768443,-0.1908938530832529,-0.005118220586155076,-0.06882201344706118,-0.010685616747650784,-0.07543694751802832,0.006273164501180872,0.06788294545549434
9502720,0.5491781083401293,-0.20136560257768443,-0.1880243164487183,-0.005358867692848435,-0.06680813408456743,-0.011204645874386188,-0.07099585753167048,0.006141385223600082,0.011562080639123451
9568256,0.6307133035734296,-0.20136560257768443,-0.18765075039118528,-0.005050227662650286,-0.06733437013463117,-0.010160751226067077,-0.06883139847195707,0.006342491760733537,0.09666270189336501
9633792,0.72639295225963,-0.20136560257768443,-0.1938327815150842,-0.00675629974284675,-0.11029675844474696,-0.012058798340149224,-0.08236743247834966,0.00349918376741698,0.12321447096474003
9699328,0.653021926060319,-0.20136560257768443,-0.19189514126628637,-0.007577755721285939,-0.10623407695675269,-0.013334561183000915,-0.08159341162536293,0.00714087668893626,0.05816226024762727
9764864,0.6391498567536473,-0.20136560257768443,-0.19057712296489626,-0.006648168098763563,-0.1055469757411629,-0.012219690885103773,-0.07882772875018418,0.0062038372561801225,0.05016841151700646
9830400,0.6412430084310472,-0.20136560257768443,-0.18800671747885644,-0.005896978171222145,-0.10297475318657234,-0.01133680144266691,-0.0754069613176398,0.0063766087259864435,0.06263181233953219
