attempt,collected_frames,shock/accel_magnitude,shock/accel_magnitude_max,shock/accel_magnitude_min,shock/shock_normalised,shock/shock_normalised_max,shock/shock_normalised_min,shock/accel_p90,shock/shock_p90_normalised,shock/accel_p95,shock/shock_p95_normalised,shock/accel_p99,shock/shock_p99_normalised
1,131072,1.3781426222994924,9.15008931607008,0.0741297525310074,0.0001308898499701172,0.08139219880104065,0.0,1.9448467969894407,0.238427200651945,2.3026904344558714,0.28014213393858545,2.60759369134903,0.3148762806279164
1,262144,0.9235092275775969,8.572579555213451,0.04703375102690188,2.9440634534694254e-05,0.030041251331567764,0.0,1.0597917675971984,0.13170442832967844,1.111411052942276,0.13803944363585585,1.1444631862640382,0.1420899016415762
1,393216,1.0741579760797322,8.844084806740284,0.051624272047774866,6.83587040839484e-05,0.05429200083017349,0.0,1.3735070824623108,0.17002109396908427,1.5942418277263626,0.19668349067723057,1.7066983354091645,0.21015862164166665
1,524288,1.1560728028416634,9.605612821877003,0.05365148323471658,9.630599379306659e-05,0.0837360043078661,0.0,1.4125237822532655,0.17475323718524693,1.5287531077861785,0.18880156023839456,1.60272367477417,0.1977024942929304
1,655360,1.0322697912342846,9.56277484446764,0.05142692258232273,6.885421134938952e-05,0.06428981758654118,0.0,1.1577697277069092,0.14371925111874062,1.1837045848369598,0.14689265731545542,1.2903914320468906,0.15991447851201634
1,786432,1.2027336526662111,10.512651808559895,0.05862716119736433,0.00014421720516111236,0.10579242557287216,0.0,1.3563889026641847,0.16794242320476993,1.4246446669101713,0.17622168834290286,1.467759667634964,0.18143869609834073
1,917504,1.173102299682796,10.406533502042294,0.0556563118880149,0.00012054415492457338,0.0933771263808012,0.0,1.3341050148010254,0.16523424101316642,1.406950545310974,0.1740777753663536,1.4384228348731996,0.17788996781626065
1,1048576,1.222953169606626,10.827646136283875,0.06611889053601772,0.00020162007058388554,0.16007121466100216,0.0,1.3301116228103638,0.164748655628699,1.3908614635467527,0.17212690336269798,1.447875736951828,0.17903394763499358
1,1179648,1.2845987677574158,11.425813313573599,0.07025320039247163,0.000274694515610463,0.20185643807053566,0.0,1.4192214012145996,0.17556475357094303,1.4393755793571472,0.1780052897521387,1.4707156836986541,0.18179601012874125
1,1310720,1.245924286544323,11.111540984362364,0.06870267433259869,0.0002279180771438405,0.1857752464711666,0.0,1.3732388615608215,0.16998853535929292,1.3799370348453521,0.1708014972363705,1.4170688271522522,0.17530396309396168
1,1441792,1.2767185410484672,11.140013225376606,0.07564012206421467,0.00023867136405897327,0.1916454192250967,0.0,1.3592063188552856,0.1682846469411854,1.3718462109565734,0.16981947930455732,1.3960083794593812,0.17275113724645208
1,1572864,1.32917392347008,10.879074845463037,0.07372506735555362,0.0003725607730302727,0.20670590549707413,0.0,1.5308574318885804,0.18905521179859774,1.5607820272445678,0.19265952539067777,1.669303710460663,0.20568638218534363
