collected_frames,state/lin_velocity,state/lin_velocity_max,state/lin_velocity_min,state/ang_velocity,state/ang_velocity_max,state/ang_velocity_min,state/heading_err_deg,state/heading_err_deg_max,state/heading_err_deg_min,state/yaw_rate,state/yaw_rate_max,state/yaw_rate_min,state/roll,state/roll_max,state/roll_min,state/pitch,state/pitch_max,state/pitch_min,state/success_lin_velocity,state/lin_vel_mean,state/lin_vel_max,state/lin_vel_min,state/ang_vel_mean,state/ang_vel_max,state/ang_vel_min,state/roll_rate_mean,state/pitch_rate_mean,state/yaw_rate_mean,state/vel_fwd_mean,state/vel_lat_abs_mean,state/v_toward_mean,state/approach_frac,state/heading_err_deg_mean,state/roll_deg_mean,state/roll_deg_max,state/roll_deg_min,state/pitch_deg_mean,state/pitch_deg_max,state/pitch_deg_min,state/dist_to_goal,state/clearance_mean,state/clearance_min,state/clearance_max,state/pct_healthy
53608448,0.5612467276553312,1.2015785765647888,0.02019756258482327,0.3218098734257122,2.620047120849292,0.009938027143386232,0.6049991419860938,132.38237857773902,-128.42886630423368,-0.0010853269356637914,0.6178369213764866,-0.6405683149273197,-0.003374630928396982,0.43625601115296986,-0.49293633697040307,-0.015894515692702955,0.5373022472464557,-0.6241415785481998,0.5534170979758104,0.5478542097844183,1.1160829535219818,0.013172695017601654,0.33594097424065694,2.4614847395569086,0.011621462575931218,0.16834987356560305,0.23732619901420549,0.03984106157440692,0.530691368272528,0.032191986188990995,0.5258997546043247,0.9089141841977835,2.4143283220473677,1.826570737423026,31.313694217707962,9.980017299171529e-05,4.921222969671362,30.032454702130053,0.00024148192582629235,4.047465732321143,0.035958123221007554,-0.05814930563792586,0.27050057239830494,1.0
53739520,0.5338281416334212,1.2120330277830362,0.0076417785905960045,0.34157489123754203,2.664479250088334,0.010971697522109025,0.1684933783762972,139.2813747501876,-149.80652886629105,-0.0002665713610099374,0.749121815504798,-0.6197037491947412,-0.006982052294915775,0.517640168312937,-0.5672430424019694,-0.02612229870283045,0.5551015571691096,-0.6503913467749953,0.6629577414132655,0.5586437354963946,1.205208259982517,0.018987366537186905,0.32368810222966665,2.6282619329461134,0.010037658023263127,0.16435424621071082,0.22680344638212707,0.039419821467733075,0.541886025927512,0.0315520000582314,0.5276959463505142,0.9026337628174259,3.87283442573375,1.7985861259877278,30.77530267142343,7.917804272852457e-05,4.799119024834853,36.25176492097776,0.00014209731600292765,3.7650217500975334,0.03839307443306908,-0.06992543069084725,0.31803224765392674,1.0
53870592,0.532857611309737,1.2236714423634112,0.00769327365924255,0.344798551639542,2.7505293181166053,0.010873662336962298,-0.1801930295478087,165.44691455364227,-160.9149779677391,-1.0881556960384842e-05,0.751284712459892,-0.6412462221924216,-0.008558442306821235,0.5168141799513251,-0.727972001535818,-0.025913213583407924,0.5603067777119577,-0.6552063748240471,0.6653685513883829,0.5329410904087126,1.2394836493767798,0.00769327365924255,0.34482386871241033,2.75847730319947,0.010873662336962298,0.1743057983694598,0.24242614943068475,0.041613454319303855,0.5142895877361298,0.033612802042625844,0.4950484773144126,0.8695627544075251,4.950651120394468,2.151002360507846,45.32136784493923,9.944819263774107e-05,5.4595374427735806,38.525720566511154,0.00015756894911111985,3.674113944172859,0.04030231258366257,-0.07505069277249277,0.38876098673790693,1.0
54001664,0.531125349458307,1.220397824421525,0.007371479869561881,0.3453159041237086,2.6684808526188135,0.01074693093141832,-0.9952950053848326,165.35188484191895,-162.3277426958084,0.0004217470152525493,0.7604012852534652,-0.6522866101004183,-0.00934663201769581,0.4848943380638957,-0.5358365701977164,-0.027962774591287598,0.549942642217502,-0.6600931687280536,0.6645353538915515,0.5311780371703207,1.220397824421525,0.007371479869561881,0.34527092054486275,2.6684808526188135,0.010745243916971958,0.1746606215601787,0.24239096720702946,0.04220658671692945,0.5124851767905056,0.03372744130319916,0.4942911393009126,0.8693374842405319,4.771018523722887,2.0258095636963844,32.152812734246254,8.347211536330335e-05,5.586684372276068,37.913558781147,0.00016188258403104783,3.6877842526882887,0.03926541411783546,-0.07783113443292677,0.3187627699226141,1.0
54132736,0.5293154865503311,1.2203350411728024,0.007093841985351901,0.33979851729236543,2.678594274446368,0.011161423806697712,-0.34915268230452057,165.15501618385315,-160.61995255947113,0.0004913404542890021,0.7646903165150434,-0.6642120142932981,-0.006856305142719066,0.5249405547510833,-0.5565964141860604,-0.02815473459486384,0.5659952824935317,-0.6289197131991386,0.6651225304231048,0.5294167883694172,1.244290230795741,0.007093841985351901,0.3398790783248842,2.7016817405819893,0.011161423806697712,0.17205096257384866,0.23843867657706141,0.04162461918895133,0.5105351798702031,0.033336306049022824,0.4912009756080806,0.8658598600886762,5.027153644710779,2.0139278741553426,36.37854737043381,9.914140573741292e-05,5.558166041970253,37.78389397263527,0.00020099739951362494,3.6977120246738195,0.04058831205475144,-0.07294267578981817,0.3825096511282027,1.0
54263808,0.5310241826809943,1.2266164980828762,0.007644083582363237,0.3378781417850405,2.7492952030152082,0.010157733648156864,-0.5056418715248583,165.50950860977173,-161.6505331993103,0.0006133908340899552,0.8176797898486257,-0.689971435116604,-0.006407977150956867,0.5103495167568326,-0.5700901167001575,-0.02758244809228927,0.5642945629078895,-0.663392816670239,0.6626507514156401,0.531076205894351,1.2266164980828762,0.007644083582363237,0.337861054809764,2.7538402900099754,0.010157733648156864,0.17016524181235582,0.23770229273941368,0.04150618892163038,0.5128768528811634,0.03272913699038327,0.4942803056910634,0.8714452665299177,4.879913387820125,1.9828265262767673,35.27394498884678,0.00011955664854967907,5.6153150871396065,38.26448526978493,0.00015644497164873927,3.687726531177759,0.038946159911574796,-0.0746307778172195,0.32105310866609216,1.0
54394880,0.529023161623627,1.2241662554442883,0.0067493133085179124,0.3398294721264392,2.6808992363512516,0.010264236813213756,-0.6168079186463729,165.09932124614716,-162.51658689975739,5.627992572954099e-05,0.7683650997933,-0.6527371797710657,-0.0070804982860863674,0.48156901891343296,-0.5439156536012888,-0.02758231277402956,0.5575732744764537,-0.6227788547985256,0.6639796467497945,0.529114477802068,1.2377079967409372,0.0067493133085179124,0.33984257630072534,2.6950642745941877,0.010264236813213756,0.17209176963660866,0.23834136116784066,0.041896463168086484,0.510695873759687,0.032989308470860124,0.49049550178460777,0.863969889935106,4.970534445717931,2.0132765425369143,33.813785299658775,7.933340547650047e-05,5.567788846790791,36.57166537642479,0.00015928454476465959,3.6958989147096872,0.03933410515310243,-0.0746740426402539,0.33830747101455927,1.0
54525952,0.5297743398696184,1.2263030386529863,0.006818987231781648,0.3395484818611294,2.6847178619354963,0.01102670591990318,-0.43403997234418057,164.59622764587402,-162.79355490207672,0.00012344510847839274,0.7878947146236897,-0.677814768627286,-0.006977909653869574,0.6026873625814915,-0.5581887504085898,-0.0270489191316301,0.557026136899367,-0.6145334341563284,0.6645634025335312,0.5298342574387789,1.2263030386529863,0.006818987231781648,0.33954286063089967,2.6847178619354963,0.01102670591990318,0.17206095927394927,0.23798649560194463,0.04154731429298408,0.511259329970926,0.03317528756451793,0.4944973171222955,0.8709919219836593,4.51730483956635,1.9962051194161177,38.831445068120956,9.442263014358687e-05,5.546265807002783,35.509800404310226,0.0001573733538950961,3.7088727857917547,0.039210174611071125,-0.0759269658010453,0.3110646503046155,1.0
54657024,0.5590393634885549,1.1842132857938608,0.019879899823111676,0.3185142412222922,2.613133829459548,0.009758915553308422,-0.12142350512003759,128.54465888443093,-131.23190156443667,-0.000147856010612486,0.6214612924555938,-0.622408130094409,-0.0036804255484563933,0.46168096935939196,-0.45948344380555983,-0.011635044816236284,0.5323704613438652,-0.6292447093418256,0.5517317682504654,0.5330179394222796,1.2046500784344971,0.006882862466596862,0.3436638740822673,2.6559843802824616,0.010514190093999787,0.17675692215561867,0.2393246745923534,0.041728600685019046,0.5142871076241136,0.034184964213636704,0.49821228347718716,0.8756480570882559,4.393378961831331,2.042335359379649,48.356717362999916,9.927192425562836e-05,5.448683876544237,36.544139534235,0.0001823484559881905,3.7142313215881586,0.03967094098334201,-0.07521693734452128,0.3268897980451584,1.0
54788096,0.5348734497092664,1.194095777347684,0.007792438691240022,0.3454619678668678,2.7102880403399467,0.011051510971128664,-0.5627356679251534,139.3882411594716,-161.00236999988556,0.0008067219615668364,0.7504799838952092,-0.642458226531744,-0.006073205064240028,0.5127389512490481,-0.6350987642072141,-0.019560139760869788,0.539360627066344,-0.6748006581328809,0.6622760691680014,0.5567536124937147,1.1888733172721893,0.018714843328473445,0.3211037598449333,2.6283951170338566,0.00988350306345977,0.16695858553859844,0.2215961874743183,0.040150130131136046,0.5392956900444016,0.03228811952369624,0.5261321717042879,0.8991921610950705,3.756507154054805,1.8132220362649714,31.53953164285161,8.41154949714996e-05,4.7463573991848405,36.750776573824865,0.00015389079225830237,3.7700235331094407,0.03996767743193637,-0.06824525542198176,0.33290602273520936,1.0
54919168,0.5373579608276486,1.2203564126975834,0.008073378283370403,0.3447413065005094,2.776694893836975,0.011044566170312464,-0.05934529322257731,163.61625409126282,-159.9539054632187,9.685612013754508e-05,0.7670807563699782,-0.6228898230474442,-0.006522192274132976,0.5159984475467354,-0.5249916815664619,-0.01966781988448929,0.5631676078774035,-0.6374027146957815,0.6637593237683177,0.537423265632242,1.2335310620255768,0.008073378283370403,0.3447951765265316,2.7983821742236614,0.011044566170312464,0.17713679745793343,0.24015663214959204,0.04172354273032397,0.5184302902780473,0.03420470541459508,0.5026902181562036,0.8783333855681121,4.519379697740078,2.0695839300751686,35.7001643627882,8.60419182204808e-05,5.403684519231319,37.341395527124405,0.0001667551910218279,3.6857263818383217,0.04086223800550215,-0.07083670399151742,0.36280803149566054,1.0
55050240,0.5310978349298239,1.2162583796307445,0.007071572505310542,0.33851128723472357,2.6761798169463873,0.0099148617659921,-0.1146582651490462,162.7123098373413,-155.10679227113724,0.000207101693746381,0.7800899692811072,-0.6487985868006945,-0.006965965212657466,0.5449706802610308,-0.5076460221316665,-0.02313206518010702,0.5546150817535818,-0.6683791116811335,0.6632580519653857,0.531163175124675,1.2219901327043772,0.007071572505310542,0.3385433608200401,2.691397429443896,0.0099148617659921,0.17347408214118332,0.23591910407412797,0.04186604858841747,0.5121968290768564,0.03345642842759844,0.4958081117365509,0.8707421799190342,4.6196304727345705,1.9987674737349153,35.185844123363495,8.227960766335474e-05,5.452979601919651,38.50211372971535,0.00015604920985445858,3.696068277582526,0.03992868206114508,-0.07239476381801069,0.3381424625404179,1.0
55181312,0.5363851501606405,1.2197825284674764,0.007210539475266842,0.33914905693382025,2.691347075626254,0.010155511637094605,-0.4980572949280031,164.28390264511108,-162.3427357673645,0.0004945228090491582,0.7819144211243838,-0.6659908185247332,-0.006187103397678584,0.536714369431138,-0.49215377983637154,-0.020835057606745977,0.5513851777650416,-0.6441497206687927,0.6620944887399673,0.5364551641978323,1.233844772912562,0.007210539475266842,0.33913396787829697,2.7024485617876053,0.010155511637094605,0.17279896372929215,0.23778316634707153,0.04158448343514465,0.5183815704658628,0.033139900624519214,0.49912043544463813,0.8747462453320622,4.997934505343437,2.000705008395016,34.19360142946243,8.886618699821547e-05,5.345349885523319,37.68618223071098,0.00017820003700919074,3.6750817708671093,0.03920009205467068,-0.07496815314516425,0.35035635717213154,1.0
55312384,0.5351274460554123,1.2414925377815962,0.007675408367504133,0.33874069759622216,2.7107911156490445,0.010955093375741853,-0.8392517443571705,164.9509892463684,-161.50905686616898,0.0009535145012762314,0.7777803197968751,-0.6679350163321942,-0.006009687955156551,0.5037544756196439,-0.5150010609067976,-0.02062834178650519,0.5535527907777578,-0.6662724553607404,0.6610820544883609,0.5352126946672797,1.2574509037658572,0.007675408367504133,0.33874902804382145,2.7344652973115444,0.010955093375741853,0.17280706844758242,0.23674513585865498,0.04171351666445844,0.517006500158459,0.033095280872657895,0.49729145714081824,0.8728011124767363,4.935541842132807,1.9438256239518523,34.76159803569317,9.873822684181022e-05,5.480846349149942,38.97031196951866,0.0001630250971680347,3.691092189401388,0.03951241049799137,-0.0713006544392556,0.3474289490841329,1.0
