collected_frames,torque/flipper_torque_FL,torque/flipper_torque_FL_max,torque/flipper_torque_FL_min,torque/flipper_torque_FR,torque/flipper_torque_FR_max,torque/flipper_torque_FR_min,torque/flipper_torque_RL,torque/flipper_torque_RL_max,torque/flipper_torque_RL_min,torque/flipper_torque_RR,torque/flipper_torque_RR_max,torque/flipper_torque_RR_min
53608448,867.1740817260742,1000.0,4.415211383899053,873.3620987955728,1000.0,5.245750165631374,836.4049982198079,1000.0,4.642684885710478,887.5431942749024,1000.0,4.199577982227007
53739520,927.9877490997314,1000.0,6.850379168987274,946.2934513092041,1000.0,7.604728326201439,932.8040843009949,1000.0,6.649706429801881,942.1302733421326,1000.0,6.516323778778315
53870592,926.7240447998047,1000.0,5.349352475255728,944.4071440696716,1000.0,8.081301918253303,931.7831611633301,1000.0,6.838503070175648,941.4707131385803,1000.0,7.515246770344675
54001664,928.1035494804382,1000.0,6.928905326873064,946.749849319458,1000.0,8.04376350948587,931.3890976905823,1000.0,6.438961982727051,942.524968624115,1000.0,7.3731037601828575
54132736,926.8438076972961,1000.0,6.350833058357239,946.2624192237854,1000.0,7.899966388940811,931.4542789459229,1000.0,6.990168075077236,942.8851709365845,1000.0,8.897961558774114
54263808,926.2088541984558,1000.0,6.103151090443134,945.9746661186218,1000.0,7.709596909582615,931.7350993156433,1000.0,5.615040827542543,943.0134677886963,1000.0,7.2656902046874166
54394880,926.5664925575256,1000.0,6.87118162214756,946.4122290611267,1000.0,8.52940758690238,933.0349268913269,1000.0,7.465770859271288,943.378288269043,1000.0,6.0490783248096704
54525952,924.4600038528442,1000.0,5.9425027295947075,946.0088491439819,1000.0,7.457604795694351,933.6462502479553,1000.0,7.032181181013584,943.6917314529419,1000.0,7.666051652282476
54657024,858.1490408325195,1000.0,3.7941998380670947,870.0951073201497,1000.0,4.381092704335849,843.9902301534017,1000.0,4.306550038258235,885.4944802347819,1000.0,5.028085261384646
54788096,923.1746230125427,1000.0,5.039964094758034,945.303521156311,1000.0,7.925154581665993,934.145721912384,1000.0,5.77838028781116,941.935555934906,1000.0,7.083833122625947
54919168,919.990963935852,1000.0,5.238935090601444,943.0800867080688,1000.0,7.963928923010826,934.3454322814941,1000.0,6.4302814565598965,940.4363303184509,1000.0,6.249110583215952
55050240,919.1864914894104,1000.0,5.198944721370935,944.2554249763489,1000.0,7.606338506564498,932.9904999732971,1000.0,7.570389419794083,939.4499359130859,1000.0,6.674499988555908
55181312,916.6715812683105,1000.0,4.923281265422702,942.1278033256531,1000.0,7.163609426468611,932.806004524231,1000.0,6.85671865567565,937.4761762619019,1000.0,7.796643201261759
55312384,918.2200474739075,1000.0,5.586296278983355,943.5513796806335,1000.0,8.350352466106415,933.504364490509,1000.0,6.479957040399313,939.9439926147461,1000.0,6.999367164447904
55443456,917.6431794166565,1000.0,5.2495963126420975,943.3426785469055,1000.0,6.80390177667141,931.3273367881775,1000.0,6.992806237190962,939.4404315948486,1000.0,7.512111838907003
55574528,917.9026789665222,1000.0,4.804676024243236,942.8145070075989,1000.0,7.742994975298643,934.2149343490601,1000.0,6.993640404194593,940.9593448638916,1000.0,6.692760311067104
55705600,861.6846041870117,1000.0,4.583499596118926,866.9715993245443,1000.0,4.116280940870444,841.9394467163086,1000.0,4.010741652846336,886.9390807596842,1000.0,5.502473770777385
55836672,918.4334177970886,1000.0,4.884283267892897,943.5702266693115,1000.0,6.879880394786596,934.172863483429,1000.0,8.734323486685753,940.2856822013855,1000.0,7.5939169228076935
55967744,915.68177318573,1000.0,6.169110465794802,942.5164890289307,1000.0,9.405153282918036,931.520845413208,1000.0,7.110012194141746,939.1786241531372,1000.0,7.127048917114735
56098816,914.3639512062073,1000.0,5.6358160972595215,940.9173517227173,1000.0,7.175559127703309,931.8001751899719,1000.0,6.858929479494691,937.3682150840759,1000.0,7.073863489553332
56229888,914.7141966819763,1000.0,4.328014601022005,942.1829934120178,1000.0,7.181101912632585,930.8694357872009,1000.0,6.29788844846189,938.121554851532,1000.0,7.801090397872031
56360960,913.5049676895142,1000.0,5.219934992492199,941.2049250602722,1000.0,8.418557867407799,930.7874045372009,1000.0,6.2589280074462295,938.8767137527466,1000.0,7.200871102511883
56492032,910.9667177200317,1000.0,5.472731102257967,941.1196212768555,1000.0,6.878605116158724,932.043062210083,1000.0,7.458101680036634,939.1365566253662,1000.0,7.348721444606781
56623104,912.9532341957092,1000.0,5.0711998119950294,940.8664855957031,1000.0,7.631800496950746,930.8175463676453,1000.0,6.731122093275189,939.6706008911133,1000.0,6.641047820448875
