attempt,collected_frames,torque/flipper_torque_FL,torque/flipper_torque_FL_max,torque/flipper_torque_FL_min,torque/flipper_torque_FR,torque/flipper_torque_FR_max,torque/flipper_torque_FR_min,torque/flipper_torque_RL,torque/flipper_torque_RL_max,torque/flipper_torque_RL_min,torque/flipper_torque_RR,torque/flipper_torque_RR_max,torque/flipper_torque_RR_min
0,131072,585.1130962371826,1000.0,0.9595257006585598,568.3952884674072,1000.0,0.8834422518266365,576.7498412132263,1000.0,1.0606505628675222,571.0349917411804,1000.0,1.0001985114067793
0,262144,578.8159227371216,1000.0,0.9764129891991615,566.3302426338196,1000.0,0.8043998405337334,569.4309177398682,1000.0,0.9627448320388794,565.8396215438843,1000.0,0.9085118807852268
0,393216,584.1816401481628,1000.0,0.8230270333588123,571.4975500106812,1000.0,0.9083809135481715,578.507622718811,1000.0,1.0576747024897486,566.5512013435364,1000.0,0.8568828850984573
0,524288,589.4524793624878,1000.0,0.8815023638308048,573.8731126785278,1000.0,1.0817339713685215,586.9797344207764,1000.0,0.959991495590657,568.8156719207764,1000.0,1.0410643741488457
0,655360,587.6814336776733,1000.0,1.045423649251461,570.3784694671631,1000.0,0.848664190620184,586.7194156646729,1000.0,0.8532809242606163,569.7111105918884,1000.0,0.943068977445364
0,786432,595.5874376296997,1000.0,1.136885488871485,577.5735449790955,1000.0,1.0359948724508286,594.3636302947998,1000.0,1.1006512264721096,576.2666296958923,1000.0,0.9225191548466682
0,917504,599.2717914581299,1000.0,0.9320180215872824,586.1805100440979,1000.0,0.9539497047662735,599.4874014854431,1000.0,0.9172574412077665,588.0869574546814,1000.0,0.7975492244586349
0,1048576,595.1963953971863,1000.0,0.9548535998910666,569.8813996315002,1000.0,0.8979375064373016,587.3225355148315,1000.0,0.9041752954944968,578.2175445556641,1000.0,0.8851339346729219
0,1179648,275.7633873240153,999.4182983398437,0.4295684408334394,284.72548066457114,999.8916760762532,0.4285612196661532,269.39878560384113,999.075047302246,0.4166270274172227,275.18654448191324,999.665303548177,0.4051953660820921
0,1310720,578.8337616920471,1000.0,1.1425028936937451,577.9909110069275,1000.0,0.9502858612686396,599.5796136856079,1000.0,1.0486353093292564,584.023464679718,1000.0,1.0993547849357128
0,1441792,602.6904888153076,1000.0,0.9995364211499691,586.5532975196838,1000.0,0.9537952980026603,612.8098225593567,1000.0,1.0216444442048669,595.1669321060181,1000.0,0.9608533009886742
0,1572864,599.7241921424866,1000.0,1.1303558454383165,579.8362402915955,1000.0,1.17378497030586,602.2980918884277,1000.0,0.8436654452234507,590.3473505973816,1000.0,1.0270690503530204
0,1703936,606.417890548706,1000.0,1.1731389425694942,583.2197141647339,1000.0,0.969545004889369,611.6524147987366,1000.0,1.0856000930070877,594.027792930603,1000.0,1.0143756493926048
0,1835008,599.1578698158264,1000.0,1.050839526578784,580.6387963294983,1000.0,0.951297415420413,610.7738041877747,1000.0,1.1224440913647413,591.4585318565369,1000.0,0.8574130833148956
0,1966080,594.5849251747131,1000.0,0.966380697209388,579.495195388794,1000.0,1.1430511716753244,607.4298057556152,1000.0,1.1139462841674685,586.5121126174927,1000.0,1.0425977408885956
0,2097152,593.0820422172546,1000.0,0.8553687818348408,578.2097063064575,1000.0,1.2116016722284257,608.1248693466187,1000.0,1.0959088178351521,591.4150805473328,1000.0,0.9451150149106979
0,2228224,288.16793973286946,999.9634409077962,0.44331145809963346,317.37441802978515,1000.0,0.48553717076778413,314.2690584309896,1000.0,0.4557525152961413,311.8044869995117,1000.0,0.49434684810539087
0,2359296,564.9712908267975,1000.0,1.0402295608073473,571.7593951225281,1000.0,0.9570045787841082,604.4758143424988,1000.0,0.9214016441255808,588.7615356445312,1000.0,0.9932432640343904
0,2490368,581.8634362220764,1000.0,0.9641232006251812,569.7617554664612,1000.0,0.9225611370056868,598.9841604232788,1000.0,1.037598954513669,583.8791918754578,1000.0,1.1742863720282912
0,2621440,589.9212136268616,1000.0,0.9903683913871646,575.8047180175781,1000.0,1.0288892909884453,601.1980752944946,1000.0,1.1682659108191729,584.8730216026306,1000.0,1.0472574955783784
0,2752512,586.8467082977295,1000.0,1.01259237062186,576.5551748275757,1000.0,0.9804446659982204,601.0858397483826,1000.0,1.1517811752855778,587.27104139328,1000.0,1.0453881258144975
0,2883584,582.9679713249207,1000.0,0.8841499406844378,572.5856442451477,1000.0,0.784895233809948,600.9891991615295,1000.0,1.0399368144571781,586.5094456672668,1000.0,0.9999029538594186
0,3014656,584.079662322998,1000.0,1.0257527269423008,570.0154061317444,1000.0,0.8504745112732053,599.0199546813965,1000.0,1.0564910918474197,586.3627753257751,1000.0,1.1785465944558382
0,3145728,576.9513583183289,1000.0,0.9994456507265568,569.7387681007385,1000.0,0.9356764145195484,595.4515247344971,1000.0,1.0831622947007418,581.9314351081848,1000.0,0.9766703862696886
0,3276800,293.24517857869466,1000.0,0.4765066218003631,325.8284107462565,1000.0,0.49482034077246984,342.68184173583984,1000.0,0.539901501648128,332.44285619099935,1000.0,0.524499176889658
0,3407872,569.6630001068115,1000.0,0.8512817765586078,566.3777132034302,1000.0,1.0141667257994413,594.3432564735413,1000.0,0.9825729131698608,584.6097979545593,1000.0,0.8969923555850983
0,3538944,584.6746373176575,1000.0,0.9259563144296408,569.252628326416,1000.0,0.8521456280723214,594.3186345100403,1000.0,0.9087073681876063,586.9276843070984,1000.0,0.910002276301384
0,3670016,587.2663879394531,1000.0,1.1111967009492218,567.3497438430786,1000.0,0.9814974442124367,596.5335812568665,1000.0,1.1401959219947457,585.7353177070618,1000.0,0.936338759958744
0,3801088,590.1337833404541,1000.0,1.088592198677361,568.2384600639343,1000.0,1.0020370077108964,595.6264934539795,1000.0,1.048726323992014,584.9483976364136,1000.0,1.0696751177310944
0,3932160,589.4905157089233,1000.0,0.8706885846331716,576.2946333885193,1000.0,0.970354896504432,598.7529287338257,1000.0,1.0411620014347136,586.2398977279663,1000.0,0.9878832654794678
0,4063232,590.6028399467468,1000.0,0.9990485142916441,576.2412905693054,1000.0,1.1749793365597725,596.1895198822021,1000.0,1.031313244253397,588.0797896385193,1000.0,0.9970381185412407
0,4194304,587.0184655189514,1000.0,1.017312222160399,574.4279413223267,1000.0,1.0354984449222684,590.9890794754028,1000.0,0.9066789001226425,586.7921366691589,1000.0,1.0374078871682286
0,4325376,307.3030321248373,1000.0,0.4577802519515778,337.797847773234,1000.0,0.5252964396309108,364.4640766143799,1000.0,0.5770986673235893,344.17652689615886,1000.0,0.5214315932740767
0,4456448,581.8973624706268,1000.0,0.969164339127019,584.2887120246887,1000.0,0.8903314871713519,595.5149207115173,1000.0,0.831201558932662,581.6042084693909,1000.0,0.9605346666648984
0,4587520,588.4890403747559,1000.0,0.9324980939272791,584.8226928710938,1000.0,1.0120984707027674,598.2510952949524,1000.0,0.93210344389081,585.2381920814514,1000.0,0.9861534112133086
0,4718592,590.8386812210083,1000.0,0.9939389461651444,583.8434233665466,1000.0,0.8832347616553307,595.425564289093,1000.0,0.9355257397983223,583.5253663063049,1000.0,0.9590708129107952
0,4849664,587.3280625343323,1000.0,1.049196146428585,582.4672846794128,1000.0,1.1749238073825836,592.9876770973206,1000.0,1.118566534947604,581.8100600242615,1000.0,0.9542388012632728
0,4980736,589.188807964325,1000.0,0.9539870950393379,582.5937886238098,1000.0,1.02962401881814,594.0609860420227,1000.0,0.938055794686079,581.2034869194031,1000.0,1.1573022920638323
0,5111808,593.481837272644,1000.0,1.0627447525039315,581.5857548713684,1000.0,0.9139746762812138,596.0337209701538,1000.0,1.0614135842770338,581.34526014328,1000.0,1.0564534962177277
0,5242880,593.0511107444763,1000.0,0.9549610018730164,585.7263054847717,1000.0,0.9341474208049476,596.2379932403564,1000.0,0.8587349308654666,582.0812888145447,1000.0,1.0371946897357702
0,5373952,317.9366640472412,1000.0,0.46898361432055635,353.0788995615641,1000.0,0.5294250284259518,365.76005668640136,1000.0,0.5460471742724379,370.881585337321,1000.0,0.5610382986317078
0,5505024,596.9194102287292,1000.0,0.9795067617669702,589.592456817627,1000.0,1.0614720582962036,599.7298851013184,1000.0,0.8553657904267311,580.6050229072571,1000.0,1.0422498472034931
0,5636096,598.5006957054138,1000.0,1.0020869821310043,590.221673488617,1000.0,0.8301277118735015,596.5713090896606,1000.0,1.0591972046531737,582.9928007125854,1000.0,1.0451066102832556
0,5767168,600.7755708694458,1000.0,1.0346434800885618,591.0427742004395,1000.0,1.0130125600844622,597.5713376998901,1000.0,0.8237533327192068,586.4933352470398,1000.0,1.027288056910038
0,5898240,603.7141151428223,1000.0,1.045736949890852,591.2258491516113,1000.0,1.1795828277245164,598.6609816551208,1000.0,1.1863589398562908,582.5398845672607,1000.0,0.8436173722147942
0,6029312,602.976809501648,1000.0,1.1628602393902838,594.7499227523804,1000.0,1.1309443283826113,597.9101934432983,1000.0,1.1996076200157404,584.9113330841064,1000.0,0.9119646921753883
0,6160384,603.3453421592712,1000.0,1.1056565204635262,596.2420392036438,1000.0,1.2029828298836946,597.0466499328613,1000.0,1.0871944753453135,582.7983283996582,1000.0,0.9809562521986663
0,6291456,599.3768157958984,1000.0,0.9727489937795326,596.1114187240601,1000.0,0.9969780435785651,596.0897407531738,1000.0,0.9701346419751644,582.9556927680969,1000.0,0.9256238453090191
0,6422528,316.0448978424072,1000.0,0.4972235534557452,354.3344632212321,1000.0,0.5204665405427417,382.6703216552735,1000.0,0.5910952314237754,368.4463448842366,1000.0,0.5297253472482164
0,6553600,586.6145515441895,1000.0,1.005661366507411,600.2650933265686,1000.0,1.004022211767733,593.074770450592,1000.0,1.0236422624439,576.9032034873962,1000.0,0.9672683794051409
0,6684672,589.9902997016907,1000.0,0.9861026760190725,599.1496958732605,1000.0,0.9833183344453573,597.9813346862793,1000.0,1.0930845029652119,583.094654083252,1000.0,1.0660895574837923
0,6815744,593.8877372741699,1000.0,1.0384267969056964,598.9337272644043,1000.0,1.0875419741496444,598.2610177993774,1000.0,0.9756209570914507,584.0965490341187,1000.0,0.9636822966858745
0,6946816,588.5533623695374,1000.0,0.9576726295053959,594.8942341804504,1000.0,0.9057357087731361,596.3629894256592,1000.0,1.0227212347090244,581.519947052002,1000.0,1.0367705803364515
0,7077888,588.3739829063416,1000.0,0.8242072071880102,596.3787727355957,1000.0,1.0956362157594413,595.4803957939148,1000.0,0.8572535840794444,582.6030011177063,1000.0,0.8865673518739641
0,7208960,589.8510050773621,1000.0,0.9195930389687419,598.3608446121216,1000.0,0.9387113647535443,594.7681469917297,1000.0,0.9135218979790807,583.4540963172913,1000.0,1.099018583074212
0,7340032,586.8796162605286,1000.0,1.093596300110221,593.333212852478,1000.0,0.8371455706655979,591.4836406707764,1000.0,0.9827268067747355,578.9729461669922,1000.0,0.8161953669041395
0,7471104,324.6571245320638,1000.0,0.4638985312761118,368.6180024973552,1000.0,0.538437562311689,375.0485517883301,1000.0,0.5482330766568582,375.8238834635417,1000.0,0.5710314344614744
0,7602176,587.9391574859619,1000.0,1.0445644371211529,597.5241436958313,1000.0,1.1876216754317284,586.9919080734253,1000.0,1.0875466037541628,575.7965817451477,1000.0,0.8811228014528751
0,7733248,591.1569995880127,1000.0,0.9105727225542068,594.2690906524658,1000.0,1.1800878862850368,590.5153274536133,1000.0,1.073921138420701,577.9235687255859,1000.0,0.8049408426159061
0,7864320,588.7839131355286,1000.0,1.00253114849329,588.701274394989,1000.0,0.8883245978504419,585.1753253936768,1000.0,1.0170476827770472,577.8372769355774,1000.0,1.0539051480591297
0,7995392,590.2261986732483,1000.0,0.9868985209614038,590.3713760375977,1000.0,0.95277950912714,590.3424115180969,1000.0,0.9296095333993435,576.8942475318909,1000.0,1.0611124075949192
0,8126464,588.1090397834778,1000.0,0.92024109326303,588.4287567138672,1000.0,0.9239068478345871,586.9276823997498,1000.0,0.9670105613768101,574.5013360977173,1000.0,0.9746602433733642
0,8257536,590.2178130149841,1000.0,1.0904997922480106,586.780210018158,1000.0,0.9780860915780067,586.1435770988464,1000.0,1.0149072920903563,579.3180642127991,1000.0,0.9749627457931638
