attempt,collected_frames,failure/rollover,failure/out_of_range,failure/shock_high
0,131072,0.0002288818359375,0.0,0.0
0,262144,3.814697265625e-05,0.0,0.0
0,393216,0.0,0.0,0.0
0,524288,0.0,0.0,0.0
0,655360,7.62939453125e-06,0.0,0.0
0,786432,0.0,0.0,0.0
0,917504,0.0,0.0001220703125,0.0
0,1048576,7.62939453125e-06,7.62939453125e-06,0.0
0,1179648,1.52587890625e-05,0.0001068115234375,0.0
0,1310720,6.618269954819277e-06,9.486186935240964e-05,0.0
0,1441792,0.0,9.1552734375e-05,0.0
0,1572864,7.62939453125e-06,0.0001220703125,0.0
0,1703936,1.52587890625e-05,6.866455078125e-05,0.0
0,1835008,0.0,0.00016021728515625,0.0
0,1966080,7.62939453125e-06,0.00018310546875,0.0
0,2097152,2.288818359375e-05,0.0001678466796875,0.0
0,2228224,3.0517578125e-05,0.000244140625,0.0
0,2359296,7.50070594879518e-05,0.0003132647778614458,0.0
0,2490368,3.0517578125e-05,0.00020599365234375,0.0
0,2621440,1.52587890625e-05,0.00019073486328125,0.0
0,2752512,1.52587890625e-05,0.00020599365234375,0.0
0,2883584,7.62939453125e-06,0.000274658203125,0.0
0,3014656,2.288818359375e-05,0.00016021728515625,0.0
0,3145728,5.340576171875e-05,0.0001983642578125,0.0
0,3276800,3.814697265625e-05,0.0002899169921875,0.0
0,3407872,5.5887612951807226e-05,0.0002684076148343373,0.0
0,3538944,3.814697265625e-05,0.0002899169921875,0.0
0,3670016,4.57763671875e-05,0.00023651123046875,0.0
0,3801088,3.814697265625e-05,0.000274658203125,0.0
0,3932160,3.814697265625e-05,0.000274658203125,0.0
0,4063232,2.288818359375e-05,0.00020599365234375,0.0
0,4194304,6.866455078125e-05,0.00030517578125,0.0
0,4325376,4.57763671875e-05,0.00029754638671875,0.0
0,4456448,4.4857163027108436e-05,0.0004757800734186747,0.0
0,4587520,4.57763671875e-05,0.0003509521484375,0.0
0,4718592,2.288818359375e-05,0.00034332275390625,0.0
0,4849664,2.288818359375e-05,0.00034332275390625,0.0
0,4980736,3.814697265625e-05,0.00034332275390625,0.0
0,5111808,3.814697265625e-05,0.0003509521484375,0.0
0,5242880,2.288818359375e-05,0.00037384033203125,0.0
0,5373952,4.57763671875e-05,0.000335693359375,0.0
0,5505024,7.20656061746988e-05,0.000729480421686747,0.0
0,5636096,6.103515625e-05,0.0005645751953125,0.0
0,5767168,6.866455078125e-05,0.00035858154296875,0.0
0,5898240,3.814697265625e-05,0.00035858154296875,0.0
0,6029312,2.288818359375e-05,0.0004119873046875,0.0
0,6160384,2.288818359375e-05,0.00026702880859375,0.0
0,6291456,5.340576171875e-05,0.00038909912109375,0.0
0,6422528,3.814697265625e-05,0.0003662109375,0.0
0,6553600,8.088996611445784e-06,0.0005934382059487952,0.0
0,6684672,6.866455078125e-05,0.00040435791015625,0.0
0,6815744,4.57763671875e-05,0.00040435791015625,0.0
0,6946816,4.57763671875e-05,0.0002899169921875,0.0
