attempt,collected_frames,action/v_mean,action/v_std,action/w_mean,action/w_std,action/flipper_fl_mean,action/flipper_fl_std,action/flipper_fr_mean,action/flipper_fr_std,action/flipper_rl_mean,action/flipper_rl_std,action/flipper_rr_mean,action/flipper_rr_std
0,131072,0.006528743542730808,0.6281784772872925,-0.009151214733719826,0.6182342171669006,0.03941734880208969,0.6392309665679932,-0.0114379171282053,0.617617666721344,0.020908840000629425,0.629070520401001,-0.0056437659077346325,0.6203234791755676
0,262144,0.10331755876541138,0.6266295313835144,0.0009382835705764592,0.6142071485519409,0.03523692488670349,0.6415552496910095,-0.01058661937713623,0.6224161386489868,0.03649710863828659,0.6317492127418518,0.0010978233767673373,0.6216537952423096
0,393216,0.17249935865402222,0.6123205423355103,-0.015463759191334248,0.6158294677734375,0.04091184586286545,0.6412114500999451,-0.006524879019707441,0.6217181086540222,0.026589319109916687,0.636842668056488,0.017811011523008347,0.6188099980354309
0,524288,0.2668878436088562,0.5997070074081421,-0.005387547891587019,0.620906412601471,0.04621310532093048,0.6431088447570801,-0.0011211963137611747,0.6219478845596313,0.0163869746029377,0.6413552165031433,0.00650810357183218,0.6173509955406189
0,655360,0.33176594972610474,0.5677207708358765,-0.01342737302184105,0.6161815524101257,0.04734337329864502,0.6392938494682312,0.00553338835015893,0.6132872104644775,0.018952034413814545,0.6381005048751831,0.030429759994149208,0.6155431270599365
0,786432,0.3740989565849304,0.5629433989524841,-0.010573460720479488,0.6193813681602478,0.06684792041778564,0.6396810412406921,0.010491520166397095,0.6168832182884216,0.030401624739170074,0.6415897011756897,0.020353946834802628,0.6181139349937439
0,917504,0.402616024017334,0.5530370473861694,-0.010793990455567837,0.6188806295394897,0.056399956345558167,0.642236590385437,0.02416529878973961,0.615176796913147,0.02195810154080391,0.6386117339134216,0.018905870616436005,0.6215903759002686
0,1048576,0.43614327907562256,0.5247913002967834,-0.024530403316020966,0.614669144153595,0.06814102083444595,0.6406380534172058,0.03054850548505783,0.6071531176567078,0.03424720838665962,0.6342107653617859,0.013734942302107811,0.6196931600570679
0,1179648,0.4763442277908325,0.5180157423019409,-0.024139322340488434,0.6167014241218567,0.06034725904464722,0.643992006778717,0.03521157428622246,0.6097820401191711,0.02699638158082962,0.6369628310203552,0.005082371644675732,0.6197619438171387
0,1310720,0.47096168994903564,0.5205039978027344,-0.03269916772842407,0.6189553141593933,0.0840236097574234,0.6384027004241943,0.0653027817606926,0.6096402406692505,0.03206117823719978,0.6348121762275696,0.029375821352005005,0.6164718866348267
0,1441792,0.5214966535568237,0.5028877258300781,-0.03210025280714035,0.6173432469367981,0.06560152769088745,0.6421090364456177,0.05250208079814911,0.6119238138198853,0.02301221713423729,0.6454502940177917,0.020778093487024307,0.6226813197135925
0,1572864,0.5375681519508362,0.48643672466278076,-0.03591889515519142,0.6157309412956238,0.069583959877491,0.6404111385345459,0.06611406058073044,0.6068599224090576,0.012167646549642086,0.6422288417816162,0.0202929750084877,0.6212830543518066
