collected_frames,train/mean_reward,train/mean_state_value,train/value_minus_reward,train/mean_advantage_GAE,train/mean_action_sample_log_prob,train/mean_critic_loss,train/mean_objective_loss,train/mean_entropy_loss,train/mean_entropy,train/mean_kl_approx,train/mean_clip_fraction,train/mean_advantage,train/std_advantage,train/total_grad_norm,train/policy_operator_lr,train/value_operator_lr,train/step_penalty,train/action_bonus_coef
131072,0.0031672315672039986,-0.5196791291236877,-0.5228463606908917,0.9566845893859863,-4.0100016593933105,6.032909393310547,-0.013121044263243675,-0.04844360798597336,4.016168594360352,0.01394808292388916,0.205078125,0.9566845893859863,10.544736862182617,10.114599227905273,0.0005027635788094066,0.001698572532095114,-0.05959512071534246,16.29043388277351
262144,0.07968325912952423,3.2249011993408203,3.145217940211296,1.6477015018463135,-4.008172035217285,4.239414215087891,-0.025987688452005386,-0.04838766157627106,4.011529922485352,0.01484847441315651,0.186279296875,1.6477015018463135,8.381831169128418,6.0457234382629395,0.0005025839562374847,0.0016979656823158731,-0.05970135087704539,16.29043388277351
393216,0.06419844925403595,6.015228271484375,5.951029822230339,0.8281751871109009,-3.9911141395568848,2.967076301574707,-0.026142992079257965,-0.04754013568162918,3.941267251968384,0.012664477340877056,0.216064453125,0.8281751871109009,8.2040376663208,4.409242630004883,0.0005024043336655628,0.0016973588325366322,-0.059807581038748316,16.29043388277351
524288,0.05403104051947594,5.572887897491455,5.518856856971979,0.48291969299316406,-3.9539992809295654,2.5845913887023926,-0.034869249910116196,-0.047054991126060486,3.9010472297668457,0.015455538406968117,0.231689453125,0.48291969299316406,8.436075210571289,9.970037460327148,0.0005022247110936409,0.0016967519827573916,-0.05991381120045124,16.29043388277351
655360,0.08151610940694809,5.490236282348633,5.408720172941685,-0.32777127623558044,-3.916459560394287,3.377795696258545,-0.03525253385305405,-0.04674184322357178,3.8750858306884766,0.01695830188691616,0.22412109375,-0.32777127623558044,9.036798477172852,5.772102355957031,0.000502045088521719,0.0016961451329781507,-0.06002004136215417,16.29043388277351
786432,0.053072985261678696,4.331969261169434,4.278896275907755,-0.5780898928642273,-3.848574161529541,3.3095498085021973,-0.03665444254875183,-0.04600566625595093,3.814053535461426,0.01853305846452713,0.227783203125,-0.5780898928642273,10.23861312866211,8.227775573730469,0.0005018654659497971,0.0016955382831989098,-0.0601262715238571,16.29043388277351
917504,-0.021327335387468338,1.156702995300293,1.1780303306877613,-1.15354585647583,-3.7670531272888184,2.5779802799224854,-0.04178326576948166,-0.04500545933842659,3.7311325073242188,0.0191669724881649,0.24267578125,-1.15354585647583,9.208572387695312,11.4141845703125,0.0005016858433778752,0.001694931433419669,-0.060232501685560026,16.29043388277351
1048576,-0.015571735799312592,1.8590402603149414,1.874611996114254,-0.9149358868598938,-3.729029655456543,2.298708438873291,-0.03778897225856781,-0.044188160449266434,3.6633753776550293,0.023669669404625893,0.25537109375,-0.9149358868598938,7.943525314331055,8.681681632995605,0.0005015062208059533,0.0016943245836404282,-0.060338731847262954,16.29043388277351
1179648,-0.008674726821482182,1.353779911994934,1.3624546388164163,-0.7825841903686523,-3.6871118545532227,2.6511006355285645,-0.039267901331186295,-0.04364260286092758,3.6181464195251465,0.02717847190797329,0.320556640625,-0.7825841903686523,8.276544570922852,12.224337577819824,0.0005013265982340313,0.0016937177338611873,-0.06044496200896588,16.29043388277351
1310720,0.1716504991054535,6.466516017913818,6.294865518808365,1.13969087600708,-3.641751766204834,3.991204023361206,-0.03548011928796768,-0.04345731437206268,3.602785348892212,0.029403623193502426,0.294189453125,1.13969087600708,11.356006622314453,8.629021644592285,0.0005011469756621094,0.0016931108840819464,-0.06055119217066881,16.29043388277351
