collected_frames,shock/accel_magnitude,shock/accel_magnitude_max,shock/accel_magnitude_min,shock/shock_normalised,shock/shock_normalised_max,shock/shock_normalised_min,shock/accel_p90,shock/shock_p90_normalised,shock/accel_p95,shock/shock_p95_normalised,shock/accel_p99,shock/shock_p99_normalised
131072,,,,,,,2.021180534362793,0.24740579594008327,2.0876200795173645,0.2551862313371973,2.1769990730285644,0.26560093435928933
262144,1.6112256133928895,9.783553954213858,0.011780221740309571,5.064622678219166e-05,0.050289545208215714,0.0,,,,,,
262144,,,,,,,1.689464509487152,0.20809860899589805,1.7024136304855346,0.2096466310771301,1.7390412890911102,0.21401962936054897
393216,1.6865074299275875,9.89861961081624,0.019483317011008694,6.637510449536421e-05,0.06352439895272255,0.0,,,,,,
393216,,,,,,,1.8070878982543945,0.22212090817613417,1.8386646330356597,0.22586995322303283,1.9649046933650973,0.24079048975467865
524288,1.6544396178796887,9.960353456437588,0.01601983777050009,7.556368686323367e-05,0.07010934129357338,0.0,,,,,,
524288,,,,,,,1.708633005619049,0.2103897626791642,1.7197505712509156,0.2117175560258484,1.7404816114902497,0.2141914164010319
655360,1.654934098944068,9.90620943903923,0.0183802069518606,6.469333908398767e-05,0.06166876293718815,0.0,,,,,,
655360,,,,,,,1.7468295097351074,0.21494837129212074,1.782236349582672,0.219165699761261,1.8652092921733858,0.22901638656592538
786432,1.6544035002589226,10.073145039379597,0.007756381250601407,7.692679940873859e-05,0.07590898126363754,0.0,,,,,,
786432,,,,,,,1.7102269649505615,0.21058018026341063,1.7203759312629698,0.21179222087406502,1.7358844542503358,0.21364306783963172
917504,1.651200725696981,9.739577360451221,0.023632249072761624,5.549495284640216e-05,0.0558909997344017,0.0,,,,,,
917504,,,,,,,1.7038086533546448,0.20981333863456952,1.7229783952236175,0.21210291545456572,1.734249861240387,0.21344806124332938
1048576,1.6595547767356038,9.611049972474575,0.014174788620891832,2.846505526576948e-05,0.025863396003842354,0.0,,,,,,
1048576,,,,,,,1.7234616041183473,0.2121605985234618,1.744213581085205,0.21463646620366328,1.7624179303646088,0.21680611483604006
1179648,1.6498034046962857,9.840506080538034,0.008607615262917534,5.921245097795236e-05,0.055766718462109566,0.0,,,,,,
1179648,,,,,,,1.6978986978530883,0.20910700558437134,1.7347964227199555,0.21351326780453905,1.7476729869842529,0.21504893229230082
1310720,1.6413254970684648,9.790585324168205,0.011811178611651485,5.522445371752838e-05,0.052184564992785454,0.0,,,,,,
1310720,,,,,,,1.6921345472335816,0.208417888268714,1.698729944229126,0.20920636586433305,1.7513072669506073,0.2154821660505919
1441792,1.628690673969686,9.915999867022038,0.009673019463434684,6.561203440469399e-05,0.06510164402425289,0.0,,,,,,
1441792,,,,,,,1.6800453424453736,0.20697192474755632,1.6966200292110443,0.20895415573835985,1.733795462846756,0.21339384859002308
1572864,1.6498989267274737,9.87093123793602,0.004116696317112201,6.65908382870839e-05,0.06358681991696358,0.0,,,,,,
1572864,,,,,,,1.7051751494407654,0.20997662536742734,1.7293132364749908,0.21285901976156496,1.750469390153885,0.2153822922933586
1703936,1.6394055020064116,9.942944779992104,0.00487253969890844,5.6723805633041025e-05,0.056347521021962166,0.0,,,,,,
1703936,,,,,,,1.7011266708374024,0.2094928264448912,1.7182967364788055,0.21154396589733748,1.7416646230220796,0.2143325041027997
1835008,1.6080544237047434,9.710284776985645,0.00838288230784201,3.8561443936657724e-05,0.03917708992958069,0.0,,,,,,
1835008,,,,,,,1.6592229366302491,0.20447928400495474,1.6662380576133728,0.2053193589473734,1.675290697813034,0.2064029838136776
1966080,1.6199554996564984,9.936332810670137,0.008295573665350275,6.717985471382804e-05,0.06876179203391075,0.0,,,,,,
1966080,,,,,,,1.6715441942214966,0.2059545787121848,1.6824984669685363,0.20726541099966034,1.703408854007721,0.20976556319301776
2097152,1.6214603185653687,9.548115614801645,0.008931037935326458,1.873697357268611e-05,0.0190843865275383,0.0,,,,,,
2097152,,,,,,,1.6797765135765075,0.2069397604057288,1.6922188878059388,0.2084279728697065,1.7061342632770538,0.21009122577337713
2228224,1.6043843319639564,9.7965076752007,0.0068591612669592905,4.8818927922411604e-05,0.04978189989924431,0.0,,,,,,
2228224,,,,,,,1.6516297936439515,0.20356965021376205,1.6642477452754973,0.20508104569733399,1.6827509021759033,0.20729560965911764
2359296,1.5650766594335437,9.71643266454339,0.009269432356859397,4.2030995473396615e-05,0.04280290566384792,0.0,,,,,,
2359296,,,,,,,1.6340435028076172,0.20146152216946733,1.651562577486038,0.20356159636500792,1.6957029950618745,0.20884452876907522
2490368,1.5839079469442368,9.632067438215017,0.013779237540802569,3.8446396629865376e-05,0.03830982930958271,0.0,,,,,,
2490368,,,,,,,1.634880495071411,0.20156189773744915,1.645657217502594,0.20285390794519942,1.6592386198043825,0.20448116243329473
2621440,1.610939646139741,9.804932817816734,0.017246740406449135,6.910722636632727e-05,0.06409579515457153,0.0,,,,,,
2621440,,,,,,,1.667399525642395,0.2054584179433525,1.692900902032852,0.2085095196723794,1.718297518491745,0.21154405927448527
2752512,1.6001662872731686,9.916081681847572,0.005989136745256474,6.460004428276989e-05,0.06098918616771698,0.0,,,,,,
2752512,,,,,,,1.6580131649971008,0.20433438090907918,1.6665829718112946,0.20536065532947,1.6917163658142091,0.20836788566798758
2883584,1.606055412441492,9.793586395680904,0.01322871090951594,4.5648330171843554e-05,0.04520486481487751,0.0,,,,,,
2883584,,,,,,,1.6708913326263428,0.20587643127683108,1.6847422778606416,0.20753382278038224,1.7171007633209228,0.21140115483910082
3014656,1.5671745017170906,9.635742489248514,0.004684243003509891,4.572589517692904e-05,0.045098504051566124,0.0,,,,,,
3014656,,,,,,,1.6122688174247741,0.19884873068739806,1.6297978639602662,0.20095230249992757,1.6524446952342988,0.2036672896359426
3145728,1.5759664736688137,9.815387677401304,0.0037331147618715477,6.175672722008585e-05,0.05787886120378971,0.0,,,,,,
3145728,,,,,,,1.6290441513061524,0.20086189124355025,1.6440611243247985,0.2026625984039072,1.6629160177707671,0.20492157558015855
3276800,1.5834812643006444,9.642515867948532,0.004755536848279007,3.776124006549253e-05,0.03814488649368286,0.0,,,,,,
3276800,,,,,,,1.6358165621757508,0.201674149754558,1.6512067198753357,0.2035189570009719,1.689833743572235,0.20814276412071764
3407872,1.5755703281611204,9.760321252048016,0.013274334482048289,5.088333182357019e-05,0.05009458586573601,0.0,,,,,,
3407872,,,,,,,1.6268808364868164,0.20060237280355198,1.658641755580902,0.20440967286643663,1.6897222661972047,0.20812943310768084
3538944,1.5723091326653957,9.611607767641544,0.0033052115724103714,3.0321878512040712e-05,0.031026465818285942,0.0,,,,,,
3538944,,,,,,,1.6259710311889648,0.2004932211214976,1.6414059340953826,0.20234431001712005,1.664231618642807,0.20507911464966355
3670016,1.6042711175978184,10.036231454461813,0.007232833645275605,8.298883895463405e-05,0.08372006192803383,0.0,,,,,,
3670016,,,,,,,1.6551528096199035,0.20399173985615793,1.6718606114387513,0.20599245286075285,1.6899838590621947,0.20816071554747828
