collected_frames,grad_contrib/shaping,grad_contrib/joint_ang_from_flat_penalty,grad_contrib/joint_angle_var_penalty,grad_contrib/roll_penalty,grad_contrib/roll_rate_penalty,grad_contrib/pitch_penalty,grad_contrib/pitch_rate_penalty,grad_contrib/shock_penalty,grad_contrib/clearance,grad_contrib/action_bonus,grad_contrib/flipper_action_bonus,grad_contrib/terminal_bonus
6160384,-0.2522895216732697,-0.0029870841235895883,-0.0003673024061253346,0.013840227609273118,0.01854635682122653,-0.040841556516199216,0.007047242530934346,0.00011400545547963174,-0.0018927690312594565,-0.2214419289856417,0.006991739986393446,-0.43364026486060797
6291456,-0.34768729842492785,-0.005389063644933592,-0.004420076549369483,0.005527290221090555,0.03537512285019918,-0.004336691195234468,0.016862246717306986,-0.0007953127974444819,0.007567158500405953,-0.16270752320253482,-0.01529094180674719,-0.39404127408980544
6422528,-0.0828793683555362,-0.005074151655137179,-0.0021154560161097294,0.012595969823613981,0.007718965504310934,-0.04648753628400149,-0.023774783645710132,-0.00021936024290356278,0.0013674660227005974,-0.03627236096906011,-0.009029842191574936,-0.7724647392893411
6553600,-0.33776999089019194,-0.004299326625789677,-0.007062776709838827,-0.027748002564964555,-0.007542355942136363,-0.025318303471654223,0.004830964616702336,-0.0008136502384835305,-0.0012840597553830067,-0.5583795214558988,0.013913924154693154,-0.011037123574263603
6684672,-0.36322074260764686,-0.0005465549255230912,-0.000977400677033929,0.000117896549732544,0.0028213285285344698,0.0002605667722600798,0.000568126292702604,0.0007069743540089202,-0.005331180054606407,-0.5539826374669858,0.01409338967147054,-0.05737320209949473
6815744,-0.2825401025709044,-0.0016749600983488578,-0.0017873709965196447,-0.0036478142282498896,0.004750926841147869,-0.03911672594761476,0.005519050194054427,0.0030747156886131496,-0.004941728426647621,-0.2774433372542739,0.004640364559515249,-0.3708629031941102
6946816,-0.5238653836206565,-0.016559830180050673,-0.011031655824036765,-0.0006844788850525969,0.029038282304740776,-0.20135833918494586,-0.02258881912125465,-0.017452605494656683,0.03751731395996795,0.030016144257702985,0.09729842766248709,0.012588719504447513
7077888,-0.27402440706715536,-0.00451281526430416,0.0045244605784717125,0.015129837416734009,-0.0356559415510097,-0.10289362857515602,0.012885781340976761,0.0036117645879832957,-0.009096166633039972,0.09754737454440901,0.032314948937107874,0.40780287350365213
7208960,-0.3863811397781614,-0.004317667042818274,-0.008334501685400583,0.008617987524237274,0.03983249740224296,-0.09642251716743885,-0.01213942614022162,0.004194167821133725,-0.01315727323726241,-0.34886321021534356,0.048777791224938055,0.028961820760801293
7340032,-0.34766558903116973,0.0006903448546779088,0.0014954088676091477,0.012788587222858978,0.014378951884074776,-0.04572235079436933,0.02041733798010703,0.0036640940548152688,0.007033825017329822,-0.2956613360677602,-0.0012678604690137911,-0.24921431375621403
7471104,-0.5118291093350574,-0.0025855506999757764,-0.009029360411848044,-0.015560001109649297,0.003245213791430999,-0.0433332952202446,-0.0030968475032094,0.0012364517913712827,0.0025588849015188097,-0.3724413001313446,0.03396232909359095,-0.0011216560107588228
7602176,-0.418170317937437,-0.003481519580639579,-0.004893543126867408,-0.01738865488093034,-0.01944213626482085,-0.07500091256334215,0.006351080174477947,0.001325496855834693,-0.0060860741907634375,-0.3406706384753873,0.017369843496231652,0.08981978245326762
7733248,-0.5534935037607644,-0.012436212338754695,-0.007415900160901288,0.014999361266335592,-0.01408186914239978,0.008678707835198174,0.026256614000885043,-0.005342426702862722,0.005281702986764128,-0.03527354324421853,-0.08763034352715236,0.2291098150337633
7864320,-0.30175917472924485,0.0006846536712762651,-0.002519352009721595,0.029849252796393607,0.020832097826095977,-0.05987791143698048,0.015809466987758335,0.0022685805982715747,0.005161091859098675,-0.40586000829823654,-0.02416172373450828,0.13121668605241385
7995392,0.21669071725032668,-0.0036418186397448402,-0.004242940428108074,-0.0043573861588469395,0.007967309017299818,-0.04206068959495792,0.021054043347559413,0.008463613945272189,-0.003947522522572545,0.22409106040005367,0.03267762706084747,-0.43080527163441046
8126464,-0.22314797509317774,4.61278223702112e-05,-0.0014281393388695801,0.008288756694668286,-0.013098980503265216,-0.041402366494067845,-0.007503136976154465,0.0009945465803288297,-0.0025433716789087374,-0.28546315147576756,0.009963495070456612,-0.4061199522719649
8257536,-0.2493485548952963,-0.0036341496298727917,-0.005776707198181098,-0.005434511722833083,-0.0008260980546346755,-0.02564841716931384,0.0161299191075239,0.0003234463882758105,-0.007453856835921816,-0.2787830946564401,-0.023978525071547022,-0.3826627192701596
