collected_frames,clearance/height,clearance/height_max,clearance/height_min
131072,0.05623557673993673,0.294108247384429,-0.05395643808878958
262144,0.06291635369416326,0.44668788579292595,-0.07713284809142351
393216,0.05934484061435796,0.39649188658222556,-0.07589647034183145
524288,0.06287632978637703,0.41823756019584835,-0.08043443225324154
655360,0.06121777111547999,0.4018700330052525,-0.07507220795378089
786432,0.06195835195831023,0.3478793550748378,-0.07564037991687655
917504,0.06008556336746551,0.3824111942667514,-0.07707349676638842
1048576,0.059726195817347616,0.4179174287710339,-0.07586016552522779
1179648,0.05414572350605643,0.33810249098887046,-0.07485741935670376
1310720,0.058669215941336006,0.3406434846110642,-0.08103123446926475
1441792,0.06022005566046573,0.36106977076269686,-0.07591200293973088
1572864,0.05818905416526832,0.42287771427072585,-0.07599733443930745
1703936,0.059704231447540224,0.370606197277084,-0.07508767861872911
1835008,0.05970671691466123,0.39030307880602777,-0.08308143680915236
1966080,0.059489322651643306,0.4271310369949788,-0.07998780999332666
2097152,0.05885975155979395,0.4463986176997423,-0.07638818444684148
2228224,0.051374165733892974,0.3405135080094139,-0.07465766506890456
2359296,0.05566023656865582,0.36053959419950843,-0.07593795470893383
2490368,0.05712322812178172,0.363600896904245,-0.07513963850215077
2621440,0.05862453844747506,0.3594515696167946,-0.08166468562558293
2752512,0.060856090974994004,0.3868575489614159,-0.08296406688168645
2883584,0.060655781358946115,0.41129608592018485,-0.07492430787533522
3014656,0.05916326941223815,0.3791434683371335,-0.08036188501864672
3145728,0.05857445366564207,0.45117219910025597,-0.07434906577691436
3276800,0.05304046570813323,0.3246929110089938,-0.0756219056993723
3407872,0.05714734844514169,0.3555914650205523,-0.07784845819696784
3538944,0.05726175059680827,0.4140614285133779,-0.07827434735372663
3670016,0.05996276799123734,0.3887946701142937,-0.07626397022977471
3801088,0.06076295499224216,0.38779993588104844,-0.0823699850589037
3932160,0.06228262162767351,0.40449479199014604,-0.07498242659494281
4063232,0.06090846369625069,0.36037555057555437,-0.07624747324734926
4194304,0.06028354639420286,0.33431475795805454,-0.07638600282371044
4325376,0.055110320025293424,0.329291230874757,-0.07379113828142483
4456448,0.059483309858478606,0.341458746464923,-0.07549415295943618
4587520,0.060984147392446175,0.4166645866353065,-0.07857891544699669
4718592,0.060601607052376494,0.4062440034467727,-0.07632955070585012
4849664,0.05946114330436103,0.36481127655133605,-0.0780412582680583
4980736,0.0598518444749061,0.3634698495734483,-0.0808174042031169
5111808,0.059944649518001825,0.33372110524214804,-0.07626157347112894
5242880,0.061719833058305085,0.35710845957510173,-0.07647669035941362
5373952,0.05662793709932885,0.33375507563352586,-0.07298430485030015
5505024,0.05992283267551102,0.33500227867625654,-0.07746509276330471
5636096,0.06156079171341844,0.3574598531704396,-0.07540833251550794
5767168,0.06210847129113972,0.36058800015598536,-0.07639062334783375
5898240,0.06152171810390428,0.3887424408458173,-0.07595129869878292
6029312,0.06258184119360521,0.35327757871709764,-0.08008089638315141
6160384,0.06220183792174794,0.4702775804325938,-0.07655301876366138
6291456,0.06272221100516617,0.3928234623745084,-0.07518471777439117
6422528,0.058616841339656583,0.3290036821613709,-0.07132553381224474
6553600,0.06044109706999734,0.32706554839387536,-0.08049316518008709
6684672,0.06283193925628439,0.4068140930030495,-0.07346552144736052
6815744,0.06382446712814271,0.3970848894678056,-0.073993522208184
6946816,0.06220940759521909,0.32722968445159495,-0.07603705255314708
7077888,0.06060986203374341,0.41227814787998796,-0.07650807732716203
7208960,0.06093931937357411,0.3626780933700502,-0.07647120230831206
7340032,0.06098146416479722,0.34852120419964194,-0.07548744417726994
7471104,0.05623928355586637,0.33864765080312886,-0.07123596062262853
7602176,0.06259420185233466,0.42030551680363715,-0.07338384445756674
7733248,0.06234056066023186,0.4665564396418631,-0.07554689608514309
7864320,0.06242463752278127,0.3459584889933467,-0.07462754938751459
7995392,0.062035595008637756,0.34698685724288225,-0.07608340820297599
8126464,0.06155661854427308,0.38739318563602865,-0.07464244170114398
8257536,0.06261186159099452,0.41510855965316296,-0.07581686321645975
8388608,0.06240954858367331,0.36359834484755993,-0.07558039482682943
8519680,0.059234729581294235,0.3330934013177951,-0.07046803571283818
8650752,0.06480771230417304,0.33274104120209813,-0.07412512926384807
8781824,0.06593952715047635,0.36011227243579924,-0.07362803351134062
8912896,0.06314484131871723,0.3873301916755736,-0.07896130066365004
9043968,0.06336707883747295,0.4162375701125711,-0.07574676745571196
9175040,0.060314368398394436,0.387570176506415,-0.07556230947375298
9306112,0.05993549193954095,0.40010618115775287,-0.07682859897613525
9437184,0.06297300686128438,0.419136451324448,-0.0747489994391799
9568256,0.0535402632097248,0.33795512476315104,-0.07167227375010649
9699328,0.059514771710382774,0.3395499736070633,-0.07425553537905216
9830400,0.061181078403024,0.3648336133919656,-0.07627805788069963
9961472,0.05996994976885617,0.39725884469226,-0.07568111456930637
10092544,0.062278262746986,0.3694037313107401,-0.07488861167803407
10223616,0.06218554868246429,0.378021065145731,-0.07620184100233018
10354688,0.0634942626056727,0.439277317840606,-0.07560778316110373
