collected_frames,rew/shaping,rew/joint_ang_from_flat_penalty,rew/joint_angle_var_penalty,rew/roll_penalty,rew/roll_rate_penalty,rew/pitch_penalty,rew/pitch_rate_penalty,rew/shock_penalty,rew/clearance,rew/action_bonus,rew/flipper_action_bonus,rew/step_penalty,rew/terminal_bonus,rew/total_reward
3014656,2.936263285577297,-0.06594034598674625,-0.05551689412095584,-0.0566596090211533,-0.2082011087331921,-0.2251986589981243,-0.19354716746602207,-0.0006858884280518396,-0.019366411463124678,5.628940850496292,0.679658611305058,-0.06182595339487307,0.29182843961461913,8.646238315850496
3145728,2.9357967879623175,-0.0644437582232058,-0.05436614461359568,-0.0559613800724037,-0.2056478353915736,-0.22819672082550824,-0.1927473396062851,-0.0009263509026595784,-0.019152923436195124,5.595692753791809,0.6802115840837359,-0.06193218377302401,0.29851802687335294,8.62329462915659
3276800,2.9386113062500954,-0.06428396856063046,-0.05454363289754838,-0.061988025350729004,-0.20611642091535032,-0.22358720016200095,-0.19292205665260553,-0.0005664185968896618,-0.0190156751050381,5.629896879196167,0.6829317784868181,-0.06203841418027878,0.30392203795781825,8.667685106396675
3407872,2.916165702044964,-0.06355504441307858,-0.053250342985847965,-0.05508221097989008,-0.20383187721017748,-0.23056950245518237,-0.19087597902398556,-0.0007632499632563849,-0.018268597064889036,5.497806593775749,0.6794383409433067,-0.06214464546064846,0.2955586694297381,8.507941506803036
3538944,2.934742961078882,-0.06353025994030759,-0.05353494599694386,-0.04797521742875688,-0.20441223331727087,-0.2329375115223229,-0.19083333248272538,-0.0004548281758616213,-0.019543092523235828,5.567211382091045,0.684215001296252,-0.062250874761957675,0.32490478205727413,8.633062697947025
3670016,2.9428005814552307,-0.06399876228533685,-0.05417876417050138,-0.05388497730018571,-0.20966743293683976,-0.2219735982362181,-0.19281489041168243,-0.001244832600832524,-0.020175622135866433,5.541585076600313,0.6792899328283966,-0.06235710525652394,0.28225381327501964,8.562795672565699
3801088,2.926285123452544,-0.06426048206049018,-0.054319147136993706,-0.05362628508009948,-0.2090227783191949,-0.22960755904205143,-0.1902267097029835,-0.0006850678437331226,-0.0210571767820511,5.513756088912487,0.6761519354768097,-0.06246333586750552,0.2941877038247185,8.522027280181646
3932160,2.932169560343027,-0.06451701693003997,-0.054105082992464304,-0.05773678486002609,-0.21263425122015178,-0.22645295597612858,-0.19173257506918162,-0.0007001438332281396,-0.020909708502586,5.620225258171558,0.6742473007179797,-0.06256956607103348,0.27776378084672615,8.60947947949171
4063232,2.9688875172287226,-0.06483748531900346,-0.0540119138895534,-0.05360650090733543,-0.21053139388095587,-0.21138522098772228,-0.19308848248329014,-0.0008231718844911029,-0.019951633061282337,5.677164923399687,0.6735105654224753,-0.06267579644918442,0.3103032763901865,8.755605228245258
4194304,2.9361089803278446,-0.06472872194717638,-0.054904221498873085,-0.06073326681507751,-0.20962494774721563,-0.2232925915159285,-0.19276579900179058,-0.0008848583656799747,-0.01930321792315226,5.655167244374752,0.6729552927426994,-0.06278202647808939,0.29586148384260014,8.668156184256077
4325376,2.9869137592613697,-0.06614238937618211,-0.05517492612125352,-0.060885404323926196,-0.20648960396647453,-0.23254379618447274,-0.1907743375049904,-0.001174911239075982,-0.021063620239146985,5.756683420389891,0.6795105878263712,-0.0628882572054863,0.30924066057195887,8.832092203199863
4456448,2.9240356143563986,-0.06571589782834053,-0.05396512913284823,-0.05184281585388817,-0.20008903043344617,-0.2479101363569498,-0.18844048457685858,-0.00046955601101217326,-0.01900385728367837,5.6912493743002415,0.6781658669933677,-0.06299448752542958,0.30544164493039716,8.705710086971521
4587520,2.911907449364662,-0.06736572145018727,-0.05554289242718369,-0.05311067565344274,-0.20473872032016516,-0.24066519713960588,-0.18980960675980896,-0.00102803900881554,-0.021023404682637192,5.711147468537092,0.677604217082262,-0.06310071796178818,0.30224825808545575,8.703707672655582
4718592,2.9729594830423594,-0.06671639368869364,-0.055005684145726264,-0.055256335326703265,-0.20521787914913148,-0.22813958674669266,-0.19393160520121455,-0.0005242380286745174,-0.01934535670443438,5.776380117982626,0.6860733013600111,-0.06320694833993912,0.2860472955799196,8.830000936985016
4849664,2.925547970458865,-0.06785795371979475,-0.05489676722208969,-0.04951247767894529,-0.20377473859116435,-0.23382028401829302,-0.1923482414567843,-0.0007722096826228153,-0.019975105329649523,5.695723865181208,0.685851498041302,-0.06331317871809006,0.2967699259024812,8.714099921286106
4980736,2.9502633344382048,-0.0675555546185933,-0.05479348203516565,-0.05091254209401086,-0.20387774286791682,-0.2352665887447074,-0.1902386761503294,-0.0008272413867871364,-0.019577097496949136,5.722293231636286,0.6841818718239665,-0.063419409096241,0.30163709618500434,8.768614567816257
5111808,2.9474379178136587,-0.06754334329161793,-0.05519311348325573,-0.054090504738269374,-0.2062656229827553,-0.22830853564664721,-0.19124869850929826,-0.0006716803063682164,-0.019727700186194852,5.740255236625671,0.6798080834560096,-0.06352563947439194,0.29973481845809147,8.777119636535645
5242880,2.9640623219311237,-0.06813703576335683,-0.055248890130314976,-0.0486228629888501,-0.20811308140400797,-0.2241389761911705,-0.1927332109771669,-0.0009537416872262838,-0.02114352583885193,5.706110015511513,0.6780783850699663,-0.06363186781527475,0.3028538849175675,8.765156969428062
5373952,2.965810449793935,-0.06823317002272233,-0.05481737168156542,-0.04411068253102712,-0.20660129853058606,-0.22815395006909966,-0.19383252237457782,-0.0008925555126779727,-0.02031133467971813,5.703136708587408,0.6846362436190248,-0.06373809766955674,0.3083266820613062,8.777851413935423
5505024,2.9057739172130823,-0.06794993008952588,-0.0535409091389738,-0.04509075768874027,-0.2033366214018315,-0.24085971666499972,-0.19128702580928802,-0.0005625530466204509,-0.01910708965442609,5.537453696131706,0.6737133353017271,-0.06384433060884476,0.31045745353912935,8.538865953683853
5636096,2.9167064242064953,-0.06975224724737927,-0.05551984961493872,-0.04892752383602783,-0.2092485724715516,-0.22242402844130993,-0.19314415229018778,-0.0008951625754889392,-0.01934355175762903,5.610328584909439,0.6866103834472597,-0.0639505609869957,0.3077210541960085,8.635225646197796
5767168,2.9456728398799896,-0.07001119496999308,-0.055681843688944355,-0.04844036008580588,-0.21368985902518034,-0.21292888384778053,-0.1969663886120543,-0.0006123202047092491,-0.020543104881653562,5.624044097959995,0.6930804755538702,-0.0640567839727737,0.28453322187124286,8.661368500441313
5898240,2.933432811871171,-0.06914162170141935,-0.054806236730655655,-0.0461543055716902,-0.21079601417295635,-0.21594824735075235,-0.1950945658609271,-0.0007570429206680274,-0.020178515565930866,5.619093451648951,0.6832446847110987,-0.06416301429271698,0.29814089338469785,8.653753951191902
6029312,2.997269134968519,-0.06803916877834126,-0.055048909242032096,-0.05421826898236759,-0.2135749093722552,-0.22451403632294387,-0.19627450010739267,-0.0011795144023381,-0.02067104996240232,5.735473088920116,0.6833798019215465,-0.06426924467086792,0.3048304806725355,8.819898642599583
6160384,2.9414970222860575,-0.06883958453545347,-0.05458501257817261,-0.0525194056390319,-0.20905099506489933,-0.22726757661439478,-0.19545236602425575,-0.0008011198833628441,-0.021341826213756576,5.647990792989731,0.6856943522579968,-0.06437547504901886,0.30748702482378576,8.684577465057373
6291456,2.9227010682225227,-0.0697686422499828,-0.05641980638029054,-0.046829887229250744,-0.20893166586756706,-0.22603908297605813,-0.19395575753878802,-0.0006914172390679596,-0.021698724769521505,5.596354402601719,0.6873321859166026,-0.06448170507792383,0.2796660543244798,8.59394034743309
6422528,2.933044945821166,-0.06968332710675895,-0.05580662321881391,-0.04826143375248648,-0.20713883731514215,-0.21601409406866878,-0.19211112626362592,-0.0009172767281597771,-0.020381052629090846,5.647696990519762,0.688394249882549,-0.06458793533965945,0.2994264705776004,8.689517565071583
6553600,2.8965701572597027,-0.0687053682631813,-0.0545334292401094,-0.041825201333267614,-0.20646498899441212,-0.25279535248409957,-0.19120863731950521,-0.000901001064448792,-0.019949959372752346,5.5446318835020065,0.6918735885992646,-0.06469416571781039,0.3014829210296739,8.529944702982903
6684672,2.898112064227462,-0.06878149148542434,-0.05517279802006669,-0.047480362409260124,-0.2070258866297081,-0.23547275736927986,-0.1919686747714877,-0.0003400607360717345,-0.02079702699847985,5.604920569807291,0.694977751467377,-0.06480039656162262,0.28065435131429695,8.583530779927969
6815744,2.989094864577055,-0.06989274336956441,-0.05526278613251634,-0.05157635381328873,-0.21276008465792984,-0.226941253291443,-0.19723797391634434,-0.0010678537271360256,-0.02025235914334189,5.694999892264605,0.6977393878623843,-0.06490662501892075,0.29395920850220136,8.772676818072796
6946816,2.9417991526424885,-0.06909874599659815,-0.055884716974105686,-0.0482118971995078,-0.20992858230601996,-0.2253395941806957,-0.19579634082037956,-0.0006066052519599907,-0.020514139032457024,5.616708379238844,0.6975135668180883,-0.06501285632839426,0.3022482585220132,8.665058381855488
7077888,2.9623331893235445,-0.06783396255923435,-0.055527546792291105,-0.05492596412659623,-0.20869329734705389,-0.2235192283987999,-0.1945022363215685,-0.000539124461568008,-0.01954555432894267,5.672670386731625,0.693753314204514,-0.06511908810352907,0.3225455177598633,8.758136942982674
7208960,2.9758499041199684,-0.06865191383985803,-0.05664057351532392,-0.06100644220714457,-0.20729860803112388,-0.23452498903498054,-0.19506422500126064,-0.000516494090334163,-0.020076561442692764,5.744108200073242,0.6918319975957274,-0.06522531807422638,0.30444781231926754,8.803613439202309
7340032,2.9318672101944685,-0.06917216721922159,-0.055727639788528904,-0.05863868785672821,-0.20438156311865896,-0.2360649376641959,-0.19324743130709976,-0.0006966921009734506,-0.01957346474227961,5.589422859251499,0.6896447795443237,-0.06533154839416966,0.28665845686919056,8.59120987355709
7471104,2.971374871209264,-0.06913499196525663,-0.055445161793613806,-0.05337340658297762,-0.20725188381038606,-0.24014851241372526,-0.1937815722776577,-0.0004399124486553774,-0.018885782279539853,5.6783039085567,0.6911701755598187,-0.06543777883052826,0.30110578615858685,8.734919339418411
7602176,2.925675079226494,-0.06777273275656626,-0.05411818283027969,-0.05024867531028576,-0.20592006493825465,-0.2577837441349402,-0.19172042224090546,-0.0007823971955218667,-0.01974264206364751,5.639735713601112,0.6883215205743909,-0.0655440092086792,0.27890071795263793,8.614922188222408
7733248,2.9212785456329584,-0.06822560168802738,-0.055557494051754475,-0.049892043141881004,-0.20993679750245064,-0.2518897547852248,-0.19354906328953803,-0.000643398211082058,-0.02059340928099118,5.676202900707722,0.6861344836652279,-0.06565024179872125,0.27806659424095415,8.641979947686195
7864320,3.0019904039800167,-0.06774069427046925,-0.05571515328483656,-0.0545738868531771,-0.2113636585418135,-0.2400221226271242,-0.19479440245777369,-0.0007662932862331218,-0.019862610482960008,5.784941293299198,0.6840231139212847,-0.06575647258432582,0.29053179318725597,8.846676237881184
7995392,2.9927827659994364,-0.06714069459121674,-0.05548818680108525,-0.05421354007557966,-0.20811632880941033,-0.24755403259769082,-0.19286499510053545,-0.0008591307440184437,-0.020282483979826793,5.741126198321581,0.6891143782995641,-0.06586269999388605,0.32231702233548276,8.82989364862442
8126464,2.974597131833434,-0.067599126836285,-0.05657610920025036,-0.048049505247035995,-0.2105708244489506,-0.24938393535558134,-0.19475609890650958,-0.0007767253609927138,-0.02169675701588858,5.781896039843559,0.6887090685777366,-0.06596893008099869,0.3037623295385856,8.829755522310734
8257536,2.969851369038224,-0.06713837315328419,-0.05608394226874225,-0.050832163920858875,-0.21103343879804015,-0.2460976055590436,-0.19231194851454347,-0.0010359207808505744,-0.021615274978103116,5.886923711746931,0.6890819543041289,-0.0660751627292484,0.30132874424452893,8.930959194898605
8388608,2.971511607989669,-0.06645659287460148,-0.056214225420262665,-0.053722795739304274,-0.21461771498434246,-0.24140224361326545,-0.19246483908500522,-0.0009621651056477276,-0.02160147087124642,5.873649220913649,0.6929613444954157,-0.06618139380589128,0.30581877917575184,8.927033394575119
8519680,2.990619720891118,-0.06700900080613792,-0.0561485021316912,-0.05581037196679972,-0.216695858980529,-0.23817033448722214,-0.19296108558773994,-0.0012262690411262156,-0.023016471430310048,5.842176418751478,0.6903410726226866,-0.06628762016771361,0.30908648524200544,8.911404743790627
8650752,2.9782089348882437,-0.0673906218726188,-0.05570925184292719,-0.04939168208511546,-0.2176644066348672,-0.2570589241804555,-0.195040030637756,-0.0007594675437303522,-0.021590642863884568,5.768542770296335,0.6803376264870167,-0.06639385258313268,0.3272585089580389,8.820286873728037
8781824,2.9171475525945425,-0.06791048380546272,-0.05536194099113345,-0.05589169648010284,-0.21682372188661247,-0.2481680455384776,-0.19363531132694334,-0.0007683725125389174,-0.022516626224387437,5.72189274430275,0.6856166496872902,-0.06650008290307596,0.29456483825924806,8.688053406774998
8912896,3.033255472779274,-0.0667471460183151,-0.05565371006377973,-0.051285568333696574,-0.22008272912353277,-0.23328352579846978,-0.19793592591304332,-0.0012049680240124871,-0.02078768667706754,5.81564237177372,0.6893404396250844,-0.06660631293198094,0.32329978595953435,8.943994499742985
9043968,2.994249861687422,-0.06633375713136047,-0.055331839161226526,-0.05271539927343838,-0.21441538468934596,-0.2338551990687847,-0.1951932304073125,-0.00114202210431813,-0.021570604585576802,5.785916604101658,0.6989841079339385,-0.06671254336833954,0.3096177936386084,8.877885349094868
9175040,2.970896376296878,-0.06634411547565833,-0.05597470095381141,-0.05733694235095754,-0.2112978339428082,-0.22659502236638218,-0.19368393835611641,-0.0012265125615158468,-0.02010128517576959,5.736542873084545,0.6953360824845731,-0.06681877374649048,0.3144849623495247,8.814588107168674
9306112,2.9996666610240936,-0.06547166913514957,-0.056080299749737605,-0.051126598817063496,-0.2110185248311609,-0.22630426904652268,-0.19376183464191854,-0.00073346637236682,-0.019362345163244754,5.827189665287733,0.689631121698767,-0.06692500418284908,0.31615320952550974,8.937844187021255
9437184,2.9819443579763174,-0.06543318385956809,-0.05637912169913761,-0.04730562248732895,-0.2118600970134139,-0.22746638162061572,-0.1935984657611698,-0.0007263896607128117,-0.021840868183062412,5.7524449080228806,0.6974009913392365,-0.06703123450279236,0.3102289576054318,8.847240425646305
9568256,2.9877116717398167,-0.06538913224358112,-0.056639310030732304,-0.04944195953430608,-0.2126080607995391,-0.2370729031972587,-0.19288066204171628,-0.001002280095462993,-0.021111591850058176,5.778862852603197,0.6895404132083058,-0.06713746476452798,0.3145592821238097,8.863812133669853
9699328,2.9792716298252344,-0.06311261036898941,-0.05454645230202004,-0.048509526008274406,-0.20853406901005656,-0.24639915896113962,-0.19283554842695594,-0.0007675745109736454,-0.019114043294393923,5.790192011743784,0.6762995445169508,-0.06724369456060231,0.3200265445484547,8.860161952674389
9830400,2.9570281766355038,-0.0647737851832062,-0.0555432163819205,-0.05105954917962663,-0.21119732037186623,-0.24285751255229115,-0.19232140213716775,-0.0010313176691880699,-0.021747866136138327,5.7560095600783825,0.6779431742615998,-0.06734992528799921,0.30741824027791154,8.787735782563686
9961472,3.033213661983609,-0.06438964142580517,-0.05608196451794356,-0.0492349615378771,-0.21167136519216,-0.2294188728556037,-0.19191823329310864,-0.0008074062526475245,-0.019822691538138315,5.9283063523471355,0.6804022653959692,-0.06745615554973483,0.32299697189591825,9.070297107100487
10092544,2.9907702282071114,-0.06560520263155922,-0.05668396761757322,-0.05073755554622039,-0.21246224001515657,-0.2394863786175847,-0.19450643996242434,-0.0009608564993186519,-0.0216726585640572,5.824933439493179,0.6805436830036342,-0.06756238639354706,0.3135709840862546,8.896498963236809
10223616,2.9827743340283632,-0.06475647893967107,-0.05638657879899256,-0.05236745602451265,-0.21373214444611222,-0.24616253876592964,-0.19470000790897757,-0.000568539107007382,-0.02174117240065243,5.79786204174161,0.677728870883584,-0.0676686093211174,0.30641887182719074,8.84220514446497
10354688,3.031875964254141,-0.06527508690487593,-0.05635424147476442,-0.05533882442978211,-0.21777716919314116,-0.23475993750616908,-0.19833751814439893,-0.0008731274127740107,-0.02158228938060347,5.8728281930089,0.6805625185370445,-0.06777483969926834,0.3239109478308819,8.987622067332268
10485760,3.0175964441150427,-0.06567522266414016,-0.0578637057042215,-0.04733899171696976,-0.21485954313538969,-0.23715536936651915,-0.19758660451043397,-0.0005135700470191296,-0.021026603862992488,5.896640986204147,0.6850606631487608,-0.06788106821477413,0.32405958863091655,9.009440422058105
10616832,2.968723524361849,-0.06639416376128793,-0.05870495256385766,-0.05604826443595812,-0.2122367788106203,-0.23424703534692526,-0.19515759882051498,-0.0005732201757950861,-0.019903527630958706,5.7857593186199665,0.6920130327343941,-0.06798730045557022,0.3163872377917869,8.848573550581932
10747904,3.001375485211611,-0.06504331744508818,-0.05659207567805424,-0.04878925214870833,-0.21071185602340847,-0.24437377287540585,-0.19534119544550776,-0.0009601118181308266,-0.01845756914553931,5.827141836285591,0.6781653389334679,-0.06809353083372116,0.35097211448010057,8.945341415703297
10878976,2.9351675678044558,-0.06706278934143484,-0.05900589580414817,-0.05275879875989631,-0.2101862553972751,-0.25043891300447285,-0.19459221349097788,-0.000684910564814345,-0.020867508006631397,5.701348707079887,0.6934689870104194,-0.0681997612118721,0.3002661278442247,8.702821180224419
11010048,3.012040810659528,-0.06651081808377057,-0.05842113067046739,-0.060301511839497834,-0.21089411166030914,-0.23017310560680926,-0.19581876893062145,-0.0009163700365206751,-0.020445364178158343,5.823206078261137,0.6873084404505789,-0.068305991939269,0.3134223455708707,8.921121999621391
11141120,3.0084214247763157,-0.06686070637078956,-0.05776101612718776,-0.05769069923553616,-0.21149058209266514,-0.22946638008579612,-0.1941428235732019,-0.0006663661447419145,-0.02062739903340116,5.835279710590839,0.6960866204462945,-0.06841222196817398,0.32413944277504925,8.953387260437012
11272192,2.9779439251869917,-0.0665849496726878,-0.05798772946582176,-0.0514793929469306,-0.2099315740633756,-0.23849846108350903,-0.19391537504270673,-0.00044837568555067264,-0.020033160428283736,5.806177519261837,0.6843193885870278,-0.0685184522299096,0.3259673983848188,8.884127371013165
11403264,3.0168680753558874,-0.06652855034917593,-0.05790018185507506,-0.056559251417638734,-0.21421699388884008,-0.22730819683056325,-0.19718202960211784,-0.000713851197360782,-0.020546391329844482,5.922246098518372,0.6875380524434149,-0.06862468231702223,0.3171415062242886,9.03015248477459
11534336,2.9523949827998877,-0.06581862043822184,-0.057539094967069104,-0.05155335855670273,-0.20974114758428186,-0.23710365837905556,-0.19362911279313266,-0.000612501551358946,-0.019012984703294933,5.725014917552471,0.6963396817445755,-0.06873091525631025,0.3018600519717438,8.767801515758038
